* Measurement data measured by REW V5.20.13
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: Mar 13, 2023 4:18:47 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic A times B A = Target Listener Target B = Listener Target
* Measurement: A times B
* Smoothing: 1/48 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	3.736
20.299999	3.736
20.600000	3.736
20.900000	3.736
21.200001	3.736
21.400000	3.736
21.799999	3.736
22.000000	3.736
22.400000	3.736
22.700001	3.736
23.000000	3.736
23.299999	3.736
23.600000	3.736
24.000000	3.736
24.299999	3.736
24.700001	3.736
25.000000	3.736
25.400000	3.736
25.799999	3.736
26.200001	3.736
26.500000	3.736
26.900000	3.736
27.200001	3.736
27.600000	3.735
28.000000	3.734
28.500000	3.732
29.000000	3.729
29.500000	3.726
30.000000	3.722
30.400000	3.720
30.700001	3.718
31.100000	3.714
31.500000	3.711
32.000000	3.707
32.500000	3.702
33.000000	3.695
33.500000	3.689
34.000000	3.684
34.500000	3.677
35.000000	3.670
35.500000	3.665
36.000000	3.658
36.500000	3.651
37.000000	3.643
37.500000	3.636
38.200001	3.626
38.700001	3.618
39.500000	3.607
40.000000	3.599
40.599998	3.590
41.200001	3.581
41.799999	3.572
42.500000	3.560
43.099998	3.552
43.700001	3.543
44.400002	3.533
45.000000	3.523
45.500000	3.516
46.200001	3.505
46.799999	3.496
47.500000	3.486
48.200001	3.476
48.700001	3.469
49.400002	3.459
50.000000	3.450
50.799999	3.439
51.500000	3.429
52.200001	3.420
53.000000	3.409
53.799999	3.399
54.500000	3.389
55.200001	3.379
56.000000	3.370
57.000000	3.357
58.000000	3.344
59.000000	3.331
60.000000	3.318
60.799999	3.309
61.500000	3.302
62.200001	3.293
63.000000	3.284
64.000000	3.272
65.000000	3.261
66.000000	3.249
67.000000	3.238
68.000000	3.227
69.000000	3.216
70.000000	3.205
71.000000	3.195
72.000000	3.184
73.000000	3.173
74.000000	3.162
75.000000	3.152
76.199997	3.139
77.500000	3.126
78.800003	3.114
80.000000	3.101
81.199997	3.089
82.500000	3.075
83.800003	3.062
85.000000	3.050
86.199997	3.039
87.500000	3.025
88.500000	3.015
90.000000	2.999
91.199997	2.988
92.500000	2.974
93.800003	2.960
95.000000	2.948
96.199997	2.936
97.500000	2.922
98.800003	2.908
100.000000	2.895
101.500000	2.880
103.000000	2.863
104.400002	2.849
106.000000	2.832
107.500000	2.816
109.000000	2.800
110.599998	2.783
112.000000	2.768
113.800003	2.749
115.000000	2.736
117.199997	2.712
118.000000	2.704
120.599998	2.676
122.000000	2.662
124.099998	2.641
125.000000	2.631
126.500000	2.616
128.000000	2.601
131.500000	2.566
132.000000	2.561
134.000000	2.542
136.000000	2.524
138.000000	2.506
140.000000	2.487
143.000000	2.462
145.000000	2.445
147.500000	2.425
150.000000	2.404
152.500000	2.385
155.000000	2.367
157.500000	2.348
160.000000	2.331
162.500000	2.314
165.000000	2.297
167.500000	2.282
170.000000	2.266
172.500000	2.252
175.000000	2.237
177.500000	2.223
180.000000	2.210
182.500000	2.197
185.000000	2.185
187.500000	2.173
190.000000	2.161
192.500000	2.149
