* Measurement data measured by REW V5.20.13
* Source: /Users/griff/Desktop/REW/Targets/711/IEM Targets/Listener/Flat Treble/∆ 9.5dB Flat Target.txt
* Format: Comma/Tab/Space delimited data
* Dated: Apr 5, 2023 6:43:22 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from /Users/griff/Desktop/REW/Targets/711/IEM Targets/Listener/Flat Treble/∆ 9.5dB Flat Target.txt Format: Comma/Tab/Space delimited data 409 values loaded, 20 Hz to 20,000 Hz 
* Measurement: ∆ 9.5dB Flat Target
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	2.127
20.299999	2.135
20.600000	2.160
20.900000	2.191
21.200001	2.225
21.400000	2.247
21.799999	2.289
22.000000	2.308
22.400000	2.340
22.700001	2.360
23.000000	2.377
23.299999	2.393
23.600000	2.407
24.000000	2.426
24.299999	2.440
24.700001	2.459
25.000000	2.472
25.400000	2.488
25.799999	2.501
26.200001	2.510
26.500000	2.513
26.900000	2.515
27.200001	2.515
27.600000	2.513
28.000000	2.510
28.500000	2.504
29.000000	2.498
29.500000	2.493
30.000000	2.488
30.400000	2.484
30.700001	2.480
31.100000	2.476
31.500000	2.472
32.000000	2.469
32.500000	2.469
33.000000	2.473
33.500000	2.477
34.000000	2.480
34.500000	2.482
35.000000	2.482
35.500000	2.482
36.000000	2.480
36.500000	2.478
37.000000	2.473
37.500000	2.467
38.200001	2.455
38.700001	2.445
39.500000	2.431
40.000000	2.423
40.599998	2.413
41.200001	2.401
41.799999	2.385
42.500000	2.360
43.099998	2.336
43.700001	2.313
44.400002	2.293
45.000000	2.285
45.500000	2.283
46.200001	2.286
46.799999	2.289
47.500000	2.292
48.200001	2.292
48.700001	2.291
49.400002	2.288
50.000000	2.284
50.799999	2.276
51.500000	2.268
52.200001	2.260
53.000000	2.251
53.799999	2.243
54.500000	2.236
55.200001	2.228
56.000000	2.217
57.000000	2.199
58.000000	2.179
59.000000	2.159
60.000000	2.142
60.799999	2.131
61.500000	2.124
62.200001	2.120
63.000000	2.115
64.000000	2.109
65.000000	2.102
66.000000	2.093
67.000000	2.083
68.000000	2.075
69.000000	2.068
70.000000	2.063
71.000000	2.059
72.000000	2.055
73.000000	2.049
74.000000	2.041
75.000000	2.031
76.199997	2.019
77.500000	2.004
78.800003	1.989
80.000000	1.976
81.199997	1.964
82.500000	1.951
83.800003	1.934
85.000000	1.914
86.199997	1.891
87.500000	1.863
88.500000	1.843
90.000000	1.816
91.199997	1.801
92.500000	1.789
93.800003	1.782
95.000000	1.776
96.199997	1.770
97.500000	1.762
98.800003	1.753
100.000000	1.745
101.500000	1.737
103.000000	1.731
104.400002	1.724
106.000000	1.714
107.500000	1.700
109.000000	1.683
110.599998	1.665
112.000000	1.650
113.800003	1.633
115.000000	1.623
117.199997	1.603
118.000000	1.596
120.599998	1.572
122.000000	1.558
124.099998	1.535
125.000000	1.524
126.500000	1.505
128.000000	1.486
131.500000	1.443
132.000000	1.437
134.000000	1.414
136.000000	1.393
138.000000	1.372
140.000000	1.351
143.000000	1.315
145.000000	1.289
147.500000	1.256
150.000000	1.226
152.500000	1.197
155.000000	1.170
157.500000	1.143
160.000000	1.116
162.500000	1.088
165.000000	1.059
167.500000	1.030
170.000000	1.001
172.500000	0.975
175.000000	0.950
177.500000	0.927
180.000000	0.904
182.500000	0.881
185.000000	0.860
187.500000	0.839
190.000000	0.820
192.500000	0.803
195.000000	0.788
197.500000	0.774
200.000000	0.761
203.000000	0.745
206.000000	0.727
209.000000	0.712
212.000000	0.699
214.000000	0.694
218.000000	0.689
220.000000	0.689
224.000000	0.692
227.000000	0.695
230.000000	0.699
233.000000	0.704
236.000000	0.710
240.000000	0.721
243.000000	0.732
247.000000	0.747
250.000000	0.759
254.000000	0.776
258.000000	0.793
262.000000	0.810
265.000000	0.824
269.000000	0.843
272.000000	0.858
276.000000	0.878
280.000000	0.899
285.000000	0.926
290.000000	0.954
295.000000	0.983
300.000000	1.012
304.000000	1.037
307.000000	1.055
311.000000	1.078
315.000000	1.099
320.000000	1.125
325.000000	1.149
330.000000	1.175
335.000000	1.202
340.000000	1.231
345.000000	1.258
350.000000	1.283
355.000000	1.306
360.000000	1.327
365.000000	1.347
370.000000	1.363
375.000000	1.375
382.000000	1.384
387.000000	1.385
395.000000	1.375
400.000000	1.362
406.000000	1.339
412.000000	1.308
418.000000	1.270
425.000000	1.221
431.000000	1.178
437.000000	1.133
444.000000	1.080
450.000000	1.034
455.000000	0.996
462.000000	0.945
468.000000	0.904
475.000000	0.858
482.000000	0.813
487.000000	0.780
494.000000	0.735
500.000000	0.694
508.000000	0.641
515.000000	0.595
522.000000	0.551
530.000000	0.502
538.000000	0.455
545.000000	0.415
552.000000	0.377
560.000000	0.334
570.000000	0.282
580.000000	0.232
590.000000	0.183
600.000000	0.135
608.000000	0.098
615.000000	0.067
622.000000	0.037
630.000000	0.005
640.000000	-0.034
650.000000	-0.071
660.000000	-0.107
670.000000	-0.142
680.000000	-0.176
690.000000	-0.210
700.000000	-0.243
710.000000	-0.275
720.000000	-0.307
730.000000	-0.340
740.000000	-0.375
750.000000	-0.411
762.000000	-0.455
775.000000	-0.505
788.000000	-0.556
800.000000	-0.602
812.000000	-0.649
825.000000	-0.700
838.000000	-0.749
850.000000	-0.792
862.000000	-0.833
875.000000	-0.873
885.000000	-0.900
900.000000	-0.935
912.000000	-0.957
925.000000	-0.974
938.000000	-0.983
950.000000	-0.986
962.000000	-0.984
975.000000	-0.979
988.000000	-0.968
1000.000000	-0.951
1015.000000	-0.918
1030.000000	-0.869
1044.000000	-0.809
1060.000000	-0.726
1075.000000	-0.637
1090.000000	-0.544
1106.000000	-0.445
1120.000000	-0.361
1138.000000	-0.251
1150.000000	-0.173
1172.000000	-0.019
1180.000000	0.039
1206.000000	0.225
1220.000000	0.317
1241.000000	0.441
1250.000000	0.491
1265.000000	0.573
1280.000000	0.655
1315.000000	0.851
1320.000000	0.878
1340.000000	0.983
1360.000000	1.081
1380.000000	1.171
1400.000000	1.255
1430.000000	1.380
1450.000000	1.465
1475.000000	1.575
1500.000000	1.684
1525.000000	1.788
1550.000000	1.889
1575.000000	1.990
1600.000000	2.097
1625.000000	2.214
1650.000000	2.339
1675.000000	2.469
1700.000000	2.598
1725.000000	2.725
1750.000000	2.851
1775.000000	2.978
1800.000000	3.108
1825.000000	3.245
1850.000000	3.388
1875.000000	3.536
1900.000000	3.685
1925.000000	3.838
1950.000000	3.993
1975.000000	4.152
2000.000000	4.314
2030.000000	4.512
2060.000000	4.712
2090.000000	4.915
2120.000000	5.121
2140.000000	5.258
2180.000000	5.534
2200.000000	5.671
2240.000000	5.948
2270.000000	6.157
2300.000000	6.370
2330.000000	6.583
2360.000000	6.794
2400.000000	7.066
2430.000000	7.263
2470.000000	7.518
2500.000000	7.702
2540.000000	7.938
2580.000000	8.162
2620.000000	8.372
2650.000000	8.518
2690.000000	8.696
2720.000000	8.815
2760.000000	8.954
2800.000000	9.070
2850.000000	9.180
2900.000000	9.254
2950.000000	9.288
3000.000000	9.283
3040.000000	9.252
3070.000000	9.213
3110.000000	9.144
3150.000000	9.058
3200.000000	8.932
3250.000000	8.792
3300.000000	8.641
3350.000000	8.482
3400.000000	8.317
3450.000000	8.148
3500.000000	7.975
3550.000000	7.801
3600.000000	7.626
3650.000000	7.449
3700.000000	7.272
3750.000000	7.096
3820.000000	6.851
3870.000000	6.680
3950.000000	6.413
4000.000000	6.255
4060.000000	6.075
4120.000000	5.909
4180.000000	5.756
4250.000000	5.596
4310.000000	5.472
4370.000000	5.362
4440.000000	5.247
4500.000000	5.160
4550.000000	5.093
4620.000000	5.008
4680.000000	4.938
