* Measurement data measured by REW V5.20.13
* Source: /Users/griff/Desktop/0 - REW Curves/Targets/IEM Targets/Listener/Listener Target.txt
* Format: Comma/Tab/Space delimited data
* Dated: Feb 15, 2023 7:21:09 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement imported from /Users/griff/Desktop/0 - REW Curves/Targets/IEM Targets/Listener/Listener Target.txt Format: Comma/Tab/Space delimited data 957 values loaded, 20 Hz to 19,896 Hz log spaced
* Measurement: Listener Target
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	91.521
20.299999	91.518
20.600000	91.512
20.900000	91.506
21.200001	91.500
21.400000	91.497
21.799999	91.489
22.000000	91.485
22.400000	91.478
22.700001	91.472
23.000000	91.467
23.299999	91.461
23.600000	91.455
24.000000	91.448
24.299999	91.442
24.700001	91.435
25.000000	91.429
25.400000	91.421
25.799999	91.414
26.200001	91.406
26.500000	91.401
26.900000	91.393
27.200001	91.387
27.600000	91.380
28.000000	91.372
28.500000	91.363
29.000000	91.354
29.500000	91.345
30.000000	91.335
30.400000	91.328
30.700001	91.322
31.100000	91.315
31.500000	91.307
32.000000	91.298
32.500000	91.289
33.000000	91.279
33.500000	91.270
34.000000	91.261
34.500000	91.252
35.000000	91.242
35.500000	91.233
36.000000	91.223
36.500000	91.214
37.000000	91.205
37.500000	91.195
38.200001	91.181
38.700001	91.172
39.500000	91.156
40.000000	91.146
40.599998	91.135
41.200001	91.123
41.799999	91.111
42.500000	91.097
43.099998	91.085
43.700001	91.073
44.400002	91.059
45.000000	91.047
45.500000	91.036
46.200001	91.021
46.799999	91.008
47.500000	90.993
48.200001	90.977
48.700001	90.966
49.400002	90.950
50.000000	90.937
50.799999	90.918
51.500000	90.901
52.200001	90.884
53.000000	90.865
53.799999	90.845
54.500000	90.827
55.200001	90.809
56.000000	90.788
57.000000	90.761
58.000000	90.734
59.000000	90.705
60.000000	90.676
60.799999	90.652
61.500000	90.630
62.200001	90.609
63.000000	90.583
64.000000	90.551
65.000000	90.517
66.000000	90.483
67.000000	90.448
68.000000	90.412
69.000000	90.375
70.000000	90.337
71.000000	90.298
72.000000	90.258
73.000000	90.217
74.000000	90.176
75.000000	90.133
76.199997	90.081
77.500000	90.023
78.800003	89.963
80.000000	89.906
81.199997	89.849
82.500000	89.785
83.800003	89.720
85.000000	89.658
86.199997	89.596
87.500000	89.527
88.500000	89.474
90.000000	89.392
91.199997	89.326
92.500000	89.253
93.800003	89.179
95.000000	89.111
96.199997	89.042
97.500000	88.967
98.800003	88.892
100.000000	88.821
101.500000	88.733
103.000000	88.645
104.400002	88.563
106.000000	88.469
107.500000	88.381
109.000000	88.293
110.599998	88.200
112.000000	88.120
113.800003	88.017
115.000000	87.948
117.199997	87.825
118.000000	87.781
120.599998	87.639
122.000000	87.564
124.099998	87.453
125.000000	87.407
126.500000	87.330
128.000000	87.254
131.500000	87.083
132.000000	87.059
134.000000	86.965
136.000000	86.874
138.000000	86.785
140.000000	86.698
143.000000	86.573
145.000000	86.493
147.500000	86.396
150.000000	86.302
152.500000	86.212
155.000000	86.126
157.500000	86.041
160.000000	85.958
162.500000	85.876
165.000000	85.797
167.500000	85.724
170.000000	85.655
172.500000	85.591
175.000000	85.531
177.500000	85.474
180.000000	85.419
182.500000	85.366
185.000000	85.315
187.500000	85.266
190.000000	85.219
192.500000	85.172
195.000000	85.126
197.500000	85.080
200.000000	85.035
203.000000	84.983
206.000000	84.931
209.000000	84.881
212.000000	84.834
214.000000	84.805
218.000000	84.750
220.000000	84.724
224.000000	84.679
227.000000	84.649
230.000000	84.623
233.000000	84.601
236.000000	84.581
240.000000	84.558
243.000000	84.542
247.000000	84.522
250.000000	84.507
254.000000	84.486
258.000000	84.465
262.000000	84.443
265.000000	84.426
269.000000	84.403
272.000000	84.386
276.000000	84.363
280.000000	84.342
285.000000	84.317
290.000000	84.293
295.000000	84.273
300.000000	84.256
304.000000	84.243
307.000000	84.234
311.000000	84.224
315.000000	84.216
320.000000	84.208
325.000000	84.201
330.000000	84.195
335.000000	84.188
340.000000	84.182
345.000000	84.175
350.000000	84.167
355.000000	84.159
360.000000	84.150
365.000000	84.139
370.000000	84.128
375.000000	84.116
382.000000	84.100
387.000000	84.090
395.000000	84.074
400.000000	84.065
406.000000	84.056
412.000000	84.048
418.000000	84.041
425.000000	84.034
431.000000	84.030
437.000000	84.026
444.000000	84.021
450.000000	84.017
455.000000	84.014
462.000000	84.009
468.000000	84.006
475.000000	84.001
482.000000	83.995
487.000000	83.990
494.000000	83.981
500.000000	83.974
508.000000	83.966
515.000000	83.957
522.000000	83.946
530.000000	83.931
538.000000	83.913
545.000000	83.894
552.000000	83.874
560.000000	83.849
570.000000	83.815
580.000000	83.779
590.000000	83.740
600.000000	83.699
608.000000	83.665
615.000000	83.634
622.000000	83.602
630.000000	83.565
640.000000	83.517
650.000000	83.470
660.000000	83.422
670.000000	83.375
680.000000	83.327
690.000000	83.279
700.000000	83.233
710.000000	83.186
720.000000	83.138
730.000000	83.092
740.000000	83.044
750.000000	82.996
762.000000	82.938
775.000000	82.874
788.000000	82.807
800.000000	82.744
812.000000	82.680
825.000000	82.611
838.000000	82.540
850.000000	82.477
862.000000	82.416
875.000000	82.354
885.000000	82.309
900.000000	82.248
912.000000	82.206
925.000000	82.168
938.000000	82.138
950.000000	82.119
962.000000	82.109
975.000000	82.108
988.000000	82.119
1000.000000	82.140
1015.000000	82.179
1030.000000	82.230
