FFT	AudioTools 	v20 iPad battery  98%	2023/03/26 17:22	Headset Microphone 1 Low Range	EB05A3E2-10AC-49FE-A287-06AC06EBE5AD
Frequency	dB	Unweighted
7053	61.6
7155	61.9
7259	62.3
7365	62.9
7472	63.5
7581	64.1
7691	64.8
7803	65.4
7916	65.7
8032	65.7
8148	65.4
8267	64.6
8387	63.4
8509	62.1
8633	60.7
8758	59.3
8886	58
9015	56.8
9146	55.8
9279	54.8
9414	54
9551	53.3
9690	52.7
9831	52.1
9974	51.4
10119	51
10266	50.7
10416	50.4
10567	50.2
10721	50
10877	49.9
11035	49.9
11196	49.9
11358	50.1
11524	50.3
11691	50.6
11861	51.1
12034	51.7
12209	52.4
12386	53.2
12567	54.1
12749	55
12935	55.7
13123	56.3
13314	56.4
13507	56.3
13704	55.8
13903	55.3
14105	54.4
14311	53.5
14519	52.7
14730	51.9
14944	51.4
15162	51
15382	50.9
15606	51.3
15833	52.1
16063	53.2
16297	54.1
16534	54.5
16774	53.9
17018	52.6
17266	50.9
17517	49.3
17772	48
18030	46.8
18293	45.1
18559	43.9
18829	43
19102	42.1
19380	41.2
20000	40.6
overall dB	90.3 dB
decay	Average
averaging	1/12 Octave
source	Headset Microphone 1 Low Range
latitude	0
longitude	0
saved	2023/03/26 17:22
peak	16.1Hz
