* Measurement data measured by REW V5.20.13
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.510
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 20 May, 2023 1:46:59 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Softears Studio4 L
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1.000000 73.501 -119.5433
1.015000 73.665 -121.3623
1.030000 73.838 -123.1174
1.044000 74.007 -124.7072
1.060000 74.209 -126.4688
1.075000 74.407 -128.0689
1.090000 74.611 -129.6214
1.106000 74.836 -131.2269
1.120000 75.038 -132.5909
1.138000 75.303 -134.2915
1.150000 75.483 -135.3934
1.172000 75.817 -137.3514
1.180000 75.940 -138.0445
1.206000 76.342 -140.2319
1.220000 76.559 -141.3712
1.241000 76.883 -143.0339
1.250000 77.021 -143.7307
1.265000 77.250 -144.8725
1.280000 77.476 -145.9915
1.315000 77.989 -148.5257
1.320000 78.060 -148.8799
1.340000 78.338 -150.2806
1.360000 78.607 -151.6443
1.380000 78.874 -152.9355
1.400000 79.140 -154.1575
1.430000 79.535 -155.8728
1.450000 79.797 -156.9459
1.475000 80.121 -158.2178
1.500000 80.441 -159.4226
1.525000 80.758 -160.5711
1.550000 81.071 -161.6742
1.575000 81.381 -162.7426
1.600000 81.685 -163.7871
1.625000 81.986 -164.8187
1.650000 82.281 -165.8480
1.675000 82.572 -166.8860
1.700000 82.857 -167.9263
1.725000 83.137 -168.9282
1.750000 83.413 -169.8930
1.775000 83.685 -170.8247
1.800000 83.952 -171.7274
1.825000 84.214 -172.6050
1.850000 84.473 -173.4615
1.875000 84.728 -174.3011
1.900000 84.979 -175.1277
1.925000 85.226 -175.9454
1.950000 85.470 -176.7581
1.975000 85.711 -177.5700
2.000000 85.948 -178.3850
2.030000 86.229 -179.3703
2.060000 86.504 179.6566
2.090000 86.774 178.6998
2.120000 87.039 177.7574
2.140000 87.212 177.1360
2.180000 87.552 175.9069
2.200000 87.719 175.2978
2.240000 88.046 174.0876
2.270000 88.286 173.1843
2.300000 88.521 172.2823
2.330000 88.752 171.3795
2.360000 88.979 170.4738
2.400000 89.274 169.2683
2.430000 89.490 168.3684
2.470000 89.770 167.1739
2.500000 89.975 166.2819
2.540000 90.241 165.0973
2.580000 90.499 163.9179
2.620000 90.750 162.7433
2.650000 90.933 161.8654
2.690000 91.170 160.6983
2.720000 91.344 159.8248
2.760000 91.568 158.6611
2.800000 91.784 157.5005
2.850000 92.044 156.0564
2.900000 92.292 154.6229
2.950000 92.529 153.2034
3.000000 92.756 151.8014
3.040000 92.930 150.6940
3.070000 93.056 149.8677
3.110000 93.217 148.7708
3.150000 93.371 147.6815
3.200000 93.554 146.3348
3.250000 93.727 145.0090
3.300000 93.891 143.7092
3.350000 94.047 142.4403
3.400000 94.194 141.2018
3.450000 94.330 139.9834
3.500000 94.457 138.7887
3.550000 94.575 137.6223
3.600000 94.685 136.4890
3.650000 94.790 135.3933
3.700000 94.889 134.3399
3.750000 94.982 133.3260
3.820000 95.097 131.9647
3.870000 95.172 131.0363
3.950000 95.282 129.6320
4.000000 95.348 128.8080
4.060000 95.425 127.8771
4.120000 95.495 127.0126
4.180000 95.559 126.2099
4.250000 95.631 125.3431
4.310000 95.692 124.6525
4.370000 95.757 124.0037
4.440000 95.834 123.3136
4.500000 95.899 122.7863
4.550000 95.954 122.3806
4.620000 96.034 121.8464
4.680000 96.107 121.4034
4.750000 96.198 120.8950
4.820000 96.296 120.4293
4.870000 96.368 120.1139
4.940000 96.473 119.6778
5.000000 96.566 119.2927
5.080000 96.694 118.7415
5.150000 96.812 118.2469
5.220000 96.935 117.7399
5.300000 97.076 117.1327
5.380000 97.216 116.4819
5.450000 97.338 115.8706
5.520000 97.461 115.2266
5.600000 97.600 114.4571
5.700000 97.769 113.4561
5.800000 97.928 112.4096
5.900000 98.080 111.3104
6.000000 98.225 110.1901
6.080000 98.334 109.2988
6.150000 98.424 108.5119
6.220000 98.509 107.7193
6.300000 98.603 106.8181
6.400000 98.714 105.7176
6.500000 98.819 104.6456
6.600000 98.918 103.5956
6.700000 99.015 102.5742
6.800000 99.110 101.5878
6.900000 99.204 100.6352
7.000000 99.297 99.7060
7.100000 99.392 98.7913
7.200000 99.488 97.8995
7.300000 99.585 97.0223
7.400000 99.684 96.1452
7.500000 99.785 95.2662
7.620000 99.907 94.2142
7.750000 100.039 93.0667
7.880000 100.170 91.9048
8.000000 100.290 90.8265
8.120000 100.406 89.7496
8.250000 100.529 88.5794
8.380000 100.648 87.4178
8.500000 100.755 86.3629
8.620000 100.858 85.3204
8.750000 100.967 84.2119
8.850000 101.049 83.3767
9.000000 101.169 82.1488
9.120000 101.263 81.1847
9.250000 101.363 80.1593
9.380000 101.461 79.1517
9.500000 101.547 78.2339
9.620000 101.631 77.3281
9.750000 101.718 76.3689
9.880000 101.799 75.4315
10.000000 101.870 74.5892
10.150000 101.951 73.5918
10.300000 102.026 72.6515
10.440000 102.092 71.8420
10.600000 102.165 71.0102
10.750000 102.234 70.3079
10.900000 102.308 69.6838
11.060000 102.393 69.0836
11.200000 102.477 68.5769
11.380000 102.597 67.9507
11.500000 102.682 67.4989
11.720000 102.848 66.6076
11.800000 102.907 66.2476
12.060000 103.097 64.9397
12.200000 103.186 64.1722
12.410000 103.301 62.9533
12.500000 103.341 62.4406
12.650000 103.395 61.5842
12.800000 103.438 60.7820
13.150000 103.503 59.2044
13.200000 103.511 59.0200
13.400000 103.544 58.3712
13.600000 103.593 57.8207
13.800000 103.658 57.3198
14.000000 103.742 56.7837
14.300000 103.887 55.7835
14.500000 103.982 54.9606
14.750000 104.084 53.7564
15.000000 104.152 52.4804
15.250000 104.188 51.2516
15.500000 104.198 50.1652
15.750000 104.200 49.2988
16.000000 104.216 48.6194
16.250000 104.256 48.0340
16.500000 104.324 47.4453
16.750000 104.412 46.7342
17.000000 104.502 45.8610
17.250000 104.581 44.8602
17.500000 104.640 43.7881
17.750000 104.675 42.7475
18.000000 104.696 41.8199
18.250000 104.712 41.0254
18.500000 104.734 40.3599
18.750000 104.773 39.7605
19.000000 104.826 39.1432
19.250000 104.888 38.4609
19.500000 104.951 37.6822
19.750000 105.002 36.8227
20.000000 105.035 35.9411
20.299999 105.053 34.9270
20.600000 105.052 34.0389
20.900000 105.046 33.3060
21.200001 105.047 32.6941
21.400000 105.055 32.3142
21.799999 105.082 31.5283
22.000000 105.095 31.1024
22.400000 105.110 30.2142
22.700001 105.107 29.5880
23.000000 105.098 29.0587
23.299999 105.094 28.6459
23.600000 105.106 28.3148
24.000000 105.157 27.8536
24.299999 105.215 27.3798
24.700001 105.295 26.4968
25.000000 105.341 25.6841
25.400000 105.370 24.5319
25.799999 105.369 23.4661
26.200001 105.357 22.5670
26.500000 105.352 21.9808
26.900000 105.356 21.2421
27.200001 105.364 20.6827
27.600000 105.373 19.9269
28.000000 105.377 19.1945
28.500000 105.381 18.3557
29.000000 105.392 17.5642
29.500000 105.407 16.7450
30.000000 105.414 15.8859
30.400000 105.410 15.2061
30.700001 105.401 14.7204
31.100000 105.386 14.1141
31.500000 105.370 13.5506
32.000000 105.352 12.8882
32.500000 105.336 12.2500
33.000000 105.322 11.6167
33.500000 105.308 10.9869
34.000000 105.294 10.3723
34.500000 105.285 9.7653
35.000000 105.277 9.1327
35.500000 105.262 8.4720
36.000000 105.236 7.8514
36.500000 105.207 7.3451
37.000000 105.190 6.9258
37.500000 105.189 6.4736
38.200001 105.183 5.6659
38.700001 105.155 5.0669
39.500000 105.091 4.3440
40.000000 105.065 3.9908
40.599998 105.048 3.4937
41.200001 105.023 2.8792
41.799999 104.982 2.2590
42.500000 104.927 1.6520
43.099998 104.892 1.1732
43.700001 104.863 0.6442
44.400002 104.821 0.0314
45.000000 104.791 -0.4146
45.500000 104.778 -0.8051
46.200001 104.756 -1.5016
46.799999 104.706 -2.0876
47.500000 104.639 -2.4703
48.200001 104.616 -2.7305
48.700001 104.613 -3.0760
49.400002 104.576 -3.6927
50.000000 104.521 -4.0828
50.799999 104.467 -4.4491
51.500000 104.424 -4.8687
52.200001 104.363 -5.2620
53.000000 104.303 -5.5737
53.799999 104.256 -5.9917
54.500000 104.197 -6.4032
55.200001 104.132 -6.6919
56.000000 104.077 -6.9791
57.000000 104.010 -7.4097
58.000000 103.950 -7.7802
59.000000 103.900 -8.2259
60.000000 103.839 -8.6238
60.799999 103.800 -8.8497
61.500000 103.775 -9.0569
62.200001 103.751 -9.2916
63.000000 103.719 -9.5880
64.000000 103.664 -9.9501
65.000000 103.603 -10.2243
66.000000 103.554 -10.5283
67.000000 103.494 -10.9606
68.000000 103.422 -11.3348
69.000000 103.352 -11.7197
70.000000 103.266 -11.9695
71.000000 103.212 -12.0161
72.000000 103.171 -12.1736
73.000000 103.130 -12.2921
74.000000 103.079 -12.5464
75.000000 103.003 -12.6328
76.199997 102.941 -12.7933
77.500000 102.850 -13.0012
78.800003 102.777 -13.2744
80.000000 102.728 -13.4258
81.199997 102.657 -13.9468
82.500000 102.555 -13.7960
83.800003 102.510 -13.9419
85.000000 102.443 -13.8605
86.199997 102.388 -14.0007
87.500000 102.322 -13.9824
88.500000 102.270 -14.1469
90.000000 102.194 -14.0667
91.199997 102.141 -14.1815
92.500000 102.077 -14.1933
93.800003 102.009 -14.1593
95.000000 101.968 -14.2305
96.199997 101.896 -14.2518
97.500000 101.862 -14.2528
98.800003 101.805 -14.3201
100.000000 101.762 -14.3496
101.500000 101.691 -14.2424
103.000000 101.637 -14.1922
104.400002 101.573 -14.0889
106.000000 101.521 -14.0173
107.500000 101.461 -14.0148
109.000000 101.407 -13.9352
110.599998 101.359 -13.7565
112.000000 101.308 -13.7949
113.800003 101.245 -13.5964
115.000000 101.198 -13.5724
117.199997 101.135 -13.4110
118.000000 101.118 -13.4334
120.599998 101.048 -13.2277
122.000000 101.000 -13.1469
124.099998 100.950 -12.9161
125.000000 100.921 -12.8511
126.500000 100.880 -12.7096
128.000000 100.836 -12.4933
131.500000 100.762 -12.2215
132.000000 100.750 -12.2067
134.000000 100.697 -12.0535
136.000000 100.639 -11.8260
138.000000 100.603 -11.5800
140.000000 100.578 -11.5584
143.000000 100.517 -11.1185
145.000000 100.463 -10.9359
147.500000 100.428 -10.6599
150.000000 100.382 -10.3633
152.500000 100.344 -10.1476
155.000000 100.300 -9.8519
157.500000 100.279 -9.6667
160.000000 100.236 -9.5361
162.500000 100.194 -9.2952
165.000000 100.187 -9.1660
167.500000 100.161 -8.8003
170.000000 100.124 -8.6157
172.500000 100.085 -8.2592
175.000000 100.043 -7.9413
177.500000 100.019 -7.7120
180.000000 100.001 -7.4574
182.500000 99.996 -7.0596
185.000000 99.952 -6.8795
187.500000 99.936 -6.7043
190.000000 99.937 -6.5247
192.500000 99.917 -6.1080
195.000000 99.875 -5.6689
197.500000 99.839 -5.3741
200.000000 99.817 -5.2156
203.000000 99.846 -4.7302
206.000000 99.859 -4.4211
209.000000 99.910 -3.9626
212.000000 99.895 -3.6810
214.000000 99.907 -3.9006
218.000000 99.929 -3.5479
220.000000 99.953 -3.5356
224.000000 99.963 -3.2330
227.000000 99.949 -3.2886
230.000000 99.932 -3.2843
233.000000 99.930 -3.0884
236.000000 99.925 -3.0551
240.000000 99.907 -2.8081
243.000000 99.913 -2.7744
247.000000 99.876 -2.6262
250.000000 99.879 -2.5034
254.000000 99.865 -2.3473
258.000000 99.850 -2.1274
262.000000 99.847 -2.0028
265.000000 99.841 -1.8495
269.000000 99.804 -1.6440
272.000000 99.807 -1.5179
276.000000 99.793 -1.3783
280.000000 99.777 -1.2213
285.000000 99.771 -0.9691
290.000000 99.754 -0.7179
295.000000 99.743 -0.5199
300.000000 99.743 -0.3035
304.000000 99.733 -0.1655
307.000000 99.722 -0.0009
311.000000 99.720 0.1824
315.000000 99.710 0.3104
320.000000 99.700 0.5222
325.000000 99.683 0.7544
330.000000 99.687 0.8870
