* Measurement data measured by REW V5.20.13
* Source: /Users/AniRudh/Documents/IEM Measurements/Import Graphs/IEMs/BGVP DM7 R.txt
* Format: Comma/Tab/Space delimited data
* Dated: 2 Nov, 2022 1:12:45 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB 
* Measurement: BGVP DM7 R
* Smoothing: 1/48 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	61.312
20.299999	61.368
20.600000	61.434
20.900000	61.501
21.200001	61.568
21.400000	61.612
21.799999	61.701
22.000000	61.745
22.400000	61.833
22.700001	61.899
23.000000	61.964
23.299999	62.029
23.600000	62.093
24.000000	62.179
24.299999	62.242
24.700001	62.326
25.000000	62.388
25.400000	62.469
25.799999	62.550
26.200001	62.629
26.500000	62.688
26.900000	62.764
27.200001	62.821
27.600000	62.895
28.000000	62.967
28.500000	63.055
29.000000	63.140
29.500000	63.221
30.000000	63.296
30.400000	63.343
30.700001	63.374
31.100000	63.414
31.500000	63.452
32.000000	63.496
32.500000	63.538
33.000000	63.577
33.500000	63.613
34.000000	63.646
34.500000	63.677
35.000000	63.706
35.500000	63.733
36.000000	63.757
36.500000	63.780
37.000000	63.801
37.500000	63.821
38.200001	63.846
38.700001	63.862
39.500000	63.886
40.000000	63.902
40.599998	63.926
41.200001	63.952
41.799999	63.976
42.500000	64.003
43.099998	64.025
43.700001	64.046
44.400002	64.069
45.000000	64.087
45.500000	64.102
46.200001	64.121
46.799999	64.136
47.500000	64.153
48.200001	64.168
48.700001	64.178
49.400002	64.190
50.000000	64.199
50.799999	64.207
51.500000	64.212
52.200001	64.215
53.000000	64.218
53.799999	64.219
54.500000	64.219
55.200001	64.218
56.000000	64.217
57.000000	64.214
58.000000	64.210
59.000000	64.205
60.000000	64.201
60.799999	64.201
61.500000	64.202
62.200001	64.204
63.000000	64.205
64.000000	64.206
65.000000	64.208
66.000000	64.209
67.000000	64.210
68.000000	64.211
69.000000	64.212
70.000000	64.212
71.000000	64.213
72.000000	64.213
73.000000	64.212
74.000000	64.212
75.000000	64.211
76.199997	64.209
77.500000	64.207
78.800003	64.204
80.000000	64.199
81.199997	64.192
82.500000	64.183
83.800003	64.173
85.000000	64.163
86.199997	64.153
87.500000	64.141
88.500000	64.131
90.000000	64.116
91.199997	64.103
92.500000	64.089
93.800003	64.075
95.000000	64.061
96.199997	64.047
97.500000	64.031
98.800003	64.015
100.000000	64.000
101.500000	63.983
103.000000	63.965
104.400002	63.949
106.000000	63.930
107.500000	63.912
109.000000	63.895
110.599998	63.876
112.000000	63.859
113.800003	63.838
115.000000	63.823
117.199997	63.797
118.000000	63.788
120.599998	63.756
122.000000	63.740
124.099998	63.714
125.000000	63.704
126.500000	63.685
128.000000	63.667
131.500000	63.625
132.000000	63.619
134.000000	63.595
136.000000	63.570
138.000000	63.546
140.000000	63.522
143.000000	63.485
145.000000	63.461
147.500000	63.430
150.000000	63.400
152.500000	63.370
155.000000	63.340
157.500000	63.310
160.000000	63.280
162.500000	63.250
165.000000	63.220
167.500000	63.190
170.000000	63.160
172.500000	63.130
175.000000	63.100
177.500000	63.070
180.000000	63.040
182.500000	63.010
185.000000	62.980
187.500000	62.950
190.000000	62.920
192.500000	62.890
195.000000	62.860
197.500000	62.830
200.000000	62.800
203.000000	62.763
206.000000	62.727
209.000000	62.690
212.000000	62.654
214.000000	62.630
218.000000	62.581
220.000000	62.557
224.000000	62.508
227.000000	62.472
230.000000	62.435
233.000000	62.399
236.000000	62.363
240.000000	62.314
243.000000	62.278
247.000000	62.230
250.000000	62.194
254.000000	62.146
258.000000	62.098
262.000000	62.050
265.000000	62.014
269.000000	61.966
272.000000	61.930
276.000000	61.883
280.000000	61.835
285.000000	61.776
290.000000	61.717
295.000000	61.658
300.000000	61.600
304.000000	61.552
307.000000	61.516
311.000000	61.469
315.000000	61.421
320.000000	61.362
325.000000	61.304
330.000000	61.246
335.000000	61.188
340.000000	61.131
345.000000	61.075
350.000000	61.019
355.000000	60.964
360.000000	60.909
365.000000	60.855
370.000000	60.802
375.000000	60.749
382.000000	60.677
387.000000	60.627
395.000000	60.548
400.000000	60.501
406.000000	60.449
412.000000	60.399
418.000000	60.351
425.000000	60.296
431.000000	60.250
437.000000	60.205
444.000000	60.155
450.000000	60.113
455.000000	60.078
462.000000	60.032
468.000000	59.993
475.000000	59.949
482.000000	59.906
487.000000	59.876
494.000000	59.834
500.000000	59.799
508.000000	59.747
515.000000	59.703
522.000000	59.659
530.000000	59.611
538.000000	59.565
545.000000	59.527
552.000000	59.490
560.000000	59.451
570.000000	59.406
580.000000	59.365
590.000000	59.330
600.000000	59.301
608.000000	59.283
615.000000	59.268
622.000000	59.254
630.000000	59.240
