* Measurement data measured by REW V5.20.13
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.510
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 20 May, 2023 1:12:17 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Symphonium Helios L
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1.000000 76.860 -129.9303
1.015000 76.803 -131.1665
1.030000 76.742 -132.3238
1.044000 76.684 -133.3222
1.060000 76.615 -134.3826
1.075000 76.546 -135.3144
1.090000 76.473 -136.2013
1.106000 76.390 -137.1151
1.120000 76.312 -137.9015
1.138000 76.203 -138.9151
1.150000 76.124 -139.6045
1.172000 75.967 -140.9254
1.180000 75.905 -141.4317
1.206000 75.684 -143.2096
1.220000 75.552 -144.2711
1.241000 75.335 -146.0336
1.250000 75.235 -146.8604
1.265000 75.058 -148.3458
1.280000 74.867 -149.9786
1.315000 74.364 -154.4472
1.320000 74.285 -155.1690
1.340000 73.951 -158.2877
1.360000 73.566 -161.7935
1.380000 73.081 -165.6617
1.400000 72.507 -169.8595
1.430000 71.520 -176.7051
1.450000 70.802 178.4118
1.475000 69.867 172.0044
1.500000 68.921 165.3180
1.525000 67.997 158.4146
1.550000 67.127 151.3562
1.575000 66.346 144.2051
1.600000 65.686 137.0236
1.625000 65.181 129.8735
1.650000 64.863 122.8171
1.675000 64.765 115.9167
1.700000 64.916 109.0569
1.725000 65.303 101.8189
1.750000 65.892 94.2690
1.775000 66.654 86.5041
1.800000 67.555 78.6211
1.825000 68.564 70.7170
1.850000 69.649 62.8889
1.875000 70.777 55.2334
1.900000 71.917 47.8476
1.925000 73.037 40.8284
1.950000 74.105 34.2727
1.975000 75.089 28.2776
2.000000 75.957 22.9397
2.030000 76.814 17.5273
2.060000 77.579 13.1441
2.090000 78.290 9.6439
2.120000 78.954 6.8920
2.140000 79.372 5.4065
2.180000 80.157 3.0940
2.200000 80.526 2.1872
2.240000 81.229 0.6729
2.270000 81.728 -0.3582
2.300000 82.210 -1.4492
2.330000 82.680 -2.7347
2.360000 83.142 -4.3428
2.400000 83.721 -6.5828
2.430000 84.122 -8.1698
2.470000 84.616 -10.1766
2.500000 84.961 -11.6102
2.540000 85.393 -13.4413
2.580000 85.798 -15.1981
2.620000 86.184 -16.8990
2.650000 86.465 -18.1495
2.690000 86.836 -19.7983
2.720000 87.106 -21.0157
2.760000 87.445 -22.5869
2.800000 87.761 -24.1000
2.850000 88.129 -25.9127
2.900000 88.474 -27.6414
2.950000 88.799 -29.2897
3.000000 89.112 -30.8613
3.040000 89.357 -32.0654
3.070000 89.532 -32.9349
3.110000 89.753 -34.0485
3.150000 89.963 -35.1107
3.200000 90.210 -36.3676
3.250000 90.446 -37.5475
3.300000 90.674 -38.6526
3.350000 90.899 -39.6846
3.400000 91.121 -40.6392
3.450000 91.331 -41.5042
3.500000 91.532 -42.2887
3.550000 91.727 -43.0032
3.600000 91.920 -43.6582
3.650000 92.114 -44.2640
3.700000 92.313 -44.8309
3.750000 92.514 -45.3391
3.820000 92.793 -45.9276
3.870000 92.992 -46.2861
3.950000 93.317 -46.8060
4.000000 93.525 -47.1273
4.060000 93.782 -47.5330
4.120000 94.047 -47.9070
4.180000 94.319 -48.2551
4.250000 94.640 -48.6655
4.310000 94.919 -49.0524
4.370000 95.199 -49.5010
4.440000 95.529 -50.0953
4.500000 95.818 -50.6415
4.550000 96.059 -51.1276
4.620000 96.395 -51.8639
4.680000 96.678 -52.5543
4.750000 97.000 -53.4384
4.820000 97.319 -54.4071
4.870000 97.544 -55.1439
4.940000 97.851 -56.2280
5.000000 98.106 -57.1969
5.080000 98.429 -58.5366
5.150000 98.700 -59.7784
5.220000 98.960 -61.0731
5.300000 99.241 -62.5905
5.380000 99.504 -64.1175
5.450000 99.718 -65.4671
5.520000 99.919 -66.8462
5.600000 100.132 -68.4320
5.700000 100.374 -70.3844
5.800000 100.590 -72.2871
5.900000 100.778 -74.1684
6.000000 100.943 -75.9841
6.080000 101.062 -77.3605
6.150000 101.154 -78.5209
6.220000 101.235 -79.6413
6.300000 101.318 -80.8622
6.400000 101.414 -82.2812
6.500000 101.497 -83.5756
6.600000 101.569 -84.7567
6.700000 101.638 -85.8324
6.800000 101.708 -86.7991
6.900000 101.774 -87.6484
7.000000 101.842 -88.4156
7.100000 101.918 -89.1333
7.200000 102.000 -89.7734
7.300000 102.086 -90.3625
7.400000 102.179 -90.9474
7.500000 102.279 -91.5314
7.620000 102.407 -92.2177
7.750000 102.549 -92.9983
7.880000 102.695 -93.8336
8.000000 102.830 -94.6407
8.120000 102.959 -95.4858
8.250000 103.095 -96.4528
8.380000 103.222 -97.4429
8.500000 103.330 -98.3596
8.620000 103.430 -99.2879
8.750000 103.530 -100.2687
8.850000 103.600 -100.9978
9.000000 103.698 -102.0568
9.120000 103.773 -102.8556
9.250000 103.851 -103.6681
9.380000 103.929 -104.4374
9.500000 104.003 -105.1129
9.620000 104.080 -105.7510
9.750000 104.167 -106.4278
9.880000 104.260 -107.0968
10.000000 104.350 -107.7075
10.150000 104.467 -108.4962
10.300000 104.589 -109.3094
10.440000 104.705 -110.1002
10.600000 104.839 -111.0503
10.750000 104.963 -111.9771
10.900000 105.084 -112.9371
11.060000 105.209 -113.9922
11.200000 105.315 -114.9290
11.380000 105.446 -116.1539
11.500000 105.531 -116.9743
11.720000 105.679 -118.4880
11.800000 105.731 -119.0407
12.060000 105.895 -120.8450
12.200000 105.977 -121.8241
12.410000 106.095 -123.3018
12.500000 106.142 -123.9362
12.650000 106.215 -124.9976
12.800000 106.282 -126.0492
13.150000 106.409 -128.4392
13.200000 106.424 -128.7667
13.400000 106.476 -130.0350
13.600000 106.519 -131.2045
13.800000 106.555 -132.2726
14.000000 106.590 -133.2252
14.300000 106.652 -134.4741
14.500000 106.703 -135.2184
14.750000 106.782 -136.0945
15.000000 106.875 -136.9855
15.250000 106.978 -137.9323
15.500000 107.083 -138.9592
15.750000 107.181 -140.0701
16.000000 107.265 -141.2291
16.250000 107.334 -142.3964
16.500000 107.388 -143.5338
16.750000 107.431 -144.6014
17.000000 107.469 -145.5871
17.250000 107.509 -146.5050
17.500000 107.554 -147.3794
17.750000 107.609 -148.2567
18.000000 107.668 -149.1836
18.250000 107.728 -150.1808
18.500000 107.781 -151.2574
18.750000 107.822 -152.3964
19.000000 107.846 -153.5514
19.250000 107.852 -154.6808
19.500000 107.844 -155.7433
19.750000 107.827 -156.7029
20.000000 107.810 -157.5620
20.299999 107.795 -158.4867
20.600000 107.791 -159.3530
20.900000 107.797 -160.2234
21.200001 107.806 -161.1317
21.400000 107.808 -161.7535
21.799999 107.800 -162.9647
22.000000 107.791 -163.5208
22.400000 107.774 -164.4993
22.700001 107.776 -165.1407
23.000000 107.794 -165.7739
23.299999 107.826 -166.4733
23.600000 107.864 -167.2864
24.000000 107.899 -168.5330
24.299999 107.907 -169.5142
24.700001 107.895 -170.7595
25.000000 107.878 -171.6038
25.400000 107.860 -172.6353
25.799999 107.850 -173.6428
26.200001 107.839 -174.6633
26.500000 107.827 -175.4069
26.900000 107.811 -176.3201
27.200001 107.809 -176.9585
27.600000 107.821 -177.8581
28.000000 107.836 -178.9252
28.500000 107.809 179.5738
29.000000 107.715 178.3578
29.500000 107.623 177.7605
30.000000 107.611 177.3778
30.400000 107.633 176.7834
30.700001 107.625 176.1630
31.100000 107.547 175.4517
31.500000 107.432 175.4090
32.000000 107.418 176.3875
32.500000 107.687 177.0905
33.000000 108.070 175.7606
33.500000 108.264 172.5392
34.000000 108.131 169.1328
34.500000 107.784 167.1458
35.000000 107.479 166.8278
35.500000 107.359 167.0037
36.000000 107.336 166.6329
36.500000 107.286 165.8624
37.000000 107.215 165.2394
37.500000 107.184 164.7527
38.200001 107.191 163.6085
38.700001 107.157 162.5115
39.500000 107.037 161.1070
40.000000 106.971 160.4659
40.599998 106.901 159.7630
41.200001 106.840 159.1991
41.799999 106.813 158.6657
42.500000 106.794 157.7130
43.099998 106.729 156.7538
43.700001 106.633 156.0281
44.400002 106.544 155.4224
45.000000 106.493 154.8578
45.500000 106.457 154.2996
46.200001 106.403 153.3296
46.799999 106.322 152.3633
47.500000 106.175 151.5356
48.200001 106.064 151.2816
48.700001 106.047 151.0909
49.400002 106.041 150.3708
50.000000 105.995 149.6256
50.799999 105.924 148.9129
51.500000 105.888 148.2492
52.200001 105.827 147.4813
53.000000 105.746 146.8419
53.799999 105.696 146.1614
54.500000 105.628 145.4244
55.200001 105.544 144.8729
56.000000 105.476 144.2883
57.000000 105.368 143.3942
58.000000 105.266 142.8209
59.000000 105.186 141.9990
60.000000 105.070 141.3948
60.799999 105.022 140.9531
61.500000 104.966 140.3542
62.200001 104.885 139.8931
63.000000 104.820 139.5442
64.000000 104.759 138.8623
65.000000 104.672 138.1694
66.000000 104.586 137.5105
67.000000 104.487 136.9296
68.000000 104.401 136.4292
69.000000 104.314 135.9041
70.000000 104.232 135.4153
71.000000 104.148 134.8801
72.000000 104.065 134.4069
73.000000 103.991 133.8459
74.000000 103.900 133.3016
75.000000 103.820 132.8472
76.199997 103.726 132.2588
77.500000 103.633 131.6989
78.800003 103.523 131.0275
80.000000 103.419 130.6891
81.199997 103.344 130.2317
82.500000 103.245 129.7012
83.800003 103.151 129.2305
85.000000 103.070 128.7592
86.199997 102.979 128.3139
87.500000 102.887 127.8871
88.500000 102.819 127.5499
90.000000 102.716 127.0044
91.199997 102.629 126.6075
92.500000 102.542 126.2014
93.800003 102.459 125.8220
95.000000 102.387 125.4900
96.199997 102.314 125.0990
97.500000 102.217 124.7885
98.800003 102.143 124.5009
100.000000 102.073 124.1823
101.500000 101.981 123.7208
103.000000 101.889 123.3737
104.400002 101.809 122.9965
106.000000 101.714 122.6564
107.500000 101.636 122.2458
109.000000 101.541 121.9777
110.599998 101.457 121.5819
112.000000 101.383 121.3961
113.800003 101.289 120.9372
115.000000 101.226 120.7169
117.199997 101.120 120.3257
118.000000 101.082 120.0814
120.599998 100.953 119.6547
122.000000 100.882 119.4087
124.099998 100.783 119.0848
125.000000 100.744 118.9695
126.500000 100.678 118.7302
128.000000 100.613 118.4767
131.500000 100.466 117.9218
132.000000 100.440 117.8087
134.000000 100.350 117.6333
136.000000 100.265 117.3471
138.000000 100.200 117.1007
140.000000 100.121 116.8702
143.000000 100.001 116.4739
145.000000 99.922 116.2831
147.500000 99.832 116.0235
150.000000 99.733 115.7562
152.500000 99.651 115.4877
155.000000 99.581 115.2037
157.500000 99.501 115.1454
160.000000 99.418 114.9513
162.500000 99.362 114.8040
165.000000 99.267 114.7703
167.500000 99.173 114.7191
170.000000 99.118 114.4103
172.500000 99.042 114.5017
175.000000 98.996 114.6240
177.500000 98.948 114.8541
180.000000 98.957 114.7528
182.500000 98.935 114.9272
185.000000 98.948 115.3979
187.500000 98.992 114.9464
190.000000 99.031 114.5104
192.500000 99.036 114.1966
195.000000 98.990 113.6139
197.500000 98.969 113.2783
200.000000 98.934 112.8851
203.000000 98.888 112.4651
206.000000 98.847 112.2486
209.000000 98.816 112.0635
212.000000 98.775 111.6981
214.000000 98.751 111.5424
218.000000 98.693 111.2327
220.000000 98.690 110.9877
224.000000 98.635 110.9174
227.000000 98.611 110.7555
230.000000 98.589 110.5443
233.000000 98.558 110.3586
236.000000 98.560 110.1523
240.000000 98.525 109.9728
243.000000 98.516 109.7935
247.000000 98.512 109.6576
250.000000 98.502 109.4999
254.000000 98.495 109.3798
258.000000 98.487 109.0877
262.000000 98.486 108.9720
265.000000 98.487 108.7169
269.000000 98.496 108.5885
272.000000 98.498 108.4755
276.000000 98.502 108.3655
280.000000 98.528 108.1559
285.000000 98.537 107.8784
290.000000 98.552 107.6210
295.000000 98.588 107.4663
300.000000 98.617 107.2393
304.000000 98.644 107.0546
307.000000 98.666 106.9399
311.000000 98.707 106.7280
315.000000 98.734 106.5635
320.000000 98.785 106.3281
325.000000 98.841 106.0131
