X,Y
20.000000000000004,104.8375
20.0692316585999,104.83738461351771
20.138702968327422,104.83726882761556
20.208414758754824,104.83715264091089
20.278367862325986,104.8370360520163
20.34856311436637,104.83643342055433
20.419001353092984,104.83561164384177
20.48968341962439,104.83478702248098
20.560610157990762,104.83395954662495
20.631782415143945,104.83297029308093
20.703201040967574,104.83177998265054
20.774866888287242,104.83058555186187
20.846780812880652,104.829386986452
20.918943673487863,104.82827899121267
20.991356331821535,104.82743417968149
21.06401965257721,104.82658644376512
21.136934503443648,104.82573577334058
21.210101755113186,104.82507575604214
21.283522281292143,104.82562641274176
21.357196958711228,104.82617897558521
21.43112666713604,104.82735598548621
21.505312289377557,104.82939609519812
21.579754711302677,104.831443266919
21.654454821844798,104.83349752509454
21.729413513014443,104.83555889425514
21.804631679909882,104.83769688791173
21.880110220727886,104.84090470985738
21.95585003677436,104.84412363594473
22.03185203247519,104.84747315650199
22.108117115386978,104.85100041658666
22.18464619620793,104.85453988657463
22.261440188788697,104.85809160873148
22.33850001014331,104.86165562546913
22.415826580460113,104.8650275509235
22.49342082311276,104.86761401705704
22.57128366467124,104.87020943645759
22.64941603491294,104.87281384011763
22.727818866833744,104.87482454286153
22.806493096659192,104.87574241193573
22.885439663855635,104.87666345828984
22.964659511141466,104.87758769292229
23.04415358449838,104.87755846268323
23.123922833182657,104.8767607675374
23.20396820973652,104.87596031110368
23.28429066999949,104.87515708382361
23.364891173119798,104.87305324129561
23.445770681565858,104.87062686413014
23.52693016113774,104.86819208785892
23.60837058097872,104.86570702966574
23.690092913586827,104.86284674802445
23.772098134826493,104.85997656528107
23.854387223940172,104.85709644716209
23.93696116356005,104.8542063592754
24.01982093971978,104.8514714398456
24.10296754186625,104.84925418973086
24.186401962871393,104.84702926442097
24.270125199044063,104.84479663734761
24.354138250141915,104.84366163137845
24.43844211938334,104.84313473483019
24.523037813459467,104.84260601438581
24.607926342546158,104.84207546373177
24.693108720316086,104.84154307653264
24.77858596395084,104.84280975376504
24.864359094153063,104.84423931070026
24.950429135158647,104.84567381616537
25.036797114748957,104.84778789901621
25.123464064263118,104.85082124224921
25.21043101861031,104.85386508565136
25.29769901628215,104.85691946556989
25.385269099365058,104.85998441847778
25.473142313552746,104.86406569669994
25.56131970815867,104.86836435543363
25.649802336128563,104.872677894331
25.738591254053063,104.877006364901
25.827687522180195,104.88134980870724
25.917092204428215,104.88570826517454
26.006806368398166,104.89008180880037
26.096831085386697,104.89447049181014
26.18716743039883,104.8988743666101
26.277816482160816,104.90287201546703
