X,Y
20.000000000000004,87.528
20.02765565169397,87.5243125674827
20.055349545141457,87.52062003604793
20.083081733222514,87.516922398645
20.110852268890277,87.51321964821346
20.13866120517114,87.50951177768312
20.166508595164792,87.50579877997396
20.194394492044342,87.50208064799625
20.222318949056472,87.4983573746504
20.250282019521432,87.49462895282699
20.278283756833254,87.49089537540681
20.306324214459774,87.4873463966845
20.33440344594276,87.48444488576962
20.362521504898037,87.481539362696
20.390678445015546,87.47862982191566
20.418874320059494,87.47571625787299
20.447109183868417,87.47279866500472
20.475383090355287,87.46987703773982
20.503696093507656,87.46695137049963
20.532048247387696,87.46402165769774
20.560439606132366,87.46108789374001
20.58887022395346,87.45815007302457
20.617340155137754,87.45682659844863
20.64584945404708,87.45654150545953
20.67439817511843,87.45625601824881
20.702986372864103,87.45597013627136
20.731614101871735,87.45568385898127
20.76028141680449,87.45539718583196
20.788988372401082,87.45511011627599
20.817735023475926,87.45482264976525
20.846521424919253,87.45453478575081
20.87534763169716,87.45424652368303
20.904213698851795,87.45405618246409
20.933119681501378,87.45444159428138
20.962065634840354,87.45482753903941
20.991051614139515,87.45521401747513
21.02007767474604,87.45560103032652
21.049143872083686,87.45598857833252
21.078250261652812,87.45637666223317
21.107396899030526,87.45676528276948
21.136583839870823,87.45715444068348
21.1658111399046,87.45754413671827
21.195078854939876,87.45793437161797
21.224387040861792,87.46049958168625
21.253735753632782,87.46350783978656
21.283125049292686,87.4665202576538
21.312554983958794,87.46953684103998
21.34202561382604,87.47255759570515
21.371536995167023,87.47558252741726
21.401089184332164,87.47870286108903
21.430682237749835,87.48421458106736
21.460316211926386,87.4897339225561
21.48999116344636,87.49526089609412
21.519707148972493,87.50079551223492
21.549464225245888,87.5063377815465
21.57926244908614,87.51188771461159
21.60910187739136,87.51744532202744
21.638982567138388,87.52301061440608
21.668904575382808,87.52858360237406
21.698867959259136,87.53416429657275
21.728872775980868,87.53975270765821
21.75891908284061,87.54534884630118
21.78900693721022,87.55095272318721
21.819136396540856,87.55697098992728
21.849307518363148,87.56323146640302
21.87952036028726,87.56950059975661
21.909774980003007,87.57577840195862
21.940071435280014,87.58206488499619
21.970409783967746,87.588360060873
22.0007900839957,87.59462147541433
22.031212393373455,87.59929890548116
22.06167677019079,87.60398280341684
22.092183272617852,87.60867317816499
22.12273195890518,87.61337003868167
22.153322887383904,87.61807339393528
22.183956116465776,87.62278325290661
22.214631704643327,87.6274996245889
22.245349710489997,87.63222251798784
22.276110192660173,87.6369519421215
22.306913209889405,87.6416879060205
22.337758820994416,87.6464304187279
22.368647084873267,87.65117948929927
22.399578060505494,87.65593512680272
22.43055180695214,87.66037907773288
22.461568383355967,87.66482477219844
22.49262784894148,87.6692766140929
22.523730263015086,87.67373461191679
22.55487568496523,87.67819877418245
22.58606417426242,87.68266910941392
22.61729579045947,87.6871456261471
22.64857059319149,87.69162833292967
22.679888642176053,87.69611723832111
22.71124999721335,87.70040612933876
