* Measurement data measured by REW V5.20.13
* Source: Frequency Response Averaged data
* Format: Averaged data produced from the dB magnitudes of Feb 3, Feb 3
* Dated: Feb 3, 2023 9:15:19 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from the dB magnitudes of Feb 3, Feb 3
* Measurement: right
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.600 Hz
*
* Freq(Hz)	SPL(dB)
20.600000	74.155
20.900000	74.176
21.200001	74.190
21.400000	74.196
21.799999	74.197
22.000000	74.193
22.400000	74.178
22.700001	74.160
23.000000	74.138
23.299999	74.110
23.600000	74.079
24.000000	74.033
24.299999	73.995
24.700001	73.944
25.000000	73.905
25.400000	73.855
25.799999	73.810
26.200001	73.769
26.500000	73.743
26.900000	73.713
27.200001	73.694
27.600000	73.674
28.000000	73.658
28.500000	73.641
29.000000	73.624
29.500000	73.603
30.000000	73.574
30.400000	73.543
30.700001	73.517
31.100000	73.477
31.500000	73.434
32.000000	73.380
32.500000	73.329
33.000000	73.282
33.500000	73.236
34.000000	73.189
34.500000	73.133
35.000000	73.067
35.500000	72.988
36.000000	72.900
36.500000	72.808
37.000000	72.719
37.500000	72.643
38.200001	72.566
38.700001	72.529
39.500000	72.487
40.000000	72.460
40.599998	72.421
41.200001	72.370
41.799999	72.307
42.500000	72.219
43.099998	72.135
43.700001	72.046
44.400002	71.943
45.000000	71.859
45.500000	71.795
46.200001	71.713
46.799999	71.650
47.500000	71.582
48.200001	71.517
48.700001	71.472
49.400002	71.412
50.000000	71.360
50.799999	71.289
51.500000	71.221
52.200001	71.149
53.000000	71.065
53.799999	70.985
54.500000	70.923
55.200001	70.869
56.000000	70.813
57.000000	70.745
58.000000	70.668
59.000000	70.581
60.000000	70.489
60.799999	70.416
61.500000	70.354
62.200001	70.292
63.000000	70.222
64.000000	70.137
65.000000	70.057
66.000000	69.979
67.000000	69.899
68.000000	69.816
69.000000	69.734
70.000000	69.657
71.000000	69.587
72.000000	69.521
73.000000	69.455
74.000000	69.385
75.000000	69.312
76.199997	69.223
77.500000	69.129
78.800003	69.040
80.000000	68.958
81.199997	68.876
82.500000	68.788
83.800003	68.702
85.000000	68.618
86.199997	68.530
87.500000	68.432
88.500000	68.360
90.000000	68.264
91.199997	68.196
92.500000	68.124
93.800003	68.043
95.000000	67.961
96.199997	67.878
97.500000	67.796
98.800003	67.724
100.000000	67.660
101.500000	67.573
103.000000	67.475
104.400002	67.376
106.000000	67.262
107.500000	67.161
109.000000	67.070
110.599998	66.980
112.000000	66.900
113.800003	66.787
115.000000	66.710
117.199997	66.591
118.000000	66.561
120.599998	66.520
122.000000	66.526
124.099998	66.570
125.000000	66.600
126.500000	66.663
128.000000	66.737
131.500000	66.872
132.000000	66.880
134.000000	66.882
136.000000	66.844
138.000000	66.782
140.000000	66.704
143.000000	66.570
145.000000	66.483
147.500000	66.382
150.000000	66.285
152.500000	66.191
155.000000	66.103
157.500000	66.020
160.000000	65.942
162.500000	65.866
165.000000	65.790
167.500000	65.714
170.000000	65.640
172.500000	65.566
175.000000	65.495
177.500000	65.431
180.000000	65.373
182.500000	65.317
185.000000	65.263
187.500000	65.213
190.000000	65.165
192.500000	65.117
195.000000	65.070
197.500000	65.028
200.000000	64.989
203.000000	64.945
206.000000	64.898
209.000000	64.848
212.000000	64.797
214.000000	64.762
218.000000	64.696
220.000000	64.664
224.000000	64.603
227.000000	64.558
230.000000	64.511
233.000000	64.463
236.000000	64.414
240.000000	64.349
243.000000	64.303
247.000000	64.247
250.000000	64.204
254.000000	64.145
258.000000	64.091
262.000000	64.047
265.000000	64.021
269.000000	63.997
272.000000	63.991
276.000000	63.993
280.000000	64.004
285.000000	64.020
290.000000	64.029
295.000000	64.026
300.000000	64.008
304.000000	63.985
307.000000	63.964
311.000000	63.933
315.000000	63.899
320.000000	63.857
325.000000	63.816
330.000000	63.776
335.000000	63.736
340.000000	63.697
345.000000	63.660
350.000000	63.625
355.000000	63.592
360.000000	63.559
365.000000	63.528
370.000000	63.497
375.000000	63.468
382.000000	63.430
387.000000	63.405
395.000000	63.366
400.000000	63.341
406.000000	63.312
412.000000	63.285
418.000000	63.259
425.000000	63.230
431.000000	63.206
437.000000	63.185
444.000000	63.163
450.000000	63.145
455.000000	63.131
462.000000	63.114
468.000000	63.100
475.000000	63.085
482.000000	63.068
487.000000	63.057
494.000000	63.042
500.000000	63.031
508.000000	63.017
515.000000	63.007
522.000000	62.999
530.000000	62.991
538.000000	62.985
545.000000	62.980
552.000000	62.974
560.000000	62.968
570.000000	62.962
580.000000	62.959
590.000000	62.957
600.000000	62.957
608.000000	62.956
615.000000	62.956
622.000000	62.958
630.000000	62.964
640.000000	62.975
650.000000	62.984
660.000000	62.992
670.000000	63.005
680.000000	63.021
690.000000	63.037
700.000000	63.056
710.000000	63.079
720.000000	63.104
730.000000	63.130
740.000000	63.158
750.000000	63.188
762.000000	63.227
775.000000	63.274
788.000000	63.327
800.000000	63.381
812.000000	63.440
825.000000	63.506
838.000000	63.577
850.000000	63.646
862.000000	63.718
875.000000	63.799
885.000000	63.864
900.000000	63.966
912.000000	64.050
925.000000	64.142
938.000000	64.235
950.000000	64.320
962.000000	64.405
975.000000	64.498
988.000000	64.591
1000.000000	64.679
1015.000000	64.793
1030.000000	64.910
1044.000000	65.020
1060.000000	65.149
1075.000000	65.269
1090.000000	65.388
1106.000000	65.512
1120.000000	65.619
1138.000000	65.752
1150.000000	65.839
1172.000000	65.994
1180.000000	66.048
1206.000000	66.217
