* Measurement data measured by REW V5.20.13
* Source: Kemar DF 1.3 Bass Target Filtered
* Format: 
* Dated: Mar 11, 2023 10:58:15 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement imported from C:\Users\brand\Documents\Kemar DF 1.3 Bass Target.txt Format: Comma/Tab/Space delimited data 481 values loaded, 20 Hz to 20,040 Hz log spaced  PK       Fc    8000 Hz  Gain   6.00 dB  Q  8.000 PK       Fc   16000 Hz  Gain   6.00 dB  Q  5.000 PK       Fc   11000 Hz  Gain  -3.00 dB  Q  2.000 PK       Fc   13000 Hz  Gain   6.00 dB  Q  5.000
* Measurement: EQ Kemar DF 1.3 Bass Target
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	62.265
20.299999	62.260
20.600000	62.253
20.900000	62.245
21.200001	62.237
21.400000	62.231
21.799999	62.221
22.000000	62.215
22.400000	62.205
22.700001	62.198
23.000000	62.190
23.299999	62.183
23.600000	62.176
24.000000	62.167
24.299999	62.160
24.700001	62.150
25.000000	62.143
25.400000	62.134
25.799999	62.125
26.200001	62.116
26.500000	62.109
26.900000	62.100
27.200001	62.092
27.600000	62.083
28.000000	62.073
28.500000	62.061
29.000000	62.048
29.500000	62.035
30.000000	62.022
30.400000	62.011
30.700001	62.003
31.100000	61.991
31.500000	61.980
32.000000	61.964
32.500000	61.949
33.000000	61.932
33.500000	61.916
34.000000	61.899
34.500000	61.881
35.000000	61.863
35.500000	61.844
36.000000	61.825
36.500000	61.805
37.000000	61.784
37.500000	61.763
38.200001	61.732
38.700001	61.710
39.500000	61.672
40.000000	61.648
40.599998	61.619
41.200001	61.588
41.799999	61.557
42.500000	61.519
43.099998	61.486
43.700001	61.453
44.400002	61.412
45.000000	61.376
45.500000	61.346
46.200001	61.303
46.799999	61.266
47.500000	61.221
48.200001	61.175
48.700001	61.142
49.400002	61.095
50.000000	61.055
50.799999	60.999
51.500000	60.950
52.200001	60.900
53.000000	60.843
53.799999	60.784
54.500000	60.732
55.200001	60.680
56.000000	60.619
57.000000	60.543
58.000000	60.466
59.000000	60.389
60.000000	60.310
60.799999	60.247
61.500000	60.191
62.200001	60.136
63.000000	60.072
64.000000	59.991
65.000000	59.910
66.000000	59.830
67.000000	59.749
68.000000	59.668
69.000000	59.587
70.000000	59.506
71.000000	59.425
72.000000	59.344
73.000000	59.264
74.000000	59.183
75.000000	59.103
76.199997	59.007
77.500000	58.904
78.800003	58.802
80.000000	58.707
81.199997	58.614
82.500000	58.513
83.800003	58.414
85.000000	58.323
86.199997	58.233
87.500000	58.136
88.500000	58.063
90.000000	57.953
91.199997	57.867
92.500000	57.775
93.800003	57.684
95.000000	57.601
96.199997	57.519
97.500000	57.431
98.800003	57.345
100.000000	57.266
101.500000	57.170
103.000000	57.075
104.400002	56.988
106.000000	56.891
107.500000	56.801
109.000000	56.714
110.599998	56.622
112.000000	56.544
113.800003	56.445
115.000000	56.381
117.199997	56.266
118.000000	56.225
120.599998	56.095
122.000000	56.027
124.099998	55.927
125.000000	55.886
126.500000	55.818
128.000000	55.751
131.500000	55.601
132.000000	55.580
134.000000	55.499
136.000000	55.419
138.000000	55.343
140.000000	55.268
143.000000	55.160
145.000000	55.091
147.500000	55.007
150.000000	54.926
152.500000	54.848
155.000000	54.772
157.500000	54.697
160.000000	54.624
162.500000	54.553
165.000000	54.485
167.500000	54.420
170.000000	54.358
172.500000	54.301
175.000000	54.247
177.500000	54.195
180.000000	54.146
182.500000	54.099
185.000000	54.053
187.500000	54.009
190.000000	53.965
192.500000	53.923
195.000000	53.881
197.500000	53.840
200.000000	53.799
203.000000	53.751
206.000000	53.705
209.000000	53.660
212.000000	53.617
214.000000	53.590
218.000000	53.540
220.000000	53.517
224.000000	53.477
227.000000	53.451
230.000000	53.429
233.000000	53.410
236.000000	53.393
240.000000	53.373
243.000000	53.361
247.000000	53.345
250.000000	53.333
254.000000	53.318
258.000000	53.302
262.000000	53.285
265.000000	53.273
269.000000	53.256
272.000000	53.244
276.000000	53.228
280.000000	53.213
285.000000	53.196
290.000000	53.182
295.000000	53.170
300.000000	53.161
304.000000	53.156
307.000000	53.154
311.000000	53.151
315.000000	53.151
320.000000	53.151
325.000000	53.154
330.000000	53.158
335.000000	53.163
340.000000	53.168
345.000000	53.173
350.000000	53.177
355.000000	53.181
360.000000	53.185
365.000000	53.189
370.000000	53.192
375.000000	53.195
382.000000	53.200
387.000000	53.205
395.000000	53.215
400.000000	53.223
406.000000	53.234
412.000000	53.247
418.000000	53.262
425.000000	53.282
431.000000	53.300
437.000000	53.320
444.000000	53.344
450.000000	53.366
455.000000	53.385
462.000000	53.413
468.000000	53.437
475.000000	53.465
482.000000	53.493
487.000000	53.513
494.000000	53.540
500.000000	53.562
508.000000	53.591
515.000000	53.614
522.000000	53.635
530.000000	53.658
538.000000	53.680
545.000000	53.697
552.000000	53.714
560.000000	53.731
570.000000	53.752
580.000000	53.771
590.000000	53.790
600.000000	53.807
608.000000	53.820
615.000000	53.831
622.000000	53.842
630.000000	53.853
640.000000	53.867
650.000000	53.880
660.000000	53.894
670.000000	53.908
680.000000	53.921
690.000000	53.934
700.000000	53.947
710.000000	53.960
720.000000	53.972
730.000000	53.982
740.000000	53.992
750.000000	54.000
762.000000	54.007
775.000000	54.012
788.000000	54.013
800.000000	54.011
812.000000	54.008
825.000000	54.001
838.000000	53.993
850.000000	53.986
862.000000	53.979
875.000000	53.973
885.000000	53.971
900.000000	53.970
912.000000	53.973
925.000000	53.981
938.000000	53.993
950.000000	54.008
