* Measurement data measured by REW V5.20.13
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 1.000. Timing signal peak level -10.3 dBFS, measurement signal peak level -7.3 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -15.0 dBFS using an acoustic timing reference
* Dated: 21-Mar-2023 9:10:29 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -0.0785 ms (-27 mm, -1.06 in) using estimated IR delay relative to Acoustic reference played from USB-C to 3.5mm Headphone Jack Adapter L with no timing offset Clock adjustment: -0.3 ppm
* Measurement: 75 ohm
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.000000 89.041 -143.2507
20.299999 88.995 -144.3580
20.600000 88.961 -145.2717
20.900000 88.882 -145.9069
21.200001 88.778 -146.2818
21.400000 88.772 -146.4436
21.799999 88.791 -146.7735
22.000000 88.810 -147.0241
22.400000 88.921 -147.7831
22.700001 89.025 -148.5741
23.000000 89.055 -149.4911
23.299999 89.032 -150.4560
23.600000 89.039 -151.3959
24.000000 89.056 -152.5227
24.299999 89.062 -153.2555
24.700001 89.125 -154.1258
25.000000 89.168 -154.7690
25.400000 89.197 -155.7144
25.799999 89.281 -156.8083
26.200001 89.292 -157.9837
26.500000 89.300 -158.8291
26.900000 89.291 -159.7947
27.200001 89.264 -160.3650
27.600000 89.249 -160.9655
28.000000 89.264 -161.4910
28.500000 89.252 -162.1886
29.000000 89.266 -162.9478
29.500000 89.236 -163.6974
30.000000 89.245 -164.4351
30.400000 89.205 -165.0613
30.700001 89.195 -165.5606
31.100000 89.189 -166.2383
31.500000 89.151 -166.8759
32.000000 89.115 -167.5783
32.500000 89.079 -168.2322
33.000000 89.079 -168.9235
33.500000 89.080 -169.6422
34.000000 89.090 -170.3258
34.500000 89.106 -170.9962
35.000000 89.117 -171.7453
35.500000 89.095 -172.5569
36.000000 89.042 -173.2465
36.500000 88.983 -173.6804
37.000000 88.954 -174.0086
37.500000 88.967 -174.5299
38.200001 88.935 -175.6373
38.700001 88.860 -176.3011
39.500000 88.767 -176.6880
40.000000 88.741 -176.8814
40.599998 88.740 -177.4563
41.200001 88.696 -178.1989
41.799999 88.639 -178.7843
42.500000 88.572 -179.3203
43.099998 88.565 -179.8670
43.700001 88.556 179.5485
44.400002 88.518 179.0016
45.000000 88.532 178.6255
45.500000 88.510 178.3029
46.200001 88.473 177.8068
46.799999 88.416 177.3666
47.500000 88.344 176.8504
48.200001 88.313 176.3255
48.700001 88.384 175.9507
49.400002 88.555 175.4623
50.000000 88.482 175.1213
50.799999 88.163 174.7781
51.500000 88.076 174.4753
52.200001 88.044 174.0764
53.000000 87.975 173.5311
53.799999 87.855 173.0912
54.500000 87.857 172.8909
55.200001 87.873 172.6164
56.000000 87.790 172.0438
57.000000 87.709 171.6716
58.000000 87.727 171.1700
59.000000 87.578 170.2232
60.000000 87.468 170.3472
60.799999 87.509 170.1393
61.500000 87.459 169.5701
62.200001 87.332 169.3758
63.000000 87.275 169.4277
64.000000 87.287 169.1185
65.000000 87.244 168.9590
66.000000 87.178 168.6439
67.000000 87.098 168.1882
68.000000 87.032 168.1130
69.000000 87.027 167.8904
70.000000 86.971 167.5375
71.000000 86.893 167.2883
72.000000 86.783 166.9946
73.000000 86.675 166.8323
74.000000 86.638 166.6213
75.000000 86.620 166.4380
76.199997 86.596 166.2161
77.500000 86.558 166.1927
78.800003 86.504 165.7737
80.000000 86.379 165.7073
81.199997 86.297 165.5168
82.500000 86.166 165.5853
83.800003 86.150 165.3103
85.000000 86.078 165.1427
86.199997 86.059 165.0410
87.500000 85.994 164.9105
88.500000 85.964 164.8505
90.000000 85.867 164.7535
91.199997 85.791 164.6731
92.500000 85.695 164.5905
93.800003 85.657 164.5641
95.000000 85.624 164.4408
96.199997 85.609 164.4401
97.500000 85.550 164.3965
98.800003 85.496 164.4862
100.000000 85.440 164.3137
101.500000 85.326 164.3147
103.000000 85.285 164.4665
104.400002 85.259 164.2785
106.000000 85.195 164.2645
107.500000 85.115 164.3198
109.000000 85.057 164.3669
110.599998 84.998 164.4261
112.000000 84.936 164.4957
113.800003 84.858 164.4124
115.000000 84.800 164.4730
117.199997 84.802 164.4634
118.000000 84.813 164.4625
120.599998 84.645 164.9230
122.000000 84.579 164.7203
124.099998 84.534 164.7587
125.000000 84.501 164.8116
126.500000 84.474 164.9446
128.000000 84.454 164.9879
131.500000 84.321 165.3102
132.000000 84.296 165.3242
134.000000 84.258 165.3699
136.000000 84.189 165.5570
138.000000 84.163 165.6649
140.000000 84.094 165.8124
143.000000 83.998 166.0685
145.000000 83.948 166.2131
147.500000 83.910 166.3844
150.000000 83.811 166.6413
152.500000 83.762 166.7578
155.000000 83.741 167.1067
157.500000 83.767 167.2120
160.000000 83.683 167.3647
162.500000 83.596 167.5220
165.000000 83.597 167.7632
167.500000 83.574 168.1303
170.000000 83.534 168.4070
172.500000 83.472 168.3474
175.000000 83.447 168.7188
177.500000 83.392 169.1734
180.000000 83.319 169.1702
182.500000 83.270 169.3676
185.000000 83.230 169.7231
187.500000 83.198 169.8008
190.000000 83.141 170.0834
192.500000 83.098 170.2837
195.000000 83.117 170.5608
197.500000 83.103 170.6464
200.000000 83.083 171.0401
203.000000 83.001 171.2644
206.000000 82.970 171.6157
209.000000 82.928 171.8559
212.000000 82.883 172.1681
214.000000 82.866 172.3701
218.000000 82.840 172.7921
220.000000 82.805 172.8940
224.000000 82.745 173.3053
227.000000 82.740 173.6506
230.000000 82.712 173.8930
233.000000 82.654 174.1846
236.000000 82.631 174.3397
240.000000 82.612 174.8295
243.000000 82.584 175.1275
247.000000 82.570 175.5589
250.000000 82.523 175.7646
254.000000 82.485 176.0991
258.000000 82.484 176.5396
262.000000 82.437 176.9538
265.000000 82.411 177.2513
269.000000 82.393 177.5372
272.000000 82.373 177.8944
276.000000 82.363 178.2601
280.000000 82.328 178.5648
285.000000 82.295 179.0258
290.000000 82.269 179.3908
295.000000 82.246 179.9431
300.000000 82.231 -179.5464
304.000000 82.200 -179.1873
307.000000 82.177 -178.9249
311.000000 82.180 -178.5727
315.000000 82.143 -178.2074
320.000000 82.105 -177.7452
325.000000 82.092 -177.3133
330.000000 82.078 -176.8811
335.000000 82.072 -176.5076
340.000000 82.068 -176.0040
345.000000 82.041 -175.5698
350.000000 82.033 -175.1860
355.000000 81.992 -174.8281
360.000000 81.970 -174.3258
365.000000 81.977 -173.7804
370.000000 81.951 -173.3084
375.000000 81.942 -173.0194
382.000000 81.923 -172.3573
387.000000 81.901 -171.9072
395.000000 81.889 -171.2996
400.000000 81.882 -170.8088
406.000000 81.876 -170.4408
412.000000 81.871 -169.8087
418.000000 81.847 -169.3348
425.000000 81.843 -168.7206
431.000000 81.811 -168.0965
437.000000 81.812 -167.5804
444.000000 81.808 -167.1123
450.000000 81.784 -166.4672
455.000000 81.803 -166.1161
462.000000 81.808 -165.5956
468.000000 81.791 -164.9958
475.000000 81.785 -164.5816
482.000000 81.789 -163.9149
487.000000 81.775 -163.5996
494.000000 81.749 -162.9449
500.000000 81.738 -162.5228
508.000000 81.734 -161.8510
515.000000 81.748 -161.0660
522.000000 81.731 -160.4592
530.000000 81.757 -159.8666
538.000000 81.769 -159.0990
545.000000 81.767 -158.6268
552.000000 81.750 -157.9709
560.000000 81.770 -157.3040
570.000000 81.789 -156.4538
580.000000 81.817 -155.7659
590.000000 81.805 -154.8808
600.000000 81.799 -153.9530
608.000000 81.818 -153.4081
615.000000 81.835 -152.7371
622.000000 81.847 -152.2441
630.000000 81.869 -151.4459
640.000000 81.873 -150.6473
650.000000 81.892 -149.8417
660.000000 81.926 -149.0836
670.000000 81.969 -148.1164
680.000000 82.017 -147.3696
690.000000 82.016 -146.4515
700.000000 82.054 -145.7285
710.000000 82.070 -144.8804
720.000000 82.111 -144.0984
730.000000 82.141 -143.2192
740.000000 82.183 -142.4357
750.000000 82.211 -141.6422
762.000000 82.266 -140.6616
775.000000 82.300 -139.6201
788.000000 82.359 -138.5696
800.000000 82.451 -137.6154
812.000000 82.487 -136.6479
825.000000 82.560 -135.7143
838.000000 82.631 -134.6340
850.000000 82.692 -133.7593
862.000000 82.755 -132.8116
875.000000 82.814 -131.9786
885.000000 82.870 -131.0868
900.000000 82.967 -130.0568
912.000000 83.050 -129.2213
925.000000 83.129 -128.2739
938.000000 83.219 -127.2828
950.000000 83.284 -126.6377
962.000000 83.368 -125.7285
975.000000 83.442 -124.9726
988.000000 83.541 -124.1925
1000.000000 83.604 -123.5158
1015.000000 83.716 -122.6371
1030.000000 83.828 -121.8622
1044.000000 83.907 -121.1542
1060.000000 84.010 -120.2720
1075.000000 84.083 -119.6426
1090.000000 84.175 -119.0110
1106.000000 84.296 -118.3390
1120.000000 84.385 -117.6911
1138.000000 84.507 -116.9674
1150.000000 84.571 -116.5222
1172.000000 84.698 -115.7751
1180.000000 84.744 -115.4822
1206.000000 84.843 -114.6372
1220.000000 84.873 -114.2905
1241.000000 84.904 -113.5846
1250.000000 84.938 -113.3512
1265.000000 85.013 -112.8118
1280.000000 85.184 -112.4118
1315.000000 85.708 -111.4012
1320.000000 85.782 -111.3001
1340.000000 85.999 -110.6931
1360.000000 86.155 -110.0984
1380.000000 86.245 -109.5054
1400.000000 86.346 -108.8785
1430.000000 86.463 -108.0665
1450.000000 86.571 -107.4899
1475.000000 86.673 -106.7486
1500.000000 86.791 -106.0667
1525.000000 86.908 -105.3260
1550.000000 87.010 -104.5363
1575.000000 87.135 -103.8320
1600.000000 87.274 -103.0930
1625.000000 87.390 -102.3445
1650.000000 87.494 -101.6040
1675.000000 87.616 -100.9395
1700.000000 87.745 -100.1848
1725.000000 87.878 -99.4715
1750.000000 88.004 -98.8491
1775.000000 88.130 -98.1157
1800.000000 88.248 -97.5163
1825.000000 88.373 -96.7806
1850.000000 88.505 -96.1609
1875.000000 88.644 -95.5554
1900.000000 88.788 -94.9819
1925.000000 88.923 -94.4743
1950.000000 89.059 -93.8631
1975.000000 89.198 -93.3393
2000.000000 89.331 -92.8276
2030.000000 89.501 -92.2700
2060.000000 89.672 -91.7701
2090.000000 89.839 -91.3165
2120.000000 89.996 -90.7643
2140.000000 90.104 -90.5000
2180.000000 90.341 -90.0580
2200.000000 90.460 -89.7562
2240.000000 90.671 -89.4061
2270.000000 90.835 -89.1999
2300.000000 90.989 -88.9506
2330.000000 91.158 -88.7952
2360.000000 91.324 -88.6951
2400.000000 91.532 -88.5864
2430.000000 91.670 -88.5799
2470.000000 91.851 -88.5670
2500.000000 92.005 -88.7166
2540.000000 92.169 -88.8559
2580.000000 92.334 -88.9243
2620.000000 92.485 -89.1997
2650.000000 92.595 -89.4579
2690.000000 92.738 -89.7835
2720.000000 92.821 -90.0608
2760.000000 92.923 -90.4348
2800.000000 93.028 -90.8887
2850.000000 93.141 -91.4383
2900.000000 93.223 -91.9663
2950.000000 93.297 -92.5038
3000.000000 93.337 -93.0042
3040.000000 93.368 -93.3759
3070.000000 93.380 -93.6675
3110.000000 93.378 -93.9811
3150.000000 93.390 -94.3281
3200.000000 93.386 -94.6577
3250.000000 93.368 -94.9732
3300.000000 93.351 -95.1854
3350.000000 93.332 -95.3918
3400.000000 93.307 -95.5661
3450.000000 93.281 -95.6515
3500.000000 93.228 -95.8049
3550.000000 93.177 -95.8011
3600.000000 93.118 -95.8424
3650.000000 93.049 -95.7680
3700.000000 93.001 -95.7765
3750.000000 92.945 -95.7052
3820.000000 92.873 -95.5247
3870.000000 92.835 -95.3543
3950.000000 92.804 -95.1879
4000.000000 92.784 -94.9670
4060.000000 92.730 -94.6843
4120.000000 92.640 -94.4123
4180.000000 92.528 -94.0964
4250.000000 92.392 -93.5604
4310.000000 92.273 -93.2657
4370.000000 92.163 -92.8840
4440.000000 92.044 -92.3480
4500.000000 91.956 -91.9104
4550.000000 91.881 -91.5701
4620.000000 91.784 -91.1105
4680.000000 91.697 -90.7047
4750.000000 91.600 -90.2153
4820.000000 91.500 -89.7848
4870.000000 91.428 -89.4488
