* Measurement data measured by REW V5.20.13
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.236. Timing signal peak level -52.7 dBFS, measurement signal peak level -28.4 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -52.5 dBFS using an acoustic timing reference
* Dated: 7-Nov-2022 8:44:21 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay 0.0473 ms (16 mm, 0.64 in) using estimated IR delay relative to Acoustic reference played from USB-C to 3.5mm Headphone Jack Adapter L with no timing offset
* Measurement: QKZ X HBB (R)
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.000000 91.840 -143.8131
20.299999 91.887 -144.8961
20.600000 91.947 -146.0505
20.900000 91.940 -147.1538
21.200001 91.873 -148.1070
21.400000 91.869 -148.6384
21.799999 91.854 -149.5232
22.000000 91.845 -149.9297
22.400000 91.898 -150.7785
22.700001 91.963 -151.4949
23.000000 91.960 -152.2533
23.299999 91.910 -152.9949
23.600000 91.898 -153.6635
24.000000 91.906 -154.4090
24.299999 91.915 -154.9003
24.700001 91.982 -155.5670
25.000000 92.018 -156.1283
25.400000 92.017 -156.9641
25.799999 92.057 -157.8278
26.200001 92.033 -158.6224
26.500000 92.031 -159.1367
26.900000 92.035 -159.7148
27.200001 92.030 -160.0918
27.600000 92.046 -160.5787
28.000000 92.088 -161.1086
28.500000 92.098 -161.8856
29.000000 92.125 -162.7486
29.500000 92.098 -163.5881
30.000000 92.104 -164.3364
30.400000 92.067 -164.8966
30.700001 92.064 -165.3221
31.100000 92.077 -165.9096
31.500000 92.061 -166.4978
32.000000 92.050 -167.1862
32.500000 92.032 -167.8321
33.000000 92.047 -168.5112
33.500000 92.059 -169.2461
34.000000 92.066 -169.9548
34.500000 92.064 -170.5578
35.000000 92.064 -171.0741
35.500000 92.062 -171.5757
36.000000 92.058 -172.0939
36.500000 92.049 -172.6178
37.000000 92.033 -173.1470
37.500000 92.030 -173.6864
38.200001 92.013 -174.3983
38.700001 92.009 -174.8538
39.500000 92.030 -175.6862
40.000000 92.007 -176.3509
40.599998 91.966 -177.1559
41.200001 91.895 -177.7939
41.799999 91.848 -178.2826
42.500000 91.793 -178.8470
43.099998 91.795 -179.3968
43.700001 91.805 -179.9936
44.400002 91.791 179.3129
45.000000 91.809 178.8125
45.500000 91.789 178.4827
46.200001 91.774 178.0380
46.799999 91.748 177.5569
47.500000 91.696 176.9365
48.200001 91.676 176.4231
48.700001 91.766 176.1153
49.400002 91.981 175.6291
50.000000 91.942 175.1456
50.799999 91.643 174.5614
51.500000 91.564 174.1282
52.200001 91.546 173.6601
53.000000 91.506 173.0459
53.799999 91.421 172.4498
54.500000 91.438 172.1006
55.200001 91.466 171.8025
56.000000 91.413 171.1817
57.000000 91.332 170.6255
58.000000 91.341 170.1906
59.000000 91.181 169.0993
60.000000 91.039 169.4363
60.799999 91.147 169.3559
61.500000 91.163 168.3954
62.200001 91.057 167.6854
63.000000 91.008 167.3159
64.000000 91.036 166.6198
65.000000 91.017 166.1768
66.000000 90.963 165.6391
67.000000 90.903 165.1846
68.000000 90.873 164.8948
69.000000 90.856 164.4514
70.000000 90.804 164.0154
71.000000 90.736 163.5792
72.000000 90.644 163.0946
73.000000 90.553 162.6380
74.000000 90.522 162.2447
75.000000 90.523 161.9027
76.199997 90.522 161.5138
77.500000 90.496 161.0018
78.800003 90.405 160.5353
80.000000 90.320 160.1699
81.199997 90.233 159.7701
82.500000 90.147 159.3308
83.800003 90.097 158.8763
85.000000 90.067 158.5211
86.199997 90.036 158.2211
87.500000 90.003 157.8518
88.500000 89.949 157.5265
90.000000 89.876 157.3047
91.199997 89.787 156.8329
92.500000 89.695 156.5135
93.800003 89.626 156.1537
95.000000 89.595 155.8943
96.199997 89.580 155.5533
97.500000 89.525 155.2070
98.800003 89.478 154.9007
100.000000 89.405 154.5342
101.500000 89.340 154.4112
103.000000 89.273 154.1007
104.400002 89.235 153.8332
106.000000 89.155 153.6119
107.500000 89.095 153.1958
109.000000 89.010 152.9603
110.599998 88.963 152.6735
112.000000 88.903 152.5285
113.800003 88.793 152.2700
115.000000 88.750 151.8806
117.199997 88.734 151.4422
118.000000 88.732 151.3430
120.599998 88.520 150.1555
122.000000 88.472 151.0479
124.099998 88.406 150.8057
125.000000 88.389 150.7089
126.500000 88.315 150.4420
128.000000 88.272 150.2837
131.500000 88.129 149.8657
132.000000 88.098 149.7986
134.000000 88.036 149.7189
136.000000 87.939 149.5247
138.000000 87.901 149.3674
140.000000 87.811 149.1214
143.000000 87.680 148.8867
145.000000 87.608 148.6758
147.500000 87.535 148.5751
150.000000 87.429 148.4377
152.500000 87.363 148.2665
155.000000 87.314 148.1861
157.500000 87.302 148.0829
160.000000 87.203 147.8984
162.500000 87.093 147.7817
165.000000 87.003 147.7521
167.500000 86.959 147.5855
170.000000 86.910 147.5692
172.500000 86.830 147.5756
175.000000 86.758 147.3822
177.500000 86.681 147.2753
180.000000 86.581 146.8836
182.500000 86.497 147.0424
185.000000 86.425 147.0714
187.500000 86.358 147.0574
190.000000 86.280 147.1047
192.500000 86.212 147.0511
195.000000 86.161 147.1876
197.500000 86.125 147.0336
200.000000 86.069 147.0475
203.000000 85.980 147.0428
206.000000 85.904 147.0184
209.000000 85.817 147.1376
212.000000 85.718 147.2073
214.000000 85.680 147.0664
218.000000 85.615 147.2042
220.000000 85.567 147.1037
224.000000 85.456 147.1872
227.000000 85.415 147.2841
230.000000 85.354 147.2685
233.000000 85.251 147.3320
236.000000 85.199 147.2871
240.000000 85.199 147.7298
243.000000 85.086 147.6053
247.000000 85.016 147.6952
250.000000 84.921 147.6699
254.000000 84.867 147.8749
258.000000 84.832 148.0719
262.000000 84.681 148.1303
265.000000 84.655 148.2776
269.000000 84.598 148.4235
272.000000 84.551 148.5418
276.000000 84.477 148.5228
280.000000 84.405 148.6454
285.000000 84.326 149.0119
290.000000 84.263 148.9294
295.000000 84.193 149.4084
300.000000 84.104 148.7840
304.000000 84.054 149.8198
307.000000 84.001 149.8364
311.000000 83.976 150.0454
315.000000 83.930 150.0467
320.000000 83.843 150.3179
325.000000 83.783 150.5644
330.000000 83.676 150.6631
335.000000 83.651 150.8303
340.000000 83.625 151.2065
345.000000 83.542 151.3253
350.000000 83.496 151.5469
355.000000 83.363 151.6262
360.000000 83.173 151.4893
365.000000 83.284 152.1539
370.000000 83.292 152.2569
375.000000 83.241 152.8384
382.000000 83.145 152.9822
387.000000 83.110 153.2290
395.000000 83.051 153.6556
400.000000 83.027 153.7120
406.000000 82.984 154.1910
412.000000 82.914 154.3264
418.000000 82.873 154.7509
425.000000 82.836 154.9395
431.000000 82.737 155.1483
437.000000 82.739 155.6364
444.000000 82.676 155.7978
450.000000 82.635 156.1616
455.000000 82.611 156.4323
462.000000 82.576 156.6973
468.000000 82.522 156.8586
475.000000 82.526 157.2413
482.000000 82.504 157.6672
487.000000 82.443 157.7969
494.000000 82.384 158.3237
500.000000 82.368 158.3642
508.000000 82.342 158.8006
515.000000 82.291 159.0726
522.000000 82.254 159.5254
530.000000 82.255 159.7202
538.000000 82.217 160.2725
545.000000 82.154 160.3871
552.000000 82.143 160.8340
560.000000 82.142 161.2977
570.000000 82.108 161.5316
580.000000 82.101 162.0168
590.000000 82.020 162.4655
600.000000 81.727 163.5100
608.000000 81.999 163.3441
615.000000 81.982 163.5445
622.000000 81.959 164.0702
630.000000 81.971 164.2766
640.000000 81.935 164.8121
650.000000 81.902 165.1844
660.000000 81.867 165.9489
670.000000 81.940 166.1381
680.000000 81.915 166.7448
690.000000 81.911 167.1055
700.000000 81.880 167.4261
710.000000 81.880 168.0431
720.000000 81.602 168.3293
730.000000 81.838 168.9789
740.000000 81.857 169.5576
750.000000 81.836 170.1906
762.000000 81.809 171.0016
775.000000 81.828 171.9849
788.000000 81.941 173.5138
800.000000 82.141 174.0322
812.000000 82.227 174.0166
825.000000 82.281 174.0043
838.000000 82.261 174.5110
850.000000 82.331 175.1677
862.000000 82.363 175.2790
875.000000 82.400 175.9260
885.000000 82.431 176.2297
900.000000 82.520 176.5785
912.000000 82.608 177.1379
925.000000 82.642 177.4974
938.000000 82.733 177.8943
950.000000 82.795 178.1294
962.000000 82.870 178.4074
975.000000 82.910 178.6420
988.000000 82.985 178.9186
1000.000000 83.023 179.2786
1015.000000 83.147 179.4415
1030.000000 83.236 179.8039
1044.000000 83.300 179.9863
1060.000000 83.389 -179.9607
1075.000000 83.422 -179.9782
1090.000000 83.563 -179.8520
1106.000000 83.617 -179.6157
1120.000000 83.703 -179.7878
1138.000000 83.795 -179.7932
1150.000000 83.888 -179.8974
1172.000000 84.005 -179.9249
1180.000000 84.026 179.8901
1206.000000 84.145 -179.9710
1220.000000 84.130 179.7583
1241.000000 84.143 179.3257
1250.000000 84.199 179.1609
1265.000000 84.286 178.9874
1280.000000 84.438 178.8293
1315.000000 85.011 178.2849
1320.000000 84.905 178.8325
1340.000000 85.268 177.7217
1360.000000 85.380 177.5441
1380.000000 85.565 176.8761
1400.000000 85.573 176.7369
1430.000000 85.721 176.0903
1450.000000 85.776 175.6712
1475.000000 85.885 175.1804
1500.000000 85.965 174.7814
1525.000000 86.082 174.0537
1550.000000 86.177 173.5693
1575.000000 86.304 173.1147
1600.000000 86.399 172.5454
1625.000000 86.482 171.9384
1650.000000 86.582 171.2609
1675.000000 86.662 170.8611
1700.000000 86.769 170.2086
1725.000000 86.895 169.4098
1750.000000 86.952 168.9919
1775.000000 87.048 168.3567
1800.000000 87.053 167.7144
1825.000000 87.200 166.8417
1850.000000 87.288 166.3197
1875.000000 87.367 165.6229
1900.000000 87.443 164.9927
1925.000000 87.560 164.3311
1950.000000 87.654 163.3946
1975.000000 87.706 162.8105
2000.000000 87.772 162.1725
2030.000000 87.862 161.1784
2060.000000 87.986 160.2681
2090.000000 88.080 159.4872
2120.000000 88.178 158.4476
2140.000000 88.237 157.8044
2180.000000 88.434 156.3616
2200.000000 88.522 155.7226
2240.000000 88.670 154.0403
2270.000000 88.740 152.3377
2300.000000 88.836 150.8892
2330.000000 88.852 149.3390
2360.000000 88.890 148.2084
2400.000000 88.931 146.4710
2430.000000 88.927 145.2668
2470.000000 88.952 143.6404
2500.000000 88.989 142.6826
2540.000000 88.991 141.1583
2580.000000 89.052 139.6121
2620.000000 89.047 138.0557
2650.000000 89.041 137.2735
2690.000000 89.057 135.7943
2720.000000 89.053 134.6550
2760.000000 89.087 133.1196
2800.000000 89.079 131.9599
2850.000000 89.093 130.1383
2900.000000 89.153 128.5237
2950.000000 89.178 126.6863
3000.000000 89.211 124.9657
3040.000000 89.217 123.4158
3070.000000 89.227 122.3231
3110.000000 89.213 121.0984
3150.000000 89.209 119.5262
3200.000000 89.228 117.4880
3250.000000 89.231 115.7119
3300.000000 89.202 113.7843
3350.000000 89.249 111.7626
3400.000000 89.262 109.7202
3450.000000 89.254 107.7260
3500.000000 89.248 105.5702
3550.000000 89.205 103.5471
3600.000000 89.154 101.3138
3650.000000 89.090 99.1718
3700.000000 89.053 97.0326
3750.000000 88.991 94.9059
3820.000000 88.901 91.5107
3870.000000 88.858 89.3039
3950.000000 88.734 85.6420
4000.000000 88.648 83.4907
4060.000000 88.481 80.7671
4120.000000 88.303 78.2664
4180.000000 88.031 75.9213
4250.000000 87.732 73.2101
4310.000000 87.430 70.7347
4370.000000 87.140 68.6747
4440.000000 86.846 66.4910
4500.000000 86.546 64.6151
4550.000000 86.243 62.9348
4620.000000 85.896 61.0339
4680.000000 85.609 59.6189
4750.000000 85.268 58.1926
4820.000000 84.976 56.8223
4870.000000 84.735 55.7626
4940.000000 84.380 54.9349
5000.000000 84.124 53.7696
5080.000000 83.822 52.9992
5150.000000 83.487 52.2462
5220.000000 83.310 51.5609
5300.000000 82.978 50.8590
5380.000000 82.685 50.5005
5450.000000 82.432 49.9927
5520.000000 82.116 49.8045
5600.000000 81.911 49.8556
5700.000000 81.726 49.6678
5800.000000 81.531 49.7939
5900.000000 81.375 49.3809
