* Measurement data measured by REW V5.20.13
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 1.000. Timing signal peak level -10.6 dBFS, measurement signal peak level -6.6 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: 29-Jan-2023 1:06:40 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -0.0852 ms (-29 mm, -1.15 in) using estimated IR delay relative to Acoustic reference played from USB-C to 3.5mm Headphone Jack Adapter R with no timing offset Clock adjustment: -1.3 ppm
* Measurement: 75 ohm R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.000000 90.378 26.8340
20.299999 90.390 26.3027
20.600000 90.456 25.6824
20.900000 90.484 24.9597
21.200001 90.460 24.1744
21.400000 90.478 23.6501
21.799999 90.481 22.6703
22.000000 90.466 22.2284
22.400000 90.492 21.4225
22.700001 90.538 20.8489
23.000000 90.524 20.2789
23.299999 90.472 19.7158
23.600000 90.462 19.1816
24.000000 90.466 18.5527
24.299999 90.466 18.1389
24.700001 90.516 17.6069
25.000000 90.538 17.1719
25.400000 90.524 16.5138
25.799999 90.554 15.8124
26.200001 90.522 15.1596
26.500000 90.517 14.7375
26.900000 90.518 14.2432
27.200001 90.513 13.8789
27.600000 90.526 13.3295
28.000000 90.550 12.6779
28.500000 90.516 11.7781
29.000000 90.487 10.9353
29.500000 90.413 10.2612
30.000000 90.392 9.7351
30.400000 90.345 9.3340
30.700001 90.339 8.9987
31.100000 90.346 8.4941
31.500000 90.320 7.9771
32.000000 90.293 7.4305
32.500000 90.267 7.0004
33.000000 90.293 6.4818
33.500000 90.314 5.7322
34.000000 90.298 4.9438
34.500000 90.251 4.4473
35.000000 90.228 4.2458
35.500000 90.245 3.9423
36.000000 90.258 3.2658
36.500000 90.208 2.4572
37.000000 90.114 1.9425
37.500000 90.061 1.7611
38.200001 90.054 1.4046
38.700001 90.052 0.9399
39.500000 90.056 0.3318
40.000000 90.068 -0.1545
40.599998 90.073 -1.1685
41.200001 89.977 -2.0933
41.799999 89.888 -2.3291
42.500000 89.897 -2.5114
43.099998 89.955 -3.4696
43.700001 89.896 -4.5887
44.400002 89.738 -4.8402
45.000000 89.745 -4.4196
45.500000 89.789 -4.3425
46.200001 89.831 -4.9918
46.799999 89.753 -5.7320
47.500000 89.598 -5.9745
48.200001 89.572 -5.6417
48.700001 89.728 -5.6938
49.400002 89.987 -6.5264
50.000000 89.896 -7.2356
50.799999 89.546 -7.4874
51.500000 89.490 -7.8838
52.200001 89.438 -8.6497
53.000000 89.312 -9.1454
53.799999 89.200 -9.3657
54.500000 89.219 -9.4946
55.200001 89.269 -9.6417
56.000000 89.254 -10.3634
57.000000 89.171 -11.2299
58.000000 89.130 -11.6201
59.000000 89.015 -12.0289
60.000000 89.003 -12.2568
60.799999 88.982 -12.8561
61.500000 88.883 -12.9460
62.200001 88.796 -12.6136
63.000000 88.786 -12.0190
64.000000 89.038 -11.4633
65.000000 89.194 -13.3505
66.000000 88.897 -14.0807
67.000000 88.919 -13.8438
68.000000 88.777 -15.7379
69.000000 88.413 -15.4984
70.000000 88.355 -14.4313
71.000000 88.383 -14.6963
72.000000 88.337 -15.5327
73.000000 88.256 -16.3561
74.000000 88.201 -16.9843
75.000000 88.168 -17.1639
76.199997 88.136 -17.1152
77.500000 88.120 -16.8070
78.800003 88.061 -17.0638
80.000000 87.951 -17.2671
81.199997 87.853 -17.6636
82.500000 87.720 -17.9518
83.800003 87.700 -18.3290
85.000000 87.645 -18.3878
86.199997 87.650 -18.6639
87.500000 87.575 -18.1119
88.500000 87.636 -18.7219
90.000000 87.364 -17.8649
91.199997 87.569 -18.3522
92.500000 87.357 -19.7109
93.800003 87.193 -20.0660
95.000000 87.123 -19.1198
96.199997 87.222 -19.6643
97.500000 87.098 -19.7564
98.800003 87.036 -19.8024
100.000000 87.018 -19.7623
101.500000 86.864 -20.3580
103.000000 86.846 -19.9197
104.400002 86.774 -20.3590
106.000000 86.707 -20.4845
107.500000 86.608 -20.5462
109.000000 86.531 -20.6787
110.599998 86.507 -20.7021
112.000000 86.450 -20.8010
113.800003 86.338 -20.6641
115.000000 86.303 -20.7437
117.199997 86.237 -20.8867
118.000000 86.221 -20.8359
120.599998 86.031 -21.0884
122.000000 85.970 -20.9385
124.099998 85.925 -20.8231
125.000000 85.900 -20.8555
126.500000 85.854 -20.7579
128.000000 85.816 -20.8246
131.500000 85.655 -20.7310
132.000000 85.634 -20.7083
134.000000 85.580 -20.7278
136.000000 85.496 -20.6503
138.000000 85.465 -20.5540
140.000000 85.364 -20.5369
143.000000 85.245 -20.3409
145.000000 85.169 -20.2476
147.500000 85.104 -20.1042
150.000000 84.988 -20.0402
152.500000 84.922 -19.8774
155.000000 84.883 -19.7488
157.500000 84.881 -19.5552
160.000000 84.784 -19.4088
162.500000 84.686 -19.2803
165.000000 84.636 -19.0388
167.500000 84.580 -18.8480
170.000000 84.527 -18.6779
172.500000 84.454 -18.4636
175.000000 84.396 -18.2710
177.500000 84.344 -18.0549
180.000000 84.247 -17.7495
182.500000 84.143 -17.5875
185.000000 84.071 -17.4268
187.500000 84.028 -17.2692
190.000000 83.981 -17.0206
192.500000 83.912 -16.7646
195.000000 83.870 -16.5195
197.500000 83.839 -16.3215
200.000000 83.800 -16.0391
203.000000 83.723 -15.6799
206.000000 83.658 -15.3854
209.000000 83.592 -15.1820
212.000000 83.518 -14.8316
214.000000 83.473 -14.5681
218.000000 83.415 -14.2435
220.000000 83.383 -14.0482
224.000000 83.283 -13.5688
227.000000 83.239 -13.2317
230.000000 83.193 -13.0093
233.000000 83.128 -12.6506
236.000000 83.079 -12.2540
240.000000 83.053 -11.6841
243.000000 82.985 -11.4905
247.000000 82.922 -11.0842
250.000000 82.877 -10.6763
254.000000 82.811 -10.3105
258.000000 82.789 -9.8686
262.000000 82.696 -9.4145
265.000000 82.651 -9.0847
269.000000 82.611 -8.5647
272.000000 82.584 -8.2623
276.000000 82.521 -7.7611
280.000000 82.492 -7.3054
285.000000 82.409 -6.7695
290.000000 82.377 -6.2064
295.000000 82.332 -5.4825
300.000000 82.262 -5.0532
304.000000 82.216 -4.6130
307.000000 82.218 -4.2122
311.000000 82.159 -3.6102
315.000000 82.121 -3.2117
320.000000 82.084 -2.6877
325.000000 82.024 -2.2043
330.000000 81.995 -1.5232
335.000000 81.953 -0.9153
340.000000 81.917 -0.4623
345.000000 81.885 0.1118
350.000000 81.849 0.8018
355.000000 81.807 1.3390
360.000000 81.773 1.9451
365.000000 81.745 2.4542
370.000000 81.724 3.1243
375.000000 81.678 3.6595
382.000000 81.645 4.3958
387.000000 81.607 5.0111
395.000000 81.598 5.9830
400.000000 81.553 6.5354
406.000000 81.542 7.1206
412.000000 81.507 7.8641
418.000000 81.456 8.5819
425.000000 81.453 9.2054
431.000000 81.442 10.1160
437.000000 81.394 10.6814
444.000000 81.387 11.3938
450.000000 81.328 12.1893
455.000000 81.351 12.7170
462.000000 81.317 13.3715
468.000000 81.328 14.2130
475.000000 81.312 14.7981
482.000000 81.302 15.6753
487.000000 81.281 16.1851
494.000000 81.226 17.0300
500.000000 81.236 17.7114
508.000000 81.251 18.5460
515.000000 81.216 19.2454
522.000000 81.223 20.0355
530.000000 81.235 20.8399
538.000000 81.214 21.8434
545.000000 81.209 22.6355
552.000000 81.181 23.1942
560.000000 81.200 24.1561
570.000000 81.210 25.2632
580.000000 81.221 26.3806
590.000000 81.217 27.2852
600.000000 81.213 28.2831
608.000000 81.213 29.2241
615.000000 81.241 30.1010
622.000000 81.231 30.6584
630.000000 81.255 31.6613
640.000000 81.254 32.6472
650.000000 81.256 33.7260
660.000000 81.299 34.5952
670.000000 81.332 35.8064
680.000000 81.365 36.9793
690.000000 81.388 37.8982
700.000000 81.414 38.9433
710.000000 81.451 39.9629
720.000000 81.462 41.1334
730.000000 81.508 42.1224
740.000000 81.537 43.1289
750.000000 81.572 44.2308
762.000000 81.621 45.4613
775.000000 81.670 46.7964
788.000000 81.743 48.1682
800.000000 81.804 49.3988
812.000000 81.866 50.6193
825.000000 81.942 51.8040
838.000000 82.000 53.1619
850.000000 82.088 54.4108
862.000000 82.144 55.5425
875.000000 82.228 56.7179
885.000000 82.297 57.7126
900.000000 82.405 58.9999
912.000000 82.489 60.0863
925.000000 82.584 61.3521
938.000000 82.674 62.4721
950.000000 82.752 63.4449
962.000000 82.850 64.4445
975.000000 82.955 65.5701
988.000000 83.052 66.6695
1000.000000 83.140 67.4802
1015.000000 83.245 68.7398
1030.000000 83.389 69.7350
1044.000000 83.483 70.8159
1060.000000 83.593 71.8551
1075.000000 83.691 72.7174
1090.000000 83.807 73.7729
1106.000000 83.922 74.7834
1120.000000 84.049 75.5620
1138.000000 84.175 76.6159
1150.000000 84.266 77.1985
1172.000000 84.421 78.4265
1180.000000 84.489 78.8088
1206.000000 84.623 80.1533
1220.000000 84.663 80.9114
1241.000000 84.756 82.0440
1250.000000 84.811 82.3636
1265.000000 84.909 83.1194
1280.000000 85.117 83.6649
1315.000000 85.714 85.5653
1320.000000 85.784 85.7391
1340.000000 86.037 86.6191
1360.000000 86.265 87.6802
1380.000000 86.432 88.6721
1400.000000 86.575 89.4167
1430.000000 86.801 90.8345
1450.000000 86.960 91.7425
1475.000000 87.159 92.8173
1500.000000 87.361 93.8170
1525.000000 87.562 94.8728
1550.000000 87.759 95.8327
1575.000000 87.982 96.8561
1600.000000 88.211 97.8523
1625.000000 88.435 98.6940
1650.000000 88.657 99.6435
1675.000000 88.884 100.4668
1700.000000 89.132 101.2167
1725.000000 89.386 101.9774
1750.000000 89.632 102.6070
1775.000000 89.880 103.2198
1800.000000 90.123 103.7831
1825.000000 90.378 104.2798
1850.000000 90.652 104.5699
1875.000000 90.923 104.8765
1900.000000 91.190 105.0607
1925.000000 91.459 105.1343
1950.000000 91.717 105.0825
1975.000000 91.986 105.0127
2000.000000 92.234 104.7759
2030.000000 92.529 104.3183
2060.000000 92.839 103.8034
2090.000000 93.126 103.1449
2120.000000 93.402 102.2887
2140.000000 93.578 101.6021
2180.000000 93.933 99.8484
2200.000000 94.090 98.8469
2240.000000 94.334 96.5812
2270.000000 94.462 94.7409
2300.000000 94.549 92.7708
2330.000000 94.590 90.8159
2360.000000 94.572 88.8099
2400.000000 94.464 86.2823
2430.000000 94.310 84.5978
2470.000000 94.007 82.7549
2500.000000 93.738 81.8629
2540.000000 93.314 81.4851
2580.000000 92.922 82.4418
2620.000000 92.685 84.4961
2650.000000 92.666 86.1006
2690.000000 92.791 87.4908
2720.000000 92.913 87.6790
2760.000000 93.002 87.1719
2800.000000 92.995 86.2771
2850.000000 92.856 85.2975
2900.000000 92.626 84.6843
2950.000000 92.355 84.6112
3000.000000 92.063 84.9247
3040.000000 91.827 85.4819
3070.000000 91.653 86.1392
3110.000000 91.426 87.2197
3150.000000 91.221 88.4032
3200.000000 91.018 90.2543
3250.000000 90.877 92.2880
3300.000000 90.810 94.0157
3350.000000 90.759 95.4717
3400.000000 90.679 96.8989
3450.000000 90.592 98.3055
3500.000000 90.495 99.7357
3550.000000 90.395 101.4232
3600.000000 90.308 103.0345
3650.000000 90.232 104.7359
3700.000000 90.185 106.4214
3750.000000 90.151 108.1886
3820.000000 90.176 110.5873
3870.000000 90.229 112.5870
3950.000000 90.322 115.1957
4000.000000 90.443 116.7509
4060.000000 90.575 118.4891
4120.000000 90.711 119.9521
4180.000000 90.838 121.2649
4250.000000 91.026 122.2545
4310.000000 91.186 122.4105
4370.000000 91.326 121.9489
4440.000000 91.380 120.2933
4500.000000 91.247 118.1910
4550.000000 90.941 116.5068
4620.000000 90.167 115.6433
4680.000000 89.398 117.7763
4750.000000 88.861 123.3796
4820.000000 88.913 129.3506
4870.000000 89.169 132.0795
4940.000000 89.547 133.3264
5000.000000 89.699 132.9794
5080.000000 89.575 132.3240
5150.000000 89.277 132.6826
5220.000000 88.962 134.3120
5300.000000 88.795 137.0927
