* Measurement data measured by REW V5.20.13
* Source: Microphone (IKKO ITM01s), MICROPHONE (Master Volume), R, volume: 0.520
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: 26-Oct-2022 19:48:27
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: BGVP VG4 on-off-off L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.300 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.299999 81.623 62.1519
20.600000 81.661 61.7648
20.900000 81.737 61.0796
21.200001 81.808 60.4454
21.400000 81.854 60.0504
21.799999 81.947 59.2859
22.000000 81.995 58.9055
22.400000 82.092 58.1578
22.700001 82.163 57.6195
23.000000 82.230 57.1075
23.299999 82.294 56.6229
23.600000 82.358 56.1562
24.000000 82.443 55.5342
24.299999 82.508 55.0410
24.700001 82.594 54.3262
25.000000 82.655 53.7572
25.400000 82.729 53.0068
25.799999 82.797 52.3563
26.200001 82.865 51.8735
26.500000 82.923 51.6131
26.900000 83.010 51.3291
27.200001 83.075 51.0899
27.600000 83.148 50.6664
28.000000 83.187 50.1334
28.500000 83.182 49.4737
29.000000 83.160 49.0073
29.500000 83.185 48.6858
30.000000 83.287 48.2247
30.400000 83.403 47.6110
30.700001 83.490 47.0230
31.100000 83.586 46.1925
31.500000 83.654 45.4523
32.000000 83.712 44.7831
32.500000 83.764 44.3426
33.000000 83.822 43.9470
33.500000 83.882 43.4788
34.000000 83.937 42.9400
34.500000 83.988 42.3923
35.000000 84.038 41.8763
35.500000 84.088 41.3989
36.000000 84.136 40.9506
36.500000 84.180 40.5192
37.000000 84.223 40.0895
37.500000 84.265 39.6486
38.200001 84.324 39.0076
38.700001 84.363 38.5463
39.500000 84.423 37.8428
40.000000 84.459 37.4270
40.599998 84.504 36.9354
41.200001 84.546 36.4479
41.799999 84.585 35.9815
42.500000 84.633 35.4581
43.099998 84.676 34.9879
43.700001 84.715 34.4989
44.400002 84.754 33.9765
45.000000 84.788 33.6087
45.500000 84.818 33.3311
46.200001 84.859 32.9175
46.799999 84.890 32.5120
47.500000 84.921 32.0027
48.200001 84.953 31.4893
48.700001 84.978 31.1282
49.400002 85.012 30.6371
50.000000 85.035 30.2476
50.799999 85.062 29.7953
51.500000 85.092 29.4281
52.200001 85.128 29.0279
53.000000 85.164 28.5277
53.799999 85.189 28.0481
54.500000 85.209 27.6704
55.200001 85.235 27.3099
56.000000 85.271 26.8894
57.000000 85.311 26.3551
58.000000 85.338 25.8588
59.000000 85.363 25.3950
60.000000 85.394 24.9137
60.799999 85.418 24.5273
61.500000 85.439 24.2009
62.200001 85.458 23.8787
63.000000 85.479 23.5100
64.000000 85.503 23.0591
65.000000 85.526 22.6222
66.000000 85.548 22.1959
67.000000 85.569 21.7851
68.000000 85.590 21.3753
69.000000 85.609 20.9633
70.000000 85.626 20.5643
71.000000 85.643 20.1876
72.000000 85.660 19.8264
73.000000 85.677 19.4633
74.000000 85.693 19.1026
75.000000 85.709 18.7501
76.199997 85.726 18.3382
77.500000 85.744 17.9024
78.800003 85.761 17.4546
80.000000 85.775 17.0513
81.199997 85.789 16.6684
82.500000 85.805 16.2709
83.800003 85.819 15.8749
85.000000 85.830 15.5112
86.199997 85.840 15.1633
87.500000 85.850 14.7998
88.500000 85.855 14.5182
90.000000 85.864 14.1048
91.199997 85.875 13.7710
92.500000 85.888 13.4095
93.800003 85.897 13.0715
95.000000 85.904 12.7743
96.199997 85.910 12.4734
97.500000 85.915 12.1405
98.800003 85.921 11.8192
100.000000 85.927 11.5438
101.500000 85.935 11.1966
103.000000 85.940 10.8291
104.400002 85.947 10.5061
106.000000 85.954 10.1645
107.500000 85.956 9.8339
109.000000 85.957 9.5004
110.599998 85.958 9.1761
112.000000 85.960 8.9002
113.800003 85.965 8.5285
115.000000 85.966 8.2806
117.199997 85.966 7.8427
118.000000 85.967 7.6918
120.599998 85.968 7.2137
122.000000 85.967 6.9527
124.099998 85.965 6.5728
125.000000 85.965 6.4150
126.500000 85.963 6.1536
128.000000 85.962 5.8960
131.500000 85.956 5.3125
132.000000 85.956 5.2311
134.000000 85.952 4.9091
136.000000 85.949 4.5901
138.000000 85.945 4.2746
140.000000 85.940 3.9664
143.000000 85.930 3.5160
145.000000 85.924 3.2240
147.500000 85.916 2.8633
150.000000 85.908 2.5099
152.500000 85.897 2.1757
155.000000 85.886 1.8529
157.500000 85.875 1.5410
160.000000 85.865 1.2171
162.500000 85.852 0.8924
165.000000 85.838 0.5916
167.500000 85.826 0.3045
170.000000 85.814 0.0192
172.500000 85.801 -0.2648
175.000000 85.788 -0.5359
177.500000 85.775 -0.8046
180.000000 85.760 -1.0735
182.500000 85.746 -1.3393
185.000000 85.731 -1.5908
187.500000 85.716 -1.8365
190.000000 85.701 -2.0764
192.500000 85.686 -2.3185
195.000000 85.671 -2.5559
197.500000 85.654 -2.7738
200.000000 85.637 -2.9862
203.000000 85.617 -3.2435
206.000000 85.597 -3.4932
209.000000 85.576 -3.7352
212.000000 85.555 -3.9748
214.000000 85.542 -4.1311
218.000000 85.514 -4.4230
220.000000 85.501 -4.5640
224.000000 85.473 -4.8397
227.000000 85.452 -5.0371
230.000000 85.432 -5.2276
233.000000 85.412 -5.4162
236.000000 85.392 -5.5920
240.000000 85.363 -5.8141
243.000000 85.343 -5.9716
247.000000 85.316 -6.1743
250.000000 85.298 -6.3291
254.000000 85.275 -6.5242
258.000000 85.251 -6.7084
262.000000 85.228 -6.8907
265.000000 85.212 -7.0240
269.000000 85.192 -7.1955
272.000000 85.177 -7.3221
276.000000 85.158 -7.4917
280.000000 85.142 -7.6616
285.000000 85.121 -7.8794
290.000000 85.101 -8.1118
295.000000 85.080 -8.3460
300.000000 85.058 -8.5786
304.000000 85.039 -8.7658
307.000000 85.025 -8.9068
311.000000 85.004 -9.0974
315.000000 84.984 -9.2942
320.000000 84.959 -9.5388
325.000000 84.931 -9.7762
330.000000 84.901 -10.0057
335.000000 84.870 -10.2212
340.000000 84.838 -10.4221
345.000000 84.805 -10.6114
350.000000 84.771 -10.7938
355.000000 84.738 -10.9619
360.000000 84.706 -11.1175
365.000000 84.673 -11.2653
370.000000 84.639 -11.4038
375.000000 84.605 -11.5293
382.000000 84.558 -11.6922
387.000000 84.527 -11.8027
395.000000 84.476 -11.9485
400.000000 84.444 -12.0259
406.000000 84.406 -12.1160
412.000000 84.370 -12.1971
418.000000 84.334 -12.2670
425.000000 84.294 -12.3358
431.000000 84.261 -12.3859
437.000000 84.227 -12.4303
444.000000 84.189 -12.4766
450.000000 84.157 -12.5072
455.000000 84.131 -12.5229
462.000000 84.096 -12.5359
468.000000 84.067 -12.5417
475.000000 84.032 -12.5420
482.000000 83.999 -12.5362
487.000000 83.976 -12.5276
494.000000 83.945 -12.5069
500.000000 83.920 -12.4823
508.000000 83.889 -12.4433
515.000000 83.862 -12.3988
522.000000 83.835 -12.3486
530.000000 83.806 -12.2832
538.000000 83.779 -12.2091
545.000000 83.756 -12.1397
552.000000 83.733 -12.0622
560.000000 83.709 -11.9654
570.000000 83.681 -11.8324
580.000000 83.656 -11.6885
590.000000 83.632 -11.5295
600.000000 83.610 -11.3584
608.000000 83.594 -11.2168
615.000000 83.581 -11.0886
622.000000 83.570 -10.9554
630.000000 83.558 -10.7983
640.000000 83.546 -10.5894
650.000000 83.535 -10.3736
660.000000 83.527 -10.1505
670.000000 83.522 -9.9107
680.000000 83.520 -9.6621
690.000000 83.519 -9.4110
700.000000 83.521 -9.1527
710.000000 83.526 -8.8880
720.000000 83.533 -8.6126
730.000000 83.544 -8.3267
740.000000 83.557 -8.0341
750.000000 83.574 -7.7341
762.000000 83.598 -7.3693
775.000000 83.629 -6.9708
788.000000 83.667 -6.5648
800.000000 83.706 -6.1810
812.000000 83.749 -5.8017
825.000000 83.803 -5.3953
838.000000 83.863 -4.9895
850.000000 83.924 -4.6192
862.000000 83.989 -4.2645
875.000000 84.066 -3.8966
885.000000 84.130 -3.6216
900.000000 84.232 -3.2277
912.000000 84.319 -2.9345
925.000000 84.418 -2.6450
938.000000 84.522 -2.3842
950.000000 84.622 -2.1686
962.000000 84.727 -1.9826
975.000000 84.844 -1.8156
988.000000 84.963 -1.6855
1000.000000 85.076 -1.5998
1015.000000 85.220 -1.5398
1030.000000 85.366 -1.5337
1044.000000 85.503 -1.5781
1060.000000 85.659 -1.6855
1075.000000 85.806 -1.8425
1090.000000 85.951 -2.0501
1106.000000 86.103 -2.3213
1120.000000 86.233 -2.5990
1138.000000 86.396 -3.0038
1150.000000 86.503 -3.2997
1172.000000 86.691 -3.8908
1180.000000 86.757 -4.1193
1206.000000 86.965 -4.9093
1220.000000 87.071 -5.3608
1241.000000 87.224 -6.0582
1250.000000 87.287 -6.3627
1265.000000 87.389 -6.8759
1280.000000 87.487 -7.3957
1315.000000 87.702 -8.6342
1320.000000 87.731 -8.8121
1340.000000 87.844 -9.5215
1360.000000 87.953 -10.2288
1380.000000 88.057 -10.9314
1400.000000 88.156 -11.6256
1430.000000 88.298 -12.6507
1450.000000 88.390 -13.3277
1475.000000 88.499 -14.1633
1500.000000 88.604 -14.9848
1525.000000 88.705 -15.7932
1550.000000 88.803 -16.5853
1575.000000 88.897 -17.3624
1600.000000 88.989 -18.1298
1625.000000 89.079 -18.8868
1650.000000 89.167 -19.6344
1675.000000 89.253 -20.3729
1700.000000 89.336 -21.1025
1725.000000 89.417 -21.8236
1750.000000 89.497 -22.5347
1775.000000 89.575 -23.2384
1800.000000 89.651 -23.9377
1825.000000 89.726 -24.6336
1850.000000 89.799 -25.3247
1875.000000 89.870 -26.0113
1900.000000 89.940 -26.6940
1925.000000 90.007 -27.3737
1950.000000 90.072 -28.0529
1975.000000 90.135 -28.7333
2000.000000 90.195 -29.4136
2030.000000 90.264 -30.2292
2060.000000 90.330 -31.0466
2090.000000 90.392 -31.8653
2120.000000 90.448 -32.6841
2140.000000 90.483 -33.2285
2180.000000 90.546 -34.3095
2200.000000 90.574 -34.8449
2240.000000 90.623 -35.9064
2270.000000 90.652 -36.6907
2300.000000 90.676 -37.4614
2330.000000 90.693 -38.2155
2360.000000 90.705 -38.9494
2400.000000 90.711 -39.8924
2430.000000 90.709 -40.5690
2470.000000 90.698 -41.4226
2500.000000 90.683 -42.0259
2540.000000 90.656 -42.7775
2580.000000 90.621 -43.4636
2620.000000 90.578 -44.0789
2650.000000 90.542 -44.4919
2690.000000 90.490 -44.9781
2720.000000 90.447 -45.2930
2760.000000 90.386 -45.6419
2800.000000 90.321 -45.9090
2850.000000 90.238 -46.1295
2900.000000 90.152 -46.2212
2950.000000 90.068 -46.1785
3000.000000 89.988 -46.0100
3040.000000 89.927 -45.7881
3070.000000 89.885 -45.5713
3110.000000 89.834 -45.2174
3150.000000 89.789 -44.7955
3200.000000 89.744 -44.1886
3250.000000 89.713 -43.4746
3300.000000 89.704 -42.6644
3350.000000 89.714 -41.7910
3400.000000 89.746 -40.8973
3450.000000 89.803 -40.0072
3500.000000 89.886 -39.1585
3550.000000 89.994 -38.4008
3600.000000 90.123 -37.7804
3650.000000 90.266 -37.3409
3700.000000 90.417 -37.1176
3750.000000 90.564 -37.1243
3820.000000 90.742 -37.4883
3870.000000 90.838 -37.9438
3950.000000 90.924 -38.8456
4000.000000 90.934 -39.4161
4060.000000 90.908 -40.0113
4120.000000 90.848 -40.4460
4180.000000 90.766 -40.6800
4250.000000 90.655 -40.6881
4310.000000 90.561 -40.4863
4370.000000 90.475 -40.1276
4440.000000 90.392 -39.5739
4500.000000 90.340 -39.0481
4550.000000 90.308 -38.6160
4620.000000 90.278 -38.0734
4680.000000 90.262 -37.7063
4750.000000 90.241 -37.4281
4820.000000 90.208 -37.3264
4870.000000 90.170 -37.3561
4940.000000 90.087 -37.5068
5000.000000 89.981 -37.6909
5080.000000 89.783 -37.9199
5150.000000 89.553 -38.0066
5220.000000 89.273 -37.8900
5300.000000 88.898 -37.3973
5380.000000 88.476 -36.4303
5450.000000 88.079 -35.1411
5520.000000 87.669 -33.4086
5600.000000 87.196 -30.8665
