* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 25-Nov-2022 11:59:06
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Wraith R Pad A VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	77.079
20.299999	77.212
20.600000	77.337
20.900000	77.453
21.200001	77.564
21.400000	77.636
21.799999	77.774
22.000000	77.842
22.400000	77.974
22.700001	78.072
23.000000	78.169
23.299999	78.264
23.600000	78.358
24.000000	78.480
24.299999	78.570
24.700001	78.684
25.000000	78.767
25.400000	78.875
25.799999	78.979
26.200001	79.083
26.500000	79.160
26.900000	79.264
27.200001	79.342
27.600000	79.446
28.000000	79.551
28.500000	79.681
29.000000	79.810
29.500000	79.937
30.000000	80.059
30.400000	80.152
30.700001	80.219
31.100000	80.305
31.500000	80.387
32.000000	80.485
32.500000	80.579
33.000000	80.669
33.500000	80.757
34.000000	80.844
34.500000	80.929
35.000000	81.016
35.500000	81.103
36.000000	81.193
36.500000	81.287
37.000000	81.383
37.500000	81.481
38.200001	81.622
38.700001	81.724
39.500000	81.883
40.000000	81.979
40.599998	82.090
41.200001	82.196
41.799999	82.295
42.500000	82.403
43.099998	82.488
43.700001	82.569
44.400002	82.658
45.000000	82.731
45.500000	82.790
46.200001	82.873
46.799999	82.946
47.500000	83.034
48.200001	83.125
48.700001	83.193
49.400002	83.290
50.000000	83.375
50.799999	83.488
51.500000	83.584
52.200001	83.677
53.000000	83.777
53.799999	83.871
54.500000	83.947
55.200001	84.019
56.000000	84.096
57.000000	84.184
58.000000	84.263
59.000000	84.335
60.000000	84.401
60.799999	84.450
61.500000	84.489
62.200001	84.527
63.000000	84.567
64.000000	84.613
65.000000	84.656
66.000000	84.695
67.000000	84.731
68.000000	84.763
69.000000	84.793
70.000000	84.820
71.000000	84.844
72.000000	84.865
73.000000	84.883
74.000000	84.899
75.000000	84.911
76.199997	84.924
77.500000	84.934
78.800003	84.943
80.000000	84.949
81.199997	84.955
82.500000	84.960
83.800003	84.964
85.000000	84.966
86.199997	84.968
87.500000	84.969
88.500000	84.969
90.000000	84.969
91.199997	84.968
92.500000	84.968
93.800003	84.967
95.000000	84.965
96.199997	84.964
97.500000	84.961
98.800003	84.958
100.000000	84.955
101.500000	84.950
103.000000	84.944
104.400002	84.938
106.000000	84.931
107.500000	84.923
109.000000	84.915
110.599998	84.906
112.000000	84.897
113.800003	84.885
115.000000	84.876
117.199997	84.860
118.000000	84.854
120.599998	84.834
122.000000	84.824
124.099998	84.809
125.000000	84.803
126.500000	84.793
128.000000	84.784
131.500000	84.766
132.000000	84.764
134.000000	84.756
136.000000	84.748
138.000000	84.741
140.000000	84.734
143.000000	84.725
145.000000	84.719
147.500000	84.712
150.000000	84.705
152.500000	84.698
155.000000	84.692
157.500000	84.686
160.000000	84.680
162.500000	84.676
165.000000	84.672
167.500000	84.669
170.000000	84.667
172.500000	84.665
175.000000	84.664
177.500000	84.664
180.000000	84.663
182.500000	84.663
185.000000	84.662
187.500000	84.661
190.000000	84.660
192.500000	84.658
195.000000	84.656
197.500000	84.654
200.000000	84.653
203.000000	84.652
206.000000	84.651
209.000000	84.652
212.000000	84.653
214.000000	84.654
218.000000	84.655
220.000000	84.656
224.000000	84.656
227.000000	84.657
230.000000	84.657
233.000000	84.658
236.000000	84.659
240.000000	84.660
243.000000	84.661
247.000000	84.662
250.000000	84.663
254.000000	84.662
258.000000	84.659
262.000000	84.654
265.000000	84.648
269.000000	84.636
272.000000	84.624
276.000000	84.603
280.000000	84.574
285.000000	84.528
290.000000	84.469
295.000000	84.396
300.000000	84.311
304.000000	84.236
307.000000	84.177
311.000000	84.095
315.000000	84.011
320.000000	83.909
325.000000	83.812
330.000000	83.725
335.000000	83.650
340.000000	83.591
345.000000	83.546
350.000000	83.517
355.000000	83.501
360.000000	83.498
365.000000	83.506
370.000000	83.522
375.000000	83.544
382.000000	83.579
387.000000	83.607
395.000000	83.649
400.000000	83.673
406.000000	83.699
412.000000	83.719
418.000000	83.735
425.000000	83.749
431.000000	83.757
437.000000	83.764
444.000000	83.771
450.000000	83.777
455.000000	83.783
462.000000	83.792
468.000000	83.802
475.000000	83.814
482.000000	83.829
487.000000	83.841
494.000000	83.859
500.000000	83.875
508.000000	83.898
515.000000	83.919
522.000000	83.938
530.000000	83.957
538.000000	83.967
545.000000	83.967
552.000000	83.953
560.000000	83.918
570.000000	83.835
580.000000	83.704
590.000000	83.524
600.000000	83.306
608.000000	83.117
615.000000	82.956
622.000000	82.809
630.000000	82.674
640.000000	82.569
650.000000	82.539
660.000000	82.576
670.000000	82.666
680.000000	82.794
690.000000	82.952
700.000000	83.135
710.000000	83.342
720.000000	83.572
730.000000	83.825
740.000000	84.094
750.000000	84.373
762.000000	84.707
775.000000	85.051
788.000000	85.361
800.000000	85.609
812.000000	85.816
825.000000	85.996
838.000000	86.131
850.000000	86.218
862.000000	86.273
875.000000	86.303
885.000000	86.311
900.000000	86.310
912.000000	86.302
925.000000	86.286
938.000000	86.253
950.000000	86.196
962.000000	86.104
975.000000	85.959
988.000000	85.768
1000.000000	85.560
1015.000000	85.276
1030.000000	84.996
1044.000000	84.764
1060.000000	84.555
1075.000000	84.424
1090.000000	84.355
1106.000000	84.345
1120.000000	84.384
1138.000000	84.491
1150.000000	84.590
1172.000000	84.810
1180.000000	84.896
1206.000000	85.179
1220.000000	85.320
1241.000000	85.501
1250.000000	85.565
1265.000000	85.651
1280.000000	85.712
1315.000000	85.780
1320.000000	85.785
1340.000000	85.806
1360.000000	85.841
1380.000000	85.902
1400.000000	85.984
1430.000000	86.124
1450.000000	86.206
1475.000000	86.280
1500.000000	86.315
1525.000000	86.314
1550.000000	86.291
1575.000000	86.259
1600.000000	86.230
1625.000000	86.205
1650.000000	86.179
1675.000000	86.141
1700.000000	86.081
1725.000000	85.998
1750.000000	85.899
1775.000000	85.796
1800.000000	85.704
1825.000000	85.635
1850.000000	85.593
1875.000000	85.582
1900.000000	85.600
1925.000000	85.644
1950.000000	85.708
1975.000000	85.781
2000.000000	85.854
2030.000000	85.929
2060.000000	85.984
2090.000000	86.014
2120.000000	86.025
2140.000000	86.024
2180.000000	86.023
2200.000000	86.031
2240.000000	86.086
2270.000000	86.149
2300.000000	86.180
2330.000000	86.139
2360.000000	86.051
2400.000000	85.886
