* Measurement data measured by REW V5.20.4
* Source: Frequency Response Averaged data
* Format: Averaged data produced from the rms magnitudes of Feb 26, Feb 26
* Dated: 26-Feb-2022 16:52:38
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from the rms magnitudes of Feb 26, Feb 26
* Measurement: Hana Treble L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	98.413
20.299999	98.428
20.600000	98.444
20.900000	98.459
21.200001	98.474
21.400000	98.484
21.799999	98.501
22.000000	98.509
22.400000	98.522
22.700001	98.529
23.000000	98.534
23.299999	98.538
23.600000	98.540
24.000000	98.541
24.299999	98.542
24.700001	98.541
25.000000	98.540
25.400000	98.539
25.799999	98.537
26.200001	98.533
26.500000	98.530
26.900000	98.525
27.200001	98.520
27.600000	98.513
28.000000	98.505
28.500000	98.495
29.000000	98.485
29.500000	98.474
30.000000	98.462
30.400000	98.451
30.700001	98.442
31.100000	98.428
31.500000	98.412
32.000000	98.391
32.500000	98.368
33.000000	98.345
33.500000	98.322
34.000000	98.301
34.500000	98.281
35.000000	98.261
35.500000	98.241
36.000000	98.221
36.500000	98.201
37.000000	98.180
37.500000	98.158
38.200001	98.126
38.700001	98.101
39.500000	98.061
40.000000	98.034
40.599998	98.002
41.200001	97.969
41.799999	97.935
42.500000	97.896
43.099998	97.863
43.700001	97.830
44.400002	97.793
45.000000	97.761
45.500000	97.734
46.200001	97.697
46.799999	97.665
47.500000	97.627
48.200001	97.589
48.700001	97.561
49.400002	97.522
50.000000	97.487
50.799999	97.440
51.500000	97.399
52.200001	97.356
53.000000	97.308
53.799999	97.259
54.500000	97.217
55.200001	97.174
56.000000	97.127
57.000000	97.068
58.000000	97.010
59.000000	96.953
60.000000	96.895
60.799999	96.848
61.500000	96.807
62.200001	96.765
63.000000	96.716
64.000000	96.655
65.000000	96.594
66.000000	96.532
67.000000	96.471
68.000000	96.411
69.000000	96.350
70.000000	96.288
71.000000	96.225
72.000000	96.161
73.000000	96.096
74.000000	96.029
75.000000	95.960
76.199997	95.876
77.500000	95.782
78.800003	95.687
80.000000	95.598
81.199997	95.511
82.500000	95.420
83.800003	95.338
85.000000	95.272
86.199997	95.219
87.500000	95.175
88.500000	95.148
90.000000	95.116
91.199997	95.090
92.500000	95.058
93.800003	95.022
95.000000	94.985
96.199997	94.948
97.500000	94.909
98.800003	94.872
100.000000	94.840
101.500000	94.802
103.000000	94.763
104.400002	94.722
106.000000	94.669
107.500000	94.614
109.000000	94.553
110.599998	94.484
112.000000	94.420
113.800003	94.335
115.000000	94.277
117.199997	94.169
118.000000	94.130
120.599998	94.000
122.000000	93.931
124.099998	93.828
125.000000	93.785
126.500000	93.713
128.000000	93.643
131.500000	93.488
132.000000	93.467
134.000000	93.386
136.000000	93.310
138.000000	93.238
140.000000	93.169
143.000000	93.064
145.000000	92.993
147.500000	92.904
150.000000	92.820
152.500000	92.748
155.000000	92.696
157.500000	92.666
160.000000	92.657
162.500000	92.660
165.000000	92.665
167.500000	92.662
170.000000	92.645
172.500000	92.612
175.000000	92.564
177.500000	92.504
180.000000	92.437
182.500000	92.365
185.000000	92.292
187.500000	92.219
190.000000	92.148
192.500000	92.078
195.000000	92.010
197.500000	91.943
200.000000	91.878
203.000000	91.802
206.000000	91.728
209.000000	91.656
212.000000	91.586
214.000000	91.541
218.000000	91.452
220.000000	91.409
224.000000	91.324
227.000000	91.263
230.000000	91.203
233.000000	91.145
236.000000	91.088
240.000000	91.014
243.000000	90.961
247.000000	90.891
250.000000	90.840
254.000000	90.774
258.000000	90.710
262.000000	90.647
265.000000	90.601
269.000000	90.540
272.000000	90.496
276.000000	90.438
280.000000	90.381
285.000000	90.313
290.000000	90.247
295.000000	90.184
300.000000	90.123
304.000000	90.076
307.000000	90.042
311.000000	89.997
315.000000	89.953
320.000000	89.900
325.000000	89.849
330.000000	89.798
335.000000	89.749
340.000000	89.701
345.000000	89.655
350.000000	89.610
355.000000	89.567
360.000000	89.525
365.000000	89.484
370.000000	89.445
375.000000	89.407
382.000000	89.356
387.000000	89.321
395.000000	89.267
400.000000	89.234
406.000000	89.197
412.000000	89.160
418.000000	89.124
425.000000	89.085
431.000000	89.052
437.000000	89.020
444.000000	88.984
450.000000	88.954
455.000000	88.930
462.000000	88.898
468.000000	88.872
475.000000	88.842
482.000000	88.813
487.000000	88.794
494.000000	88.768
500.000000	88.746
508.000000	88.718
515.000000	88.695
522.000000	88.674
530.000000	88.650
538.000000	88.629
545.000000	88.611
552.000000	88.594
560.000000	88.576
570.000000	88.555
580.000000	88.535
590.000000	88.518
600.000000	88.502
608.000000	88.490
615.000000	88.480
622.000000	88.471
630.000000	88.462
640.000000	88.453
650.000000	88.447
660.000000	88.442
670.000000	88.440
680.000000	88.441
690.000000	88.443
700.000000	88.446
710.000000	88.452
720.000000	88.461
730.000000	88.471
740.000000	88.484
750.000000	88.499
762.000000	88.521
775.000000	88.549
788.000000	88.581
800.000000	88.615
812.000000	88.654
825.000000	88.701
838.000000	88.753
850.000000	88.807
862.000000	88.866
875.000000	88.934
885.000000	88.991
900.000000	89.082
912.000000	89.160
925.000000	89.250
938.000000	89.345
950.000000	89.437
962.000000	89.533
975.000000	89.641
988.000000	89.753
1000.000000	89.858
1015.000000	89.992
1030.000000	90.126
1044.000000	90.250
1060.000000	90.388
1075.000000	90.516
1090.000000	90.644
1106.000000	90.784
1120.000000	90.911
1138.000000	91.082
1150.000000	91.199
1172.000000	91.417
1180.000000	91.496
1206.000000	91.748
1220.000000	91.878
1241.000000	92.064
1250.000000	92.140
1265.000000	92.262
1280.000000	92.378
1315.000000	92.627
1320.000000	92.661
1340.000000	92.790
1360.000000	92.911
1380.000000	93.027
1400.000000	93.138
1430.000000	93.297
1450.000000	93.401
1475.000000	93.527
1500.000000	93.653
1525.000000	93.777
1550.000000	93.902
1575.000000	94.028
1600.000000	94.154
1625.000000	94.281
1650.000000	94.410
1675.000000	94.539
1700.000000	94.670
1725.000000	94.802
1750.000000	94.935
1775.000000	95.069
1800.000000	95.204
1825.000000	95.341
1850.000000	95.477
1875.000000	95.614
1900.000000	95.750
1925.000000	95.884
1950.000000	96.018
1975.000000	96.150
2000.000000	96.280
2030.000000	96.434
2060.000000	96.583
2090.000000	96.728
2120.000000	96.867
2140.000000	96.957
2180.000000	97.131
2200.000000	97.216
2240.000000	97.384
2270.000000	97.510
2300.000000	97.635
2330.000000	97.759
2360.000000	97.881
2400.000000	98.033
2430.000000	98.137
2470.000000	98.259
2500.000000	98.338
2540.000000	98.426
2580.000000	98.493
2620.000000	98.538
2650.000000	98.556
2690.000000	98.561
2720.000000	98.550
2760.000000	98.516
2800.000000	98.463
2850.000000	98.375
2900.000000	98.266
2950.000000	98.143
3000.000000	98.009
3040.000000	97.897
3070.000000	97.812
3110.000000	97.697
3150.000000	97.582
3200.000000	97.436
3250.000000	97.292
3300.000000	97.150
3350.000000	97.012
3400.000000	96.882
3450.000000	96.759
3500.000000	96.645
3550.000000	96.539
3600.000000	96.443
3650.000000	96.356
3700.000000	96.277
3750.000000	96.206
3820.000000	96.121
3870.000000	96.069
3950.000000	96.002
4000.000000	95.970
4060.000000	95.942
4120.000000	95.924
4180.000000	95.916
4250.000000	95.918
4310.000000	95.927
4370.000000	95.943
4440.000000	95.967
4500.000000	95.991
4550.000000	96.011
4620.000000	96.037
4680.000000	96.058
4750.000000	96.077
4820.000000	96.090
4870.000000	96.094
4940.000000	96.092
5000.000000	96.081
5080.000000	96.052
5150.000000	96.012
5220.000000	95.957
5300.000000	95.876
5380.000000	95.778
5450.000000	95.678
5520.000000	95.566
5600.000000	95.427
5700.000000	95.238
5800.000000	95.039
5900.000000	94.836
6000.000000	94.636
6080.000000	94.480
6150.000000	94.351
6220.000000	94.228
6300.000000	94.098
6400.000000	93.953
6500.000000	93.833
6600.000000	93.741
6700.000000	93.683
6800.000000	93.663
6900.000000	93.686
7000.000000	93.755
7100.000000	93.870
7200.000000	94.030
7300.000000	94.229
7400.000000	94.455
7500.000000	94.693
7620.000000	94.967
7750.000000	95.208
7880.000000	95.345
8000.000000	95.347
8120.000000	95.208
8250.000000	94.884
8380.000000	94.382
8500.000000	93.769
8620.000000	93.031
8750.000000	92.114
8850.000000	91.344
9000.000000	90.120
9120.000000	89.107
9250.000000	88.004
9380.000000	86.919
9500.000000	85.951
9620.000000	85.027
9750.000000	84.084
9880.000000	83.207
10000.000000	82.460
10150.000000	81.607
10300.000000	80.845
10440.000000	80.212
10600.000000	79.583
10750.000000	79.094
10900.000000	78.721
11060.000000	78.490
11200.000000	78.470
11380.000000	78.752
11500.000000	79.148
11720.000000	80.260
11800.000000	80.758
12060.000000	82.553
12200.000000	83.555
12410.000000	85.038
12500.000000	85.660
12650.000000	86.682
12800.000000	87.685
13150.000000	89.921
13200.000000	90.220
13400.000000	91.326
13600.000000	92.241
13800.000000	92.907
14000.000000	93.282
14300.000000	93.265
14500.000000	92.885
14750.000000	92.057
15000.000000	90.931
15250.000000	89.626
15500.000000	88.277
15750.000000	87.009
16000.000000	85.923
16250.000000	85.055
16500.000000	84.373
16750.000000	83.794
17000.000000	83.227
17250.000000	82.597
17500.000000	81.863
17750.000000	81.004
18000.000000	80.025
18250.000000	78.941
18500.000000	77.774
18750.000000	76.556
19000.000000	75.321
19250.000000	74.115
19500.000000	73.003
19750.000000	72.099
