* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 06-May-2023 11:28:56
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: ANC off L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	76.127
20.299999	76.136
20.600000	76.149
20.900000	76.166
21.200001	76.188
21.400000	76.204
21.799999	76.240
22.000000	76.259
22.400000	76.298
22.700001	76.328
23.000000	76.359
23.299999	76.392
23.600000	76.428
24.000000	76.478
24.299999	76.518
24.700001	76.570
25.000000	76.608
25.400000	76.656
25.799999	76.703
26.200001	76.745
26.500000	76.774
26.900000	76.807
27.200001	76.827
27.600000	76.849
28.000000	76.866
28.500000	76.885
29.000000	76.902
29.500000	76.916
30.000000	76.927
30.400000	76.938
30.700001	76.948
31.100000	76.967
31.500000	76.992
32.000000	77.024
32.500000	77.051
33.000000	77.066
33.500000	77.067
34.000000	77.058
34.500000	77.046
35.000000	77.035
35.500000	77.029
36.000000	77.027
36.500000	77.026
37.000000	77.023
37.500000	77.016
38.200001	77.002
38.700001	76.991
39.500000	76.977
40.000000	76.970
40.599998	76.963
41.200001	76.954
41.799999	76.940
42.500000	76.919
43.099998	76.896
43.700001	76.870
44.400002	76.834
45.000000	76.801
45.500000	76.771
46.200001	76.731
46.799999	76.698
47.500000	76.662
48.200001	76.630
48.700001	76.606
49.400002	76.571
50.000000	76.535
50.799999	76.477
51.500000	76.417
52.200001	76.350
53.000000	76.268
53.799999	76.183
54.500000	76.107
55.200001	76.030
56.000000	75.941
57.000000	75.827
58.000000	75.712
59.000000	75.594
60.000000	75.474
60.799999	75.377
61.500000	75.291
62.200001	75.204
63.000000	75.104
64.000000	74.976
65.000000	74.845
66.000000	74.710
67.000000	74.574
68.000000	74.439
69.000000	74.308
70.000000	74.183
71.000000	74.065
72.000000	73.954
73.000000	73.849
74.000000	73.748
75.000000	73.650
76.199997	73.535
77.500000	73.412
78.800003	73.292
80.000000	73.184
81.199997	73.080
82.500000	72.971
83.800003	72.868
85.000000	72.780
86.199997	72.699
87.500000	72.618
88.500000	72.562
90.000000	72.484
91.199997	72.428
92.500000	72.370
93.800003	72.312
95.000000	72.258
96.199997	72.202
97.500000	72.136
98.800003	72.062
100.000000	71.986
101.500000	71.878
103.000000	71.754
104.400002	71.625
106.000000	71.463
107.500000	71.299
109.000000	71.126
110.599998	70.931
112.000000	70.754
113.800003	70.518
115.000000	70.356
117.199997	70.053
118.000000	69.942
120.599998	69.581
122.000000	69.390
124.099998	69.114
125.000000	69.001
126.500000	68.819
128.000000	68.647
131.500000	68.283
132.000000	68.235
134.000000	68.051
136.000000	67.877
138.000000	67.710
140.000000	67.546
143.000000	67.305
145.000000	67.146
147.500000	66.949
150.000000	66.754
152.500000	66.564
155.000000	66.381
157.500000	66.209
160.000000	66.046
162.500000	65.892
165.000000	65.745
167.500000	65.606
170.000000	65.475
172.500000	65.355
175.000000	65.249
177.500000	65.157
180.000000	65.081
182.500000	65.018
185.000000	64.966
187.500000	64.923
190.000000	64.889
192.500000	64.861
195.000000	64.840
197.500000	64.826
200.000000	64.820
203.000000	64.823
206.000000	64.838
209.000000	64.866
212.000000	64.907
214.000000	64.943
218.000000	65.031
220.000000	65.084
224.000000	65.207
227.000000	65.312
230.000000	65.428
233.000000	65.551
236.000000	65.681
240.000000	65.860
243.000000	65.996
247.000000	66.175
250.000000	66.306
254.000000	66.471
258.000000	66.620
262.000000	66.750
265.000000	66.834
269.000000	66.923
272.000000	66.973
276.000000	67.017
280.000000	67.036
285.000000	67.026
290.000000	66.985
295.000000	66.920
300.000000	66.840
304.000000	66.769
307.000000	66.715
311.000000	66.647
315.000000	66.588
320.000000	66.534
325.000000	66.511
330.000000	66.526
335.000000	66.581
340.000000	66.677
345.000000	66.810
350.000000	66.972
355.000000	67.154
360.000000	67.346
365.000000	67.540
370.000000	67.725
375.000000	67.894
382.000000	68.093
387.000000	68.203
395.000000	68.318
400.000000	68.352
406.000000	68.357
412.000000	68.328
418.000000	68.273
425.000000	68.190
431.000000	68.117
437.000000	68.058
444.000000	68.023
450.000000	68.035
455.000000	68.079
462.000000	68.193
468.000000	68.333
475.000000	68.533
482.000000	68.753
487.000000	68.911
494.000000	69.121
500.000000	69.279
508.000000	69.446
515.000000	69.546
522.000000	69.602
530.000000	69.614
538.000000	69.581
545.000000	69.528
552.000000	69.464
560.000000	69.397
570.000000	69.351
580.000000	69.373
590.000000	69.471
600.000000	69.632
608.000000	69.787
615.000000	69.929
622.000000	70.067
630.000000	70.211
640.000000	70.361
650.000000	70.476
660.000000	70.560
670.000000	70.624
680.000000	70.681
690.000000	70.741
700.000000	70.812
710.000000	70.892
720.000000	70.977
730.000000	71.057
740.000000	71.125
750.000000	71.171
762.000000	71.196
775.000000	71.187
788.000000	71.152
800.000000	71.114
812.000000	71.086
825.000000	71.081
838.000000	71.109
850.000000	71.165
862.000000	71.247
875.000000	71.359
885.000000	71.457
900.000000	71.618
912.000000	71.753
925.000000	71.897
938.000000	72.030
950.000000	72.131
962.000000	72.200
975.000000	72.226
988.000000	72.197
1000.000000	72.126
1015.000000	71.996
1030.000000	71.859
1044.000000	71.766
1060.000000	71.742
1075.000000	71.809
1090.000000	71.947
1106.000000	72.132
1120.000000	72.293
1138.000000	72.470
1150.000000	72.562
1172.000000	72.679
1180.000000	72.709
1206.000000	72.769
1220.000000	72.779
1241.000000	72.761
1250.000000	72.742
1265.000000	72.699
1280.000000	72.651
1315.000000	72.597
1320.000000	72.602
1340.000000	72.659
1360.000000	72.766
1380.000000	72.903
1400.000000	73.047
1430.000000	73.253
1450.000000	73.376
1475.000000	73.512
1500.000000	73.624
1525.000000	73.710
1550.000000	73.773
1575.000000	73.820
1600.000000	73.854
1625.000000	73.880
1650.000000	73.906
1675.000000	73.943
1700.000000	73.995
1725.000000	74.059
1750.000000	74.131
1775.000000	74.210
1800.000000	74.299
1825.000000	74.408
1850.000000	74.542
1875.000000	74.701
1900.000000	74.878
1925.000000	75.061
1950.000000	75.244
1975.000000	75.427
2000.000000	75.613
2030.000000	75.844
2060.000000	76.084
2090.000000	76.326
2120.000000	76.568
2140.000000	76.729
2180.000000	77.053
2200.000000	77.217
2240.000000	77.560
2270.000000	77.823
2300.000000	78.051
2330.000000	78.218
2360.000000	78.355
2400.000000	78.499
2430.000000	78.555
2470.000000	78.565
2500.000000	78.544
2540.000000	78.478
2580.000000	78.332
2620.000000	78.077
2650.000000	77.811
2690.000000	77.376
2720.000000	76.998
2760.000000	76.434
2800.000000	75.828
2850.000000	75.148
2900.000000	74.779
2950.000000	74.785
3000.000000	74.969
3040.000000	75.084
3070.000000	75.106
3110.000000	75.048
3150.000000	74.927
3200.000000	74.760
3250.000000	74.628
3300.000000	74.526
3350.000000	74.419
3400.000000	74.293
3450.000000	74.159
3500.000000	74.054
3550.000000	74.019
3600.000000	74.086
3650.000000	74.274
3700.000000	74.575
3750.000000	74.951
3820.000000	75.488
3870.000000	75.814
3950.000000	76.199
4000.000000	76.362
4060.000000	76.478
4120.000000	76.506
4180.000000	76.461
4250.000000	76.351
4310.000000	76.230
4370.000000	76.093
4440.000000	75.910
4500.000000	75.717
4550.000000	75.514
4620.000000	75.130
4680.000000	74.685
4750.000000	74.015
4820.000000	73.183
4870.000000	72.502
4940.000000	71.463
5000.000000	70.530
5080.000000	69.301
5150.000000	68.319
5220.000000	67.517
5300.000000	66.934
5380.000000	66.780
5450.000000	66.965
5520.000000	67.358
5600.000000	67.945
5700.000000	68.764
5800.000000	69.606
5900.000000	70.433
6000.000000	71.229
6080.000000	71.839
6150.000000	72.350
6220.000000	72.839
6300.000000	73.373
6400.000000	73.987
6500.000000	74.498
6600.000000	74.843
6700.000000	74.981
6800.000000	74.908
6900.000000	74.650
7000.000000	74.251
7100.000000	73.771
7200.000000	73.283
7300.000000	72.862
7400.000000	72.557
7500.000000	72.365
7620.000000	72.203
7750.000000	71.995
7880.000000	71.737
8000.000000	71.552
8120.000000	71.518
8250.000000	71.652
8380.000000	71.853
8500.000000	71.969
8620.000000	71.935
8750.000000	71.695
8850.000000	71.378
9000.000000	70.801
9120.000000	70.427
9250.000000	70.291
9380.000000	70.447
9500.000000	70.728
9620.000000	71.007
9750.000000	71.203
9880.000000	71.222
10000.000000	71.072
10150.000000	70.728
10300.000000	70.344
10440.000000	70.050
10600.000000	69.801
10750.000000	69.573
10900.000000	69.250
11060.000000	68.738
11200.000000	68.148
11380.000000	67.260
11500.000000	66.650
11720.000000	65.689
11800.000000	65.442
12060.000000	65.121
12200.000000	65.147
12410.000000	65.113
12500.000000	64.992
12650.000000	64.580
12800.000000	63.891
13150.000000	61.535
13200.000000	61.188
13400.000000	60.088
13600.000000	59.785
13800.000000	60.334
14000.000000	61.348
14300.000000	62.852
14500.000000	63.528
14750.000000	63.919
15000.000000	63.918
15250.000000	63.827
15500.000000	64.157
15750.000000	65.244
16000.000000	66.709
16250.000000	67.926
16500.000000	68.592
16750.000000	68.702
17000.000000	68.325
17250.000000	67.481
17500.000000	66.150
17750.000000	64.334
18000.000000	62.099
18250.000000	59.582
18500.000000	56.969
18750.000000	54.463
19000.000000	52.257
19250.000000	50.535
19500.000000	49.385
19750.000000	48.720
