* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 17-Feb-2023 11:51:24
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: WH950NB wire R VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	77.450
20.299999	77.602
20.600000	77.762
20.900000	77.919
21.200001	78.057
21.400000	78.135
21.799999	78.252
22.000000	78.292
22.400000	78.343
22.700001	78.365
23.000000	78.384
23.299999	78.405
23.600000	78.432
24.000000	78.481
24.299999	78.526
24.700001	78.598
25.000000	78.660
25.400000	78.753
25.799999	78.857
26.200001	78.968
26.500000	79.053
26.900000	79.165
27.200001	79.245
27.600000	79.342
28.000000	79.426
28.500000	79.514
29.000000	79.590
29.500000	79.664
30.000000	79.748
30.400000	79.824
30.700001	79.885
31.100000	79.966
31.500000	80.040
32.000000	80.115
32.500000	80.168
33.000000	80.203
33.500000	80.225
34.000000	80.240
34.500000	80.250
35.000000	80.256
35.500000	80.258
36.000000	80.257
36.500000	80.253
37.000000	80.248
37.500000	80.243
38.200001	80.240
38.700001	80.243
39.500000	80.265
40.000000	80.287
40.599998	80.320
41.200001	80.353
41.799999	80.381
42.500000	80.402
43.099998	80.413
43.700001	80.420
44.400002	80.427
45.000000	80.433
45.500000	80.436
46.200001	80.433
46.799999	80.420
47.500000	80.393
48.200001	80.358
48.700001	80.330
49.400002	80.290
50.000000	80.256
50.799999	80.209
51.500000	80.165
52.200001	80.118
53.000000	80.065
53.799999	80.017
54.500000	79.986
55.200001	79.968
56.000000	79.963
57.000000	79.976
58.000000	79.992
59.000000	80.001
60.000000	79.998
60.799999	79.990
61.500000	79.983
62.200001	79.977
63.000000	79.972
64.000000	79.971
65.000000	79.976
66.000000	79.987
67.000000	80.002
68.000000	80.023
69.000000	80.048
70.000000	80.074
71.000000	80.099
72.000000	80.119
73.000000	80.138
74.000000	80.159
75.000000	80.185
76.199997	80.226
77.500000	80.285
78.800003	80.359
80.000000	80.440
81.199997	80.528
82.500000	80.627
83.800003	80.725
85.000000	80.811
86.199997	80.893
87.500000	80.976
88.500000	81.036
90.000000	81.118
91.199997	81.179
92.500000	81.241
93.800003	81.301
95.000000	81.356
96.199997	81.410
97.500000	81.469
98.800003	81.529
100.000000	81.586
101.500000	81.660
103.000000	81.737
104.400002	81.812
106.000000	81.899
107.500000	81.980
109.000000	82.060
110.599998	82.143
112.000000	82.215
113.800003	82.305
115.000000	82.364
117.199997	82.469
118.000000	82.506
120.599998	82.623
122.000000	82.683
124.099998	82.768
125.000000	82.803
126.500000	82.858
128.000000	82.909
131.500000	83.014
132.000000	83.028
134.000000	83.080
136.000000	83.126
138.000000	83.160
140.000000	83.179
143.000000	83.177
145.000000	83.165
147.500000	83.155
150.000000	83.167
152.500000	83.198
155.000000	83.230
157.500000	83.239
160.000000	83.212
162.500000	83.148
165.000000	83.061
167.500000	82.964
170.000000	82.869
172.500000	82.779
175.000000	82.690
177.500000	82.597
180.000000	82.497
182.500000	82.391
185.000000	82.281
187.500000	82.172
190.000000	82.067
192.500000	81.971
195.000000	81.885
197.500000	81.810
200.000000	81.748
203.000000	81.696
206.000000	81.674
209.000000	81.680
212.000000	81.703
214.000000	81.721
218.000000	81.743
220.000000	81.748
224.000000	81.753
227.000000	81.765
230.000000	81.784
233.000000	81.805
236.000000	81.818
240.000000	81.810
243.000000	81.785
247.000000	81.728
250.000000	81.669
254.000000	81.566
258.000000	81.433
262.000000	81.275
265.000000	81.155
269.000000	81.012
272.000000	80.930
276.000000	80.857
280.000000	80.821
285.000000	80.804
290.000000	80.798
295.000000	80.780
300.000000	80.728
304.000000	80.649
307.000000	80.567
311.000000	80.432
315.000000	80.277
320.000000	80.082
325.000000	79.912
330.000000	79.782
335.000000	79.688
340.000000	79.619
345.000000	79.562
350.000000	79.509
355.000000	79.458
360.000000	79.408
365.000000	79.362
370.000000	79.325
375.000000	79.302
382.000000	79.293
387.000000	79.296
395.000000	79.286
400.000000	79.256
406.000000	79.197
412.000000	79.121
418.000000	79.045
425.000000	78.973
431.000000	78.929
437.000000	78.898
444.000000	78.870
450.000000	78.845
455.000000	78.821
462.000000	78.783
468.000000	78.753
475.000000	78.730
482.000000	78.729
487.000000	78.742
494.000000	78.774
500.000000	78.808
508.000000	78.851
515.000000	78.874
522.000000	78.874
530.000000	78.836
538.000000	78.761
545.000000	78.676
552.000000	78.585
560.000000	78.485
570.000000	78.372
580.000000	78.281
590.000000	78.214
600.000000	78.166
608.000000	78.132
615.000000	78.100
622.000000	78.061
630.000000	78.010
640.000000	77.943
650.000000	77.886
660.000000	77.844
670.000000	77.812
680.000000	77.776
690.000000	77.724
700.000000	77.649
710.000000	77.557
720.000000	77.457
730.000000	77.364
740.000000	77.285
750.000000	77.223
762.000000	77.168
775.000000	77.121
788.000000	77.068
800.000000	76.998
812.000000	76.894
825.000000	76.746
838.000000	76.578
850.000000	76.423
862.000000	76.279
875.000000	76.135
885.000000	76.028
900.000000	75.872
912.000000	75.753
925.000000	75.633
938.000000	75.517
950.000000	75.405
962.000000	75.278
975.000000	75.122
988.000000	74.955
1000.000000	74.804
1015.000000	74.637
1030.000000	74.511
1044.000000	74.434
1060.000000	74.388
1075.000000	74.379
1090.000000	74.391
1106.000000	74.410
1120.000000	74.421
1138.000000	74.419
1150.000000	74.408
1172.000000	74.368
1180.000000	74.346
1206.000000	74.243
1220.000000	74.162
1241.000000	74.010
1250.000000	73.935
1265.000000	73.801
1280.000000	73.662
1315.000000	73.336
1320.000000	73.291
1340.000000	73.105
1360.000000	72.910
1380.000000	72.703
1400.000000	72.486
1430.000000	72.152
1450.000000	71.928
1475.000000	71.649
1500.000000	71.371
1525.000000	71.089
1550.000000	70.806
1575.000000	70.534
1600.000000	70.286
1625.000000	70.069
1650.000000	69.891
1675.000000	69.753
1700.000000	69.657
1725.000000	69.599
1750.000000	69.573
1775.000000	69.566
1800.000000	69.568
1825.000000	69.567
1850.000000	69.553
1875.000000	69.519
1900.000000	69.461
1925.000000	69.380
1950.000000	69.283
1975.000000	69.180
2000.000000	69.089
2030.000000	69.021
2060.000000	69.023
2090.000000	69.114
2120.000000	69.301
2140.000000	69.476
2180.000000	69.919
2200.000000	70.174
2240.000000	70.713
2270.000000	71.107
2300.000000	71.439
2330.000000	71.688
2360.000000	71.904
2400.000000	72.188
2430.000000	72.397
2470.000000	72.697
2500.000000	72.963
2540.000000	73.374
2580.000000	73.805
2620.000000	74.209
2650.000000	74.482
2690.000000	74.800
2720.000000	74.998
2760.000000	75.195
2800.000000	75.329
2850.000000	75.515
2900.000000	75.874
2950.000000	76.376
3000.000000	76.792
3040.000000	76.920
3070.000000	76.865
3110.000000	76.598
