* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: 25-Feb-2022 18:22:35
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic A times B A = M1070C Velour L VSG B = VSG to Crin
* Measurement: M1070C Velour L VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	64.506
20.299999	64.683
20.600000	64.845
20.900000	64.990
21.200001	65.119
21.400000	65.195
21.799999	65.329
22.000000	65.387
22.400000	65.489
22.700001	65.556
23.000000	65.616
23.299999	65.671
23.600000	65.722
24.000000	65.787
24.299999	65.835
24.700001	65.903
25.000000	65.960
25.400000	66.050
25.799999	66.156
26.200001	66.280
26.500000	66.384
26.900000	66.532
27.200001	66.649
27.600000	66.807
28.000000	66.965
28.500000	67.155
29.000000	67.329
29.500000	67.483
30.000000	67.617
30.400000	67.714
30.700001	67.783
31.100000	67.874
31.500000	67.965
32.000000	68.080
32.500000	68.194
33.000000	68.303
33.500000	68.402
34.000000	68.490
34.500000	68.568
35.000000	68.635
35.500000	68.694
36.000000	68.747
36.500000	68.797
37.000000	68.844
37.500000	68.892
38.200001	68.960
38.700001	69.009
39.500000	69.089
40.000000	69.138
40.599998	69.196
41.200001	69.253
41.799999	69.310
42.500000	69.378
43.099998	69.441
43.700001	69.508
44.400002	69.596
45.000000	69.677
45.500000	69.746
46.200001	69.839
46.799999	69.914
47.500000	69.994
48.200001	70.070
48.700001	70.125
49.400002	70.205
50.000000	70.276
50.799999	70.371
51.500000	70.449
52.200001	70.521
53.000000	70.595
53.799999	70.667
54.500000	70.730
55.200001	70.794
56.000000	70.869
57.000000	70.957
58.000000	71.033
59.000000	71.089
60.000000	71.122
60.799999	71.133
61.500000	71.133
62.200001	71.127
63.000000	71.116
64.000000	71.100
65.000000	71.089
66.000000	71.087
67.000000	71.098
68.000000	71.122
69.000000	71.156
70.000000	71.198
71.000000	71.245
72.000000	71.293
73.000000	71.340
74.000000	71.385
75.000000	71.427
76.199997	71.473
77.500000	71.519
78.800003	71.558
80.000000	71.588
81.199997	71.612
82.500000	71.632
83.800003	71.647
85.000000	71.657
86.199997	71.664
87.500000	71.671
88.500000	71.676
90.000000	71.685
91.199997	71.692
92.500000	71.698
93.800003	71.701
95.000000	71.702
96.199997	71.701
97.500000	71.700
98.800003	71.700
100.000000	71.701
101.500000	71.701
103.000000	71.699
104.400002	71.694
106.000000	71.686
107.500000	71.678
109.000000	71.670
110.599998	71.659
112.000000	71.645
113.800003	71.623
115.000000	71.605
117.199997	71.569
118.000000	71.554
120.599998	71.502
122.000000	71.470
124.099998	71.419
125.000000	71.396
126.500000	71.358
128.000000	71.322
131.500000	71.247
132.000000	71.237
134.000000	71.200
136.000000	71.164
138.000000	71.129
140.000000	71.095
143.000000	71.043
145.000000	71.008
147.500000	70.965
150.000000	70.925
152.500000	70.888
155.000000	70.853
157.500000	70.819
160.000000	70.784
162.500000	70.748
165.000000	70.718
167.500000	70.699
170.000000	70.697
172.500000	70.713
175.000000	70.747
177.500000	70.797
180.000000	70.856
182.500000	70.922
185.000000	70.990
187.500000	71.058
190.000000	71.125
192.500000	71.185
195.000000	71.236
197.500000	71.273
200.000000	71.297
203.000000	71.310
206.000000	71.315
209.000000	71.322
212.000000	71.339
214.000000	71.356
218.000000	71.401
220.000000	71.422
224.000000	71.444
227.000000	71.432
230.000000	71.393
233.000000	71.333
236.000000	71.263
240.000000	71.173
243.000000	71.120
247.000000	71.076
250.000000	71.061
254.000000	71.061
258.000000	71.073
262.000000	71.090
265.000000	71.100
269.000000	71.107
272.000000	71.105
276.000000	71.096
280.000000	71.080
285.000000	71.059
290.000000	71.039
295.000000	71.019
300.000000	70.997
304.000000	70.973
307.000000	70.951
311.000000	70.912
315.000000	70.864
320.000000	70.791
325.000000	70.707
330.000000	70.621
335.000000	70.551
340.000000	70.523
345.000000	70.567
350.000000	70.693
355.000000	70.887
360.000000	71.101
365.000000	71.282
370.000000	71.393
375.000000	71.423
382.000000	71.340
387.000000	71.210
395.000000	70.923
400.000000	70.721
406.000000	70.495
412.000000	70.322
418.000000	70.220
425.000000	70.205
431.000000	70.309
437.000000	70.550
444.000000	70.968
450.000000	71.331
455.000000	71.541
462.000000	71.601
468.000000	71.433
475.000000	71.081
482.000000	70.709
487.000000	70.498
494.000000	70.307
500.000000	70.225
508.000000	70.199
515.000000	70.230
522.000000	70.296
530.000000	70.390
538.000000	70.473
545.000000	70.521
552.000000	70.544
560.000000	70.549
570.000000	70.545
580.000000	70.552
590.000000	70.581
600.000000	70.627
608.000000	70.667
615.000000	70.697
622.000000	70.722
630.000000	70.752
640.000000	70.809
650.000000	70.898
660.000000	70.998
670.000000	71.087
680.000000	71.202
690.000000	71.425
700.000000	71.757
710.000000	72.034
720.000000	72.075
730.000000	71.845
740.000000	71.493
750.000000	71.235
762.000000	71.203
775.000000	71.416
788.000000	71.703
800.000000	71.950
812.000000	72.168
825.000000	72.394
838.000000	72.633
850.000000	72.870
862.000000	73.105
875.000000	73.311
885.000000	73.409
900.000000	73.458
912.000000	73.445
925.000000	73.414
938.000000	73.379
950.000000	73.352
962.000000	73.342
975.000000	73.353
988.000000	73.385
1000.000000	73.425
1015.000000	73.492
1030.000000	73.584
1044.000000	73.701
1060.000000	73.872
1075.000000	74.055
