* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 06-May-2023 11:31:50
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Passive R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	81.292
20.299999	81.280
20.600000	81.258
20.900000	81.227
21.200001	81.191
21.400000	81.167
21.799999	81.122
22.000000	81.103
22.400000	81.076
22.700001	81.066
23.000000	81.064
23.299999	81.069
23.600000	81.080
24.000000	81.104
24.299999	81.127
24.700001	81.160
25.000000	81.185
25.400000	81.213
25.799999	81.237
26.200001	81.260
26.500000	81.278
26.900000	81.311
27.200001	81.343
27.600000	81.393
28.000000	81.445
28.500000	81.497
29.000000	81.521
29.500000	81.507
30.000000	81.457
30.400000	81.396
30.700001	81.343
31.100000	81.267
31.500000	81.193
32.000000	81.115
32.500000	81.061
33.000000	81.032
33.500000	81.021
34.000000	81.016
34.500000	81.009
35.000000	80.994
35.500000	80.974
36.000000	80.953
36.500000	80.932
37.000000	80.915
37.500000	80.901
38.200001	80.883
38.700001	80.867
39.500000	80.833
40.000000	80.804
40.599998	80.758
41.200001	80.704
41.799999	80.644
42.500000	80.575
43.099998	80.523
43.700001	80.478
44.400002	80.433
45.000000	80.399
45.500000	80.372
46.200001	80.332
46.799999	80.298
47.500000	80.259
48.200001	80.225
48.700001	80.205
49.400002	80.185
50.000000	80.174
50.799999	80.165
51.500000	80.160
52.200001	80.154
53.000000	80.142
53.799999	80.124
54.500000	80.102
55.200001	80.075
56.000000	80.037
57.000000	79.977
58.000000	79.903
59.000000	79.817
60.000000	79.723
60.799999	79.644
61.500000	79.577
62.200001	79.512
63.000000	79.443
64.000000	79.366
65.000000	79.296
66.000000	79.231
67.000000	79.171
68.000000	79.117
69.000000	79.066
70.000000	79.017
71.000000	78.969
72.000000	78.920
73.000000	78.873
74.000000	78.829
75.000000	78.788
76.199997	78.740
77.500000	78.687
78.800003	78.630
80.000000	78.574
81.199997	78.518
82.500000	78.461
83.800003	78.412
85.000000	78.378
86.199997	78.355
87.500000	78.343
88.500000	78.341
90.000000	78.351
91.199997	78.369
92.500000	78.399
93.800003	78.440
95.000000	78.486
96.199997	78.538
97.500000	78.600
98.800003	78.663
100.000000	78.720
101.500000	78.786
103.000000	78.843
104.400002	78.885
106.000000	78.920
107.500000	78.938
109.000000	78.946
110.599998	78.943
112.000000	78.934
113.800003	78.913
115.000000	78.894
117.199997	78.843
118.000000	78.820
120.599998	78.725
122.000000	78.663
124.099998	78.563
125.000000	78.518
126.500000	78.445
128.000000	78.376
131.500000	78.242
132.000000	78.226
134.000000	78.174
136.000000	78.133
138.000000	78.096
140.000000	78.057
143.000000	77.982
145.000000	77.916
147.500000	77.816
150.000000	77.698
