* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 21-Nov-2022 22:53:33
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Void R VSG to Crin S2
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	72.211
20.299999	72.317
20.600000	72.420
20.900000	72.523
21.200001	72.624
21.400000	72.691
21.799999	72.823
22.000000	72.887
22.400000	73.009
22.700001	73.095
23.000000	73.178
23.299999	73.258
23.600000	73.336
24.000000	73.439
24.299999	73.516
24.700001	73.617
25.000000	73.693
25.400000	73.792
25.799999	73.888
26.200001	73.981
26.500000	74.049
26.900000	74.137
27.200001	74.201
27.600000	74.283
28.000000	74.362
28.500000	74.458
29.000000	74.550
29.500000	74.641
30.000000	74.731
30.400000	74.801
30.700001	74.853
31.100000	74.921
31.500000	74.987
32.000000	75.066
32.500000	75.141
33.000000	75.211
33.500000	75.277
34.000000	75.339
34.500000	75.399
35.000000	75.455
35.500000	75.510
36.000000	75.563
36.500000	75.613
37.000000	75.661
37.500000	75.707
38.200001	75.766
38.700001	75.806
39.500000	75.864
40.000000	75.898
40.599998	75.936
41.200001	75.971
41.799999	76.003
42.500000	76.037
43.099998	76.065
43.700001	76.094
44.400002	76.129
45.000000	76.162
45.500000	76.192
46.200001	76.237
46.799999	76.280
47.500000	76.331
48.200001	76.382
48.700001	76.418
49.400002	76.464
50.000000	76.500
50.799999	76.539
51.500000	76.564
52.200001	76.581
53.000000	76.589
53.799999	76.587
54.500000	76.578
55.200001	76.563
56.000000	76.541
57.000000	76.509
58.000000	76.478
59.000000	76.452
60.000000	76.436
60.799999	76.433
61.500000	76.438
62.200001	76.450
63.000000	76.471
64.000000	76.505
65.000000	76.544
66.000000	76.582
67.000000	76.618
68.000000	76.649
69.000000	76.676
70.000000	76.699
71.000000	76.719
72.000000	76.737
73.000000	76.753
74.000000	76.769
75.000000	76.783
76.199997	76.801
77.500000	76.818
78.800003	76.833
80.000000	76.845
81.199997	76.857
82.500000	76.870
83.800003	76.883
85.000000	76.897
86.199997	76.913
87.500000	76.933
88.500000	76.951
90.000000	76.981
91.199997	77.007
92.500000	77.037
93.800003	77.067
95.000000	77.094
96.199997	77.120
97.500000	77.147
98.800003	77.172
100.000000	77.192
101.500000	77.214
103.000000	77.233
104.400002	77.248
106.000000	77.262
107.500000	77.272
109.000000	77.281
110.599998	77.287
