* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 25-Nov-2022 12:09:00
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Wraith L Pad B VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	73.871
20.299999	74.037
20.600000	74.205
20.900000	74.373
21.200001	74.542
21.400000	74.653
21.799999	74.872
22.000000	74.977
22.400000	75.177
22.700001	75.315
23.000000	75.444
23.299999	75.562
23.600000	75.673
24.000000	75.810
24.299999	75.908
24.700001	76.032
25.000000	76.122
25.400000	76.240
25.799999	76.357
26.200001	76.474
26.500000	76.563
26.900000	76.682
27.200001	76.772
27.600000	76.890
28.000000	77.006
28.500000	77.146
29.000000	77.282
29.500000	77.411
30.000000	77.535
30.400000	77.630
30.700001	77.700
31.100000	77.794
31.500000	77.890
32.000000	78.013
32.500000	78.139
33.000000	78.264
33.500000	78.390
34.000000	78.517
34.500000	78.643
35.000000	78.769
35.500000	78.891
36.000000	79.009
36.500000	79.123
37.000000	79.233
37.500000	79.341
38.200001	79.490
38.700001	79.595
39.500000	79.761
40.000000	79.861
40.599998	79.978
41.200001	80.093
41.799999	80.205
42.500000	80.333
43.099998	80.442
43.700001	80.549
44.400002	80.672
45.000000	80.776
45.500000	80.861
46.200001	80.977
46.799999	81.076
47.500000	81.189
48.200001	81.299
48.700001	81.377
49.400002	81.483
50.000000	81.573
50.799999	81.689
51.500000	81.790
52.200001	81.890
53.000000	82.004
53.799999	82.120
54.500000	82.224
55.200001	82.329
56.000000	82.451
57.000000	82.605
58.000000	82.758
59.000000	82.910
60.000000	83.057
60.799999	83.171
61.500000	83.267
62.200001	83.359
63.000000	83.460
64.000000	83.576
65.000000	83.683
66.000000	83.781
67.000000	83.869
68.000000	83.948
69.000000	84.018
70.000000	84.081
71.000000	84.137
72.000000	84.187
73.000000	84.232
74.000000	84.271
75.000000	84.307
76.199997	84.344
77.500000	84.379
78.800003	84.410
80.000000	84.434
81.199997	84.456
82.500000	84.476
83.800003	84.494
85.000000	84.509
86.199997	84.522
87.500000	84.536
88.500000	84.545
90.000000	84.558
91.199997	84.567
92.500000	84.576
93.800003	84.583
95.000000	84.589
96.199997	84.593
97.500000	84.597
98.800003	84.599
100.000000	84.600
101.500000	84.601
103.000000	84.602
104.400002	84.601
106.000000	84.600
107.500000	84.597
109.000000	84.594
110.599998	84.589
112.000000	84.583
113.800003	84.575
115.000000	84.568
117.199997	84.553
118.000000	84.547
120.599998	84.521
122.000000	84.505
124.099998	84.479
125.000000	84.466
126.500000	84.446
128.000000	84.424
131.500000	84.374
132.000000	84.367
134.000000	84.338
136.000000	84.311
138.000000	84.283
140.000000	84.256
143.000000	84.217
145.000000	84.191
147.500000	84.160
150.000000	84.130
152.500000	84.101
155.000000	84.074
157.500000	84.047
160.000000	84.021
162.500000	83.995
165.000000	83.966
167.500000	83.936
170.000000	83.903
172.500000	83.868
175.000000	83.832
177.500000	83.796
180.000000	83.762
182.500000	83.730
185.000000	83.701
187.500000	83.674
190.000000	83.650
192.500000	83.628
195.000000	83.608
197.500000	83.589
200.000000	83.572
203.000000	83.553
206.000000	83.535
209.000000	83.518
212.000000	83.502
214.000000	83.490
218.000000	83.467
220.000000	83.455
224.000000	83.429
227.000000	83.408
230.000000	83.387
233.000000	83.365
236.000000	83.342
240.000000	83.310
243.000000	83.285
247.000000	83.251
250.000000	83.224
254.000000	83.187
258.000000	83.149
262.000000	83.109
265.000000	83.078
269.000000	83.035
272.000000	83.001
276.000000	82.953
280.000000	82.901
285.000000	82.828
290.000000	82.747
295.000000	82.657
300.000000	82.559
304.000000	82.475
307.000000	82.410
311.000000	82.321
315.000000	82.230
320.000000	82.115
325.000000	82.001
330.000000	81.886
335.000000	81.771
340.000000	81.657
345.000000	81.544
350.000000	81.433
355.000000	81.326
360.000000	81.226
365.000000	81.135
370.000000	81.055
375.000000	80.987
382.000000	80.913
387.000000	80.875
395.000000	80.838
400.000000	80.825
406.000000	80.819
412.000000	80.820
418.000000	80.824
425.000000	80.832
431.000000	80.840
437.000000	80.849
444.000000	80.858
450.000000	80.865
455.000000	80.869
462.000000	80.873
468.000000	80.875
475.000000	80.876
482.000000	80.877
487.000000	80.877
494.000000	80.878
500.000000	80.878
508.000000	80.880
515.000000	80.882
522.000000	80.887
530.000000	80.897
538.000000	80.911
545.000000	80.927
552.000000	80.947
560.000000	80.973
570.000000	81.009
580.000000	81.047
590.000000	81.082
600.000000	81.113
608.000000	81.133
615.000000	81.146
622.000000	81.155
630.000000	81.160
640.000000	81.155
650.000000	81.134
660.000000	81.090
670.000000	81.018
680.000000	80.912
690.000000	80.771
700.000000	80.599
710.000000	80.412
720.000000	80.225
730.000000	80.060
740.000000	79.929
750.000000	79.840
762.000000	79.785
775.000000	79.773
788.000000	79.787
800.000000	79.810
812.000000	79.836
825.000000	79.869
838.000000	79.912
850.000000	79.965
862.000000	80.032
875.000000	80.121
885.000000	80.199
900.000000	80.331
912.000000	80.448
925.000000	80.583
938.000000	80.725
950.000000	80.859
962.000000	80.996
975.000000	81.147
988.000000	81.299
1000.000000	81.441
1015.000000	81.624
1030.000000	81.810
1044.000000	81.982
1060.000000	82.161
1075.000000	82.294
1090.000000	82.374
1106.000000	82.384
1120.000000	82.322
1138.000000	82.156
1150.000000	82.014
1172.000000	81.857
1180.000000	81.885
1206.000000	82.192
1220.000000	82.384
1241.000000	82.640
1250.000000	82.735
1265.000000	82.872
1280.000000	82.982
1315.000000	83.143
1320.000000	83.157
1340.000000	83.203
1360.000000	83.243
1380.000000	83.288
1400.000000	83.343
1430.000000	83.425
1450.000000	83.467
1475.000000	83.494
1500.000000	83.493
1525.000000	83.471
1550.000000	83.441
1575.000000	83.419
1600.000000	83.413
1625.000000	83.422
1650.000000	83.432
1675.000000	83.424
1700.000000	83.388
1725.000000	83.320
1750.000000	83.226
1775.000000	83.121
1800.000000	83.023
1825.000000	82.948
1850.000000	82.905
1875.000000	82.895
1900.000000	82.917
1925.000000	82.964
1950.000000	83.033
1975.000000	83.121
2000.000000	83.231
2030.000000	83.397
2060.000000	83.604
2090.000000	83.849
2120.000000	84.125
2140.000000	84.321
2180.000000	84.740
2200.000000	84.965
2240.000000	85.451
2270.000000	85.830
2300.000000	86.163
2330.000000	86.417
2360.000000	86.623
2400.000000	86.844
2430.000000	86.963
2470.000000	87.093
2500.000000	87.204
2540.000000	87.376
2580.000000	87.520
2620.000000	87.560
2650.000000	87.488
2690.000000	87.230
2720.000000	86.906
2760.000000	86.306
2800.000000	85.588
2850.000000	84.802
2900.000000	84.535
2950.000000	84.858
3000.000000	85.432
3040.000000	85.827
3070.000000	86.026
3110.000000	86.153
3150.000000	86.162
3200.000000	86.101
3250.000000	86.039
3300.000000	85.996
3350.000000	85.953
3400.000000	85.886
3450.000000	85.788
3500.000000	85.669
3550.000000	85.555
3600.000000	85.478
3650.000000	85.470
3700.000000	85.547
3750.000000	85.691
3820.000000	85.915
3870.000000	86.037
3950.000000	86.157
4000.000000	86.203
4060.000000	86.244
4120.000000	86.272
4180.000000	86.302
4250.000000	86.364
4310.000000	86.448
4370.000000	86.557
4440.000000	86.700
4500.000000	86.821
4550.000000	86.906
4620.000000	86.977
4680.000000	86.972
4750.000000	86.868
4820.000000	86.645
4870.000000	86.410
4940.000000	85.991
5000.000000	85.578
5080.000000	85.027
5150.000000	84.634
5220.000000	84.414
5300.000000	84.449
5380.000000	84.781
5450.000000	85.212
5520.000000	85.638
5600.000000	85.973
5700.000000	86.032
5800.000000	85.673
5900.000000	84.995
6000.000000	84.168
6080.000000	83.504
6150.000000	82.952
6220.000000	82.424
6300.000000	81.833
6400.000000	81.088
6500.000000	80.314
6600.000000	79.502
6700.000000	78.661
6800.000000	77.829
6900.000000	77.065
7000.000000	76.423
7100.000000	75.946
7200.000000	75.673
7300.000000	75.640
7400.000000	75.875
7500.000000	76.363
7620.000000	77.168
7750.000000	78.080
7880.000000	78.832
8000.000000	79.308
8120.000000	79.556
8250.000000	79.552
8380.000000	79.247
8500.000000	78.705
8620.000000	77.939
8750.000000	76.895
8850.000000	75.982
9000.000000	74.593
9120.000000	73.725
9250.000000	73.341
9380.000000	73.626
9500.000000	74.331
9620.000000	75.246
9750.000000	76.257
9880.000000	77.120
10000.000000	77.692
10150.000000	78.070
10300.000000	78.116
10440.000000	77.939
10600.000000	77.566
10750.000000	77.108
10900.000000	76.583
11060.000000	75.994
11200.000000	75.507
11380.000000	75.018
11500.000000	74.840
11720.000000	74.983
11800.000000	75.219
12060.000000	76.604
12200.000000	77.543
12410.000000	78.778
12500.000000	79.156
12650.000000	79.518
12800.000000	79.527
13150.000000	78.414
13200.000000	78.177
13400.000000	77.216
13600.000000	76.427
13800.000000	75.928
14000.000000	75.655
14300.000000	75.315
14500.000000	74.924
14750.000000	74.147
15000.000000	73.161
15250.000000	72.346
15500.000000	72.352
15750.000000	73.543
16000.000000	75.336
16250.000000	76.914
16500.000000	77.913
16750.000000	78.320
17000.000000	78.244
17250.000000	77.773
17500.000000	76.964
17750.000000	75.887
18000.000000	74.646
18250.000000	73.384
18500.000000	72.256
18750.000000	71.396
19000.000000	70.908
19250.000000	70.863
19500.000000	71.192
19750.000000	71.633
