* Measurement data measured by REW V5.19
* Source: Frequency Response Averaged data
* Format: Averaged data produced from Jun 21 18:48:43, Jun 21 18:49:10, Jun 21 18:49:53
* Dated: Jun 21, 2021 6:50:00 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from Jun 21 18:48:43, Jun 21 18:49:10, Jun 21 18:49:53
* Measurement: Ikko OH1S L Blue
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 21.400 Hz
*
* Freq(Hz)	SPL(dB)
21.400000	110.276
21.799999	110.329
22.000000	110.389
22.400000	110.505
22.700001	110.589
23.000000	110.672
23.299999	110.754
23.600000	110.836
24.000000	110.943
24.299999	111.022
24.700001	111.126
25.000000	111.203
25.400000	111.304
25.799999	111.403
26.200001	111.500
26.500000	111.571
26.900000	111.664
27.200001	111.732
27.600000	111.821
28.000000	111.906
28.500000	112.009
29.000000	112.107
29.500000	112.201
30.000000	112.291
30.400000	112.360
30.700001	112.411
31.100000	112.476
31.500000	112.539
32.000000	112.616
32.500000	112.690
33.000000	112.763
33.500000	112.833
34.000000	112.901
34.500000	112.968
35.000000	113.032
35.500000	113.095
36.000000	113.155
36.500000	113.214
37.000000	113.271
37.500000	113.325
38.200001	113.398
38.700001	113.448
39.500000	113.524
40.000000	113.570
40.599998	113.623
41.200001	113.673
41.799999	113.722
42.500000	113.777
43.099998	113.823
43.700001	113.866
44.400002	113.916
45.000000	113.956
45.500000	113.989
46.200001	114.033
46.799999	114.069
47.500000	114.110
48.200001	114.149
48.700001	114.175
49.400002	114.212
50.000000	114.241
50.799999	114.280
51.500000	114.312
52.200001	114.342
53.000000	114.376
53.799999	114.408
54.500000	114.435
55.200001	114.461
56.000000	114.489
57.000000	114.522
58.000000	114.553
59.000000	114.582
60.000000	114.609
60.799999	114.629
61.500000	114.646
62.200001	114.662
63.000000	114.680
64.000000	114.701
65.000000	114.720
66.000000	114.739
67.000000	114.756
68.000000	114.772
69.000000	114.786
70.000000	114.800
71.000000	114.812
72.000000	114.824
73.000000	114.835
74.000000	114.844
75.000000	114.854
76.199997	114.864
77.500000	114.874
78.800003	114.884
80.000000	114.892
81.199997	114.899
82.500000	114.906
83.800003	114.913
85.000000	114.918
86.199997	114.923
87.500000	114.927
88.500000	114.930
90.000000	114.934
91.199997	114.936
92.500000	114.938
93.800003	114.939
95.000000	114.939
96.199997	114.939
97.500000	114.938
98.800003	114.937
100.000000	114.935
101.500000	114.932
103.000000	114.927
104.400002	114.923
106.000000	114.917
107.500000	114.910
109.000000	114.903
110.599998	114.895
112.000000	114.887
113.800003	114.876
115.000000	114.868
117.199997	114.854
118.000000	114.848
120.599998	114.830
122.000000	114.820
124.099998	114.805
125.000000	114.798
126.500000	114.787
128.000000	114.775
131.500000	114.749
132.000000	114.745
134.000000	114.729
136.000000	114.713
138.000000	114.696
140.000000	114.678
143.000000	114.650
145.000000	114.630
147.500000	114.603
150.000000	114.575
152.500000	114.544
155.000000	114.511
157.500000	114.476
160.000000	114.441
162.500000	114.406
165.000000	114.374
167.500000	114.344
170.000000	114.318
172.500000	114.297
175.000000	114.280
177.500000	114.266
180.000000	114.255
182.500000	114.244
185.000000	114.233
187.500000	114.220
190.000000	114.205
192.500000	114.187
195.000000	114.166
197.500000	114.142
200.000000	114.116
203.000000	114.081
206.000000	114.045
209.000000	114.009
212.000000	113.973
214.000000	113.951
218.000000	113.910
220.000000	113.893
224.000000	113.863
227.000000	113.846
230.000000	113.833
233.000000	113.823
236.000000	113.816
240.000000	113.808
243.000000	113.803
247.000000	113.795
250.000000	113.789
254.000000	113.777
258.000000	113.763
262.000000	113.745
265.000000	113.730
269.000000	113.707
272.000000	113.688
276.000000	113.661
280.000000	113.632
285.000000	113.593
290.000000	113.553
295.000000	113.512
300.000000	113.470
304.000000	113.436
307.000000	113.410
311.000000	113.376
315.000000	113.341
320.000000	113.298
325.000000	113.255
330.000000	113.212
335.000000	113.169
340.000000	113.127
345.000000	113.085
350.000000	113.043
355.000000	113.002
360.000000	112.961
365.000000	112.921
370.000000	112.882
375.000000	112.842
382.000000	112.788
387.000000	112.750
395.000000	112.688
400.000000	112.650
406.000000	112.605
412.000000	112.560
418.000000	112.515
425.000000	112.464
431.000000	112.420
437.000000	112.377
444.000000	112.328
450.000000	112.287
455.000000	112.253
462.000000	112.207
468.000000	112.169
475.000000	112.125
482.000000	112.083
487.000000	112.054
494.000000	112.014
500.000000	111.980
508.000000	111.936
515.000000	111.899
522.000000	111.861
530.000000	111.819
538.000000	111.778
545.000000	111.742
552.000000	111.706
560.000000	111.666
570.000000	111.617
580.000000	111.569
590.000000	111.522
600.000000	111.477
608.000000	111.443
615.000000	111.414
622.000000	111.386
630.000000	111.356
640.000000	111.320
650.000000	111.287
660.000000	111.256
670.000000	111.228
680.000000	111.203
690.000000	111.180
700.000000	111.159
710.000000	111.141
720.000000	111.125
730.000000	111.112
740.000000	111.101
750.000000	111.093
762.000000	111.087
775.000000	111.085
788.000000	111.088
800.000000	111.095
812.000000	111.107
825.000000	111.125
838.000000	111.148
850.000000	111.173
862.000000	111.202
875.000000	111.240
885.000000	111.272
900.000000	111.328
912.000000	111.379
925.000000	111.440
938.000000	111.507
950.000000	111.574
962.000000	111.647
975.000000	111.730
988.000000	111.817
1000.000000	111.902
1015.000000	112.012
1030.000000	112.126
1044.000000	112.235
1060.000000	112.362
1075.000000	112.484
1090.000000	112.606
1106.000000	112.738
1120.000000	112.853
1138.000000	113.001
1150.000000	113.100
1172.000000	113.278
1180.000000	113.343
1206.000000	113.550
1220.000000	113.660
1241.000000	113.822
1250.000000	113.891
1265.000000	114.005
1280.000000	114.117
1315.000000	114.374
1320.000000	114.410
1340.000000	114.554
1360.000000	114.697
1380.000000	114.838
1400.000000	114.979
1430.000000	115.190
1450.000000	115.330
1475.000000	115.505
1500.000000	115.679
1525.000000	115.854
1550.000000	116.028
1575.000000	116.201
1600.000000	116.374
1625.000000	116.546
1650.000000	116.717
1675.000000	116.885
1700.000000	117.050
1725.000000	117.212
1750.000000	117.369
1775.000000	117.522
1800.000000	117.669
1825.000000	117.809
1850.000000	117.941
1875.000000	118.066
1900.000000	118.182
1925.000000	118.289
1950.000000	118.386
1975.000000	118.474
2000.000000	118.551
2030.000000	118.631
2060.000000	118.696
2090.000000	118.747
2120.000000	118.786
2140.000000	118.804
2180.000000	118.827
2200.000000	118.831
2240.000000	118.828
2270.000000	118.816
2300.000000	118.799
2330.000000	118.777
2360.000000	118.751
2400.000000	118.714
2430.000000	118.685
2470.000000	118.647
2500.000000	118.620
2540.000000	118.588
2580.000000	118.561
2620.000000	118.541
2650.000000	118.531
2690.000000	118.523
2720.000000	118.522
2760.000000	118.525
