* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 03-Apr-2023 22:51:11
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: FT3 suede L VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	80.862
20.299999	80.937
20.600000	81.005
20.900000	81.064
21.200001	81.115
21.400000	81.145
21.799999	81.197
22.000000	81.221
22.400000	81.268
22.700001	81.303
23.000000	81.339
23.299999	81.374
23.600000	81.408
24.000000	81.449
24.299999	81.476
24.700001	81.508
25.000000	81.529
25.400000	81.555
25.799999	81.581
26.200001	81.608
26.500000	81.629
26.900000	81.659
27.200001	81.681
27.600000	81.710
28.000000	81.736
28.500000	81.762
29.000000	81.781
29.500000	81.794
30.000000	81.803
30.400000	81.810
30.700001	81.816
31.100000	81.825
31.500000	81.836
32.000000	81.849
32.500000	81.861
33.000000	81.869
33.500000	81.872
34.000000	81.867
34.500000	81.854
35.000000	81.832
35.500000	81.802
36.000000	81.769
36.500000	81.734
37.000000	81.704
37.500000	81.679
38.200001	81.658
38.700001	81.652
39.500000	81.653
40.000000	81.655
40.599998	81.657
41.200001	81.655
41.799999	81.645
42.500000	81.626
43.099998	81.604
43.700001	81.580
44.400002	81.552
45.000000	81.536
45.500000	81.530
46.200001	81.538
46.799999	81.562
47.500000	81.607
48.200001	81.662
48.700001	81.702
49.400002	81.752
50.000000	81.789
50.799999	81.834
51.500000	81.877
52.200001	81.928
53.000000	81.991
53.799999	82.051
54.500000	82.093
55.200001	82.123
56.000000	82.141
57.000000	82.143
58.000000	82.132
59.000000	82.117
60.000000	82.105
60.799999	82.100
61.500000	82.100
62.200001	82.103
63.000000	82.109
64.000000	82.116
65.000000	82.123
66.000000	82.127
67.000000	82.129
68.000000	82.132
69.000000	82.135
70.000000	82.139
71.000000	82.144
72.000000	82.149
73.000000	82.155
74.000000	82.159
75.000000	82.161
76.199997	82.161
77.500000	82.157
78.800003	82.150
80.000000	82.142
81.199997	82.133
82.500000	82.123
83.800003	82.112
85.000000	82.102
86.199997	82.091
87.500000	82.077
88.500000	82.066
90.000000	82.046
91.199997	82.028
92.500000	82.006
93.800003	81.981
95.000000	81.956
96.199997	81.930
97.500000	81.902
98.800003	81.873
100.000000	81.849
101.500000	81.820
103.000000	81.794
104.400002	81.770
106.000000	81.742
107.500000	81.713
109.000000	81.682
110.599998	81.646
112.000000	81.612
113.800003	81.566
115.000000	81.533
117.199997	81.470
118.000000	81.447
120.599998	81.370
122.000000	81.328
124.099998	81.263
125.000000	81.235
126.500000	81.188
128.000000	81.142
131.500000	81.044
132.000000	81.031
134.000000	80.982
136.000000	80.935
138.000000	80.891
140.000000	80.847
143.000000	80.780
145.000000	80.734
147.500000	80.674
150.000000	80.611
152.500000	80.543
155.000000	80.472
157.500000	80.399
160.000000	80.327
162.500000	80.257
165.000000	80.190
167.500000	80.127
170.000000	80.067
172.500000	80.010
175.000000	79.954
177.500000	79.898
180.000000	79.843
182.500000	79.787
185.000000	79.731
187.500000	79.674
190.000000	79.616
192.500000	79.557
195.000000	79.498
197.500000	79.438
200.000000	79.378
203.000000	79.306
206.000000	79.233
209.000000	79.161
212.000000	79.090
214.000000	79.043
218.000000	78.951
220.000000	78.907
224.000000	78.820
227.000000	78.757
230.000000	78.696
233.000000	78.636
236.000000	78.578
240.000000	78.502
243.000000	78.447
247.000000	78.376
250.000000	78.326
254.000000	78.263
258.000000	78.205
262.000000	78.149
265.000000	78.108
269.000000	78.054
272.000000	78.013
276.000000	77.957
280.000000	77.900
285.000000	77.827
290.000000	77.752
295.000000	77.676
300.000000	77.599
304.000000	77.538
307.000000	77.491
311.000000	77.430
315.000000	77.368
320.000000	77.292
325.000000	77.217
330.000000	77.142
335.000000	77.069
340.000000	76.998
345.000000	76.929
350.000000	76.862
355.000000	76.796
360.000000	76.732
365.000000	76.669
370.000000	76.605
375.000000	76.542
382.000000	76.456
387.000000	76.397
395.000000	76.306
400.000000	76.252
406.000000	76.191
412.000000	76.133
418.000000	76.080
425.000000	76.021
431.000000	75.974
437.000000	75.927
444.000000	75.874
450.000000	75.829
455.000000	75.791
462.000000	75.740
468.000000	75.697
475.000000	75.650
482.000000	75.606
487.000000	75.577
494.000000	75.538
500.000000	75.507
508.000000	75.470
515.000000	75.440
522.000000	75.414
530.000000	75.387
538.000000	75.365
545.000000	75.347
552.000000	75.332
560.000000	75.318
570.000000	75.306
580.000000	75.299
590.000000	75.299
600.000000	75.308
608.000000	75.321
