* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 20-Aug-2022 19:03:30
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: CRBN R VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	59.677
20.299999	59.725
20.600000	59.785
20.900000	59.845
21.200001	59.898
21.400000	59.927
21.799999	59.969
22.000000	59.983
22.400000	60.001
22.700001	60.010
23.000000	60.022
23.299999	60.041
23.600000	60.071
24.000000	60.132
24.299999	60.193
24.700001	60.286
25.000000	60.358
25.400000	60.447
25.799999	60.517
26.200001	60.563
26.500000	60.584
26.900000	60.597
27.200001	60.599
27.600000	60.596
28.000000	60.590
28.500000	60.582
29.000000	60.579
29.500000	60.588
30.000000	60.612
30.400000	60.639
30.700001	60.663
31.100000	60.696
31.500000	60.729
32.000000	60.766
32.500000	60.800
33.000000	60.827
33.500000	60.847
34.000000	60.859
34.500000	60.867
35.000000	60.873
35.500000	60.878
36.000000	60.880
36.500000	60.874
37.000000	60.861
37.500000	60.844
38.200001	60.820
38.700001	60.807
39.500000	60.794
40.000000	60.787
40.599998	60.776
41.200001	60.766
41.799999	60.757
42.500000	60.754
43.099998	60.759
43.700001	60.771
44.400002	60.794
45.000000	60.821
45.500000	60.848
46.200001	60.889
46.799999	60.924
47.500000	60.961
48.200001	60.990
48.700001	61.011
49.400002	61.045
50.000000	61.084
50.799999	61.152
51.500000	61.220
52.200001	61.285
53.000000	61.347
53.799999	61.392
54.500000	61.419
55.200001	61.436
56.000000	61.448
57.000000	61.460
58.000000	61.472
59.000000	61.485
60.000000	61.496
60.799999	61.502
61.500000	61.505
62.200001	61.507
63.000000	61.508
64.000000	61.507
65.000000	61.508
66.000000	61.509
67.000000	61.511
68.000000	61.514
69.000000	61.517
70.000000	61.521
71.000000	61.526
72.000000	61.531
73.000000	61.537
74.000000	61.543
75.000000	61.549
76.199997	61.556
77.500000	61.566
78.800003	61.577
80.000000	61.587
81.199997	61.597
82.500000	61.607
83.800003	61.617
85.000000	61.624
86.199997	61.631
87.500000	61.637
88.500000	61.642
90.000000	61.648
91.199997	61.652
92.500000	61.655
93.800003	61.656
95.000000	61.654
96.199997	61.651
97.500000	61.646
98.800003	61.641
100.000000	61.634
101.500000	61.624
103.000000	61.615
104.400002	61.606
106.000000	61.596
107.500000	61.588
109.000000	61.581
110.599998	61.574
112.000000	61.568
113.800003	61.561
115.000000	61.557
117.199997	61.547
118.000000	61.543
120.599998	61.526
122.000000	61.517
124.099998	61.503
125.000000	61.498
126.500000	61.492
128.000000	61.488
131.500000	61.486
132.000000	61.486
134.000000	61.488
136.000000	61.490
138.000000	61.492
140.000000	61.493
143.000000	61.494
145.000000	61.494
147.500000	61.494
150.000000	61.493
152.500000	61.492
155.000000	61.492
157.500000	61.494
160.000000	61.497
162.500000	61.501
165.000000	61.507
167.500000	61.513
170.000000	61.518
172.500000	61.521
175.000000	61.524
177.500000	61.525
180.000000	61.526
182.500000	61.528
185.000000	61.530
187.500000	61.531
190.000000	61.531
192.500000	61.529
195.000000	61.525
197.500000	61.520
200.000000	61.514
203.000000	61.506
206.000000	61.498
209.000000	61.490
212.000000	61.483
214.000000	61.480
218.000000	61.476
220.000000	61.476
224.000000	61.479
227.000000	61.482
230.000000	61.487
233.000000	61.494
236.000000	61.500
240.000000	61.510
243.000000	61.517
247.000000	61.526
250.000000	61.533
254.000000	61.542
258.000000	61.552
262.000000	61.561
265.000000	61.568
269.000000	61.578
272.000000	61.585
276.000000	61.595
280.000000	61.603
285.000000	61.613
290.000000	61.621
295.000000	61.628
300.000000	61.636
304.000000	61.644
307.000000	61.651
311.000000	61.662
315.000000	61.674
320.000000	61.690
325.000000	61.703
330.000000	61.714
335.000000	61.723
340.000000	61.731
345.000000	61.738
350.000000	61.743
355.000000	61.749
360.000000	61.754
365.000000	61.761
370.000000	61.769
375.000000	61.779
382.000000	61.792
387.000000	61.801
395.000000	61.812
400.000000	61.818
406.000000	61.825
412.000000	61.832
418.000000	61.840
425.000000	61.849
431.000000	61.857
437.000000	61.867
444.000000	61.880
450.000000	61.893
455.000000	61.904
462.000000	61.921
468.000000	61.936
475.000000	61.954
482.000000	61.972
487.000000	61.985
494.000000	62.002
500.000000	62.015
508.000000	62.033
515.000000	62.049
522.000000	62.066
530.000000	62.087
538.000000	62.110
545.000000	62.133
552.000000	62.156
560.000000	62.185
570.000000	62.224
580.000000	62.266
590.000000	62.310
600.000000	62.354
608.000000	62.388
615.000000	62.417
622.000000	62.444
630.000000	62.473
640.000000	62.504
650.000000	62.531
660.000000	62.551
670.000000	62.567
680.000000	62.580
690.000000	62.593
700.000000	62.608
710.000000	62.627
720.000000	62.650
730.000000	62.679
740.000000	62.712
750.000000	62.751
762.000000	62.806
775.000000	62.873
788.000000	62.947
800.000000	63.021
812.000000	63.100
825.000000	63.188
838.000000	63.280
850.000000	63.365
862.000000	63.449
875.000000	63.537
885.000000	63.602
900.000000	63.696
912.000000	63.768
925.000000	63.847
938.000000	63.928
950.000000	64.004
962.000000	64.079
975.000000	64.158
988.000000	64.232
1000.000000	64.296
1015.000000	64.372
1030.000000	64.444
1044.000000	64.508
1060.000000	64.578
1075.000000	64.639
1090.000000	64.694
1106.000000	64.744
1120.000000	64.777
1138.000000	64.804
1150.000000	64.812
1172.000000	64.808
1180.000000	64.802
1206.000000	64.776
1220.000000	64.763
1241.000000	64.742
1250.000000	64.732
1265.000000	64.709
1280.000000	64.676
1315.000000	64.551
1320.000000	64.527
1340.000000	64.424
1360.000000	64.313
1380.000000	64.208
1400.000000	64.120
1430.000000	64.028
1450.000000	63.992
1475.000000	63.974
1500.000000	63.984
1525.000000	64.018
1550.000000	64.070
1575.000000	64.137
1600.000000	64.223
1625.000000	64.333
1650.000000	64.471
1675.000000	64.637
1700.000000	64.826
1725.000000	65.028
1750.000000	65.228
1775.000000	65.415
1800.000000	65.583
1825.000000	65.733
1850.000000	65.871
1875.000000	66.018
1900.000000	66.219
1925.000000	66.496
1950.000000	66.809
1975.000000	67.123
2000.000000	67.429
2030.000000	67.786
2060.000000	68.121
2090.000000	68.420
2120.000000	68.663
2140.000000	68.786
2180.000000	68.932
2200.000000	68.962
2240.000000	68.969
2270.000000	68.966
2300.000000	68.999
2330.000000	69.095
2360.000000	69.253
2400.000000	69.506
2430.000000	69.696
2470.000000	69.946
2500.000000	70.139
2540.000000	70.397
2580.000000	70.618
2620.000000	70.774
2650.000000	70.845
2690.000000	70.881
2720.000000	70.863
2760.000000	70.778
2800.000000	70.654
2850.000000	70.594
2900.000000	70.849
2950.000000	71.423
3000.000000	72.075
3040.000000	72.493
3070.000000	72.710
3110.000000	72.877
3150.000000	72.950
3200.000000	72.991
3250.000000	73.039
3300.000000	73.088
3350.000000	73.101
3400.000000	73.043
3450.000000	72.908
3500.000000	72.713
3550.000000	72.491
3600.000000	72.278
3650.000000	72.105
3700.000000	71.986
3750.000000	71.901
3820.000000	71.753
3870.000000	71.576
3950.000000	71.162
4000.000000	70.847
4060.000000	70.439
4120.000000	70.018
4180.000000	69.612
4250.000000	69.194
4310.000000	68.896
4370.000000	68.646
4440.000000	68.389
4500.000000	68.169
4550.000000	67.964
4620.000000	67.617
4680.000000	67.247
4750.000000	66.723
4820.000000	66.110
4870.000000	65.630
4940.000000	64.931
5000.000000	64.335
5080.000000	63.611
5150.000000	63.111
5220.000000	62.817
5300.000000	62.839
5380.000000	63.318
5450.000000	64.084
5520.000000	65.078
5600.000000	66.353
5700.000000	67.962
5800.000000	69.410
5900.000000	70.571
6000.000000	71.381
6080.000000	71.770
6150.000000	71.925
6220.000000	71.919
6300.000000	71.733
6400.000000	71.255
6500.000000	70.516
6600.000000	69.518
6700.000000	68.280
6800.000000	66.869
6900.000000	65.394
7000.000000	63.978
7100.000000	62.722
7200.000000	61.693
7300.000000	60.932
7400.000000	60.451
7500.000000	60.225
7620.000000	60.165
7750.000000	60.118
7880.000000	59.860
8000.000000	59.336
8120.000000	58.509
8250.000000	57.263
8380.000000	55.676
8500.000000	53.983
8620.000000	52.226
8750.000000	50.498
8850.000000	49.458
9000.000000	48.557
9120.000000	48.448
9250.000000	48.877
9380.000000	49.655
9500.000000	50.441
9620.000000	51.111
9750.000000	51.582
9880.000000	51.718
10000.000000	51.548
10150.000000	51.052
10300.000000	50.500
10440.000000	50.179
10600.000000	50.115
10750.000000	50.162
10900.000000	50.086
11060.000000	49.749
11200.000000	49.260
11380.000000	48.545
11500.000000	48.172
11720.000000	48.144
11800.000000	48.430
12060.000000	50.395
12200.000000	51.803
12410.000000	53.810
12500.000000	54.533
12650.000000	55.493
12800.000000	56.147
13150.000000	56.829
13200.000000	56.885
13400.000000	57.138
13600.000000	57.503
13800.000000	57.903
14000.000000	58.164
14300.000000	57.942
14500.000000	57.257
14750.000000	55.798
15000.000000	53.842
15250.000000	51.812
15500.000000	50.511
15750.000000	50.741
16000.000000	52.152
16250.000000	53.727
16500.000000	54.889
16750.000000	55.506
17000.000000	55.612
17250.000000	55.251
17500.000000	54.455
17750.000000	53.281
18000.000000	51.840
18250.000000	50.298
18500.000000	48.861
18750.000000	47.720
19000.000000	47.020
19250.000000	46.843
19500.000000	47.098
19750.000000	47.501
