* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 06-Sep-2022 19:50:51
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: FH7s L Bass
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	82.956
20.299999	82.968
20.600000	82.981
20.900000	82.993
21.200001	83.005
21.400000	83.013
21.799999	83.026
22.000000	83.032
22.400000	83.042
22.700001	83.047
23.000000	83.052
23.299999	83.056
23.600000	83.061
24.000000	83.067
24.299999	83.073
24.700001	83.083
25.000000	83.091
25.400000	83.103
25.799999	83.115
26.200001	83.127
26.500000	83.135
26.900000	83.145
27.200001	83.153
27.600000	83.161
28.000000	83.170
28.500000	83.179
29.000000	83.187
29.500000	83.195
30.000000	83.203
30.400000	83.208
30.700001	83.212
31.100000	83.216
31.500000	83.220
32.000000	83.223
32.500000	83.224
33.000000	83.225
33.500000	83.225
34.000000	83.224
34.500000	83.224
35.000000	83.224
35.500000	83.225
36.000000	83.225
36.500000	83.225
37.000000	83.226
37.500000	83.225
38.200001	83.223
38.700001	83.221
39.500000	83.215
40.000000	83.211
40.599998	83.206
41.200001	83.202
41.799999	83.199
42.500000	83.197
43.099998	83.196
43.700001	83.195
44.400002	83.194
45.000000	83.193
45.500000	83.192
46.200001	83.191
46.799999	83.188
47.500000	83.185
48.200001	83.181
48.700001	83.178
49.400002	83.172
50.000000	83.167
50.799999	83.158
51.500000	83.150
52.200001	83.141
53.000000	83.131
53.799999	83.121
54.500000	83.112
55.200001	83.104
56.000000	83.094
57.000000	83.081
58.000000	83.068
59.000000	83.054
60.000000	83.039
60.799999	83.027
61.500000	83.017
62.200001	83.006
63.000000	82.994
64.000000	82.978
65.000000	82.962
66.000000	82.946
67.000000	82.929
68.000000	82.912
69.000000	82.895
70.000000	82.877
71.000000	82.860
72.000000	82.843
73.000000	82.826
74.000000	82.809
75.000000	82.792
76.199997	82.771
77.500000	82.747
78.800003	82.723
80.000000	82.700
81.199997	82.676
82.500000	82.651
83.800003	82.625
85.000000	82.600
86.199997	82.575
87.500000	82.548
88.500000	82.527
90.000000	82.495
91.199997	82.469
92.500000	82.442
93.800003	82.414
95.000000	82.388
96.199997	82.363
97.500000	82.335
98.800003	82.307
100.000000	82.281
101.500000	82.248
103.000000	82.214
104.400002	82.182
106.000000	82.145
107.500000	82.111
109.000000	82.076
110.599998	82.039
112.000000	82.007
113.800003	81.966
115.000000	81.939
117.199997	81.888
118.000000	81.869
120.599998	81.807
122.000000	81.773
124.099998	81.722
125.000000	81.700
126.500000	81.664
128.000000	81.627
131.500000	81.541
132.000000	81.529
134.000000	81.480
136.000000	81.431
138.000000	81.381
140.000000	81.332
143.000000	81.259
145.000000	81.210
147.500000	81.148
150.000000	81.086
152.500000	81.024
155.000000	80.962
157.500000	80.900
160.000000	80.837
162.500000	80.774
165.000000	80.711
167.500000	80.649
170.000000	80.586
172.500000	80.524
175.000000	80.462
177.500000	80.400
180.000000	80.337
182.500000	80.274
185.000000	80.211
187.500000	80.148
190.000000	80.085
192.500000	80.022
195.000000	79.958
197.500000	79.895
200.000000	79.831
