* Measurement data measured by REW V5.20.4
* Source: Frequency Response Averaged data
* Format: Averaged data produced from the rms magnitudes of Feb 11, Feb 11
* Dated: 11-Feb-2023 17:18:50
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: U12t mX L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	79.961
20.299999	80.082
20.600000	80.202
20.900000	80.319
21.200001	80.431
21.400000	80.502
21.799999	80.636
22.000000	80.700
22.400000	80.821
22.700001	80.909
23.000000	80.996
23.299999	81.083
23.600000	81.170
24.000000	81.286
24.299999	81.370
24.700001	81.479
25.000000	81.557
25.400000	81.655
25.799999	81.749
26.200001	81.840
26.500000	81.908
26.900000	81.997
27.200001	82.062
27.600000	82.149
28.000000	82.232
28.500000	82.333
29.000000	82.428
29.500000	82.520
30.000000	82.609
30.400000	82.677
30.700001	82.727
31.100000	82.791
31.500000	82.854
32.000000	82.929
32.500000	83.002
33.000000	83.073
33.500000	83.141
34.000000	83.207
34.500000	83.271
35.000000	83.332
35.500000	83.392
36.000000	83.451
36.500000	83.508
37.000000	83.564
37.500000	83.618
38.200001	83.691
38.700001	83.742
39.500000	83.818
40.000000	83.864
40.599998	83.918
41.200001	83.969
41.799999	84.019
42.500000	84.074
43.099998	84.118
43.700001	84.161
44.400002	84.207
45.000000	84.245
45.500000	84.275
46.200001	84.316
46.799999	84.349
47.500000	84.386
48.200001	84.423
48.700001	84.448
49.400002	84.483
50.000000	84.513
50.799999	84.551
51.500000	84.582
52.200001	84.612
53.000000	84.644
53.799999	84.673
54.500000	84.697
55.200001	84.718
56.000000	84.741
57.000000	84.766
58.000000	84.788
59.000000	84.808
60.000000	84.825
60.799999	84.837
61.500000	84.847
62.200001	84.855
63.000000	84.863
64.000000	84.872
65.000000	84.879
66.000000	84.884
67.000000	84.887
68.000000	84.890
69.000000	84.891
70.000000	84.891
71.000000	84.891
72.000000	84.890
73.000000	84.888
74.000000	84.885
75.000000	84.881
76.199997	84.875
77.500000	84.867
78.800003	84.856
80.000000	84.845
81.199997	84.833
82.500000	84.818
83.800003	84.803
85.000000	84.787
86.199997	84.771
87.500000	84.752
88.500000	84.737
90.000000	84.713
91.199997	84.693
92.500000	84.671
93.800003	84.648
95.000000	84.626
96.199997	84.604
97.500000	84.579
98.800003	84.553
100.000000	84.529
101.500000	84.498
103.000000	84.465
104.400002	84.434
106.000000	84.398
107.500000	84.364
109.000000	84.329
110.599998	84.292
112.000000	84.259
113.800003	84.216
115.000000	84.188
117.199997	84.135
118.000000	84.116
120.599998	84.052
122.000000	84.018
124.099998	83.966
125.000000	83.944
126.500000	83.906
128.000000	83.868
131.500000	83.779
132.000000	83.766
134.000000	83.714
136.000000	83.662
138.000000	83.610
140.000000	83.558
143.000000	83.478
145.000000	83.425
147.500000	83.358
150.000000	83.291
152.500000	83.223
155.000000	83.155
157.500000	83.086
160.000000	83.016
162.500000	82.947
165.000000	82.879
167.500000	82.811
170.000000	82.747
172.500000	82.686
175.000000	82.630
177.500000	82.579
180.000000	82.534
182.500000	82.495
185.000000	82.461
187.500000	82.428
190.000000	82.392
192.500000	82.352
195.000000	82.307
197.500000	82.259
200.000000	82.211
203.000000	82.158
206.000000	82.113
209.000000	82.075
212.000000	82.043
214.000000	82.024
218.000000	81.990
220.000000	81.974
224.000000	81.942
227.000000	81.917
230.000000	81.888
233.000000	81.855
236.000000	81.817
240.000000	81.762
243.000000	81.718
247.000000	81.659
250.000000	81.615
254.000000	81.557
258.000000	81.501
262.000000	81.447
265.000000	81.409
269.000000	81.361
272.000000	81.326
276.000000	81.282
280.000000	81.241
285.000000	81.194
290.000000	81.150
295.000000	81.109
300.000000	81.071
304.000000	81.042
307.000000	81.021
311.000000	80.993
315.000000	80.967
320.000000	80.936
325.000000	80.907
330.000000	80.879
335.000000	80.854
340.000000	80.829
345.000000	80.806
350.000000	80.785
355.000000	80.766
360.000000	80.749
365.000000	80.733
370.000000	80.721
375.000000	80.710
382.000000	80.699
387.000000	80.693
395.000000	80.686
400.000000	80.684
406.000000	80.682
412.000000	80.681
418.000000	80.681
425.000000	80.681
431.000000	80.682
437.000000	80.684
444.000000	80.685
450.000000	80.687
455.000000	80.688
462.000000	80.690
468.000000	80.692
475.000000	80.695
482.000000	80.698
487.000000	80.700
494.000000	80.703
500.000000	80.706
508.000000	80.709
515.000000	80.711
522.000000	80.713
530.000000	80.715
538.000000	80.715
545.000000	80.715
552.000000	80.714
560.000000	80.711
570.000000	80.706
580.000000	80.699
590.000000	80.690
600.000000	80.678
608.000000	80.667
615.000000	80.657
622.000000	80.645
630.000000	80.630
640.000000	80.609
650.000000	80.587
660.000000	80.563
670.000000	80.538
680.000000	80.512
690.000000	80.485
700.000000	80.457
710.000000	80.428
720.000000	80.400
730.000000	80.371
740.000000	80.343
750.000000	80.316
762.000000	80.285
775.000000	80.253
788.000000	80.226
800.000000	80.203
812.000000	80.185
825.000000	80.170
838.000000	80.160
850.000000	80.156
862.000000	80.158
875.000000	80.166
885.000000	80.176
900.000000	80.200
912.000000	80.225
925.000000	80.258
938.000000	80.298
950.000000	80.340
962.000000	80.387
975.000000	80.443
988.000000	80.504
1000.000000	80.564
1015.000000	80.644
1030.000000	80.727
1044.000000	80.807
1060.000000	80.902
1075.000000	80.991
1090.000000	81.081
1106.000000	81.177
1120.000000	81.260
1138.000000	81.364
1150.000000	81.433
1172.000000	81.554
1180.000000	81.598
1206.000000	81.733
1220.000000	81.803
1241.000000	81.905
1250.000000	81.947
1265.000000	82.017
1280.000000	82.084
1315.000000	82.237
1320.000000	82.258
1340.000000	82.343
1360.000000	82.428
1380.000000	82.512
1400.000000	82.598
1430.000000	82.728
1450.000000	82.818
1475.000000	82.933
1500.000000	83.054
1525.000000	83.179
1550.000000	83.311
1575.000000	83.449
1600.000000	83.593
1625.000000	83.744
1650.000000	83.902
1675.000000	84.066
1700.000000	84.237
1725.000000	84.414
1750.000000	84.595
1775.000000	84.781
1800.000000	84.970
1825.000000	85.161
1850.000000	85.351
1875.000000	85.540
1900.000000	85.725
1925.000000	85.904
1950.000000	86.074
1975.000000	86.234
2000.000000	86.380
2030.000000	86.535
2060.000000	86.664
2090.000000	86.764
2120.000000	86.832
2140.000000	86.858
2180.000000	86.864
2200.000000	86.843
2240.000000	86.754
2270.000000	86.647
2300.000000	86.506
2330.000000	86.334
2360.000000	86.134
2400.000000	85.827
2430.000000	85.572
2470.000000	85.206
2500.000000	84.917
2540.000000	84.524
2580.000000	84.133
2620.000000	83.757
2650.000000	83.491
2690.000000	83.165
2720.000000	82.944
2760.000000	82.681
2800.000000	82.452
2850.000000	82.209
2900.000000	82.004
2950.000000	81.831
3000.000000	81.685
3040.000000	81.586
3070.000000	81.523
3110.000000	81.453
3150.000000	81.400
3200.000000	81.359
3250.000000	81.350
3300.000000	81.374
3350.000000	81.435
3400.000000	81.535
3450.000000	81.675
3500.000000	81.857
3550.000000	82.080
3600.000000	82.340
3650.000000	82.633
3700.000000	82.950
3750.000000	83.282
3820.000000	83.751
3870.000000	84.074
3950.000000	84.545
4000.000000	84.801
4060.000000	85.065
4120.000000	85.284
4180.000000	85.464
4250.000000	85.638
4310.000000	85.767
4370.000000	85.882
4440.000000	86.006
4500.000000	86.099
4550.000000	86.165
4620.000000	86.228
4680.000000	86.246
4750.000000	86.213
4820.000000	86.111
4870.000000	85.991
4940.000000	85.759
5000.000000	85.501
5080.000000	85.083
5150.000000	84.662
5220.000000	84.205
5300.000000	83.662
5380.000000	83.118
5450.000000	82.654
5520.000000	82.212
5600.000000	81.742
5700.000000	81.216
5800.000000	80.770
5900.000000	80.420
6000.000000	80.180
6080.000000	80.073
6150.000000	80.041
6220.000000	80.064
6300.000000	80.154
6400.000000	80.353
6500.000000	80.633
6600.000000	80.977
6700.000000	81.365
6800.000000	81.776
6900.000000	82.185
7000.000000	82.570
7100.000000	82.908
7200.000000	83.182
7300.000000	83.381
7400.000000	83.500
7500.000000	83.541
7620.000000	83.498
7750.000000	83.353
7880.000000	83.124
8000.000000	82.851
8120.000000	82.530
8250.000000	82.144
8380.000000	81.739
8500.000000	81.370
8620.000000	81.025
8750.000000	80.697
8850.000000	80.484
9000.000000	80.234
9120.000000	80.094
9250.000000	80.005
9380.000000	79.981
9500.000000	80.019
9620.000000	80.120
9750.000000	80.298
9880.000000	80.542
10000.000000	80.812
10150.000000	81.180
10300.000000	81.534
10440.000000	81.805
10600.000000	81.993
10750.000000	82.016
10900.000000	81.870
11060.000000	81.527
11200.000000	81.079
11380.000000	80.338
11500.000000	79.770
11720.000000	78.665
11800.000000	78.271
12060.000000	77.183
12200.000000	76.809
12410.000000	76.632
12500.000000	76.704
12650.000000	76.992
12800.000000	77.438
13150.000000	78.683
13200.000000	78.850
13400.000000	79.425
13600.000000	79.802
13800.000000	79.950
14000.000000	79.870
14300.000000	79.395
14500.000000	78.919
14750.000000	78.264
15000.000000	77.680
15250.000000	77.312
15500.000000	77.274
15750.000000	77.629
16000.000000	78.375
16250.000000	79.446
16500.000000	80.728
16750.000000	82.080
17000.000000	83.365
17250.000000	84.464
17500.000000	85.286
17750.000000	85.770
18000.000000	85.880
18250.000000	85.611
18500.000000	84.978
18750.000000	84.018
19000.000000	82.779
19250.000000	81.321
19500.000000	79.730
19750.000000	78.204
