* Measurement data measured by REW V5.20.13
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 1.000. Timing signal peak level -14.7 dBFS, measurement signal peak level -8.3 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -13.5 dBFS using an acoustic timing reference
* Dated: 12-Dec-2022 4:28:39 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -0.1146 ms (-39 mm, -1.55 in) using estimated IR delay relative to Acoustic reference played from USB-C to 3.5mm Headphone Jack Adapter R with no timing offset Clock adjustment: 0.2 ppm
* Measurement: LETSHUOER EJ07M R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.000000 91.828 -168.1363
20.299999 91.727 -168.4662
20.600000 91.696 -168.5822
20.900000 91.671 -168.6151
21.200001 91.646 -168.7247
21.400000 91.688 -168.9102
21.799999 91.762 -169.6050
22.000000 91.778 -170.0971
22.400000 91.832 -171.2476
22.700001 91.863 -172.1102
23.000000 91.817 -172.8741
23.299999 91.731 -173.5073
23.600000 91.703 -174.0419
24.000000 91.703 -174.7390
24.299999 91.704 -175.3369
24.700001 91.732 -176.2495
25.000000 91.713 -176.9357
25.400000 91.622 -177.6952
25.799999 91.590 -178.1901
26.200001 91.544 -178.5377
26.500000 91.552 -178.8482
26.900000 91.571 -179.4499
27.200001 91.552 179.9867
27.600000 91.504 179.2868
28.000000 91.450 178.8505
28.500000 91.379 178.6645
29.000000 91.418 178.3139
29.500000 91.432 177.3376
30.000000 91.398 176.0267
30.400000 91.259 175.2079
30.700001 91.172 174.8780
31.100000 91.109 174.7293
31.500000 91.084 174.5778
32.000000 91.102 173.9771
32.500000 91.067 173.0424
33.000000 91.013 172.2923
33.500000 90.980 171.8871
34.000000 91.007 171.4567
34.500000 91.033 170.7415
35.000000 91.006 170.0189
35.500000 90.951 169.6644
36.000000 90.944 169.5390
36.500000 90.979 169.1418
37.000000 90.983 168.3318
37.500000 90.932 167.5068
38.200001 90.820 166.9397
38.700001 90.787 166.6708
39.500000 90.743 165.7437
40.000000 90.638 165.1631
40.599998 90.527 164.7794
41.200001 90.443 164.3990
41.799999 90.369 163.8001
42.500000 90.223 163.1970
43.099998 90.153 162.8987
43.700001 90.116 162.6061
44.400002 90.067 162.3325
45.000000 90.097 162.1633
45.500000 90.103 161.8253
46.200001 90.059 161.0475
46.799999 89.945 160.6180
47.500000 89.849 160.5402
48.200001 89.846 160.1886
48.700001 89.916 159.7363
49.400002 90.050 159.4045
50.000000 89.987 159.3612
50.799999 89.712 158.9277
51.500000 89.604 158.3632
52.200001 89.541 158.0324
53.000000 89.488 157.5223
53.799999 89.361 156.8482
54.500000 89.325 156.6330
55.200001 89.320 156.5689
56.000000 89.249 156.2074
57.000000 89.179 155.7570
58.000000 89.132 155.2053
59.000000 88.951 154.6484
60.000000 88.869 154.5487
60.799999 88.849 153.8863
61.500000 88.720 153.3385
62.200001 88.569 153.3956
63.000000 88.535 153.4578
64.000000 88.552 152.9200
65.000000 88.501 152.5747
66.000000 88.396 152.2892
67.000000 88.349 152.1009
68.000000 88.292 151.4828
69.000000 88.167 151.2517
70.000000 88.089 151.2631
71.000000 87.976 150.9680
72.000000 87.834 150.8275
73.000000 87.703 150.6376
74.000000 87.657 150.5322
75.000000 87.636 150.0704
76.199997 87.551 149.9275
77.500000 87.511 149.6401
78.800003 87.368 149.5190
80.000000 87.289 149.4130
81.199997 87.162 149.0938
82.500000 87.027 148.9105
83.800003 86.933 148.7178
85.000000 86.870 148.5437
86.199997 86.797 148.3755
87.500000 86.710 148.3455
88.500000 86.658 148.2388
90.000000 86.514 148.0968
91.199997 86.400 147.9119
92.500000 86.229 147.9604
93.800003 86.191 148.0177
95.000000 86.115 147.7968
96.199997 86.076 147.7859
97.500000 85.985 147.7552
98.800003 85.899 147.7908
100.000000 85.831 147.8112
101.500000 85.680 147.6494
103.000000 85.624 147.8533
104.400002 85.491 147.5977
106.000000 85.425 147.8170
107.500000 85.298 147.6927
109.000000 85.190 147.6918
110.599998 85.101 147.9755
112.000000 84.993 148.0527
113.800003 84.871 148.1316
115.000000 84.776 148.0523
117.199997 84.757 148.3748
118.000000 84.704 148.4456
120.599998 84.667 147.5558
122.000000 84.405 148.8919
124.099998 84.237 149.0900
125.000000 84.237 149.2202
126.500000 84.128 149.0752
128.000000 84.073 149.1623
131.500000 83.902 149.6293
132.000000 83.881 149.8139
134.000000 83.749 149.9904
136.000000 83.681 150.3281
138.000000 83.584 150.5266
140.000000 83.476 150.8297
143.000000 83.274 151.2137
145.000000 83.219 151.4368
147.500000 83.095 152.0960
150.000000 83.001 151.9597
152.500000 82.889 152.7107
155.000000 82.807 153.2340
157.500000 82.754 153.8078
160.000000 82.657 153.9366
162.500000 82.510 154.6665
165.000000 82.463 155.1044
167.500000 82.380 155.6251
170.000000 82.280 156.0687
172.500000 82.214 156.5825
175.000000 82.174 157.0866
177.500000 82.055 157.6104
180.000000 81.946 157.9655
182.500000 81.813 158.5165
185.000000 81.731 158.8574
187.500000 81.703 159.4886
190.000000 81.618 159.9728
192.500000 81.584 160.5124
195.000000 81.559 161.2414
197.500000 81.512 161.7333
200.000000 81.441 162.2472
203.000000 81.374 162.8251
206.000000 81.301 163.6510
209.000000 81.222 164.0560
212.000000 81.158 164.6232
214.000000 81.115 165.1589
218.000000 81.089 166.1326
220.000000 81.034 166.4302
224.000000 80.936 167.3806
227.000000 80.919 167.9782
230.000000 80.902 168.7669
233.000000 80.832 169.1976
236.000000 80.779 170.0150
240.000000 80.482 168.3007
243.000000 80.679 170.9022
247.000000 80.733 172.0857
250.000000 80.629 172.7256
254.000000 80.648 173.3714
258.000000 80.647 174.0646
262.000000 80.510 174.9489
265.000000 80.525 175.4950
269.000000 80.522 176.2902
272.000000 80.504 176.9024
276.000000 80.462 177.5033
280.000000 80.482 178.2077
285.000000 80.436 179.0142
290.000000 80.432 179.9230
295.000000 80.451 -178.9647
300.000000 80.489 -178.1194
304.000000 80.498 -177.6723
307.000000 80.385 -176.7571
311.000000 80.375 -176.4787
315.000000 80.377 -176.2494
320.000000 80.351 -175.3552
325.000000 80.433 -174.1800
330.000000 80.404 -173.7316
335.000000 80.347 -173.1851
340.000000 80.391 -172.0579
345.000000 80.366 -171.0631
350.000000 80.349 -170.7563
355.000000 80.415 -170.2143
360.000000 80.634 -169.8439
365.000000 80.432 -168.5267
370.000000 80.419 -167.8026
375.000000 80.406 -167.1975
382.000000 80.489 -166.5353
387.000000 80.421 -165.8312
395.000000 80.749 -163.8649
400.000000 80.511 -164.1782
406.000000 80.537 -163.7862
412.000000 80.541 -163.0057
418.000000 80.536 -162.3354
425.000000 80.502 -161.3144
431.000000 80.585 -161.0057
437.000000 80.653 -160.2900
444.000000 80.567 -159.2059
450.000000 80.596 -159.2291
455.000000 80.614 -158.1657
462.000000 80.659 -157.6264
468.000000 80.637 -157.0172
475.000000 80.710 -156.5851
482.000000 80.675 -156.0399
487.000000 80.799 -154.9857
494.000000 80.681 -154.4756
500.000000 80.702 -153.6364
508.000000 80.739 -153.0359
515.000000 80.717 -152.2873
522.000000 80.750 -151.6378
530.000000 80.784 -150.7983
538.000000 80.814 -150.0270
545.000000 80.808 -149.5834
552.000000 80.788 -148.5708
560.000000 80.860 -148.0924
570.000000 80.896 -146.9938
580.000000 80.942 -146.1526
590.000000 80.944 -145.3324
600.000000 80.937 -144.3611
608.000000 80.963 -143.5203
615.000000 81.006 -142.8450
622.000000 81.011 -142.1857
630.000000 81.027 -141.5224
640.000000 81.054 -140.5585
650.000000 81.084 -139.4895
660.000000 81.150 -138.1451
670.000000 81.274 -137.6164
680.000000 81.306 -137.1863
690.000000 81.287 -136.3839
700.000000 81.312 -135.3937
710.000000 81.319 -134.3275
720.000000 81.348 -133.4537
730.000000 81.387 -132.4818
740.000000 81.419 -131.6180
750.000000 81.449 -130.5120
762.000000 81.498 -129.3555
775.000000 81.555 -128.2256
788.000000 81.603 -126.9191
800.000000 81.678 -125.9412
812.000000 81.751 -124.7873
825.000000 81.804 -123.6526
838.000000 81.867 -122.4841
850.000000 81.935 -121.4016
862.000000 82.002 -120.3275
875.000000 82.050 -119.1513
885.000000 82.120 -118.2212
900.000000 82.222 -116.9864
912.000000 82.305 -115.8691
925.000000 82.384 -114.8852
938.000000 82.458 -113.7987
950.000000 82.564 -112.8450
962.000000 82.610 -111.8551
975.000000 82.723 -110.9881
988.000000 82.794 -109.9511
1000.000000 82.874 -109.1351
1015.000000 82.994 -107.9483
1030.000000 83.097 -106.9769
1044.000000 83.179 -106.0719
1060.000000 83.277 -105.1096
1075.000000 83.372 -104.0816
1090.000000 83.465 -103.2778
1106.000000 83.558 -102.3373
1120.000000 83.689 -101.5681
1138.000000 83.796 -100.5945
1150.000000 83.870 -100.1202
1172.000000 84.015 -98.9000
1180.000000 84.066 -98.5264
1206.000000 84.179 -97.2764
1220.000000 84.217 -96.6963
1241.000000 84.258 -95.7305
1250.000000 84.287 -95.4027
1265.000000 84.377 -94.7558
1280.000000 84.553 -94.1857
1315.000000 85.098 -92.6877
1320.000000 85.169 -92.3902
1340.000000 85.402 -91.5905
1360.000000 85.589 -90.8371
1380.000000 85.692 -90.0435
1400.000000 85.784 -89.3031
1430.000000 85.939 -88.0079
1450.000000 86.050 -87.2217
1475.000000 86.179 -86.2127
1500.000000 86.300 -85.2720
1525.000000 86.440 -84.2914
1550.000000 86.561 -83.3473
1575.000000 86.695 -82.5003
1600.000000 86.844 -81.4817
1625.000000 86.985 -80.5322
1650.000000 87.106 -79.5733
1675.000000 87.232 -78.7031
1700.000000 87.387 -77.8244
1725.000000 87.533 -76.9813
1750.000000 87.664 -76.0552
1775.000000 87.789 -75.3235
1800.000000 87.930 -74.4881
1825.000000 88.076 -73.7327
1850.000000 88.206 -73.0331
1875.000000 88.356 -72.2809
1900.000000 88.499 -71.5906
1925.000000 88.647 -70.9465
1950.000000 88.787 -70.2815
1975.000000 88.929 -69.7430
2000.000000 89.066 -69.2255
2030.000000 89.231 -68.6203
2060.000000 89.408 -67.9881
2090.000000 89.575 -67.4705
2120.000000 89.717 -67.0440
2140.000000 89.818 -66.6979
2180.000000 90.028 -66.2276
2200.000000 90.128 -66.0562
2240.000000 90.314 -65.6552
2270.000000 90.449 -65.4577
2300.000000 90.576 -65.2768
2330.000000 90.705 -65.1870
2360.000000 90.814 -65.0512
2400.000000 90.954 -65.0025
2430.000000 91.037 -64.9823
2470.000000 91.144 -65.0382
2500.000000 91.205 -64.9491
2540.000000 91.280 -65.0315
2580.000000 91.330 -65.0460
2620.000000 91.376 -65.0715
2650.000000 91.386 -65.0710
2690.000000 91.404 -65.0420
2720.000000 91.395 -64.9478
2760.000000 91.381 -64.8478
2800.000000 91.361 -64.6758
2850.000000 91.322 -64.3324
2900.000000 91.279 -64.0041
2950.000000 91.220 -63.5274
3000.000000 91.157 -62.8736
3040.000000 91.111 -62.4089
3070.000000 91.053 -61.9336
3110.000000 91.000 -61.3957
3150.000000 90.935 -60.7013
3200.000000 90.871 -59.9054
3250.000000 90.808 -59.0644
3300.000000 90.750 -58.1445
3350.000000 90.704 -57.1951
3400.000000 90.645 -56.3133
3450.000000 90.589 -55.4407
3500.000000 90.525 -54.4794
3550.000000 90.454 -53.5470
3600.000000 90.368 -52.7177
3650.000000 90.275 -51.7570
3700.000000 90.190 -50.8203
3750.000000 90.107 -49.8470
3820.000000 90.012 -48.3705
3870.000000 89.949 -47.3279
3950.000000 89.858 -45.5041
4000.000000 89.796 -44.2612
4060.000000 89.725 -42.8260
4120.000000 89.626 -41.3693
4180.000000 89.546 -39.8805
4250.000000 89.418 -38.1862
4310.000000 89.317 -36.8736
4370.000000 89.237 -35.7287
4440.000000 89.156 -34.4413
4500.000000 89.095 -33.6000
4550.000000 89.022 -32.9942
4620.000000 88.902 -32.1972
4680.000000 88.782 -31.6873
4750.000000 88.607 -31.0816
4820.000000 88.401 -30.5701
4870.000000 88.212 -30.1860
4940.000000 87.930 -29.7830
