* Measurement data measured by REW V5.20.13
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 1.000. Timing signal peak level -12.7 dBFS, measurement signal peak level -8.7 dBFS
* Format: 256k Log Swept Sine, 1 sweep at 0.0 dBFS using an acoustic timing reference
* Dated: 22-Dec-2022 7:32:24 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -0.0823 ms (-28 mm, -1.11 in) using estimated IR delay relative to Acoustic reference played from USB-C to 3.5mm Headphone Jack Adapter L with no timing offset Clock adjustment: 0.7 ppm
* Measurement: 75 ohm L
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.000000 90.470 -159.3974
20.299999 90.493 -160.3002
20.600000 90.552 -161.2632
20.900000 90.565 -162.2470
21.200001 90.529 -163.2180
21.400000 90.546 -163.8524
21.799999 90.558 -165.1142
22.000000 90.551 -165.7554
22.400000 90.584 -167.0705
22.700001 90.620 -168.0643
23.000000 90.586 -169.0180
23.299999 90.508 -169.8849
23.600000 90.480 -170.6380
24.000000 90.477 -171.4906
24.299999 90.484 -172.0885
24.700001 90.556 -172.9491
25.000000 90.594 -173.6846
25.400000 90.593 -174.7610
25.799999 90.630 -175.8405
26.200001 90.607 -176.8216
26.500000 90.610 -177.4787
26.900000 90.622 -178.2967
27.200001 90.621 -178.9068
27.600000 90.630 -179.7459
28.000000 90.646 179.4009
28.500000 90.613 178.3657
29.000000 90.608 177.3633
29.500000 90.566 176.3369
30.000000 90.554 175.2897
30.400000 90.489 174.4931
30.700001 90.464 173.9407
31.100000 90.456 173.2447
31.500000 90.436 172.5278
32.000000 90.428 171.5241
32.500000 90.389 170.4575
33.000000 90.360 169.5128
33.500000 90.345 168.7702
34.000000 90.372 168.0695
34.500000 90.415 167.1905
35.000000 90.431 166.1289
35.500000 90.394 165.1166
36.000000 90.337 164.3668
36.500000 90.299 163.8248
37.000000 90.288 163.2248
37.500000 90.296 162.4042
38.200001 90.257 161.1131
38.700001 90.213 160.3046
39.500000 90.167 159.0596
40.000000 90.099 158.1894
40.599998 90.001 157.2817
41.200001 89.903 156.7104
41.799999 89.873 156.1913
42.500000 89.839 155.2153
43.099998 89.816 154.2709
43.700001 89.796 153.5038
44.400002 89.786 152.6079
45.000000 89.803 151.7053
45.500000 89.758 151.0276
46.200001 89.702 150.2728
46.799999 89.656 149.5431
47.500000 89.575 148.5643
48.200001 89.517 147.8470
48.700001 89.604 147.4566
49.400002 89.829 146.7249
50.000000 89.786 145.9739
50.799999 89.482 145.1285
51.500000 89.408 144.3897
52.200001 89.368 143.4922
53.000000 89.259 142.5811
53.799999 89.127 142.0216
54.500000 89.149 141.5576
55.200001 89.165 140.7877
56.000000 89.045 139.7525
57.000000 88.938 138.9814
58.000000 88.935 138.0941
59.000000 88.845 136.7924
60.000000 88.755 135.6582
60.799999 88.701 135.0377
61.500000 88.657 134.6631
62.200001 88.605 134.1966
63.000000 88.569 133.5835
64.000000 88.595 132.8087
65.000000 88.561 131.7361
66.000000 88.415 130.8668
67.000000 88.324 130.1121
68.000000 88.251 129.4325
69.000000 88.253 128.6059
70.000000 88.184 127.3654
71.000000 88.051 126.7144
72.000000 87.980 126.2211
73.000000 87.890 125.3704
74.000000 87.816 124.8578
75.000000 87.812 124.5321
76.199997 87.830 123.7462
77.500000 87.757 122.5986
78.800003 87.663 121.7015
80.000000 87.556 120.7669
81.199997 87.476 119.9936
82.500000 87.365 119.2077
83.800003 87.334 118.5605
85.000000 87.277 117.8765
86.199997 87.230 117.2903
87.500000 87.137 116.3548
88.500000 87.022 115.8874
90.000000 86.997 115.4132
91.199997 86.920 113.9666
92.500000 86.793 113.4919
93.800003 86.823 112.7481
95.000000 86.811 112.1212
96.199997 86.817 111.3132
97.500000 86.713 111.1122
98.800003 86.684 110.3340
100.000000 86.523 110.1226
101.500000 86.451 109.1894
103.000000 86.290 109.1532
104.400002 86.301 107.9269
106.000000 86.149 107.0392
107.500000 86.079 106.4442
109.000000 86.047 105.4821
110.599998 85.979 105.1142
112.000000 85.951 104.3472
113.800003 85.839 103.6856
115.000000 85.734 103.1194
117.199997 85.769 102.2826
118.000000 85.714 101.8679
120.599998 85.644 100.6195
122.000000 85.452 100.4985
124.099998 85.382 99.6111
125.000000 85.342 99.4042
126.500000 85.295 98.7907
128.000000 85.259 98.1335
131.500000 85.127 97.2322
132.000000 85.123 97.1003
134.000000 85.042 96.1672
136.000000 84.977 95.2276
138.000000 84.924 94.8196
140.000000 84.837 94.2254
143.000000 84.717 93.2973
145.000000 84.639 92.6484
147.500000 84.596 91.8931
150.000000 84.468 91.2026
152.500000 84.437 90.5602
155.000000 84.375 89.8176
157.500000 84.369 89.2046
160.000000 84.254 88.5842
162.500000 84.199 87.9438
165.000000 84.127 87.2667
167.500000 84.098 86.5653
170.000000 84.041 86.0462
172.500000 83.992 85.6686
175.000000 83.916 84.8718
177.500000 83.858 84.3588
180.000000 83.780 83.9309
182.500000 83.674 83.2146
185.000000 83.614 82.5905
187.500000 83.575 82.2151
190.000000 83.528 81.6786
192.500000 83.463 81.1890
195.000000 83.454 80.6519
197.500000 83.456 80.0706
200.000000 83.411 79.7477
203.000000 83.315 79.1161
206.000000 83.258 78.6113
209.000000 83.196 78.2034
212.000000 83.134 77.5617
214.000000 83.089 77.3165
218.000000 83.059 76.6449
220.000000 83.048 76.0729
224.000000 82.917 75.8308
227.000000 82.892 75.4064
230.000000 82.870 74.6891
233.000000 82.838 74.3721
236.000000 82.806 73.8713
240.000000 82.725 73.4002
243.000000 82.707 73.0013
247.000000 82.639 72.5079
250.000000 82.604 72.0935
254.000000 82.537 71.5415
258.000000 82.552 71.2220
262.000000 82.490 71.0459
265.000000 82.422 70.3703
269.000000 82.410 69.7535
272.000000 82.412 69.8041
276.000000 82.351 69.3054
280.000000 82.314 68.9741
285.000000 82.264 68.4896
290.000000 82.233 67.8893
295.000000 82.211 67.4495
300.000000 82.184 67.1921
304.000000 82.132 66.7597
307.000000 82.109 66.6252
311.000000 82.074 66.2748
315.000000 82.043 65.9576
320.000000 82.023 65.7936
325.000000 81.985 65.3484
330.000000 81.950 65.0959
335.000000 81.935 64.7855
340.000000 81.921 64.4976
345.000000 81.879 64.2296
350.000000 81.870 64.0286
355.000000 81.799 63.8584
360.000000 81.789 63.5634
365.000000 81.771 63.0730
370.000000 81.775 63.0151
375.000000 81.756 62.9670
382.000000 81.720 62.5258
387.000000 81.693 62.4151
395.000000 81.681 62.2689
400.000000 81.677 62.0575
406.000000 81.671 61.9442
412.000000 81.617 61.7131
418.000000 81.612 61.6598
425.000000 81.585 61.6273
431.000000 81.573 61.3352
437.000000 81.549 61.2810
444.000000 81.530 61.2034
450.000000 81.511 61.1912
455.000000 81.532 61.1389
462.000000 81.522 61.0951
468.000000 81.510 61.0272
475.000000 81.483 61.0620
482.000000 81.478 60.9880
487.000000 81.458 60.9923
494.000000 81.439 60.9735
500.000000 81.436 61.1122
508.000000 81.440 61.0771
515.000000 81.416 61.0681
522.000000 81.405 61.1872
530.000000 81.412 61.2648
538.000000 81.410 61.4418
545.000000 81.377 61.4301
552.000000 81.370 61.5244
560.000000 81.395 61.7486
570.000000 81.385 62.0060
580.000000 81.397 62.0640
590.000000 81.388 62.4348
600.000000 81.370 62.7365
608.000000 81.349 62.8610
615.000000 81.368 63.0703
622.000000 81.370 63.4467
630.000000 81.379 63.6559
640.000000 81.375 64.1127
650.000000 81.368 64.4285
660.000000 81.402 64.8114
670.000000 81.423 65.2975
680.000000 81.443 65.8355
690.000000 81.475 66.2525
700.000000 81.475 66.7184
710.000000 81.501 67.2855
720.000000 81.524 67.7477
730.000000 81.558 68.3098
740.000000 81.578 68.9630
750.000000 81.611 69.2860
762.000000 81.658 70.0233
775.000000 81.705 70.6919
788.000000 81.748 71.4917
800.000000 81.820 72.1447
812.000000 81.887 72.9901
825.000000 81.955 73.7204
838.000000 82.018 74.4871
850.000000 82.097 75.1645
862.000000 82.186 75.8810
875.000000 82.264 76.5560
885.000000 82.336 77.1669
900.000000 82.437 77.9836
912.000000 82.520 78.6150
925.000000 82.644 79.3170
938.000000 82.735 80.1320
950.000000 82.838 80.6832
962.000000 82.927 81.2640
975.000000 83.050 81.8730
988.000000 83.159 82.5204
1000.000000 83.229 82.9779
1015.000000 83.365 83.5660
1030.000000 83.501 84.0874
1044.000000 83.600 84.6253
1060.000000 83.747 85.1758
1075.000000 83.875 85.6119
1090.000000 83.974 85.9989
1106.000000 84.107 86.4198
1120.000000 84.237 86.6505
1138.000000 84.364 87.1024
1150.000000 84.469 87.3475
1172.000000 84.642 87.7431
1180.000000 84.701 87.8706
1206.000000 84.847 88.2018
1220.000000 84.895 88.4520
1241.000000 84.963 88.6313
1250.000000 85.020 88.7804
1265.000000 85.119 88.9463
1280.000000 85.304 89.1202
1315.000000 85.879 89.5269
1320.000000 85.954 89.5252
1340.000000 86.205 89.6928
1360.000000 86.391 89.9655
1380.000000 86.516 90.1849
1400.000000 86.644 90.4279
1430.000000 86.806 90.7603
1450.000000 86.916 90.9116
1475.000000 87.059 91.2581
1500.000000 87.200 91.4711
1525.000000 87.345 91.8239
1550.000000 87.475 92.0707
1575.000000 87.620 92.3029
1600.000000 87.776 92.5952
1625.000000 87.917 92.8167
1650.000000 88.041 93.0526
1675.000000 88.166 93.3580
1700.000000 88.314 93.5770
1725.000000 88.464 93.7173
1750.000000 88.601 93.9258
1775.000000 88.734 94.1218
1800.000000 88.859 94.3718
1825.000000 88.989 94.4410
1850.000000 89.127 94.5892
1875.000000 89.264 94.6985
1900.000000 89.394 94.7845
1925.000000 89.529 94.8587
1950.000000 89.654 94.9017
1975.000000 89.778 94.9488
2000.000000 89.894 94.9219
2030.000000 90.037 94.9536
2060.000000 90.193 94.8903
2090.000000 90.320 94.8133
2120.000000 90.450 94.6576
2140.000000 90.532 94.5820
2180.000000 90.712 94.3339
2200.000000 90.797 94.2313
2240.000000 90.945 93.9259
2270.000000 91.052 93.6529
2300.000000 91.150 93.4187
2330.000000 91.250 93.1039
2360.000000 91.340 92.8035
2400.000000 91.464 92.3878
2430.000000 91.524 92.0504
2470.000000 91.611 91.6309
2500.000000 91.670 91.2621
2540.000000 91.738 90.8229
2580.000000 91.785 90.2959
2620.000000 91.821 89.8715
2650.000000 91.848 89.5342
2690.000000 91.878 89.1312
2720.000000 91.883 88.7681
2760.000000 91.887 88.3911
2800.000000 91.873 87.9937
2850.000000 91.858 87.5075
2900.000000 91.826 87.1647
2950.000000 91.772 86.8174
3000.000000 91.732 86.4853
3040.000000 91.673 86.3191
3070.000000 91.625 86.1624
3110.000000 91.555 86.0562
3150.000000 91.472 85.9312
3200.000000 91.384 85.8913
3250.000000 91.292 85.9456
3300.000000 91.195 86.0704
3350.000000 91.100 86.1965
3400.000000 91.019 86.3421
3450.000000 90.927 86.5976
3500.000000 90.820 86.8811
3550.000000 90.696 87.1540
3600.000000 90.593 87.5055
3650.000000 90.476 87.8071
3700.000000 90.367 88.1428
3750.000000 90.270 88.4808
3820.000000 90.150 89.0171
3870.000000 90.072 89.4306
3950.000000 89.954 90.1971
4000.000000 89.891 90.6357
4060.000000 89.768 91.1878
4120.000000 89.640 91.7951
4180.000000 89.479 92.4176
4250.000000 89.264 93.2222
4310.000000 89.104 93.8843
4370.000000 88.960 94.5708
4440.000000 88.795 95.3969
4500.000000 88.673 95.8408
4550.000000 88.585 96.1725
4620.000000 88.425 96.6432
4680.000000 88.283 96.7758
4750.000000 88.065 96.8964
4820.000000 87.781 97.1054
4870.000000 87.538 97.4635
4940.000000 87.185 98.1895
5000.000000 86.881 99.1114
5080.000000 86.488 100.4672
5150.000000 86.131 101.9556
5220.000000 85.784 103.6138
5300.000000 85.327 105.8296
5380.000000 84.932 108.5951
5450.000000 84.586 111.2093
5520.000000 84.298 114.1906
5600.000000 84.002 117.3857
5700.000000 83.719 121.9534
5800.000000 83.497 126.3524
5900.000000 83.405 130.6511
6000.000000 83.215 134.7889
6080.000000 83.234 138.0891
