* Measurement data measured by REW V5.20.13
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 1.000. Timing signal peak level -15.8 dBFS, measurement signal peak level -7.5 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -15.0 dBFS using an acoustic timing reference
* Dated: 26-Apr-2023 6:22:00 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -0.0907 ms (-31 mm, -1.23 in) using estimated IR delay relative to Acoustic reference played from USB-C to 3.5mm Headphone Jack Adapter L with no timing offset Clock adjustment: 1.1 ppm
* Measurement: Link Long L
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.000000 92.863 -172.7520
20.299999 92.830 -173.5915
20.600000 92.831 -174.4234
20.900000 92.787 -175.2171
21.200001 92.695 -175.9452
21.400000 92.676 -176.3875
21.799999 92.622 -177.1924
22.000000 92.588 -177.5752
22.400000 92.581 -178.3507
22.700001 92.601 -178.9718
23.000000 92.559 -179.6243
23.299999 92.475 179.7155
23.600000 92.432 179.0779
24.000000 92.394 178.2938
24.299999 92.360 177.7433
24.700001 92.359 177.0109
25.000000 92.344 176.4362
25.400000 92.272 175.6428
25.799999 92.249 174.8801
26.200001 92.176 174.2050
26.500000 92.147 173.7496
26.900000 92.122 173.1456
27.200001 92.091 172.6527
27.600000 92.054 171.9397
28.000000 92.012 171.2388
28.500000 91.901 170.5390
29.000000 91.839 170.0448
29.500000 91.776 169.5341
30.000000 91.759 168.8062
30.400000 91.680 168.1177
30.700001 91.629 167.6271
31.100000 91.567 167.0921
31.500000 91.489 166.6937
32.000000 91.429 166.2400
32.500000 91.370 165.6691
33.000000 91.326 164.9944
33.500000 91.266 164.3679
34.000000 91.213 163.8809
34.500000 91.172 163.4733
35.000000 91.135 163.0381
35.500000 91.083 162.5634
36.000000 91.020 162.1278
36.500000 90.955 161.7710
37.000000 90.899 161.4133
37.500000 90.862 160.9459
38.200001 90.775 160.1744
38.700001 90.694 159.7451
39.500000 90.601 159.3263
40.000000 90.542 158.9609
40.599998 90.467 158.3163
41.200001 90.341 157.7531
41.799999 90.232 157.4570
42.500000 90.126 157.1305
43.099998 90.079 156.6588
43.700001 90.022 156.2043
44.400002 89.945 155.8445
45.000000 89.930 155.5270
45.500000 89.872 155.2464
46.200001 89.781 154.9841
46.799999 89.705 154.8242
47.500000 89.631 154.4655
48.200001 89.578 153.9795
48.700001 89.630 153.6706
49.400002 89.774 153.2965
50.000000 89.676 153.0260
50.799999 89.317 152.7970
51.500000 89.198 152.6079
52.200001 89.131 152.3264
53.000000 89.030 152.0031
53.799999 88.904 151.7234
54.500000 88.889 151.5028
55.200001 88.861 151.3137
56.000000 88.752 151.0777
57.000000 88.669 150.7413
58.000000 88.575 150.3486
59.000000 88.391 150.2733
60.000000 88.323 150.3686
60.799999 88.296 150.0662
61.500000 88.216 149.8219
62.200001 88.112 149.6976
63.000000 88.038 149.4622
64.000000 87.990 149.1902
65.000000 87.922 149.0251
66.000000 87.794 148.9193
67.000000 87.733 148.8190
68.000000 87.660 148.4568
69.000000 87.571 148.3721
70.000000 87.502 148.3621
71.000000 87.406 148.1719
72.000000 87.277 148.0504
73.000000 87.156 147.9184
74.000000 87.090 147.8499
75.000000 87.064 147.7970
76.199997 87.013 147.7275
77.500000 86.958 147.7489
78.800003 86.864 147.5889
80.000000 86.737 147.4098
81.199997 86.593 147.4206
82.500000 86.467 147.4628
83.800003 86.383 147.4325
85.000000 86.335 147.3958
86.199997 86.269 147.3286
87.500000 86.208 147.4304
88.500000 86.155 147.3285
90.000000 86.034 147.5171
91.199997 85.955 147.4254
92.500000 85.824 147.3276
93.800003 85.745 147.3779
95.000000 85.679 147.4275
96.199997 85.648 147.5366
97.500000 85.575 147.6542
98.800003 85.515 147.6666
100.000000 85.423 147.6274
101.500000 85.323 147.7623
103.000000 85.264 147.7623
104.400002 85.194 147.7539
106.000000 85.114 147.9272
107.500000 85.020 148.0750
109.000000 84.941 148.2289
110.599998 84.868 148.3281
112.000000 84.795 148.3364
113.800003 84.669 148.5158
115.000000 84.617 148.6123
117.199997 84.627 148.7959
118.000000 84.561 148.4289
120.599998 84.489 149.2927
122.000000 84.247 149.1029
124.099998 84.208 149.2683
125.000000 84.183 149.4572
126.500000 84.132 149.5071
128.000000 84.108 149.7355
131.500000 83.934 150.0050
132.000000 83.903 150.0532
134.000000 83.842 150.2422
136.000000 83.760 150.3901
138.000000 83.716 150.6893
140.000000 83.630 150.8995
143.000000 83.503 151.1524
145.000000 83.410 151.3231
147.500000 83.352 151.6012
150.000000 83.238 151.8992
152.500000 83.184 152.1539
155.000000 83.121 152.4284
157.500000 83.120 152.7483
160.000000 83.026 153.0016
162.500000 82.908 153.1526
165.000000 82.872 153.5869
167.500000 82.843 153.8649
170.000000 82.776 154.1940
172.500000 82.682 154.4858
175.000000 82.634 154.7736
177.500000 82.573 155.0456
180.000000 82.491 155.4198
182.500000 82.381 155.6120
185.000000 82.323 155.9639
187.500000 82.280 156.2642
190.000000 82.232 156.5322
192.500000 82.159 156.9505
195.000000 82.124 157.1110
197.500000 82.103 157.4233
200.000000 82.045 157.6777
203.000000 81.965 158.0800
206.000000 81.908 158.5315
209.000000 81.855 158.9061
212.000000 81.773 159.1690
214.000000 81.730 159.3684
218.000000 81.668 159.9814
220.000000 81.630 160.1642
224.000000 81.534 160.6203
227.000000 81.508 160.9579
230.000000 81.449 161.3456
233.000000 81.379 161.6896
236.000000 81.341 161.9494
240.000000 81.363 163.7537
243.000000 81.260 163.0002
247.000000 81.197 163.4152
250.000000 81.148 163.7018
254.000000 81.075 164.1914
258.000000 81.061 164.6602
262.000000 80.968 165.1305
265.000000 80.924 165.4860
269.000000 80.882 166.0476
272.000000 80.849 166.3704
276.000000 80.816 166.8860
280.000000 80.759 167.2159
285.000000 80.694 167.9559
290.000000 80.650 168.4711
295.000000 80.601 169.0437
300.000000 80.538 169.4735
304.000000 80.492 170.2161
307.000000 80.477 170.4491
311.000000 80.449 170.8160
315.000000 80.399 171.3356
320.000000 80.343 171.9794
325.000000 80.306 172.5080
330.000000 80.262 173.1404
335.000000 80.244 173.6456
340.000000 80.199 174.2669
345.000000 80.162 174.8102
350.000000 80.131 175.2807
355.000000 80.077 175.9750
360.000000 80.033 176.3505
365.000000 80.005 177.0971
370.000000 79.987 177.6467
375.000000 79.967 178.1741
382.000000 79.896 178.8018
387.000000 79.857 179.6255
395.000000 79.828 -179.6440
400.000000 79.800 -179.0642
406.000000 79.793 -178.3946
412.000000 79.746 -177.8029
418.000000 79.709 -177.0985
425.000000 79.689 -176.3573
431.000000 79.642 -175.6935
437.000000 79.645 -174.8943
444.000000 79.611 -174.2957
450.000000 79.571 -173.6364
455.000000 79.561 -173.1182
462.000000 79.553 -172.2493
468.000000 79.519 -171.7157
475.000000 79.492 -170.8175
482.000000 79.492 -170.2648
487.000000 79.468 -169.6537
494.000000 79.441 -168.8775
500.000000 79.418 -168.2952
508.000000 79.412 -167.3398
515.000000 79.399 -166.7272
522.000000 79.372 -165.9843
530.000000 79.361 -165.0733
538.000000 79.377 -164.2507
545.000000 79.347 -163.6711
552.000000 79.331 -162.8309
560.000000 79.337 -162.1515
570.000000 79.329 -160.9714
580.000000 79.339 -160.0610
590.000000 79.313 -158.9525
600.000000 79.307 -157.9390
608.000000 79.312 -157.0683
615.000000 79.312 -156.3358
622.000000 79.317 -155.5555
630.000000 79.317 -154.6726
640.000000 79.339 -153.7837
650.000000 79.322 -152.8436
660.000000 79.355 -151.6334
670.000000 79.378 -150.6483
680.000000 79.402 -149.5137
690.000000 79.430 -148.5852
700.000000 79.437 -147.6152
710.000000 79.456 -146.5753
720.000000 79.501 -145.5691
730.000000 79.496 -144.5085
740.000000 79.521 -143.5357
750.000000 79.559 -142.3218
762.000000 79.614 -141.1216
775.000000 79.644 -139.9547
788.000000 79.722 -138.5037
800.000000 79.777 -137.4540
812.000000 79.807 -136.2562
825.000000 79.890 -135.0761
838.000000 79.962 -133.9293
850.000000 80.024 -132.9777
862.000000 80.047 -132.3135
875.000000 79.949 -131.7981
885.000000 79.867 -129.3961
900.000000 80.032 -127.0720
912.000000 80.154 -125.9574
925.000000 80.207 -124.4203
938.000000 80.241 -122.4046
950.000000 80.412 -119.5554
962.000000 80.882 -118.3276
975.000000 81.154 -118.7027
988.000000 81.247 -118.6203
1000.000000 81.324 -118.2732
1015.000000 81.427 -117.4329
1030.000000 81.548 -116.5207
1044.000000 81.618 -115.7914
1060.000000 81.743 -114.9814
1075.000000 81.846 -114.0884
1090.000000 81.981 -113.3487
1106.000000 82.096 -112.5676
1120.000000 82.222 -111.9810
1138.000000 82.364 -111.0919
1150.000000 82.440 -110.5633
1172.000000 82.606 -109.6240
1180.000000 82.667 -109.4211
1206.000000 82.798 -108.1800
1220.000000 82.854 -107.8209
1241.000000 82.933 -106.9112
1250.000000 82.966 -106.6524
1265.000000 83.055 -106.1376
1280.000000 83.269 -105.6268
1315.000000 83.840 -104.5484
1320.000000 83.925 -104.3348
1340.000000 84.178 -103.6751
1360.000000 84.385 -103.0038
1380.000000 84.519 -102.4518
1400.000000 84.644 -101.7971
1430.000000 84.835 -100.8674
1450.000000 84.955 -100.3300
1475.000000 85.143 -99.5474
1500.000000 85.309 -98.9117
1525.000000 85.471 -98.0939
1550.000000 85.628 -97.4730
1575.000000 85.799 -96.7638
1600.000000 85.996 -96.0763
1625.000000 86.186 -95.4984
1650.000000 86.326 -94.8721
1675.000000 86.512 -94.3141
1700.000000 86.709 -93.9571
1725.000000 86.888 -93.4050
1750.000000 87.078 -92.9779
1775.000000 87.249 -92.6103
1800.000000 87.429 -92.1760
1825.000000 87.613 -91.9473
1850.000000 87.802 -91.7592
1875.000000 88.000 -91.5277
1900.000000 88.172 -91.3904
1925.000000 88.366 -91.3356
1950.000000 88.561 -91.3932
1975.000000 88.719 -91.4322
2000.000000 88.906 -91.5457
2030.000000 89.124 -91.7266
2060.000000 89.324 -92.0730
2090.000000 89.503 -92.3928
2120.000000 89.673 -92.9592
2140.000000 89.785 -93.3048
2180.000000 90.011 -94.1804
2200.000000 90.125 -94.6492
2240.000000 90.288 -95.7057
2270.000000 90.406 -96.6034
2300.000000 90.495 -97.5773
2330.000000 90.568 -98.4760
2360.000000 90.637 -99.4642
2400.000000 90.689 -100.7275
2430.000000 90.695 -101.7318
2470.000000 90.684 -103.0147
2500.000000 90.659 -103.9361
2540.000000 90.598 -105.0510
2580.000000 90.497 -106.0636
2620.000000 90.388 -107.0318
2650.000000 90.288 -107.6649
2690.000000 90.147 -108.3183
2720.000000 90.009 -108.7469
2760.000000 89.854 -109.1715
2800.000000 89.662 -109.4864
2850.000000 89.424 -109.7747
2900.000000 89.193 -109.8142
2950.000000 88.945 -109.6830
3000.000000 88.721 -109.2901
3040.000000 88.525 -108.8581
3070.000000 88.379 -108.5330
3110.000000 88.182 -108.0282
3150.000000 87.995 -107.3760
3200.000000 87.763 -106.6434
3250.000000 87.558 -105.5954
3300.000000 87.350 -104.6516
3350.000000 87.177 -103.5563
3400.000000 86.990 -102.3091
3450.000000 86.817 -101.0697
3500.000000 86.639 -99.7823
3550.000000 86.447 -98.5728
3600.000000 86.291 -97.2066
3650.000000 86.122 -95.8114
3700.000000 85.959 -94.5506
3750.000000 85.838 -93.0826
3820.000000 85.677 -91.0315
3870.000000 85.568 -89.6898
3950.000000 85.454 -87.3350
4000.000000 85.390 -86.0323
4060.000000 85.271 -84.1798
4120.000000 85.155 -82.5510
4180.000000 84.997 -80.9156
4250.000000 84.808 -78.9139
4310.000000 84.677 -77.3389
4370.000000 84.531 -75.7469
4440.000000 84.365 -73.7754
4500.000000 84.239 -71.9736
4550.000000 84.121 -70.7128
4620.000000 83.963 -68.6773
4680.000000 83.837 -67.1596
4750.000000 83.715 -65.0724
4820.000000 83.572 -62.9236
4870.000000 83.442 -61.7416
4940.000000 83.289 -59.6864
5000.000000 83.161 -57.8917
5080.000000 82.994 -55.4497
5150.000000 82.839 -53.2839
