* Measurement data measured by REW V5.20.13
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 1.000. Timing signal peak level -4.1 dBFS, measurement signal peak level -0.1 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: 8-Feb-2023 7:54:33 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -0.0154 ms (-5.3 mm, -0.21 in) using estimated IR delay relative to Acoustic reference played from USB-C to 3.5mm Headphone Jack Adapter R with no timing offset Clock adjustment: -0.2 ppm
* Measurement: KOSS KEB90 R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.000000 99.928 174.7210
20.299999 99.879 174.0538
20.600000 99.875 173.3885
20.900000 99.836 172.7146
21.200001 99.753 172.0315
21.400000 99.738 171.5760
21.799999 99.682 170.6921
22.000000 99.638 170.2754
22.400000 99.604 169.5056
22.700001 99.603 168.9797
23.000000 99.549 168.4783
23.299999 99.465 167.9778
23.600000 99.431 167.4579
24.000000 99.407 166.7224
24.299999 99.377 166.1500
24.700001 99.368 165.3902
25.000000 99.337 164.8423
25.400000 99.249 164.1517
25.799999 99.220 163.4987
26.200001 99.144 162.8706
26.500000 99.108 162.4139
26.900000 99.061 161.8294
27.200001 99.011 161.4120
27.600000 98.957 160.8774
28.000000 98.921 160.3517
28.500000 98.833 159.6816
29.000000 98.774 158.9937
29.500000 98.676 158.3094
30.000000 98.615 157.6476
30.400000 98.520 157.1351
30.700001 98.473 156.7593
31.100000 98.426 156.2698
31.500000 98.356 155.7959
32.000000 98.284 155.2244
32.500000 98.202 154.6666
33.000000 98.148 154.1139
33.500000 98.097 153.5730
34.000000 98.056 153.0589
34.500000 98.014 152.5731
35.000000 97.969 152.0970
35.500000 97.912 151.6122
36.000000 97.849 151.1206
36.500000 97.776 150.6403
37.000000 97.695 150.1825
37.500000 97.628 149.7417
38.200001 97.528 149.1426
38.700001 97.458 148.7375
39.500000 97.361 148.1274
40.000000 97.275 147.7355
40.599998 97.186 147.2424
41.200001 97.078 146.7759
41.799999 96.984 146.3745
42.500000 96.863 145.9399
43.099998 96.807 145.5424
43.700001 96.762 145.1357
44.400002 96.695 144.6890
45.000000 96.678 144.3183
45.500000 96.625 144.0044
46.200001 96.540 143.5637
46.799999 96.445 143.1984
47.500000 96.330 142.7995
48.200001 96.257 142.4406
48.700001 96.311 142.1967
49.400002 96.465 141.8292
50.000000 96.376 141.4900
50.799999 96.015 141.0817
51.500000 95.878 140.7870
52.200001 95.799 140.4828
53.000000 95.690 140.1043
53.799999 95.553 139.7639
54.500000 95.531 139.4941
55.200001 95.496 139.2206
56.000000 95.373 138.9004
57.000000 95.272 138.4971
58.000000 95.182 138.1662
59.000000 95.045 137.7736
60.000000 94.924 137.3214
60.799999 94.846 137.1516
61.500000 94.776 137.0071
62.200001 94.675 136.7587
63.000000 94.580 136.5067
64.000000 94.541 136.2863
65.000000 94.475 135.9889
66.000000 94.343 135.7230
67.000000 94.248 135.4532
68.000000 94.158 135.2262
69.000000 94.091 134.9986
70.000000 93.995 134.7466
71.000000 93.880 134.5579
72.000000 93.746 134.3539
73.000000 93.615 134.1469
74.000000 93.543 133.9600
75.000000 93.500 133.7585
76.199997 93.434 133.5698
77.500000 93.356 133.3657
78.800003 93.232 133.1487
80.000000 93.107 132.9637
81.199997 92.974 132.8158
82.500000 92.833 132.6238
83.800003 92.731 132.4856
85.000000 92.661 132.3292
86.199997 92.590 132.1950
87.500000 92.501 132.0469
88.500000 92.436 131.9930
90.000000 92.315 131.7967
91.199997 92.185 131.7071
92.500000 92.060 131.6154
93.800003 91.963 131.5341
95.000000 91.894 131.4826
96.199997 91.849 131.3785
97.500000 91.753 131.2824
98.800003 91.664 131.2215
100.000000 91.570 131.1385
101.500000 91.464 131.0762
103.000000 91.366 131.0009
104.400002 91.286 130.9137
106.000000 91.186 130.8901
107.500000 91.068 130.8018
109.000000 90.970 130.7643
110.599998 90.880 130.7595
112.000000 90.798 130.7146
113.800003 90.656 130.6959
115.000000 90.575 130.6891
117.199997 90.510 130.6393
118.000000 90.486 130.6366
120.599998 90.266 130.6571
122.000000 90.164 130.6521
124.099998 90.072 130.6794
125.000000 90.035 130.6763
126.500000 89.958 130.6682
128.000000 89.903 130.6864
131.500000 89.687 130.7495
132.000000 89.655 130.7574
134.000000 89.561 130.7814
136.000000 89.460 130.8641
138.000000 89.390 130.9061
140.000000 89.262 130.9784
143.000000 89.096 131.0671
145.000000 89.001 131.1290
147.500000 88.910 131.1972
150.000000 88.756 131.3222
152.500000 88.660 131.4213
155.000000 88.584 131.5189
157.500000 88.542 131.6298
160.000000 88.419 131.7644
162.500000 88.287 131.8768
165.000000 88.201 132.0110
167.500000 88.122 132.1348
170.000000 88.043 132.2520
172.500000 87.938 132.4011
175.000000 87.846 132.5724
177.500000 87.753 132.7046
180.000000 87.641 132.7825
182.500000 87.518 133.0115
185.000000 87.420 133.1702
187.500000 87.334 133.3312
190.000000 87.258 133.4961
192.500000 87.166 133.6942
195.000000 87.117 133.8890
197.500000 87.055 134.0008
200.000000 86.971 134.1631
203.000000 86.868 134.3846
206.000000 86.774 134.6221
209.000000 86.679 134.8661
212.000000 86.570 135.0951
214.000000 86.504 135.1875
218.000000 86.417 135.4632
220.000000 86.345 135.6801
224.000000 86.215 135.9435
227.000000 86.147 136.1837
230.000000 86.079 136.4381
233.000000 85.992 136.6178
236.000000 85.907 136.8969
240.000000 85.808 137.2808
243.000000 85.738 137.4905
247.000000 85.665 137.7806
250.000000 85.567 138.0515
254.000000 85.464 138.4031
258.000000 85.415 138.7495
262.000000 85.288 138.9927
265.000000 85.208 139.2644
269.000000 85.138 139.5533
272.000000 85.077 139.8619
276.000000 85.001 140.1299
280.000000 84.915 140.5400
285.000000 84.814 140.9392
290.000000 84.720 141.3540
295.000000 84.640 141.7889
300.000000 84.554 142.2703
304.000000 84.459 142.5437
307.000000 84.418 142.7467
311.000000 84.332 143.1672
315.000000 84.270 143.4193
320.000000 84.182 143.8716
325.000000 84.098 144.3404
330.000000 84.023 144.7484
335.000000 83.960 145.1942
340.000000 83.883 145.6262
345.000000 83.815 146.0764
350.000000 83.737 146.4294
355.000000 83.664 146.8749
360.000000 83.573 147.3603
365.000000 83.524 147.7399
370.000000 83.467 148.1385
375.000000 83.389 148.5801
382.000000 83.307 149.1424
387.000000 83.240 149.5971
395.000000 83.156 150.2983
400.000000 83.104 150.7192
406.000000 83.037 151.2051
412.000000 82.985 151.7496
418.000000 82.894 152.2138
425.000000 82.831 152.8427
431.000000 82.768 153.3025
437.000000 82.708 153.7572
444.000000 82.654 154.3452
450.000000 82.589 154.8494
455.000000 82.558 155.3132
462.000000 82.504 155.8137
468.000000 82.434 156.2899
475.000000 82.388 156.9514
482.000000 82.333 157.4791
487.000000 82.294 157.9028
494.000000 82.227 158.4583
500.000000 82.190 159.0094
508.000000 82.138 159.6485
515.000000 82.098 160.2968
522.000000 82.038 160.8086
530.000000 82.013 161.3777
538.000000 81.956 162.0302
545.000000 81.900 162.5478
552.000000 81.833 163.1715
560.000000 81.815 163.7023
570.000000 81.780 164.5651
580.000000 81.734 165.2708
590.000000 81.690 166.1812
600.000000 81.637 166.8514
608.000000 81.595 167.6379
615.000000 81.567 168.1292
622.000000 81.555 168.7890
630.000000 81.532 169.3278
640.000000 81.483 170.0770
650.000000 81.459 170.9206
660.000000 81.424 171.7390
670.000000 81.431 172.5103
680.000000 81.408 173.2567
690.000000 81.395 174.0979
700.000000 81.374 174.8207
710.000000 81.353 175.5708
720.000000 81.344 176.4152
730.000000 81.333 177.1272
740.000000 81.316 177.8884
750.000000 81.300 178.6752
762.000000 81.317 179.7374
775.000000 81.311 -179.4224
788.000000 81.309 -178.4289
800.000000 81.347 -177.4819
812.000000 81.363 -176.6075
825.000000 81.371 -175.6799
838.000000 81.386 -174.7153
850.000000 81.417 -173.7847
862.000000 81.443 -173.0487
875.000000 81.485 -172.0139
885.000000 81.476 -171.2645
900.000000 81.548 -170.2724
912.000000 81.583 -169.4942
925.000000 81.633 -168.5497
938.000000 81.676 -167.6214
950.000000 81.748 -166.7642
962.000000 81.804 -165.9535
975.000000 81.892 -165.1471
988.000000 81.980 -164.6225
1000.000000 82.063 -164.0961
1015.000000 82.157 -163.6078
1030.000000 82.252 -163.1143
1044.000000 82.325 -162.8239
1060.000000 82.375 -162.4506
1075.000000 82.419 -162.0821
1090.000000 82.460 -161.7077
1106.000000 82.516 -161.5368
1120.000000 82.556 -161.1835
1138.000000 82.595 -160.7843
1150.000000 82.645 -160.5136
1172.000000 82.671 -159.9526
1180.000000 82.687 -159.8447
1206.000000 82.711 -159.1935
1220.000000 82.702 -158.9340
1241.000000 82.680 -158.4578
1250.000000 82.701 -158.2747
1265.000000 82.737 -158.1246
1280.000000 82.869 -157.7331
1315.000000 83.308 -157.1904
1320.000000 83.349 -157.0776
1340.000000 83.515 -156.9275
1360.000000 83.642 -156.5415
1380.000000 83.686 -156.1665
1400.000000 83.746 -155.8529
1430.000000 83.804 -155.3466
1450.000000 83.848 -155.2169
1475.000000 83.906 -154.8150
1500.000000 83.938 -154.2906
1525.000000 84.001 -154.0002
1550.000000 84.054 -153.4792
1575.000000 84.109 -153.1603
1600.000000 84.198 -152.8409
1625.000000 84.241 -152.4625
1650.000000 84.274 -152.0959
1675.000000 84.327 -151.7472
1700.000000 84.387 -151.4186
1725.000000 84.453 -151.0482
1750.000000 84.523 -150.7457
1775.000000 84.568 -150.2955
1800.000000 84.621 -150.0060
1825.000000 84.666 -149.6031
1850.000000 84.734 -149.3907
1875.000000 84.780 -148.9950
1900.000000 84.854 -148.6559
1925.000000 84.924 -148.3741
1950.000000 84.971 -147.9706
1975.000000 85.020 -147.6888
2000.000000 85.079 -147.3312
2030.000000 85.161 -147.0546
2060.000000 85.221 -146.6413
2090.000000 85.287 -146.3953
2120.000000 85.343 -146.1065
2140.000000 85.395 -145.8858
2180.000000 85.487 -145.4691
2200.000000 85.535 -145.2625
2240.000000 85.648 -144.9859
2270.000000 85.703 -144.6639
2300.000000 85.761 -144.3192
2330.000000 85.837 -144.0760
2360.000000 85.907 -143.8790
2400.000000 86.006 -143.5325
2430.000000 86.071 -143.2509
2470.000000 86.166 -142.9779
2500.000000 86.231 -142.7792
2540.000000 86.315 -142.5174
2580.000000 86.394 -142.1111
2620.000000 86.483 -141.8034
2650.000000 86.555 -141.7252
2690.000000 86.656 -141.4024
2720.000000 86.715 -141.1656
2760.000000 86.775 -140.7795
2800.000000 86.874 -140.6337
2850.000000 86.978 -140.2761
2900.000000 87.081 -139.9407
2950.000000 87.205 -139.6690
3000.000000 87.313 -139.1941
3040.000000 87.400 -138.9895
3070.000000 87.460 -138.7840
3110.000000 87.517 -138.5729
3150.000000 87.627 -138.1795
3200.000000 87.763 -137.8986
3250.000000 87.882 -137.4442
3300.000000 88.005 -137.1393
3350.000000 88.156 -136.8219
3400.000000 88.298 -136.4639
3450.000000 88.440 -136.1448
3500.000000 88.579 -135.7993
3550.000000 88.730 -135.5067
3600.000000 88.878 -135.2338
3650.000000 89.024 -134.8897
3700.000000 89.194 -134.5664
3750.000000 89.382 -134.2914
3820.000000 89.659 -134.0062
3870.000000 89.901 -133.5869
3950.000000 90.291 -133.4248
4000.000000 90.567 -133.2642
4060.000000 90.866 -133.0851
4120.000000 91.175 -133.0848
4180.000000 91.470 -133.1764
4250.000000 91.827 -133.3412
4310.000000 92.169 -133.5897
4370.000000 92.520 -134.0113
4440.000000 92.982 -134.7998
4500.000000 93.406 -135.6726
4550.000000 93.771 -136.6136
4620.000000 94.327 -138.3643
4680.000000 94.808 -140.2792
4750.000000 95.393 -143.0074
4820.000000 95.979 -146.4864
4870.000000 96.367 -149.4691
4940.000000 96.858 -154.2952
5000.000000 97.217 -159.1172
5080.000000 97.542 -166.2781
5150.000000 97.652 -173.0376
5220.000000 97.566 -179.8953
5300.000000 97.236 172.7474
5380.000000 96.725 166.1754
