* Measurement data measured by REW V5.20.13
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.236. Timing signal peak level -46.1 dBFS, measurement signal peak level -29.5 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -48.0 dBFS using an acoustic timing reference
* Dated: 7-Nov-2022 8:55:02 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay 0.0374 ms (13 mm, 0.5 in) using estimated IR delay relative to Acoustic reference played from USB-C to 3.5mm Headphone Jack Adapter L with no timing offset
* Measurement: 7hz Zero (R)
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.000000 86.458 -151.7814
20.299999 86.479 -153.0522
20.600000 86.488 -154.2853
20.900000 86.414 -155.2074
21.200001 86.294 -155.6376
21.400000 86.282 -155.6436
21.799999 86.342 -155.6216
22.000000 86.407 -155.7381
22.400000 86.620 -156.7668
22.700001 86.744 -158.1805
23.000000 86.705 -159.8195
23.299999 86.517 -161.2403
23.600000 86.290 -162.0106
24.000000 86.002 -161.6093
24.299999 85.878 -160.4419
24.700001 85.970 -158.6498
25.000000 86.151 -157.8272
25.400000 86.413 -157.8710
25.799999 86.682 -159.0138
26.200001 86.796 -160.7325
26.500000 86.828 -162.1122
26.900000 86.790 -163.7979
27.200001 86.700 -164.8132
27.600000 86.563 -165.7012
28.000000 86.453 -166.0334
28.500000 86.357 -165.9353
29.000000 86.408 -165.8947
29.500000 86.480 -166.3623
30.000000 86.570 -167.3060
30.400000 86.555 -168.1995
30.700001 86.544 -168.8439
31.100000 86.522 -169.5883
31.500000 86.462 -170.1653
32.000000 86.398 -170.6739
32.500000 86.326 -171.0166
33.000000 86.289 -171.2112
33.500000 86.277 -171.2141
34.000000 86.331 -171.1562
34.500000 86.445 -171.4351
35.000000 86.550 -172.3474
35.500000 86.559 -173.6552
36.000000 86.474 -174.7365
36.500000 86.369 -175.2440
37.000000 86.317 -175.4832
37.500000 86.322 -175.9330
38.200001 86.282 -176.8027
38.700001 86.236 -177.1583
39.500000 86.244 -177.5559
40.000000 86.226 -178.1148
40.599998 86.151 -178.7626
41.200001 86.045 -178.9201
41.799999 86.008 -178.8783
42.500000 85.969 -179.1117
43.099998 85.964 -179.3243
43.700001 86.006 -179.5695
44.400002 86.033 179.5248
45.000000 85.977 178.7106
45.500000 85.862 178.7541
46.200001 85.877 179.4815
46.799999 86.017 179.0835
47.500000 86.025 177.2875
48.200001 85.845 176.2434
48.700001 85.846 176.4606
49.400002 86.085 176.8096
50.000000 86.100 176.4711
50.799999 85.800 175.8776
51.500000 85.704 175.6093
52.200001 85.668 175.2471
53.000000 85.585 174.8882
53.799999 85.523 174.7340
54.500000 85.613 174.0862
55.200001 85.590 172.9038
56.000000 85.337 172.4323
57.000000 85.282 173.3064
58.000000 85.348 173.2793
59.000000 85.418 173.7466
60.000000 85.609 172.0295
60.799999 85.425 170.6306
61.500000 85.277 170.9766
62.200001 85.248 170.5986
63.000000 84.992 169.2189
64.000000 84.589 170.9721
65.000000 84.808 172.7771
66.000000 84.838 171.4681
67.000000 84.763 171.5005
68.000000 84.929 171.1669
69.000000 85.034 169.7430
70.000000 84.963 168.0345
71.000000 84.620 167.5604
72.000000 84.440 169.1349
73.000000 84.440 169.5920
74.000000 84.445 169.6193
75.000000 84.447 169.2256
76.199997 84.455 169.1118
77.500000 84.426 168.2211
78.800003 84.504 168.3398
80.000000 84.409 166.7619
81.199997 84.278 167.4825
82.500000 84.173 167.2326
83.800003 84.198 167.9824
85.000000 84.189 166.8008
86.199997 84.082 166.8347
87.500000 84.096 166.7374
88.500000 84.090 166.5285
90.000000 83.975 166.9922
91.199997 83.970 167.3821
92.500000 83.853 167.5299
93.800003 83.757 167.4126
95.000000 83.643 168.3983
96.199997 83.933 168.2038
97.500000 83.728 165.3894
98.800003 83.374 168.2306
100.000000 83.899 168.0950
101.500000 83.342 165.8341
103.000000 83.577 167.4451
104.400002 83.396 165.6898
106.000000 83.362 165.5714
107.500000 83.352 165.5755
109.000000 83.369 165.5233
110.599998 83.308 165.0289
112.000000 83.245 165.5221
113.800003 83.089 164.8947
115.000000 83.179 165.7091
117.199997 83.421 166.8174
118.000000 83.394 165.2900
120.599998 83.903 167.0717
122.000000 82.974 166.2299
124.099998 82.825 165.7078
125.000000 82.811 166.5667
126.500000 82.877 165.7903
128.000000 82.930 165.8094
131.500000 82.771 165.9315
132.000000 82.733 166.0520
134.000000 82.693 165.7902
136.000000 82.611 165.2899
138.000000 82.703 166.7986
140.000000 82.587 166.0465
143.000000 82.481 166.4368
145.000000 82.494 166.1100
147.500000 82.403 166.3015
150.000000 82.338 166.6197
152.500000 82.362 166.2443
155.000000 82.363 166.6000
157.500000 82.331 166.5055
160.000000 82.296 167.5671
162.500000 82.257 167.3294
165.000000 82.212 166.6565
167.500000 82.217 166.6425
170.000000 82.206 166.7914
172.500000 82.249 166.8245
175.000000 82.197 167.6266
177.500000 82.045 167.8773
180.000000 81.873 166.9786
182.500000 81.988 167.9636
185.000000 81.942 167.6718
187.500000 81.904 167.6846
190.000000 81.876 168.0385
192.500000 81.869 167.8010
195.000000 81.860 168.0601
197.500000 81.848 168.2346
200.000000 81.833 167.9297
203.000000 81.781 168.5564
206.000000 81.775 168.6089
209.000000 81.759 168.9465
212.000000 81.692 168.6288
214.000000 81.721 169.0839
218.000000 81.654 169.4303
220.000000 81.646 169.3244
224.000000 81.571 169.7147
227.000000 81.580 169.4268
230.000000 81.592 169.2793
233.000000 81.551 169.7300
236.000000 81.521 169.9218
240.000000 81.371 169.2216
243.000000 81.504 169.8897
247.000000 81.522 170.8326
250.000000 81.376 170.5082
254.000000 81.440 170.7517
258.000000 81.421 171.1378
262.000000 81.396 170.7803
265.000000 81.356 171.4398
269.000000 81.373 171.5020
272.000000 81.370 172.1634
276.000000 81.312 172.1096
280.000000 81.337 171.5586
285.000000 81.288 171.7910
290.000000 81.348 172.3170
295.000000 81.224 172.1701
300.000000 81.389 172.4269
304.000000 81.313 172.6313
307.000000 81.253 172.8006
311.000000 81.199 173.1039
315.000000 81.116 173.6030
320.000000 81.189 173.3772
325.000000 81.155 173.8091
330.000000 81.192 173.9488
335.000000 81.128 174.1162
340.000000 81.136 173.9877
345.000000 81.145 174.4078
350.000000 81.162 174.4433
355.000000 81.090 175.1705
360.000000 80.884 176.4857
365.000000 81.019 175.7019
370.000000 81.173 175.5636
375.000000 81.074 175.5151
382.000000 80.974 176.3592
387.000000 81.120 175.5052
395.000000 81.133 176.6337
400.000000 81.205 176.7585
406.000000 81.002 176.4413
412.000000 81.081 176.9381
418.000000 81.045 177.1915
425.000000 81.106 177.3654
431.000000 81.045 177.7961
437.000000 81.048 177.9543
444.000000 81.053 177.9563
450.000000 81.042 178.4987
455.000000 80.991 178.6072
462.000000 81.097 178.8408
468.000000 81.076 179.0213
475.000000 81.134 179.5528
482.000000 81.047 179.6913
487.000000 81.030 179.6679
494.000000 81.049 179.7106
500.000000 81.075 179.8555
508.000000 81.030 -179.5442
515.000000 81.087 -179.5067
522.000000 81.033 -179.2664
530.000000 81.096 -179.0128
538.000000 81.096 -178.8076
545.000000 81.064 -178.3132
552.000000 81.070 -178.2933
560.000000 81.083 -178.0599
570.000000 81.143 -177.7881
580.000000 81.133 -177.6675
590.000000 81.206 -177.0113
600.000000 81.453 -177.4976
608.000000 81.120 -176.6762
615.000000 81.152 -176.0461
622.000000 81.153 -175.8894
630.000000 81.203 -175.7421
640.000000 81.180 -175.3183
650.000000 81.250 -175.0462
660.000000 81.178 -174.8848
670.000000 81.303 -174.3551
680.000000 81.335 -174.1105
690.000000 81.340 -173.7418
700.000000 81.362 -173.4521
710.000000 81.396 -172.9751
720.000000 81.285 -170.8405
730.000000 81.459 -172.0835
740.000000 81.492 -172.0314
750.000000 81.484 -171.4842
762.000000 81.520 -171.2293
775.000000 81.582 -170.7554
788.000000 81.649 -170.3779
800.000000 81.704 -169.6788
812.000000 81.767 -169.6205
825.000000 81.832 -169.0291
838.000000 81.845 -168.5617
850.000000 81.923 -168.1002
862.000000 82.043 -167.8254
875.000000 82.059 -167.3761
885.000000 82.114 -167.1386
900.000000 82.194 -166.4801
912.000000 82.274 -166.5309
925.000000 82.380 -166.0025
938.000000 82.493 -165.7743
950.000000 82.530 -165.2947
962.000000 82.649 -165.4100
975.000000 82.716 -165.3310
988.000000 82.834 -165.3065
1000.000000 82.901 -165.4902
1015.000000 83.005 -166.0379
1030.000000 82.884 -167.0008
1044.000000 82.702 -165.2540
1060.000000 82.884 -163.9592
1075.000000 82.980 -163.5303
1090.000000 83.178 -163.4872
1106.000000 83.290 -163.4664
1120.000000 83.430 -163.5427
1138.000000 83.528 -163.6199
1150.000000 83.648 -163.7354
1172.000000 83.744 -163.9222
1180.000000 83.797 -163.9481
1206.000000 83.853 -164.2694
1220.000000 83.935 -164.5530
1241.000000 83.955 -164.6385
1250.000000 84.002 -164.8919
1265.000000 84.072 -165.1129
1280.000000 84.244 -165.2984
1315.000000 84.720 -165.6904
1320.000000 84.928 -166.6774
1340.000000 85.061 -166.2087
1360.000000 85.209 -166.4682
1380.000000 85.365 -166.5036
1400.000000 85.389 -167.0756
1430.000000 85.504 -167.7731
1450.000000 85.603 -168.0911
1475.000000 85.701 -168.1625
1500.000000 85.809 -168.9026
1525.000000 85.919 -169.1161
1550.000000 85.997 -169.8031
1575.000000 86.119 -170.0376
1600.000000 86.247 -170.4838
1625.000000 86.357 -170.9030
1650.000000 86.453 -171.2140
1675.000000 86.565 -171.8421
1700.000000 86.647 -172.1052
1725.000000 86.747 -172.6236
1750.000000 86.842 -172.9377
1775.000000 86.943 -173.4670
1800.000000 87.010 -173.6909
1825.000000 87.156 -174.5758
1850.000000 87.256 -175.0907
1875.000000 87.355 -175.4941
1900.000000 87.421 -176.1338
1925.000000 87.529 -176.7443
1950.000000 87.663 -177.2307
1975.000000 87.753 -177.7277
2000.000000 87.852 -178.3070
2030.000000 87.974 -178.9942
2060.000000 88.084 -179.7245
2090.000000 88.206 179.4942
2120.000000 88.310 178.7679
2140.000000 88.376 178.1945
2180.000000 88.547 177.0918
2200.000000 88.635 176.4527
2240.000000 88.793 175.3223
2270.000000 88.893 174.3647
2300.000000 88.998 173.5927
2330.000000 89.106 172.6489
2360.000000 89.215 171.7382
2400.000000 89.350 170.2325
2430.000000 89.455 169.3378
2470.000000 89.578 168.2074
2500.000000 89.685 167.1355
2540.000000 89.771 165.6179
2580.000000 89.894 164.1737
2620.000000 90.039 162.8421
2650.000000 90.092 161.6096
2690.000000 90.219 159.8785
2720.000000 90.243 158.9745
2760.000000 90.370 157.4909
2800.000000 90.454 155.9080
2850.000000 90.559 153.9482
2900.000000 90.637 151.8818
2950.000000 90.738 149.8431
3000.000000 90.824 147.8308
3040.000000 90.887 146.0451
3070.000000 90.932 144.8357
3110.000000 91.012 143.8144
3150.000000 90.996 141.4620
3200.000000 91.049 139.2807
3250.000000 91.106 137.1049
3300.000000 91.153 134.8424
3350.000000 91.157 132.7461
3400.000000 91.160 130.3651
3450.000000 91.203 128.0921
3500.000000 91.195 125.8002
3550.000000 91.172 123.6097
3600.000000 91.132 121.1856
3650.000000 91.067 119.2084
3700.000000 91.034 116.7522
3750.000000 90.988 114.5914
3820.000000 90.912 111.5004
3870.000000 90.867 109.1941
3950.000000 90.782 105.6278
4000.000000 90.709 103.4188
4060.000000 90.604 100.8398
4120.000000 90.447 98.2466
4180.000000 90.231 95.8402
4250.000000 89.992 93.1234
4310.000000 89.780 90.7769
4370.000000 89.538 88.4759
4440.000000 89.255 85.7618
4500.000000 89.011 83.9326
4550.000000 88.833 82.4609
4620.000000 88.548 79.9482
4680.000000 88.304 78.1277
4750.000000 88.007 76.4129
4820.000000 87.762 74.5504
4870.000000 87.521 73.2958
4940.000000 87.262 71.6920
5000.000000 87.030 70.4535
5080.000000 86.707 68.7906
5150.000000 86.430 67.5603
5220.000000 86.204 66.4182
5300.000000 85.903 65.0993
5380.000000 85.634 64.0612
