* Measurement data measured by REW V5.20.13
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 1.000. Timing signal peak level -8.4 dBFS, measurement signal peak level -7.3 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -23.0 dBFS using an acoustic timing reference
* Dated: 20-Nov-2022 5:04:58 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -0.0833 ms (-29 mm, -1.12 in) using estimated IR delay relative to Acoustic reference played from USB-C to 3.5mm Headphone Jack Adapter L with no timing offset Clock adjustment: 0.8 ppm
* Measurement: Truthear HEXA (CP100+) R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.000000 91.119 8.4356
20.299999 91.216 7.3016
20.600000 91.282 5.8289
20.900000 91.228 4.4059
21.200001 91.076 3.3567
21.400000 91.013 2.9430
21.799999 90.917 2.5784
22.000000 90.894 2.4476
22.400000 90.957 1.9171
22.700001 91.026 1.1321
23.000000 90.995 0.1331
23.299999 90.876 -0.8478
23.600000 90.763 -1.5862
24.000000 90.634 -2.0412
24.299999 90.566 -2.1312
24.700001 90.580 -2.3057
25.000000 90.591 -2.6566
25.400000 90.547 -3.3700
25.799999 90.526 -4.0453
26.200001 90.460 -4.4489
26.500000 90.465 -4.6411
26.900000 90.521 -5.0502
27.200001 90.561 -5.6257
27.600000 90.589 -6.6987
28.000000 90.558 -7.7914
28.500000 90.404 -8.5738
29.000000 90.316 -8.5736
29.500000 90.296 -8.3971
30.000000 90.363 -8.7025
30.400000 90.342 -9.3166
30.700001 90.314 -9.8619
31.100000 90.246 -10.5299
31.500000 90.116 -10.9978
32.000000 89.948 -11.2152
32.500000 89.794 -11.0881
33.000000 89.734 -10.9520
33.500000 89.729 -11.2607
34.000000 89.709 -12.1591
34.500000 89.600 -13.2473
35.000000 89.423 -13.8864
35.500000 89.268 -13.8187
36.000000 89.224 -13.4229
36.500000 89.289 -13.2826
37.000000 89.401 -13.6986
37.500000 89.516 -14.6715
38.200001 89.543 -16.5456
38.700001 89.438 -17.6282
39.500000 89.198 -17.7367
40.000000 89.103 -17.0978
40.599998 89.085 -16.6084
41.200001 89.028 -16.4794
41.799999 88.961 -16.2152
42.500000 88.929 -16.1052
43.099998 88.931 -16.8381
43.700001 88.826 -17.8601
44.400002 88.621 -18.3796
45.000000 88.549 -18.4400
45.500000 88.491 -18.5993
46.200001 88.424 -18.9500
46.799999 88.373 -19.3104
47.500000 88.304 -19.9799
48.200001 88.208 -20.4202
48.700001 88.248 -20.2742
49.400002 88.465 -19.9700
50.000000 88.447 -20.0866
50.799999 88.124 -20.3157
51.500000 88.009 -20.4425
52.200001 87.904 -20.7522
53.000000 87.710 -20.5048
53.799999 87.652 -19.8581
54.500000 87.767 -20.4034
55.200001 87.724 -21.5089
56.000000 87.488 -21.9318
57.000000 87.355 -21.6213
58.000000 87.329 -21.3837
59.000000 87.259 -21.7136
60.000000 87.121 -21.7890
60.799999 87.116 -21.3739
61.500000 87.133 -21.5956
62.200001 87.055 -22.1488
63.000000 86.948 -22.7067
64.000000 86.783 -23.0324
65.000000 86.709 -21.9275
66.000000 86.753 -22.5093
67.000000 86.530 -22.7318
68.000000 86.590 -22.0388
69.000000 86.490 -23.0545
70.000000 86.363 -21.9880
71.000000 86.323 -22.8699
72.000000 85.922 -22.1250
73.000000 85.988 -21.2881
74.000000 85.728 -22.6539
75.000000 85.590 -20.2134
76.199997 85.811 -21.9499
77.500000 85.243 -20.1284
78.800003 85.432 -19.6312
80.000000 84.856 -15.6250
81.199997 85.434 -12.2605
82.500000 85.631 -9.5016
83.800003 86.619 -12.5946
85.000000 86.257 -17.5234
86.199997 85.940 -17.4970
87.500000 86.031 -16.3832
88.500000 86.255 -17.8054
90.000000 85.925 -18.1668
91.199997 86.048 -17.3477
92.500000 85.866 -18.0695
93.800003 85.891 -18.5777
95.000000 85.513 -20.1182
96.199997 85.447 -18.0721
97.500000 85.727 -19.0643
98.800003 85.622 -20.3273
100.000000 85.548 -19.7690
101.500000 85.532 -19.2916
103.000000 85.387 -19.4906
104.400002 85.215 -18.3819
106.000000 85.187 -18.2726
107.500000 85.256 -18.5304
109.000000 85.012 -19.2682
110.599998 85.161 -17.5307
112.000000 85.109 -18.0750
113.800003 85.013 -17.4527
115.000000 84.893 -17.2773
117.199997 84.789 -16.9552
118.000000 84.886 -16.8740
120.599998 84.666 -14.9610
122.000000 84.849 -17.2738
124.099998 84.817 -17.4476
125.000000 84.803 -17.3727
126.500000 84.726 -17.8552
128.000000 84.655 -16.8163
131.500000 84.537 -16.3619
132.000000 84.518 -16.3104
134.000000 84.483 -16.3325
136.000000 84.360 -16.2549
138.000000 84.416 -16.3177
140.000000 84.312 -15.9668
143.000000 84.239 -15.7843
145.000000 84.201 -15.5049
147.500000 84.152 -15.1121
150.000000 84.030 -15.1097
152.500000 84.009 -15.0200
155.000000 83.921 -14.6032
157.500000 83.941 -14.2173
160.000000 83.865 -14.0837
162.500000 83.828 -13.4853
165.000000 83.742 -13.1775
167.500000 83.693 -13.0227
170.000000 83.651 -12.7055
172.500000 83.596 -12.1038
175.000000 83.498 -10.5461
177.500000 83.465 -10.3807
180.000000 83.486 -8.6401
182.500000 83.590 -7.8623
185.000000 83.663 -7.7693
187.500000 83.771 -7.8306
190.000000 83.756 -8.0531
192.500000 83.800 -8.6864
195.000000 83.863 -9.1062
197.500000 83.805 -9.1625
200.000000 83.790 -8.9969
203.000000 83.709 -9.0625
206.000000 83.685 -8.9043
209.000000 83.667 -8.8561
212.000000 83.602 -8.5542
214.000000 83.560 -8.4188
218.000000 83.414 -8.2560
220.000000 83.527 -8.3001
224.000000 83.510 -6.9184
227.000000 83.429 -7.4503
230.000000 83.356 -7.3911
233.000000 83.349 -6.8785
236.000000 83.333 -6.6019
240.000000 83.251 -6.3116
243.000000 83.215 -6.0070
247.000000 83.237 -5.5868
250.000000 83.129 -5.6593
254.000000 83.085 -4.8112
258.000000 83.173 -4.7415
262.000000 83.091 -3.9710
265.000000 83.097 -4.0444
269.000000 83.022 -3.7894
272.000000 83.074 -3.6151
276.000000 83.013 -3.6863
280.000000 82.996 -2.9734
285.000000 83.000 -2.7054
290.000000 82.943 -2.1311
295.000000 82.888 -2.0065
300.000000 82.927 -1.4615
304.000000 82.879 -1.3021
307.000000 82.871 -0.8524
311.000000 82.853 -0.4088
315.000000 82.806 -0.2010
320.000000 82.783 0.4089
325.000000 82.747 0.5973
330.000000 82.763 1.2976
335.000000 82.750 1.5995
340.000000 82.728 1.8215
345.000000 82.713 2.0395
350.000000 82.704 2.6570
355.000000 82.676 2.9343
360.000000 82.654 3.3198
365.000000 82.662 3.6268
370.000000 82.617 4.0570
375.000000 82.601 4.5400
382.000000 82.641 4.5781
387.000000 82.608 5.4665
395.000000 82.587 5.7852
400.000000 82.604 6.4049
406.000000 82.520 6.6687
412.000000 82.510 7.1981
418.000000 82.507 7.7005
425.000000 82.483 8.0696
431.000000 82.448 8.4903
437.000000 82.437 9.0315
444.000000 82.409 9.4794
450.000000 82.416 9.8635
455.000000 82.416 10.0841
462.000000 82.422 11.0753
468.000000 82.408 11.5987
475.000000 82.391 11.8414
482.000000 82.355 11.7828
487.000000 82.318 12.0295
494.000000 82.406 13.0662
500.000000 82.287 13.3904
508.000000 82.392 14.2583
515.000000 82.289 14.6384
522.000000 82.277 15.0660
530.000000 82.293 15.6620
538.000000 82.278 16.3341
545.000000 82.276 16.8244
552.000000 82.229 17.3675
560.000000 82.235 18.0915
570.000000 82.282 18.7599
580.000000 82.242 19.5806
590.000000 82.239 20.3461
600.000000 82.193 21.0549
608.000000 82.238 21.6486
615.000000 82.206 22.1173
622.000000 82.206 22.7003
630.000000 82.196 23.2951
640.000000 82.177 24.0575
650.000000 82.169 24.8336
660.000000 82.201 25.5822
670.000000 82.206 26.3032
680.000000 82.227 27.1985
690.000000 82.224 27.9441
700.000000 82.228 28.6383
710.000000 82.219 29.5851
720.000000 82.242 30.3834
730.000000 82.258 31.0748
740.000000 82.249 31.9275
750.000000 82.276 32.6913
762.000000 82.291 33.7083
775.000000 82.323 34.7180
788.000000 82.351 35.8163
800.000000 82.396 36.8475
812.000000 82.409 37.8173
825.000000 82.454 38.7747
838.000000 82.482 39.8481
850.000000 82.532 40.8447
862.000000 82.599 41.8400
875.000000 82.624 42.7843
885.000000 82.669 43.4543
900.000000 82.728 44.6981
912.000000 82.780 45.5332
925.000000 82.868 46.4669
938.000000 82.908 47.3099
950.000000 82.966 48.2470
962.000000 83.031 48.9884
975.000000 83.092 49.9775
988.000000 83.153 50.7945
1000.000000 83.212 51.4609
1015.000000 83.309 52.4034
1030.000000 83.389 53.2175
1044.000000 83.449 53.9634
1060.000000 83.517 54.7818
1075.000000 83.580 55.5828
1090.000000 83.651 56.2148
1106.000000 83.739 56.9568
1120.000000 83.812 57.5212
1138.000000 83.897 58.2842
1150.000000 83.969 58.7329
1172.000000 84.061 59.5419
1180.000000 84.099 59.8422
1206.000000 84.151 60.7007
1220.000000 84.144 61.1824
1241.000000 84.148 61.8791
1250.000000 84.152 62.1924
1265.000000 84.217 62.6614
1280.000000 84.355 63.1646
1315.000000 84.823 64.2136
1320.000000 84.861 64.4073
1340.000000 85.059 65.0304
1360.000000 85.175 65.6423
1380.000000 85.247 66.2942
1400.000000 85.291 66.9478
1430.000000 85.358 67.9548
1450.000000 85.402 68.6315
1475.000000 85.460 69.4426
1500.000000 85.521 70.3149
1525.000000 85.590 71.1683
1550.000000 85.625 72.0615
1575.000000 85.693 72.9325
1600.000000 85.771 73.8944
1625.000000 85.821 74.8567
1650.000000 85.864 75.7427
1675.000000 85.926 76.7269
1700.000000 85.984 77.8047
1725.000000 86.058 78.7102
1750.000000 86.108 79.9028
1775.000000 86.168 81.1518
1800.000000 86.260 82.5321
1825.000000 86.406 83.7243
1850.000000 86.539 84.6400
1875.000000 86.670 85.4865
1900.000000 86.789 86.1979
1925.000000 86.888 86.8708
1950.000000 86.994 87.6220
1975.000000 87.080 88.4126
2000.000000 87.170 89.2254
2030.000000 87.289 90.0240
2060.000000 87.406 91.0975
2090.000000 87.524 92.0339
2120.000000 87.633 92.8722
2140.000000 87.714 93.6600
2180.000000 87.897 94.7516
2200.000000 87.991 95.4178
2240.000000 88.162 96.5138
2270.000000 88.304 97.3185
2300.000000 88.429 98.1883
2330.000000 88.586 99.0003
2360.000000 88.739 99.8063
2400.000000 88.965 100.7402
2430.000000 89.122 101.4556
2470.000000 89.345 102.2564
2500.000000 89.528 102.6284
2540.000000 89.764 103.0986
2580.000000 89.969 103.3528
2620.000000 90.174 103.5876
2650.000000 90.334 103.6888
2690.000000 90.546 103.7399
2720.000000 90.674 103.5777
2760.000000 90.843 103.4505
2800.000000 91.005 103.1469
2850.000000 91.183 102.7286
2900.000000 91.351 102.1262
2950.000000 91.470 101.3200
3000.000000 91.579 100.5028
3040.000000 91.632 99.7754
3070.000000 91.653 99.2214
3110.000000 91.643 98.3787
3150.000000 91.628 97.5759
3200.000000 91.576 96.7967
3250.000000 91.487 95.8736
3300.000000 91.384 95.1752
3350.000000 91.280 94.4910
3400.000000 91.140 93.9122
3450.000000 90.964 93.2083
3500.000000 90.766 92.7502
3550.000000 90.517 92.3318
3600.000000 90.247 92.0895
3650.000000 89.959 92.0817
3700.000000 89.645 92.2444
3750.000000 89.347 92.6596
3820.000000 88.919 93.5997
3870.000000 88.629 94.5771
3950.000000 88.199 96.5327
4000.000000 87.938 98.1519
4060.000000 87.626 100.4059
4120.000000 87.359 102.7799
4180.000000 87.076 105.2898
4250.000000 86.819 108.1969
4310.000000 86.615 110.8159
4370.000000 86.442 113.3966
4440.000000 86.315 116.0896
4500.000000 86.211 118.4418
4550.000000 86.148 120.4822
4620.000000 86.047 122.9317
4680.000000 86.031 125.1611
4750.000000 85.961 127.5859
4820.000000 85.931 129.8451
4870.000000 85.886 131.3516
4940.000000 85.856 133.5116
5000.000000 85.794 135.3212
5080.000000 85.734 137.6864
5150.000000 85.653 139.7501
