* Measurement data measured by REW V5.20.13
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 1.000. Timing signal peak level -7.2 dBFS, measurement signal peak level -7.5 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -10.0 dBFS using an acoustic timing reference
* Dated: 23-Dec-2022 4:04:26 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -0.0884 ms (-30 mm, -1.19 in) using estimated IR delay relative to Acoustic reference played from USB-C to 3.5mm Headphone Jack Adapter R with no timing offset Clock adjustment: 0.3 ppm
* Measurement: MEVI R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
20.000000 71.457 -86.3394
20.299999 71.913 -79.6168
20.600000 72.857 -76.1229
20.900000 73.802 -76.0397
21.200001 74.536 -78.2230
21.400000 74.942 -80.4080
21.799999 75.426 -85.5452
22.000000 75.504 -88.1000
22.400000 75.454 -92.4004
22.700001 75.289 -94.1909
23.000000 75.068 -94.3990
23.299999 74.961 -93.2766
23.600000 75.150 -91.7504
24.000000 75.737 -91.1882
24.299999 76.198 -92.5250
24.700001 76.615 -96.0849
25.000000 76.639 -99.0669
25.400000 76.281 -101.9187
25.799999 75.775 -102.0089
26.200001 75.370 -99.1061
26.500000 75.357 -96.0123
26.900000 75.664 -92.6520
27.200001 75.987 -91.3710
27.600000 76.387 -91.0686
28.000000 76.678 -91.6749
28.500000 76.837 -92.8506
29.000000 76.908 -94.0642
29.500000 76.872 -95.1208
30.000000 76.870 -95.9200
30.400000 76.862 -96.5016
30.700001 76.908 -97.0424
31.100000 77.012 -98.0181
31.500000 77.097 -99.2578
32.000000 77.201 -100.9420
32.500000 77.281 -102.5200
33.000000 77.389 -103.8754
33.500000 77.494 -104.9492
34.000000 77.587 -105.5714
34.500000 77.663 -105.4766
35.000000 77.768 -104.4725
35.500000 77.984 -102.7726
36.000000 78.360 -101.2220
36.500000 78.814 -100.7468
37.000000 79.182 -101.4984
37.500000 79.378 -102.8015
38.200001 79.391 -104.0333
38.700001 79.361 -104.2635
39.500000 79.366 -104.6360
40.000000 79.324 -105.0413
40.599998 79.301 -105.3867
41.200001 79.352 -105.8914
41.799999 79.456 -107.0829
42.500000 79.476 -108.8541
43.099998 79.502 -109.7893
43.700001 79.625 -110.2185
44.400002 79.841 -110.9318
45.000000 80.028 -111.6837
45.500000 80.110 -111.9961
46.200001 80.258 -111.9352
46.799999 80.417 -112.0652
47.500000 80.547 -112.8176
48.200001 80.589 -113.5081
48.700001 80.698 -113.5891
49.400002 81.003 -113.5271
50.000000 81.096 -113.9447
50.799999 80.919 -115.1036
51.500000 80.873 -115.8447
52.200001 80.918 -116.1318
53.000000 81.034 -116.4613
53.799999 81.151 -116.9872
54.500000 81.341 -117.5937
55.200001 81.463 -118.2761
56.000000 81.454 -118.6221
57.000000 81.576 -118.4995
58.000000 81.730 -119.3478
59.000000 81.667 -119.9719
60.000000 81.787 -119.9943
60.799999 81.950 -120.9298
61.500000 81.976 -121.7881
62.200001 81.977 -122.0906
63.000000 82.093 -122.4341
64.000000 82.268 -123.2561
65.000000 82.377 -123.6760
66.000000 82.430 -124.1851
67.000000 82.483 -124.5533
68.000000 82.573 -125.0215
69.000000 82.641 -125.5919
70.000000 82.723 -126.0410
71.000000 82.773 -126.7590
72.000000 82.797 -127.1061
73.000000 82.866 -127.6869
74.000000 82.929 -128.1886
75.000000 83.049 -128.4362
76.199997 83.165 -128.8328
77.500000 83.330 -129.4138
78.800003 83.345 -130.3615
80.000000 83.390 -130.7222
81.199997 83.428 -131.3982
82.500000 83.457 -131.9180
83.800003 83.535 -132.4412
85.000000 83.611 -132.9454
86.199997 83.693 -133.3480
87.500000 83.774 -133.9722
88.500000 83.829 -134.3289
90.000000 83.922 -135.1837
91.199997 83.902 -135.8234
92.500000 83.927 -136.0146
93.800003 84.002 -136.5774
95.000000 84.027 -136.8204
96.199997 84.143 -137.1073
97.500000 84.153 -137.6711
98.800003 84.232 -137.9115
100.000000 84.288 -138.8374
101.500000 84.251 -139.6201
103.000000 84.302 -139.6669
104.400002 84.425 -139.9987
106.000000 84.484 -140.8410
107.500000 84.506 -141.1189
109.000000 84.512 -141.7212
110.599998 84.568 -142.2200
112.000000 84.587 -142.5944
113.800003 84.631 -143.3031
115.000000 84.650 -143.6758
117.199997 84.787 -144.1749
118.000000 84.815 -144.5427
120.599998 84.843 -144.9385
122.000000 84.795 -145.5980
124.099998 84.859 -146.0338
125.000000 84.889 -146.4152
126.500000 84.915 -146.6948
128.000000 84.976 -147.0930
131.500000 84.983 -147.8804
132.000000 84.991 -148.0148
134.000000 85.032 -148.5975
136.000000 85.059 -149.0216
138.000000 85.120 -149.5394
140.000000 85.117 -150.0209
143.000000 85.122 -150.6951
145.000000 85.134 -151.1093
147.500000 85.186 -151.5342
150.000000 85.160 -152.2297
152.500000 85.206 -152.5971
155.000000 85.278 -153.1718
157.500000 85.361 -153.6371
160.000000 85.363 -154.1876
162.500000 85.330 -154.5014
165.000000 85.356 -154.9625
167.500000 85.407 -155.5875
170.000000 85.404 -156.1373
172.500000 85.424 -156.3208
175.000000 85.482 -156.7347
177.500000 85.450 -157.2048
180.000000 85.420 -157.4564
182.500000 85.385 -158.1231
185.000000 85.392 -158.1511
187.500000 85.429 -158.7537
190.000000 85.399 -158.8950
192.500000 85.400 -159.3492
195.000000 85.440 -159.7953
197.500000 85.465 -160.0860
200.000000 85.471 -160.3387
203.000000 85.450 -160.6415
206.000000 85.445 -160.9792
209.000000 85.443 -161.3690
212.000000 85.411 -161.6583
214.000000 85.387 -162.0263
218.000000 85.414 -162.2392
220.000000 85.396 -162.4901
224.000000 85.353 -163.0682
227.000000 85.370 -163.3116
230.000000 85.361 -163.6001
233.000000 85.353 -163.7520
236.000000 85.341 -164.0374
240.000000 85.323 -164.7039
243.000000 85.313 -164.5287
247.000000 85.307 -164.9761
250.000000 85.258 -165.1471
254.000000 85.265 -165.5225
258.000000 85.263 -165.6614
262.000000 85.205 -165.9907
265.000000 85.181 -166.1650
269.000000 85.184 -166.4312
272.000000 85.167 -166.6128
276.000000 85.161 -166.6611
280.000000 85.087 -166.9724
285.000000 85.060 -167.2930
290.000000 85.065 -167.5887
295.000000 85.037 -167.5549
300.000000 85.002 -168.1304
304.000000 84.956 -167.9934
307.000000 84.956 -168.0640
311.000000 84.920 -168.1998
315.000000 84.876 -168.4517
320.000000 84.851 -168.4293
325.000000 84.799 -168.5027
330.000000 84.756 -168.5583
335.000000 84.739 -168.8491
340.000000 84.698 -168.8610
345.000000 84.666 -168.9149
350.000000 84.636 -168.8304
355.000000 84.564 -169.0253
360.000000 84.511 -169.1147
365.000000 84.496 -169.0164
370.000000 84.443 -169.0911
375.000000 84.415 -169.1292
382.000000 84.357 -169.0900
387.000000 84.301 -169.0533
395.000000 84.253 -169.1487
400.000000 84.227 -168.8922
406.000000 84.150 -168.9326
412.000000 84.143 -169.0554
418.000000 84.055 -168.5244
425.000000 83.978 -168.3788
431.000000 83.950 -168.4304
437.000000 83.887 -168.3023
444.000000 83.811 -168.2396
450.000000 83.798 -168.0289
455.000000 83.751 -167.9217
462.000000 83.689 -167.6937
468.000000 83.663 -167.3290
475.000000 83.596 -167.0717
482.000000 83.560 -166.9005
487.000000 83.491 -166.7402
494.000000 83.435 -166.5768
500.000000 83.399 -166.1896
508.000000 83.321 -165.9530
515.000000 83.315 -165.4647
522.000000 83.228 -165.4733
530.000000 83.190 -164.7361
538.000000 83.150 -164.4554
545.000000 83.065 -164.0018
552.000000 83.003 -163.5462
560.000000 82.984 -163.1555
570.000000 82.908 -162.6089
580.000000 82.861 -162.0339
590.000000 82.783 -161.1926
600.000000 82.721 -160.8253
608.000000 82.659 -160.1997
615.000000 82.642 -159.7822
622.000000 82.562 -159.2268
630.000000 82.538 -158.7397
640.000000 82.493 -158.0818
650.000000 82.423 -157.4869
660.000000 82.397 -156.5209
670.000000 82.349 -155.9075
680.000000 82.328 -155.2958
690.000000 82.240 -154.3070
700.000000 82.228 -153.3030
710.000000 82.196 -152.4846
720.000000 82.192 -151.8510
730.000000 82.127 -150.9934
740.000000 82.093 -150.1501
750.000000 82.068 -149.2143
762.000000 82.050 -148.2482
775.000000 82.010 -146.9697
788.000000 81.984 -145.7247
800.000000 82.001 -144.7526
812.000000 81.977 -143.7247
825.000000 81.961 -142.4888
838.000000 81.924 -141.0400
850.000000 81.942 -140.1420
862.000000 81.980 -139.0889
875.000000 81.966 -137.7369
885.000000 81.982 -136.9000
900.000000 81.979 -135.5454
912.000000 82.015 -134.3996
925.000000 82.056 -133.1766
938.000000 82.086 -132.1560
950.000000 82.110 -130.9233
962.000000 82.132 -129.9228
975.000000 82.142 -128.5896
988.000000 82.222 -127.6295
1000.000000 82.254 -126.8008
1015.000000 82.317 -125.4177
1030.000000 82.371 -124.2834
1044.000000 82.428 -123.4283
1060.000000 82.476 -122.2157
1075.000000 82.562 -121.3666
1090.000000 82.565 -120.6143
1106.000000 82.522 -119.3276
1120.000000 82.597 -117.9048
1138.000000 82.726 -116.5908
1150.000000 82.785 -115.8076
1172.000000 82.904 -114.3560
1180.000000 82.925 -113.8625
1206.000000 83.020 -112.1919
1220.000000 83.035 -111.4873
1241.000000 83.038 -110.3611
1250.000000 83.079 -109.8732
1265.000000 83.124 -108.9819
1280.000000 83.325 -107.9992
1315.000000 83.856 -106.0649
1320.000000 83.931 -105.8151
1340.000000 84.160 -104.7132
1360.000000 84.341 -103.5737
1380.000000 84.480 -102.4698
1400.000000 84.611 -101.5490
1430.000000 84.824 -100.0460
1450.000000 84.995 -99.1121
1475.000000 85.218 -98.1411
1500.000000 85.446 -97.3707
1525.000000 85.702 -96.9330
1550.000000 85.956 -96.9976
1575.000000 86.231 -97.5618
1600.000000 86.439 -98.9668
1625.000000 86.497 -101.1135
1650.000000 86.311 -103.8947
1675.000000 85.767 -106.3668
1700.000000 84.907 -106.6819
1725.000000 83.961 -103.3195
1750.000000 83.358 -96.4335
1775.000000 83.257 -88.8135
1800.000000 83.559 -82.4393
1825.000000 84.063 -77.7805
1850.000000 84.568 -74.2345
1875.000000 85.113 -71.7802
1900.000000 85.559 -70.0029
1925.000000 86.020 -68.4526
1950.000000 86.411 -67.4194
1975.000000 86.782 -66.5203
2000.000000 87.133 -65.7555
2030.000000 87.521 -64.8793
2060.000000 87.904 -64.1712
2090.000000 88.251 -63.4231
2120.000000 88.586 -62.9557
2140.000000 88.802 -62.5893
2180.000000 89.249 -62.0917
2200.000000 89.466 -61.9189
2240.000000 89.886 -61.6392
2270.000000 90.187 -61.5094
2300.000000 90.486 -61.4404
2330.000000 90.788 -61.4792
2360.000000 91.077 -61.6855
2400.000000 91.466 -62.1095
2430.000000 91.726 -62.4905
2470.000000 92.061 -63.2256
2500.000000 92.317 -63.9269
2540.000000 92.604 -64.9721
2580.000000 92.880 -66.2401
2620.000000 93.099 -67.6500
2650.000000 93.243 -68.7958
2690.000000 93.413 -70.3863
2720.000000 93.488 -71.6611
2760.000000 93.552 -73.3997
2800.000000 93.584 -75.0551
2850.000000 93.557 -76.9336
2900.000000 93.461 -78.7715
2950.000000 93.323 -80.2233
3000.000000 93.132 -81.4429
3040.000000 92.963 -82.2125
3070.000000 92.817 -82.5956
3110.000000 92.607 -83.0867
3150.000000 92.392 -83.1739
3200.000000 92.134 -83.1663
3250.000000 91.863 -82.8447
3300.000000 91.598 -82.3221
3350.000000 91.359 -81.4907
3400.000000 91.124 -80.5105
3450.000000 90.897 -79.3503
3500.000000 90.684 -77.9962
3550.000000 90.471 -76.5486
3600.000000 90.274 -74.9312
3650.000000 90.089 -73.2755
3700.000000 89.933 -71.4724
3750.000000 89.802 -69.6407
3820.000000 89.677 -66.9193
3870.000000 89.604 -64.9094
3950.000000 89.554 -61.7067
4000.000000 89.548 -59.5853
4060.000000 89.527 -57.0953
4120.000000 89.524 -54.6814
4180.000000 89.508 -52.1761
4250.000000 89.506 -49.3033
4310.000000 89.524 -46.8310
