* Measurement data measured by REW V5,19
* Source: Mikrofon (Xonar U7), MICROPHONE (Huvudvolym), L, volume: 0,300
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS  With no timing reference
* Dated: 2021-jul-29 23:43:04
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: starline tips L + Cable A1 4.4mm
* Measurement: KZ ZS6
* Smoothing: 1/12 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.3 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.291	90.011	30.703
20.586	90.020	30.534
20.885	90.044	30.153
21.189	90.071	29.697
21.497	90.099	29.196
21.810	90.124	28.668
22.127	90.146	28.118
22.449	90.165	27.550
22.776	90.180	26.969
23.107	90.192	26.386
23.443	90.204	25.809
23.784	90.219	25.238
24.130	90.238	24.666
24.481	90.262	24.076
24.837	90.291	23.453
25.198	90.319	22.791
25.565	90.344	22.099
25.937	90.363	21.396
26.314	90.373	20.710
26.697	90.376	20.068
27.085	90.376	19.487
27.479	90.376	18.967
27.879	90.381	18.491
28.284	90.393	18.021
28.696	90.411	17.516
29.113	90.432	16.944
29.537	90.448	16.301
29.966	90.457	15.612
30.402	90.456	14.916
30.844	90.450	14.242
31.293	90.442	13.596
31.748	90.437	12.971
32.210	90.434	12.351
32.678	90.432	11.733
33.154	90.431	11.119
33.636	90.429	10.513
34.125	90.428	9.916
34.621	90.426	9.327
35.125	90.422	8.744
35.636	90.416	8.166
36.154	90.407	7.591
36.680	90.396	7.017
37.214	90.384	6.439
37.755	90.371	5.847
38.304	90.358	5.235
38.861	90.346	4.597
39.427	90.336	3.919
40.000	90.327	3.182
40.582	90.310	2.390
41.172	90.280	1.610
41.771	90.238	0.940
42.379	90.199	0.441
42.995	90.177	0.074
43.620	90.176	-0.257
44.255	90.186	-0.628
44.898	90.197	-1.053
45.552	90.200	-1.511
46.214	90.192	-1.984
46.886	90.175	-2.463
47.568	90.149	-2.942
48.260	90.117	-3.422
48.962	90.083	-3.908
49.674	90.049	-4.410
50.397	90.017	-4.935
51.130	89.987	-5.485
51.874	89.957	-6.050
52.628	89.926	-6.613
53.394	89.894	-7.158
54.170	89.862	-7.679
54.958	89.828	-8.177
55.758	89.794	-8.658
56.569	89.759	-9.133
57.391	89.724	-9.617
58.226	89.687	-10.115
59.073	89.647	-10.624
59.932	89.605	-11.134
60.804	89.563	-11.636
61.688	89.520	-12.125
62.586	89.478	-12.600
63.496	89.436	-13.065
64.420	89.393	-13.525
65.357	89.349	-13.981
66.307	89.302	-14.432
67.272	89.255	-14.880
68.250	89.206	-15.326
69.243	89.157	-15.773
70.250	89.107	-16.219
71.272	89.057	-16.663
72.309	89.006	-17.101
73.360	88.954	-17.531
74.427	88.902	-17.950
75.510	88.850	-18.360
76.608	88.799	-18.763
77.723	88.748	-19.162
78.853	88.697	-19.558
80.000	88.645	-19.953
81.164	88.592	-20.347
82.344	88.538	-20.738
83.542	88.482	-21.124
84.757	88.425	-21.505
85.990	88.366	-21.883
87.241	88.306	-22.258
88.510	88.245	-22.629
89.797	88.182	-22.993
91.103	88.118	-23.347
92.428	88.053	-23.690
93.773	87.986	-24.024
95.137	87.919	-24.350
96.520	87.851	-24.670
97.924	87.783	-24.986
99.349	87.714	-25.296
100.794	87.645	-25.601
102.260	87.576	-25.901
103.747	87.507	-26.195
105.256	87.438	-26.484
106.787	87.369	-26.767
108.340	87.301	-27.044
109.916	87.233	-27.316
111.515	87.165	-27.582
113.137	87.097	-27.842
114.783	87.028	-28.099
116.452	86.958	-28.355
118.146	86.887	-28.607
119.865	86.813	-28.846
121.608	86.735	-29.063
123.377	86.654	-29.254
125.171	86.570	-29.421
126.992	86.483	-29.564
128.839	86.396	-29.677
130.713	86.307	-29.751
132.615	86.221	-29.778
134.543	86.141	-29.758
136.500	86.069	-29.708
138.486	86.010	-29.662
140.500	85.962	-29.660
142.544	85.922	-29.735
144.617	85.884	-29.895
146.721	85.841	-30.124
148.855	85.791	-30.392
151.020	85.734	-30.672
153.217	85.670	-30.942
155.445	85.603	-31.190
157.706	85.532	-31.409
160.000	85.460	-31.600
162.327	85.387	-31.765
164.688	85.315	-31.910
167.084	85.243	-32.038
169.514	85.172	-32.150
171.980	85.102	-32.252
174.481	85.032	-32.348
177.019	84.963	-32.440
179.594	84.896	-32.530
182.206	84.828	-32.617
184.856	84.761	-32.706
187.545	84.692	-32.798
190.273	84.621	-32.887
193.041	84.548	-32.967
195.849	84.473	-33.031
198.697	84.398	-33.082
201.587	84.322	-33.122
204.520	84.245	-33.154
207.494	84.168	-33.179
210.512	84.091	-33.195
213.574	84.014	-33.201
216.681	83.938	-33.201
219.833	83.863	-33.198
223.030	83.789	-33.193
226.274	83.715	-33.186
229.565	83.640	-33.178
232.905	83.565	-33.168
236.292	83.489	-33.155
239.729	83.412	-33.139
243.216	83.335	-33.118
246.754	83.258	-33.089
250.343	83.180	-33.051
253.984	83.102	-33.004
257.678	83.023	-32.945
261.426	82.943	-32.874
265.229	82.864	-32.789
269.087	82.785	-32.689
273.001	82.709	-32.570
276.972	82.635	-32.434
281.000	82.564	-32.282
285.088	82.497	-32.127
289.234	82.433	-31.978
293.441	82.372	-31.846
297.710	82.313	-31.731
302.040	82.254	-31.631
306.433	82.193	-31.542
310.890	82.130	-31.457
315.412	82.064	-31.371
320.000	81.997	-31.279
324.655	81.928	-31.176
329.377	81.859	-31.061
334.168	81.790	-30.933
339.028	81.721	-30.796
343.959	81.653	-30.650
348.962	81.585	-30.498
354.038	81.518	-30.336
359.188	81.452	-30.166
364.412	81.385	-29.989
369.713	81.319	-29.807
375.090	81.254	-29.620
380.546	81.189	-29.428
386.081	81.126	-29.230
391.697	81.064	-29.023
397.395	81.003	-28.808
403.175	80.943	-28.586
409.039	80.884	-28.360
414.989	80.825	-28.129
421.025	80.768	-27.891
427.149	80.711	-27.643
433.362	80.655	-27.387
439.665	80.601	-27.125
446.060	80.549	-26.859
452.548	80.497	-26.587
459.131	80.446	-26.307
465.809	80.395	-26.019
472.584	80.344	-25.721
479.458	80.293	-25.416
486.432	80.243	-25.105
493.507	80.193	-24.792
500.686	80.144	-24.477
507.968	80.095	-24.159
515.357	80.048	-23.831
522.853	80.000	-23.489
530.458	79.953	-23.132
538.174	79.907	-22.767
546.002	79.863	-22.399
553.943	79.820	-22.028
562.001	79.778	-21.653
570.175	79.737	-21.271
578.469	79.699	-20.879
586.883	79.662	-20.475
595.419	79.630	-20.062
604.080	79.602	-19.641
612.866	79.579	-19.215
621.780	79.560	-18.782
630.824	79.546	-18.341
640.000	79.535	-17.890
649.309	79.528	-17.432
658.753	79.524	-16.975
668.335	79.525	-16.526
678.056	79.531	-16.094
687.919	79.543	-15.695
697.925	79.559	-15.359
708.076	79.574	-15.122
718.376	79.580	-15.008
728.825	79.562	-14.995
739.426	79.506	-14.978
750.181	79.410	-14.780
761.093	79.293	-14.247
772.163	79.187	-13.362
783.394	79.118	-12.250
794.789	79.093	-11.078
806.349	79.102	-9.958
818.078	79.133	-8.931
829.977	79.176	-7.993
842.050	79.226	-7.123
854.297	79.279	-6.307
866.724	79.334	-5.536
879.330	79.391	-4.800
892.120	79.450	-4.091
905.097	79.511	-3.397
918.262	79.576	-2.714
931.618	79.643	-2.037
945.169	79.711	-1.364
958.917	79.780	-0.699
972.864	79.847	-0.049
987.015	79.916	0.577
1001.371	79.986	1.174
1015.937	80.059	1.741
1030.714	80.136	2.277
1045.706	80.215	2.777
1060.916	80.294	3.236
1076.347	80.374	3.648
1092.003	80.451	4.011
1107.887	80.527	4.326
1124.001	80.601	4.591
1140.350	80.674	4.809
1156.937	80.746	4.977
1173.765	80.816	5.097
1190.838	80.884	5.173
1208.159	80.950	5.210
1225.732	81.015	5.217
1243.561	81.075	5.203
1261.649	81.129	5.179
1280.000	81.176	5.166
1298.618	81.216	5.192
1317.507	81.255	5.287
1336.670	81.300	5.460
1356.113	81.360	5.684
1375.838	81.438	5.914
1395.850	81.533	6.102
1416.153	81.639	6.202
1436.751	81.743	6.184
1457.649	81.831	6.076
1478.851	81.897	5.967
1500.362	81.945	5.946
1522.185	81.984	6.051
1544.326	82.022	6.282
1566.789	82.066	6.619
1589.578	82.119	7.043
1612.699	82.184	7.538
1636.156	82.262	8.092
1659.955	82.355	8.694
1684.099	82.462	9.331
1708.595	82.585	9.990
1733.447	82.725	10.654
1758.661	82.882	11.304
1784.241	83.058	11.920
1810.193	83.254	12.485
1836.523	83.467	12.981
1863.236	83.700	13.391
1890.338	83.951	13.701
1917.833	84.221	13.893
1945.729	84.506	13.951
1974.030	84.806	13.858
2002.743	85.117	13.600
2031.873	85.433	13.160
2061.428	85.751	12.529
2091.412	86.065	11.701
2121.832	86.371	10.680
2152.695	86.664	9.471
2184.007	86.940	8.086
2215.774	87.195	6.538
2248.003	87.428	4.850
2280.701	87.637	3.044
2313.874	87.818	1.148
2347.530	87.972	-0.809
2381.676	88.096	-2.799
2416.318	88.191	-4.794
2451.464	88.257	-6.768
2487.122	88.297	-8.699
2523.298	88.316	-10.570
2560.000	88.317	-12.368
2597.236	88.305	-14.087
2635.014	88.284	-15.727
2673.341	88.258	-17.296
2712.226	88.229	-18.805
2751.676	88.199	-20.271
2791.700	88.172	-21.714
2832.306	88.147	-23.158
2873.503	88.127	-24.629
2915.299	88.110	-26.155
2957.703	88.096	-27.766
3000.724	88.080	-29.491
3044.370	88.059	-31.355
3088.652	88.028	-33.380
3133.577	87.980	-35.579
3179.156	87.908	-37.953
3225.398	87.804	-40.494
3272.312	87.659	-43.179
3319.909	87.466	-45.968
3368.198	87.218	-48.802
3417.190	86.909	-51.604
3466.894	86.538	-54.287
3517.321	86.106	-56.772
3568.482	85.619	-58.993
3620.387	85.083	-60.914
3673.046	84.505	-62.521
3726.472	83.893	-63.821
3780.675	83.251	-64.837
3835.666	82.580	-65.595
3891.457	81.877	-66.116
3948.060	81.132	-66.384
4005.486	80.329	-66.312
4063.747	79.448	-65.675
4122.855	78.463	-64.047
4182.824	77.359	-60.748
4243.664	76.156	-54.927
4305.390	74.979	-45.909
4368.013	74.158	-33.840
4431.547	74.132	-20.228
4496.005	74.956	-7.665
4561.401	76.178	1.431
4627.749	77.351	6.035
4695.061	78.262	6.721
4763.352	78.861	4.955
4832.637	79.174	2.246
4902.929	79.255	-0.327
4974.244	79.165	-2.193
5046.596	78.959	-3.138
5120.000	78.685	-3.149
5194.472	78.381	-2.302
5270.027	78.080	-0.719
5346.682	77.803	1.469
5424.451	77.566	4.137
5503.352	77.377	7.174
5583.399	77.239	10.488
5664.612	77.153	14.000
5747.006	77.121	17.651
5830.598	77.138	21.394
5915.406	77.204	25.203
6001.447	77.316	29.058
6088.740	77.472	32.948
6177.303	77.673	36.868
6267.154	77.921	40.813
6358.312	78.222	44.778
6450.796	78.578	48.752
6544.625	78.995	52.717
6639.818	79.477	56.652
6736.397	80.026	60.526
6834.380	80.650	64.302
6933.789	81.359	67.932
7034.643	82.167	71.351
7136.964	83.091	74.462
7240.773	84.141	77.130
7346.093	85.318	79.170
7452.944	86.606	80.335
7561.350	87.963	80.306
7671.332	89.325	78.700
7782.915	90.607	75.138
7896.120	91.719	69.375
8010.971	92.576	61.491
8127.493	93.117	52.041
8245.711	93.315	42.024
8365.647	93.183	32.611
8487.328	92.773	24.773
8610.779	92.171	19.018
8736.026	91.478	15.380
8863.095	90.793	13.579
8992.011	90.192	13.209
9122.803	89.724	13.872
9255.497	89.412	15.229
9390.121	89.259	17.012
9526.704	89.261	19.007
9665.273	89.408	21.032
9805.857	89.690	22.919
9948.487	90.100	24.493
10093.191	90.626	25.554
10240.000	91.247	25.875
10388.944	91.927	25.201
10540.055	92.615	23.276
10693.363	93.249	19.902
10848.902	93.765	15.033
11006.703	94.103	8.865
11166.799	94.224	1.865
11329.224	94.115	-5.314
11494.012	93.795	-12.033
11661.195	93.311	-17.883
11830.812	92.727	-22.793
12002.895	92.107	-26.986
12177.480	91.498	-30.852
12354.606	90.917	-34.830
12534.309	90.348	-39.298
12716.624	89.746	-44.455
12901.592	89.048	-50.209
13089.250	88.190	-56.146
13279.637	87.130	-61.629
13472.794	85.855	-65.993
13668.760	84.382	-68.737
13867.577	82.757	-69.621
14069.285	81.045	-68.645
14273.928	79.318	-65.981
14481.547	77.649	-61.912
14692.186	76.107	-56.770
14905.889	74.745	-50.859
15122.700	73.597	-44.408
15342.664	72.689	-37.571
15565.829	72.047	-30.487
15792.239	71.711	-23.356
16021.942	71.723	-16.508
16254.986	72.103	-10.482
16491.422	72.794	-6.086
16731.295	73.642	-4.342
16974.656	74.416	-6.120
17221.559	74.884	-11.410
17472.053	74.867	-18.671
17726.189	74.287	-25.214
17984.021	73.192	-28.780
18245.605	71.738	-28.734
18510.994	70.103	-25.410
18780.242	68.418	-18.850
19053.408	66.816	-8.957
19330.547	65.545	3.311
19611.715	64.860	15.356
19896.975	64.677	23.858
