* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (2- TTGK Audio), MICROPHONE (Master Volume), 0, volume: 1.000. Timing signal peak level -21.6 dBFS, measurement signal peak level -6.9 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Nov 22, 2022 8:17:28 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0218 ms (-7.5 mm, -0.29 in) using estimated IR delay relative to Acoustic reference played from SPEAKER L with no timing offset
* Measurement: P1 Max Stock Red R
* Smoothing: 1/48 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.366211 68.249 -144.0236
0.732422 70.771 -149.4743
1.098633 68.913 -168.8052
1.464844 59.932 108.0455
1.831055 72.336 13.9794
2.197266 78.808 -8.3335
2.563477 82.183 -23.7671
2.929688 83.898 -34.9919
3.295899 84.611 -40.8239
3.662110 85.094 -39.8970
4.028321 86.287 -35.1418
4.394532 88.244 -33.6747
4.760743 90.187 -38.0577
5.126954 91.608 -46.2964
5.493164 92.371 -55.7883
5.859375 92.521 -64.1493
6.225586 92.279 -69.0280
6.591797 92.172 -69.0200
6.958008 92.848 -66.5529
7.324219 94.276 -66.9794
7.690430 95.818 -72.3240
8.056641 97.014 -81.1136
8.422852 97.703 -91.2570
8.789063 97.870 -100.9391
9.155274 97.594 -108.5485
9.521485 97.071 -112.7249
9.887696 96.641 -113.0939
10.253907 96.624 -111.2800
10.620118 97.001 -109.9298
10.986329 97.482 -110.1656
11.352540 97.847 -111.2682
11.718751 98.079 -112.0603
12.084962 98.304 -112.0032
12.451173 98.648 -111.5765
12.817384 99.109 -111.7534
13.183595 99.569 -113.0558
13.549806 99.906 -115.2262
13.916017 100.067 -117.5671
14.282228 100.085 -119.3773
14.648439 100.050 -120.2568
15.014650 100.069 -120.2683
15.380861 100.221 -119.9114
15.747072 100.519 -119.8820
16.113283 100.906 -120.7535
16.479493 101.291 -122.7701
16.845704 101.577 -125.8000
17.211915 101.694 -129.3904
17.578126 101.610 -132.8647
17.944337 101.354 -135.4658
18.310548 101.026 -136.6031
18.676759 100.777 -136.2200
19.042970 100.734 -135.0069
19.409181 100.911 -134.0239
19.775392 101.211 -133.9697
20.141603 101.522 -134.9075
20.507814 101.778 -136.5493
20.874025 101.957 -138.5963
21.240236 102.051 -140.8441
21.606447 102.048 -143.0963
21.972658 101.946 -145.0555
22.338869 101.770 -146.3530
22.705080 101.593 -146.7601
23.071291 101.504 -146.4590
23.437502 101.551 -146.0617
23.803713 101.692 -146.2060
24.169924 101.833 -147.0858
24.536135 101.897 -148.3777
24.902346 101.873 -149.5350
25.268557 101.814 -150.1697
25.634768 101.798 -150.3099
26.000979 101.866 -150.3599
26.367190 101.998 -150.7617
26.733401 102.134 -151.6729
27.099612 102.225 -152.9348
27.465823 102.259 -154.2668
27.832033 102.251 -155.4678
28.198244 102.221 -156.4878
28.564455 102.182 -157.3613
28.930666 102.132 -158.0997
29.296877 102.075 -158.6532
29.663088 102.024 -158.9740
30.029299 101.999 -159.1054
30.395510 102.013 -159.1953
30.761721 102.056 -159.4085
31.127932 102.105 -159.8175
31.494143 102.139 -160.3683
31.860354 102.151 -160.9373
32.226565 102.146 -161.4208
32.592776 102.139 -161.7870
32.958987 102.141 -162.0708
33.325198 102.156 -162.3344
33.691409 102.183 -162.6328
34.057620 102.216 -163.0045
34.423831 102.250 -163.4717
34.790042 102.276 -164.0332
35.156253 102.287 -164.6523
35.522464 102.278 -165.2614
35.888675 102.256 -165.7892
36.254886 102.232 -166.2042
36.621097 102.217 -166.5358
36.987308 102.216 -166.8566
37.353519 102.226 -167.2345
37.719730 102.237 -167.6923
38.085941 102.241 -168.2025
38.452152 102.236 -168.7187
38.818363 102.226 -169.2092
39.184573 102.215 -169.6699
39.550784 102.204 -170.1117
39.916995 102.192 -170.5392
40.283206 102.179 -170.9432
40.649417 102.167 -171.3115
41.015628 102.157 -171.6440
41.381839 102.153 -171.9568
41.748050 102.153 -172.2685
42.114261 102.155 -172.5876
42.480472 102.158 -172.9105
42.846683 102.162 -173.2335
43.212894 102.167 -173.5624
43.579105 102.172 -173.9088
43.945316 102.175 -174.2766
44.311527 102.172 -174.6533
44.677738 102.165 -175.0194
45.043949 102.156 -175.3688
45.410160 102.147 -175.7160
45.776371 102.135 -176.0806
46.142582 102.115 -176.4572
46.508793 102.084 -176.8017
46.875004 102.046 -177.0551
47.241215 102.013 -177.1924
47.607426 101.996 -177.2587
47.973637 102.000 -177.3523
48.339848 102.015 -177.5610
48.706059 102.026 -177.8997
49.072270 102.020 -178.3013
49.438481 101.998 -178.6677
49.804692 101.969 -178.9399
50.170902 101.945 -179.1327
50.537113 101.931 -179.3071
50.903324 101.921 -179.5093
51.269535 101.910 -179.7321
51.635746 101.896 -179.9333
52.001957 101.886 179.9080
52.368168 101.887 179.7552
52.734379 101.898 179.5347
53.100590 101.907 179.2007
53.466801 101.903 178.7839
53.833012 101.878 178.3791
54.199223 101.841 178.0772
54.565434 101.807 177.8958
54.931645 101.788 177.7646
55.297856 101.782 177.5821
55.664067 101.777 177.2996
56.030278 101.757 176.9620
56.396489 101.720 176.6726
56.762700 101.678 176.5120
57.128911 101.647 176.4735
57.495122 101.637 176.4643
57.861333 101.644 176.3745
58.227544 101.653 176.1556
58.593755 101.650 175.8493
58.959966 101.632 175.5479
59.326177 101.605 175.3226
59.692388 101.582 175.1740
60.058599 101.571 175.0382
60.424810 101.568 174.8427
60.791021 101.563 174.5636
61.157232 101.544 174.2430
61.523442 101.512 173.9587
61.889653 101.473 173.7693
62.255864 101.440 173.6783
62.622075 101.422 173.6346
62.988286 101.418 173.5698
63.354497 101.423 173.4367
63.720708 101.430 173.2285
64.086919 101.432 172.9666
64.453130 101.429 172.6783
64.819341 101.420 172.3818
65.185552 101.406 172.0870
65.551763 101.386 171.8064
65.917974 101.359 171.5609
66.284185 101.329 171.3734
66.650396 101.299 171.2541
67.016607 101.276 171.1910
67.382818 101.261 171.1529
67.749029 101.254 171.1045
68.115240 101.251 171.0228
68.481451 101.249 170.9038
68.847662 101.244 170.7576
69.213873 101.235 170.5964
69.580084 101.224 170.4283
69.946295 101.209 170.2562
70.312506 101.191 170.0839
70.678717 101.169 169.9196
71.044928 101.144 169.7740
71.411139 101.120 169.6528
71.777350 101.097 169.5505
72.143561 101.079 169.4504
72.509771 101.065 169.3336
72.875982 101.052 169.1891
73.242193 101.038 169.0206
73.608404 101.021 168.8436
73.974615 101.001 168.6760
74.340826 100.981 168.5272
74.707037 100.963 168.3948
75.073248 100.948 168.2677
75.439459 100.935 168.1348
75.805670 100.923 167.9916
76.171881 100.910 167.8413
76.538092 100.896 167.6907
76.904303 100.880 167.5465
77.270514 100.863 167.4117
77.636725 100.847 167.2864
78.002936 100.830 167.1692
78.369147 100.813 167.0578
78.735358 100.796 166.9495
79.101569 100.780 166.8417
79.467780 100.763 166.7327
79.833991 100.747 166.6226
80.200202 100.730 166.5123
80.566413 100.714 166.4012
80.932624 100.698 166.2861
81.298835 100.683 166.1620
81.665046 100.667 166.0271
82.031257 100.649 165.8860
82.397468 100.629 165.7502
82.763679 100.607 165.6323
83.129890 100.586 165.5385
83.496101 100.568 165.4641
83.862311 100.554 165.3949
84.228522 100.543 165.3159
84.594733 100.532 165.2203
84.960944 100.520 165.1148
85.327155 100.505 165.0158
85.693366 100.488 164.9391
86.059577 100.473 164.8896
86.425788 100.461 164.8550
86.791999 100.454 164.8113
87.158210 100.448 164.7360
87.524421 100.441 164.6222
87.890632 100.427 164.4866
88.256843 100.405 164.3622
88.623054 100.378 164.2806
88.989265 100.353 164.2522
89.355476 100.333 164.2576
89.721687 100.323 164.2560
90.087898 100.320 164.2078
90.454109 100.317 164.0956
90.820320 100.309 163.9330
91.186531 100.294 163.7534
91.552742 100.272 163.5897
91.918953 100.249 163.4575
92.285164 100.227 163.3510
92.651375 100.208 163.2529
93.017586 100.192 163.1497
93.383797 100.176 163.0391
93.750008 100.159 162.9283
94.116219 100.142 162.8253
94.482430 100.125 162.7320
94.848641 100.110 162.6436
95.214851 100.095 162.5543
95.581062 100.080 162.4622
95.947273 100.063 162.3713
96.313484 100.045 162.2886
96.679695 100.026 162.2194
97.045906 100.006 162.1663
97.412117 99.987 162.1282
97.778328 99.969 162.1016
98.144539 99.954 162.0806
98.510750 99.940 162.0566
98.876961 99.929 162.0209
99.243172 99.918 161.9672
99.609383 99.906 161.8956
99.975594 99.892 161.8129
100.341805 99.876 161.7290
100.708016 99.859 161.6511
101.074227 99.841 161.5800
101.440438 99.824 161.5113
101.806649 99.808 161.4401
102.172860 99.792 161.3651
102.539071 99.776 161.2897
102.905282 99.760 161.2180
103.271493 99.744 161.1506
103.637704 99.729 161.0831
104.003915 99.716 161.0098
104.370126 99.702 160.9285
104.736337 99.687 160.8430
105.102548 99.671 160.7610
105.468759 99.653 160.6889
105.834970 99.637 160.6275
106.201180 99.622 160.5721
106.567391 99.608 160.5157
106.933602 99.595 160.4543
107.299813 99.582 160.3882
107.666024 99.568 160.3207
108.032235 99.554 160.2556
108.398446 99.540 160.1956
108.764657 99.527 160.1419
109.130868 99.514 160.0946
109.497079 99.503 160.0511
109.863290 99.495 160.0048
110.229501 99.488 159.9455
110.595712 99.482 159.8638
110.961923 99.474 159.7578
111.328134 99.462 159.6367
111.694345 99.444 159.5192
112.060556 99.421 159.4254
112.426767 99.396 159.3667
112.792978 99.372 159.3416
113.159189 99.350 159.3376
113.525400 99.331 159.3401
113.891611 99.314 159.3393
114.257822 99.299 159.3325
114.624033 99.283 159.3214
114.990244 99.269 159.3068
115.356455 99.255 159.2866
115.722666 99.241 159.2573
116.088877 99.227 159.2180
116.455088 99.213 159.1723
116.821299 99.197 159.1263
117.187510 99.181 159.0851
117.553720 99.167 159.0490
117.919931 99.153 159.0143
118.286142 99.142 158.9756
118.652353 99.131 158.9294
119.018564 99.121 158.8762
119.384775 99.110 158.8192
119.750986 99.099 158.7628
120.117197 99.087 158.7102
120.483408 99.076 158.6628
120.849619 99.064 158.6204
121.215830 99.052 158.5820
121.582041 99.040 158.5463
121.948252 99.027 158.5123
122.314463 99.014 158.4794
122.680674 99.000 158.4478
123.046885 98.985 158.4183
123.413096 98.969 158.3918
123.779307 98.952 158.3685
124.145518 98.934 158.3486
124.511729 98.915 158.3318
124.877940 98.896 158.3180
125.244151 98.876 158.3079
125.610362 98.856 158.3026
125.976573 98.836 158.3024
126.342784 98.818 158.3058
126.708995 98.802 158.3098
127.075206 98.787 158.3097
127.441417 98.775 158.3008
127.807628 98.764 158.2802
128.173839 98.754 158.2466
128.540049 98.744 158.2016
128.906260 98.733 158.1483
129.272471 98.722 158.0907
129.638682 98.710 158.0332
130.004893 98.697 157.9794
130.371104 98.684 157.9318
130.737315 98.671 157.8912
131.103526 98.657 157.8568
131.469737 98.645 157.8267
131.835948 98.632 157.7993
132.202159 98.619 157.7739
132.568370 98.606 157.7512
132.934581 98.592 157.7319
133.300792 98.579 157.7162
133.667003 98.566 157.7025
134.033214 98.553 157.6879
134.399425 98.541 157.6696
134.765636 98.529 157.6454
135.131847 98.517 157.6149
135.498058 98.504 157.5787
135.864269 98.492 157.5373
136.230480 98.479 157.4908
136.596691 98.466 157.4397
136.962902 98.452 157.3857
137.329113 98.436 157.3328
137.695324 98.420 157.2870
138.061535 98.403 157.2542
138.427746 98.387 157.2374
138.793957 98.372 157.2351
139.160168 98.360 157.2418
139.526379 98.350 157.2496
139.892589 98.342 157.2523
140.258800 98.335 157.2474
140.625011 98.327 157.2366
140.991222 98.317 157.2247
141.357433 98.307 157.2163
141.723644 98.296 157.2147
142.089855 98.284 157.2199
142.456066 98.272 157.2303
142.822277 98.260 157.2434
143.188488 98.248 157.2571
143.554699 98.236 157.2700
143.920910 98.224 157.2812
144.287121 98.212 157.2898
144.653332 98.199 157.2947
145.019543 98.187 157.2946
145.385754 98.175 157.2883
145.751965 98.163 157.2750
146.118176 98.151 157.2538
146.484387 98.140 157.2248
