* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (2- TTGK Audio), MICROPHONE (Master Volume), 0, volume: 1.000. Timing signal peak level -10.1 dBFS, measurement signal peak level -10.4 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Nov 22, 2022 7:47:30 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Delay -0.0225 ms (-7.7 mm, -0.3 in) using estimated IR delay relative to Acoustic reference played from SPEAKER L with no timing offset
* Measurement: P1 Max Stock Black L
* Smoothing: 1/48 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
0.366211 51.070 46.0154
0.732422 60.562 48.0912
1.098633 68.092 38.6798
1.464844 73.870 26.6760
1.831055 78.344 14.3198
2.197266 81.851 2.3881
2.563477 84.631 -8.7627
2.929688 86.862 -18.9581
3.295899 88.681 -28.1474
3.662110 90.193 -36.3823
4.028321 91.475 -43.7868
4.394532 92.580 -50.5115
4.760743 93.541 -56.6884
5.126954 94.380 -62.4084
5.493164 95.113 -67.7260
5.859375 95.755 -72.6765
6.225586 96.317 -77.2901
6.591797 96.812 -81.5930
6.958008 97.248 -85.6045
7.324219 97.634 -89.3395
7.690430 97.981 -92.8202
8.056641 98.297 -96.0851
8.422852 98.587 -99.1851
8.789063 98.851 -102.1621
9.155274 99.086 -105.0272
9.521485 99.292 -107.7558
9.887696 99.472 -110.3087
10.253907 99.637 -112.6679
10.620118 99.798 -114.8621
10.986329 99.961 -116.9627
11.352540 100.122 -119.0474
11.718751 100.273 -121.1569
12.084962 100.401 -123.2724
12.451173 100.500 -125.3251
12.817384 100.572 -127.2320
13.183595 100.628 -128.9349
13.549806 100.680 -130.4275
13.916017 100.739 -131.7570
14.282228 100.810 -133.0016
14.648439 100.889 -134.2351
15.014650 100.968 -135.4971
15.380861 101.037 -136.7825
15.747072 101.091 -138.0515
16.113283 101.130 -139.2523
16.479493 101.158 -140.3456
16.845704 101.184 -141.3216
17.211915 101.215 -142.2037
17.578126 101.255 -143.0390
17.944337 101.304 -143.8796
18.310548 101.357 -144.7637
18.676759 101.408 -145.7031
19.042970 101.451 -146.6824
19.409181 101.483 -147.6694
19.775392 101.506 -148.6306
20.141603 101.523 -149.5464
20.507814 101.538 -150.4153
20.874025 101.552 -151.2483
21.240236 101.567 -152.0564
21.606447 101.581 -152.8432
21.972658 101.596 -153.6072
22.338869 101.610 -154.3503
22.705080 101.626 -155.0808
23.071291 101.640 -155.8053
23.437502 101.651 -156.5174
23.803713 101.659 -157.1964
24.169924 101.665 -157.8243
24.536135 101.677 -158.4098
24.902346 101.695 -158.9955
25.268557 101.717 -159.6338
25.634768 101.732 -160.3421
26.000979 101.729 -161.0744
26.367190 101.707 -161.7363
26.733401 101.675 -162.2423
27.099612 101.651 -162.5796
27.465823 101.651 -162.8311
27.832033 101.676 -163.1313
28.198244 101.712 -163.5805
28.564455 101.740 -164.1831
28.930666 101.747 -164.8533
29.296877 101.733 -165.4778
29.663088 101.710 -165.9871
30.029299 101.692 -166.3912
30.395510 101.685 -166.7581
30.761721 101.688 -167.1576
31.127932 101.692 -167.6140
31.494143 101.689 -168.1012
31.860354 101.679 -168.5735
32.226565 101.665 -169.0011
32.592776 101.653 -169.3858
32.958987 101.645 -169.7501
33.325198 101.641 -170.1166
33.691409 101.639 -170.4950
34.057620 101.636 -170.8842
34.423831 101.633 -171.2807
34.790042 101.628 -171.6822
35.156253 101.621 -172.0847
35.522464 101.611 -172.4798
35.888675 101.599 -172.8582
36.254886 101.587 -173.2168
36.621097 101.576 -173.5612
36.987308 101.565 -173.8993
37.353519 101.554 -174.2313
37.719730 101.542 -174.5470
38.085941 101.531 -174.8373
38.452152 101.525 -175.1089
38.818363 101.525 -175.3882
39.184573 101.528 -175.7035
39.550784 101.528 -176.0581
39.916995 101.520 -176.4196
40.283206 101.507 -176.7388
40.649417 101.496 -176.9915
41.015628 101.496 -177.2089
41.381839 101.510 -177.4685
41.748050 101.528 -177.8418
42.114261 101.536 -178.3373
42.480472 101.521 -178.8810
42.846683 101.481 -179.3545
43.212894 101.428 -179.6653
43.579105 101.382 -179.8046
43.945316 101.356 -179.8522
44.311527 101.350 -179.9213
44.677738 101.355 179.9149
45.043949 101.355 179.6608
45.410160 101.345 179.3776
45.776371 101.326 179.1285
46.142582 101.307 178.9334
46.508793 101.293 178.7637
46.875004 101.286 178.5744
47.241215 101.279 178.3425
47.607426 101.266 178.0829
47.973637 101.248 177.8314
48.339848 101.226 177.6161
48.706059 101.206 177.4381
49.072270 101.191 177.2758
49.438481 101.181 177.1021
49.804692 101.174 176.9019
50.170902 101.166 176.6758
50.537113 101.157 176.4324
50.903324 101.145 176.1796
51.269535 101.132 175.9218
51.635746 101.117 175.6630
52.001957 101.099 175.4099
52.368168 101.079 175.1718
52.734379 101.058 174.9561
53.100590 101.039 174.7630
53.466801 101.022 174.5854
53.833012 101.008 174.4114
54.199223 100.997 174.2296
54.565434 100.988 174.0337
54.931645 100.978 173.8239
55.297856 100.966 173.6057
55.664067 100.952 173.3874
56.030278 100.936 173.1765
56.396489 100.919 172.9774
56.762700 100.902 172.7907
57.128911 100.885 172.6144
57.495122 100.868 172.4454
57.861333 100.853 172.2814
58.227544 100.838 172.1204
58.593755 100.824 171.9603
58.959966 100.810 171.7984
59.326177 100.797 171.6319
59.692388 100.784 171.4599
60.058599 100.770 171.2839
60.424810 100.754 171.1079
60.791021 100.738 170.9358
61.157232 100.722 170.7702
61.523442 100.706 170.6102
61.889653 100.691 170.4521
62.255864 100.676 170.2911
62.622075 100.661 170.1237
62.988286 100.646 169.9497
63.354497 100.629 169.7730
63.720708 100.610 169.6004
64.086919 100.590 169.4380
64.453130 100.569 169.2891
64.819341 100.549 169.1519
65.185552 100.530 169.0218
65.551763 100.513 168.8941
65.917974 100.496 168.7668
66.284185 100.480 168.6402
66.650396 100.464 168.5141
67.016607 100.450 168.3856
67.382818 100.436 168.2495
67.749029 100.423 168.1028
68.115240 100.408 167.9495
68.481451 100.391 167.8001
68.847662 100.372 167.6663
69.213873 100.354 167.5527
69.580084 100.339 167.4519
69.946295 100.327 167.3472
70.312506 100.318 167.2229
70.678717 100.307 167.0748
71.044928 100.292 166.9141
71.411139 100.274 166.7605
71.777350 100.252 166.6310
72.143561 100.231 166.5292
72.509771 100.212 166.4430
72.875982 100.196 166.3525
73.242193 100.182 166.2426
73.608404 100.166 166.1119
73.974615 100.147 165.9724
74.340826 100.124 165.8406
74.707037 100.100 165.7267
75.073248 100.077 165.6281
75.439459 100.057 165.5322
75.805670 100.039 165.4260
76.171881 100.021 165.3042
76.538092 100.003 165.1718
76.904303 99.984 165.0385
77.270514 99.964 164.9107
77.636725 99.946 164.7879
78.002936 99.929 164.6649
78.369147 99.913 164.5382
78.735358 99.897 164.4097
79.101569 99.880 164.2859
79.467780 99.863 164.1725
79.833991 99.847 164.0714
80.200202 99.831 163.9789
80.566413 99.816 163.8895
80.932624 99.801 163.7979
81.298835 99.785 163.7020
81.665046 99.766 163.6050
82.031257 99.743 163.5153
82.397468 99.717 163.4440
82.763679 99.690 163.3970
83.129890 99.665 163.3664
83.496101 99.642 163.3290
83.862311 99.621 163.2582
84.228522 99.598 163.1432
84.594733 99.566 163.0020
84.960944 99.527 162.8722
85.327155 99.486 162.7829
85.693366 99.448 162.7275
86.059577 99.420 162.6642
86.425788 99.398 162.5475
86.791999 99.375 162.3691
87.158210 99.347 162.1677
87.524421 99.317 161.9939
87.890632 99.295 161.8534
88.256843 99.289 161.6788
88.623054 99.294 161.3671
88.989265 99.290 160.8654
89.355476 99.253 160.2428
89.721687 99.171 159.6881
90.087898 99.052 159.4208
90.454109 98.927 159.5661
90.820320 98.834 160.0714
91.186531 98.799 160.7287
91.552742 98.817 161.2952
91.918953 98.861 161.6265
92.285164 98.902 161.7312
92.651375 98.922 161.7232
93.017586 98.923 161.7259
93.383797 98.913 161.8000
93.750008 98.902 161.9345
94.116219 98.894 162.0889
94.482430 98.886 162.2394
94.848641 98.874 162.3940
95.214851 98.860 162.5714
95.581062 98.848 162.7742
95.947273 98.841 162.9805
96.313484 98.840 163.1607
96.679695 98.840 163.2996
97.045906 98.839 163.4048
97.412117 98.836 163.4953
97.778328 98.835 163.5825
98.144539 98.837 163.6613
98.510750 98.844 163.7150
98.876961 98.854 163.7295
99.243172 98.865 163.7023
99.609383 98.875 163.6426
99.975594 98.883 163.5627
100.341805 98.891 163.4713
100.708016 98.898 163.3697
101.074227 98.905 163.2563
101.440438 98.910 163.1311
101.806649 98.912 162.9992
102.172860 98.911 162.8711
102.539071 98.907 162.7587
102.905282 98.902 162.6694
103.271493 98.897 162.6011
103.637704 98.895 162.5413
104.003915 98.895 162.4720
104.370126 98.895 162.3795
104.736337 98.892 162.2628
105.102548 98.884 162.1347
105.468759 98.871 162.0147
105.834970 98.854 161.9177
106.201180 98.837 161.8457
106.567391 98.822 161.7886
106.933602 98.810 161.7314
107.299813 98.798 161.6639
107.666024 98.787 161.5842
108.032235 98.775 161.4960
108.398446 98.763 161.4033
108.764657 98.749 161.3079
109.130868 98.735 161.2106
109.497079 98.720 161.1147
109.863290 98.703 161.0271
110.229501 98.685 160.9536
110.595712 98.668 160.8944
110.961923 98.653 160.8429
111.328134 98.639 160.7892
111.694345 98.625 160.7279
112.060556 98.609 160.6626
112.426767 98.591 160.6043
112.792978 98.571 160.5646
113.159189 98.551 160.5482
113.525400 98.532 160.5501
113.891611 98.516 160.5598
114.257822 98.502 160.5670
114.624033 98.489 160.5672
114.990244 98.476 160.5616
115.356455 98.462 160.5534
115.722666 98.449 160.5449
116.088877 98.435 160.5358
116.455088 98.422 160.5248
116.821299 98.408 160.5119
117.187510 98.394 160.4988
117.553720 98.380 160.4880
117.919931 98.366 160.4813
118.286142 98.352 160.4780
118.652353 98.339 160.4763
119.018564 98.326 160.4741
119.384775 98.314 160.4705
119.750986 98.303 160.4658
120.117197 98.291 160.4608
120.483408 98.280 160.4567
120.849619 98.269 160.4537
121.215830 98.258 160.4518
121.582041 98.248 160.4504
121.948252 98.239 160.4487
122.314463 98.230 160.4458
122.680674 98.222 160.4413
123.046885 98.214 160.4352
123.413096 98.206 160.4282
123.779307 98.198 160.4210
124.145518 98.191 160.4139
124.511729 98.184 160.4067
124.877940 98.177 160.3982
125.244151 98.171 160.3874
125.610362 98.165 160.3737
125.976573 98.159 160.3571
126.342784 98.153 160.3382
126.708995 98.147 160.3173
127.075206 98.141 160.2946
127.441417 98.134 160.2702
127.807628 98.127 160.2447
128.173839 98.119 160.2191
128.540049 98.111 160.1945
128.906260 98.102 160.1718
129.272471 98.094 160.1506
129.638682 98.086 160.1296
130.004893 98.079 160.1065
130.371104 98.072 160.0788
130.737315 98.066 160.0450
131.103526 98.059 160.0051
131.469737 98.051 159.9604
131.835948 98.043 159.9130
132.202159 98.035 159.8649
132.568370 98.026 159.8170
132.934581 98.017 159.7691
133.300792 98.008 159.7203
133.667003 97.999 159.6701
134.033214 97.990 159.6190
134.399425 97.981 159.5681
134.765636 97.971 159.5191
135.131847 97.960 159.4731
135.498058 97.950 159.4304
135.864269 97.940 159.3909
136.230480 97.929 159.3544
136.596691 97.919 159.3205
136.962902 97.909 159.2885
137.329113 97.899 159.2574
137.695324 97.889 159.2258
138.061535 97.879 159.1927
138.427746 97.869 159.1584
138.793957 97.857 159.1245
139.160168 97.846 159.0930
139.526379 97.833 159.0658
139.892589 97.821 159.0428
140.258800 97.810 159.0226
140.625011 97.799 159.0023
140.991222 97.788 158.9796
141.357433 97.778 158.9526
141.723644 97.767 158.9211
142.089855 97.756 158.8856
142.456066 97.745 158.8469
142.822277 97.733 158.8060
143.188488 97.721 158.7643
143.554699 97.708 158.7231
143.920910 97.695 158.6837
144.287121 97.681 158.6472
144.653332 97.666 158.6138
145.019543 97.652 158.5830
145.385754 97.638 158.5547
145.751965 97.623 158.5286
146.118176 97.609 158.5052
146.484387 97.594 158.4850
146.850598 97.580 158.4682
147.216809 97.566 158.4543
