* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 13-Oct-2022 20:27:14
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Utopia L VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	73.287
20.299999	73.328
20.600000	73.368
20.900000	73.408
21.200001	73.447
21.400000	73.473
21.799999	73.523
22.000000	73.548
22.400000	73.595
22.700001	73.629
23.000000	73.662
23.299999	73.694
23.600000	73.726
24.000000	73.767
24.299999	73.798
24.700001	73.839
25.000000	73.870
25.400000	73.911
25.799999	73.951
26.200001	73.990
26.500000	74.019
26.900000	74.056
27.200001	74.082
27.600000	74.117
28.000000	74.151
28.500000	74.192
29.000000	74.231
29.500000	74.270
30.000000	74.306
30.400000	74.335
30.700001	74.356
31.100000	74.384
31.500000	74.410
32.000000	74.443
32.500000	74.475
33.000000	74.506
33.500000	74.536
34.000000	74.564
34.500000	74.591
35.000000	74.618
35.500000	74.644
36.000000	74.669
36.500000	74.694
37.000000	74.718
37.500000	74.742
38.200001	74.773
38.700001	74.794
39.500000	74.826
40.000000	74.844
40.599998	74.866
41.200001	74.888
41.799999	74.910
42.500000	74.936
43.099998	74.957
43.700001	74.979
44.400002	75.003
45.000000	75.024
45.500000	75.041
46.200001	75.064
46.799999	75.084
47.500000	75.106
48.200001	75.128
48.700001	75.143
49.400002	75.165
50.000000	75.183
50.799999	75.208
51.500000	75.229
52.200001	75.249
53.000000	75.271
53.799999	75.293
54.500000	75.311
55.200001	75.330
56.000000	75.351
57.000000	75.376
58.000000	75.401
59.000000	75.425
60.000000	75.447
60.799999	75.465
61.500000	75.480
62.200001	75.494
63.000000	75.510
64.000000	75.530
65.000000	75.548
66.000000	75.565
67.000000	75.582
68.000000	75.597
69.000000	75.612
70.000000	75.627
71.000000	75.641
72.000000	75.655
73.000000	75.669
74.000000	75.683
75.000000	75.697
76.199997	75.714
77.500000	75.732
78.800003	75.750
80.000000	75.766
81.199997	75.782
82.500000	75.799
83.800003	75.816
85.000000	75.830
86.199997	75.844
87.500000	75.858
88.500000	75.868
90.000000	75.882
91.199997	75.891
92.500000	75.901
93.800003	75.910
95.000000	75.917
96.199997	75.924
97.500000	75.930
98.800003	75.936
100.000000	75.940
101.500000	75.945
103.000000	75.949
104.400002	75.951
106.000000	75.954
107.500000	75.955
109.000000	75.956
110.599998	75.956
112.000000	75.956
113.800003	75.955
115.000000	75.955
117.199997	75.955
118.000000	75.955
120.599998	75.953
122.000000	75.952
124.099998	75.950
125.000000	75.948
126.500000	75.945
128.000000	75.942
131.500000	75.933
132.000000	75.932
134.000000	75.926
136.000000	75.920
138.000000	75.913
140.000000	75.906
143.000000	75.893
145.000000	75.883
147.500000	75.871
150.000000	75.858
152.500000	75.846
155.000000	75.835
157.500000	75.824
160.000000	75.813
162.500000	75.803
165.000000	75.792
167.500000	75.780
170.000000	75.769
172.500000	75.756
175.000000	75.744
177.500000	75.731
180.000000	75.717
182.500000	75.703
185.000000	75.689
187.500000	75.675
190.000000	75.660
192.500000	75.646
195.000000	75.631
197.500000	75.617
200.000000	75.602
203.000000	75.584
206.000000	75.567
209.000000	75.549
212.000000	75.532
214.000000	75.521
218.000000	75.498
220.000000	75.487
224.000000	75.464
227.000000	75.446
230.000000	75.429
233.000000	75.412
236.000000	75.395
240.000000	75.372
243.000000	75.354
247.000000	75.331
250.000000	75.314
254.000000	75.292
258.000000	75.271
262.000000	75.250
265.000000	75.235
269.000000	75.215
272.000000	75.200
276.000000	75.181
280.000000	75.161
285.000000	75.136
290.000000	75.110
295.000000	75.082
300.000000	75.054
304.000000	75.032
307.000000	75.016
311.000000	74.995
315.000000	74.976
320.000000	74.954
325.000000	74.935
330.000000	74.916
335.000000	74.898
340.000000	74.879
345.000000	74.860
350.000000	74.840
355.000000	74.820
360.000000	74.801
365.000000	74.782
370.000000	74.764
375.000000	74.746
382.000000	74.721
387.000000	74.702
395.000000	74.671
400.000000	74.652
406.000000	74.630
412.000000	74.608
418.000000	74.587
425.000000	74.564
431.000000	74.546
437.000000	74.529
444.000000	74.511
450.000000	74.497
455.000000	74.486
462.000000	74.473
468.000000	74.462
475.000000	74.452
482.000000	74.444
487.000000	74.440
494.000000	74.435
500.000000	74.433
508.000000	74.431
515.000000	74.431
522.000000	74.433
530.000000	74.436
538.000000	74.441
545.000000	74.446
552.000000	74.452
560.000000	74.459
570.000000	74.469
580.000000	74.481
590.000000	74.494
600.000000	74.508
608.000000	74.520
615.000000	74.531
622.000000	74.543
630.000000	74.555
640.000000	74.571
650.000000	74.586
660.000000	74.601
670.000000	74.617
680.000000	74.633
690.000000	74.652
700.000000	74.672
710.000000	74.693
720.000000	74.717
730.000000	74.743
740.000000	74.770
750.000000	74.800
762.000000	74.838
775.000000	74.883
788.000000	74.931
800.000000	74.977
812.000000	75.026
825.000000	75.081
838.000000	75.140
850.000000	75.200
862.000000	75.263
875.000000	75.335
885.000000	75.392
900.000000	75.479
912.000000	75.549
925.000000	75.625
938.000000	75.702
950.000000	75.771
962.000000	75.838
975.000000	75.906
988.000000	75.968
1000.000000	76.022
1015.000000	76.089
1030.000000	76.157
1044.000000	76.226
1060.000000	76.312
1075.000000	76.400
1090.000000	76.494
1106.000000	76.599
1120.000000	76.694
1138.000000	76.817
1150.000000	76.897
1172.000000	77.034
1180.000000	77.079
1206.000000	77.207
1220.000000	77.264
1241.000000	77.335
1250.000000	77.361
1265.000000	77.400
1280.000000	77.432
1315.000000	77.491
1320.000000	77.498
1340.000000	77.519
1360.000000	77.534
1380.000000	77.545
1400.000000	77.552
1430.000000	77.555
1450.000000	77.546
1475.000000	77.518
1500.000000	77.470
1525.000000	77.404
1550.000000	77.325
1575.000000	77.240
1600.000000	77.151
1625.000000	77.055
1650.000000	76.952
1675.000000	76.844
1700.000000	76.734
1725.000000	76.629
1750.000000	76.535
1775.000000	76.456
1800.000000	76.398
1825.000000	76.360
1850.000000	76.344
1875.000000	76.362
1900.000000	76.448
1925.000000	76.627
1950.000000	76.859
1975.000000	77.120
2000.000000	77.410
2030.000000	77.800
2060.000000	78.217
2090.000000	78.622
2120.000000	78.974
2140.000000	79.164
2180.000000	79.433
2200.000000	79.519
2240.000000	79.631
2270.000000	79.699
2300.000000	79.791
2330.000000	79.930
2360.000000	80.109
2400.000000	80.356
2430.000000	80.515
2470.000000	80.704
2500.000000	80.852
2540.000000	81.060
2580.000000	81.251
2620.000000	81.389
2650.000000	81.452
2690.000000	81.480
2720.000000	81.459
2760.000000	81.371
2800.000000	81.237
2850.000000	81.138
2900.000000	81.308
2950.000000	81.754
3000.000000	82.255
3040.000000	82.551
3070.000000	82.682
3110.000000	82.746
3150.000000	82.731
3200.000000	82.685
3250.000000	82.666
3300.000000	82.664
3350.000000	82.629
3400.000000	82.515
3450.000000	82.299
3500.000000	81.988
3550.000000	81.622
3600.000000	81.267
3650.000000	81.003
3700.000000	80.894
3750.000000	80.944
3820.000000	81.156
3870.000000	81.302
3950.000000	81.408
4000.000000	81.376
4060.000000	81.238
4120.000000	80.999
4180.000000	80.688
4250.000000	80.287
4310.000000	79.945
4370.000000	79.621
4440.000000	79.272
4500.000000	78.991
4550.000000	78.760
4620.000000	78.419
4680.000000	78.091
4750.000000	77.648
4820.000000	77.127
4870.000000	76.708
4940.000000	76.068
5000.000000	75.496
5080.000000	74.765
5150.000000	74.245
5220.000000	73.952
5300.000000	74.038
5380.000000	74.662
5450.000000	75.597
5520.000000	76.761
5600.000000	78.198
5700.000000	79.939
5800.000000	81.450
5900.000000	82.619
6000.000000	83.390
6080.000000	83.708
6150.000000	83.771
6220.000000	83.647
6300.000000	83.301
6400.000000	82.616
6500.000000	81.706
6600.000000	80.627
6700.000000	79.438
6800.000000	78.214
6900.000000	77.026
7000.000000	75.923
7100.000000	74.926
7200.000000	74.051
7300.000000	73.323
7400.000000	72.773
7500.000000	72.416
7620.000000	72.207
7750.000000	72.150
7880.000000	72.183
8000.000000	72.252
8120.000000	72.302
8250.000000	72.223
8380.000000	71.901
8500.000000	71.348
8620.000000	70.560
8750.000000	69.472
8850.000000	68.504
9000.000000	66.982
9120.000000	65.926
9250.000000	65.203
9380.000000	64.975
9500.000000	65.057
9620.000000	65.241
9750.000000	65.406
9880.000000	65.442
10000.000000	65.337
10150.000000	65.058
10300.000000	64.702
10440.000000	64.358
10600.000000	63.958
10750.000000	63.557
10900.000000	63.131
11060.000000	62.703
11200.000000	62.412
11380.000000	62.224
11500.000000	62.244
11720.000000	62.647
11800.000000	62.928
12060.000000	64.273
12200.000000	65.109
12410.000000	66.169
12500.000000	66.490
12650.000000	66.812
12800.000000	66.896
13150.000000	66.724
13200.000000	66.731
13400.000000	67.008
13600.000000	67.685
13800.000000	68.584
14000.000000	69.444
14300.000000	70.247
14500.000000	70.332
14750.000000	69.968
15000.000000	69.299
15250.000000	68.746
15500.000000	68.909
15750.000000	70.080
16000.000000	71.708
16250.000000	73.050
16500.000000	73.770
16750.000000	73.860
17000.000000	73.421
17250.000000	72.538
17500.000000	71.274
17750.000000	69.720
18000.000000	68.011
18250.000000	66.309
18500.000000	64.771
18750.000000	63.516
19000.000000	62.637
19250.000000	62.215
19500.000000	62.218
19750.000000	62.422
