* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 21-Nov-2022 22:51:42
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Void R VSG to Crin new
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	72.106
20.299999	72.215
20.600000	72.324
20.900000	72.435
21.200001	72.547
21.400000	72.622
21.799999	72.768
22.000000	72.840
22.400000	72.977
22.700001	73.073
23.000000	73.164
23.299999	73.250
23.600000	73.333
24.000000	73.440
24.299999	73.517
24.700001	73.617
25.000000	73.690
25.400000	73.783
25.799999	73.873
26.200001	73.959
26.500000	74.021
26.900000	74.101
27.200001	74.160
27.600000	74.237
28.000000	74.313
28.500000	74.406
29.000000	74.499
29.500000	74.592
30.000000	74.686
30.400000	74.760
30.700001	74.815
31.100000	74.887
31.500000	74.957
32.000000	75.040
32.500000	75.117
33.000000	75.188
33.500000	75.254
34.000000	75.315
34.500000	75.372
35.000000	75.426
35.500000	75.478
36.000000	75.528
36.500000	75.577
37.000000	75.623
37.500000	75.668
38.200001	75.727
38.700001	75.768
39.500000	75.829
40.000000	75.864
40.599998	75.904
41.200001	75.940
41.799999	75.973
42.500000	76.007
43.099998	76.035
43.700001	76.062
44.400002	76.096
45.000000	76.128
45.500000	76.158
46.200001	76.203
46.799999	76.245
47.500000	76.296
48.200001	76.348
48.700001	76.384
49.400002	76.431
50.000000	76.467
50.799999	76.506
51.500000	76.532
52.200001	76.548
53.000000	76.556
53.799999	76.554
54.500000	76.545
55.200001	76.530
56.000000	76.508
57.000000	76.476
58.000000	76.444
59.000000	76.418
60.000000	76.402
60.799999	76.400
61.500000	76.405
62.200001	76.417
63.000000	76.438
64.000000	76.472
65.000000	76.511
66.000000	76.549
67.000000	76.584
68.000000	76.615
69.000000	76.642
70.000000	76.665
71.000000	76.685
72.000000	76.703
73.000000	76.720
74.000000	76.735
75.000000	76.750
76.199997	76.767
77.500000	76.784
78.800003	76.799
80.000000	76.812
81.199997	76.824
82.500000	76.836
83.800003	76.850
85.000000	76.864
86.199997	76.880
87.500000	76.900
88.500000	76.918
90.000000	76.948
91.199997	76.974
92.500000	77.003
93.800003	77.033
95.000000	77.061
96.199997	77.087
97.500000	77.114
98.800003	77.138
100.000000	77.159
101.500000	77.181
103.000000	77.200
104.400002	77.215
106.000000	77.229
107.500000	77.239
109.000000	77.247
110.599998	77.254
112.000000	77.257
113.800003	77.260
115.000000	77.260
117.199997	77.259
118.000000	77.258
120.599998	77.251
