* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 29-Apr-2022 19:14:35
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic B to A at 1,000 Hz A = A times B B = Flow II Ambient R VSG B was scaled by 111.3 dB
* Measurement: Flow II Ambient R VSG to Crin
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	74.710
20.299999	74.904
20.600000	75.080
20.900000	75.234
21.200001	75.358
21.400000	75.422
21.799999	75.503
22.000000	75.520
22.400000	75.520
22.700001	75.497
23.000000	75.468
23.299999	75.441
23.600000	75.419
24.000000	75.405
24.299999	75.403
24.700001	75.409
25.000000	75.415
25.400000	75.422
25.799999	75.426
26.200001	75.428
26.500000	75.430
26.900000	75.436
27.200001	75.442
27.600000	75.457
28.000000	75.477
28.500000	75.508
29.000000	75.542
29.500000	75.576
30.000000	75.610
30.400000	75.640
30.700001	75.665
31.100000	75.701
31.500000	75.740
32.000000	75.794
32.500000	75.849
33.000000	75.904
33.500000	75.953
34.000000	75.992
34.500000	76.018
35.000000	76.028
35.500000	76.024
36.000000	76.009
36.500000	75.987
37.000000	75.965
37.500000	75.947
38.200001	75.925
38.700001	75.908
39.500000	75.857
40.000000	75.806
40.599998	75.728
41.200001	75.639
41.799999	75.552
42.500000	75.464
43.099998	75.405
43.700001	75.358
44.400002	75.309
45.000000	75.264
45.500000	75.220
46.200001	75.148
46.799999	75.074
47.500000	74.976
48.200001	74.872
48.700001	74.794
49.400002	74.684
50.000000	74.589
50.799999	74.460
51.500000	74.347
52.200001	74.233
53.000000	74.102
53.799999	73.972
54.500000	73.858
55.200001	73.743
56.000000	73.610
57.000000	73.435
58.000000	73.249
59.000000	73.053
60.000000	72.848
60.799999	72.681
61.500000	72.534
62.200001	72.384
63.000000	72.213
64.000000	71.995
65.000000	71.776
66.000000	71.553
67.000000	71.328
68.000000	71.103
69.000000	70.882
70.000000	70.669
71.000000	70.468
72.000000	70.282
73.000000	70.113
74.000000	69.959
75.000000	69.819
76.199997	69.664
77.500000	69.511
78.800003	69.374
80.000000	69.264
81.199997	69.172
82.500000	69.094
83.800003	69.036
85.000000	68.999
86.199997	68.976
87.500000	68.963
88.500000	68.961
90.000000	68.973
91.199997	68.993
92.500000	69.024
93.800003	69.064
95.000000	69.109
96.199997	69.157
97.500000	69.212
98.800003	69.268
100.000000	69.320
101.500000	69.389
103.000000	69.462
104.400002	69.530
106.000000	69.602
107.500000	69.661
109.000000	69.711
110.599998	69.758
112.000000	69.798
113.800003	69.850
115.000000	69.887
117.199997	69.958
118.000000	69.985
120.599998	70.064
122.000000	70.097
124.099998	70.128
125.000000	70.134
126.500000	70.135
128.000000	70.126
131.500000	70.082
132.000000	70.075
134.000000	70.046
136.000000	70.020
138.000000	70.000
140.000000	69.984
143.000000	69.963
145.000000	69.948
147.500000	69.927
150.000000	69.903
152.500000	69.881
155.000000	69.865
157.500000	69.858
160.000000	69.862
162.500000	69.877
165.000000	69.902
167.500000	69.935
170.000000	69.977
172.500000	70.024
175.000000	70.077
177.500000	70.135
180.000000	70.197
182.500000	70.262
185.000000	70.330
187.500000	70.399
190.000000	70.469
192.500000	70.539
195.000000	70.610
197.500000	70.680
200.000000	70.750
203.000000	70.830
206.000000	70.908
209.000000	70.982
212.000000	71.055
214.000000	71.104
218.000000	71.210
220.000000	71.269
224.000000	71.402
227.000000	71.515
230.000000	71.636
233.000000	71.761
236.000000	71.887
240.000000	72.050
243.000000	72.167
247.000000	72.314
250.000000	72.417
254.000000	72.548
258.000000	72.670
262.000000	72.785
265.000000	72.867
269.000000	72.969
272.000000	73.041
276.000000	73.131
280.000000	73.213
285.000000	73.305
290.000000	73.386
295.000000	73.454
300.000000	73.511
304.000000	73.550
307.000000	73.575
311.000000	73.603
315.000000	73.627
320.000000	73.651
325.000000	73.667
330.000000	73.676
335.000000	73.676
340.000000	73.668
345.000000	73.650
350.000000	73.623
355.000000	73.587
360.000000	73.544
365.000000	73.493
370.000000	73.436
375.000000	73.372
382.000000	73.273
387.000000	73.195
395.000000	73.062
400.000000	72.974
406.000000	72.866
412.000000	72.754
418.000000	72.640
425.000000	72.504
431.000000	72.387
437.000000	72.267
444.000000	72.124
450.000000	71.998
455.000000	71.892
462.000000	71.742
468.000000	71.613
