* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 07-May-2023 10:43:13
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Sundara closed L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	61.863
20.299999	61.910
20.600000	61.961
20.900000	62.012
21.200001	62.059
21.400000	62.088
21.799999	62.138
22.000000	62.159
22.400000	62.194
22.700001	62.216
23.000000	62.236
23.299999	62.255
23.600000	62.273
24.000000	62.297
24.299999	62.313
24.700001	62.331
25.000000	62.342
25.400000	62.353
25.799999	62.363
26.200001	62.376
26.500000	62.388
26.900000	62.411
27.200001	62.432
27.600000	62.465
28.000000	62.502
28.500000	62.548
29.000000	62.588
29.500000	62.617
30.000000	62.636
30.400000	62.645
30.700001	62.651
31.100000	62.658
31.500000	62.666
32.000000	62.677
32.500000	62.689
33.000000	62.701
33.500000	62.711
34.000000	62.718
34.500000	62.720
35.000000	62.716
35.500000	62.706
36.000000	62.690
36.500000	62.670
37.000000	62.647
37.500000	62.625
38.200001	62.595
38.700001	62.576
39.500000	62.549
40.000000	62.534
40.599998	62.516
41.200001	62.497
41.799999	62.478
42.500000	62.456
43.099998	62.437
43.700001	62.421
44.400002	62.408
45.000000	62.402
45.500000	62.402
46.200001	62.408
46.799999	62.418
47.500000	62.434
48.200001	62.453
48.700001	62.468
49.400002	62.488
50.000000	62.504
50.799999	62.524
51.500000	62.539
52.200001	62.552
53.000000	62.564
53.799999	62.574
54.500000	62.582
55.200001	62.588
56.000000	62.592
57.000000	62.595
58.000000	62.597
59.000000	62.597
60.000000	62.597
60.799999	62.599
61.500000	62.602
62.200001	62.608
63.000000	62.619
64.000000	62.640
65.000000	62.668
66.000000	62.700
67.000000	62.732
68.000000	62.762
69.000000	62.790
70.000000	62.815
71.000000	62.837
72.000000	62.856
73.000000	62.872
74.000000	62.883
75.000000	62.891
76.199997	62.896
