* Measurement data measured by REW V5.20.4
* Source: Trace Arithmetic result Merge B to A
* Format: Trace Arithmetic result Merge B to A
* Dated: 13-May-2023 09:45:38
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Zero Red R
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	78.021
20.299999	78.041
20.600000	78.062
20.900000	78.085
21.200001	78.111
21.400000	78.130
21.799999	78.172
22.000000	78.193
22.400000	78.234
22.700001	78.262
23.000000	78.287
23.299999	78.307
23.600000	78.325
24.000000	78.346
24.299999	78.361
24.700001	78.379
25.000000	78.392
25.400000	78.409
25.799999	78.424
26.200001	78.436
26.500000	78.442
26.900000	78.445
27.200001	78.444
27.600000	78.437
28.000000	78.426
28.500000	78.409
29.000000	78.392
29.500000	78.381
30.000000	78.377
30.400000	78.380
30.700001	78.384
31.100000	78.393
31.500000	78.403
32.000000	78.416
32.500000	78.428
33.000000	78.437
33.500000	78.442
34.000000	78.444
34.500000	78.443
35.000000	78.438
35.500000	78.431
36.000000	78.419
36.500000	78.403
37.000000	78.386
37.500000	78.367
38.200001	78.342
38.700001	78.325
39.500000	78.297
40.000000	78.277
40.599998	78.250
41.200001	78.221
41.799999	78.194
42.500000	78.166
43.099998	78.149
43.700001	78.139
44.400002	78.135
45.000000	78.135
45.500000	78.135
46.200001	78.133
46.799999	78.127
47.500000	78.114
48.200001	78.095
48.700001	78.078
49.400002	78.050
50.000000	78.026
50.799999	77.993
51.500000	77.965
52.200001	77.937
53.000000	77.906
53.799999	77.875
54.500000	77.847
55.200001	77.818
56.000000	77.783
57.000000	77.737
58.000000	77.689
59.000000	77.640
60.000000	77.591
60.799999	77.553
61.500000	77.519
62.200001	77.486
63.000000	77.449
64.000000	77.401
65.000000	77.352
66.000000	77.303
67.000000	77.253
68.000000	77.203
69.000000	77.154
70.000000	77.105
71.000000	77.056
72.000000	77.007
73.000000	76.959
74.000000	76.910
75.000000	76.861
76.199997	76.802
77.500000	76.737
78.800003	76.672
80.000000	76.611
81.199997	76.550
82.500000	76.483
83.800003	76.414
85.000000	76.348
86.199997	76.281
87.500000	76.207
88.500000	76.150
90.000000	76.064
91.199997	75.996
92.500000	75.922
93.800003	75.849
95.000000	75.783
96.199997	75.716
97.500000	75.645
98.800003	75.574
100.000000	75.508
101.500000	75.427
103.000000	75.345
104.400002	75.268
106.000000	75.178
107.500000	75.094
109.000000	75.010
110.599998	74.921
112.000000	74.843
113.800003	74.743
115.000000	74.677
117.199997	74.558
118.000000	74.516
120.599998	74.379
122.000000	74.306
124.099998	74.198
125.000000	74.151
126.500000	74.075
128.000000	73.999
131.500000	73.824
132.000000	73.800
134.000000	73.702
136.000000	73.605
138.000000	73.510
140.000000	73.415
143.000000	73.278
145.000000	73.189
147.500000	73.082
150.000000	72.985
152.500000	72.904
155.000000	72.833
157.500000	72.766
160.000000	72.704
162.500000	72.646
165.000000	72.592
167.500000	72.542
170.000000	72.495
172.500000	72.453
175.000000	72.414
177.500000	72.378
180.000000	72.345
182.500000	72.316
185.000000	72.289
187.500000	72.265
190.000000	72.243
192.500000	72.224
195.000000	72.206
197.500000	72.191
200.000000	72.178
203.000000	72.166
206.000000	72.156
209.000000	72.150
212.000000	72.147
214.000000	72.146
218.000000	72.145
220.000000	72.145
224.000000	72.146
227.000000	72.148
230.000000	72.150
233.000000	72.154
236.000000	72.159
240.000000	72.167
243.000000	72.175
247.000000	72.186
250.000000	72.194
254.000000	72.207
258.000000	72.219
262.000000	72.231
265.000000	72.241
269.000000	72.254
272.000000	72.263
276.000000	72.276
280.000000	72.289
285.000000	72.305
290.000000	72.320
295.000000	72.334
300.000000	72.347
304.000000	72.356
307.000000	72.362
311.000000	72.370
315.000000	72.376
320.000000	72.384
325.000000	72.390
330.000000	72.395
335.000000	72.399
340.000000	72.402
345.000000	72.404
350.000000	72.405
355.000000	72.405
360.000000	72.404
365.000000	72.403
370.000000	72.402
375.000000	72.399
382.000000	72.396
387.000000	72.393
395.000000	72.387
400.000000	72.382
406.000000	72.374
412.000000	72.366
418.000000	72.357
425.000000	72.346
431.000000	72.336
437.000000	72.326
444.000000	72.314
450.000000	72.305
455.000000	72.297
462.000000	72.286
468.000000	72.277
475.000000	72.265
482.000000	72.254
487.000000	72.245
494.000000	72.232
500.000000	72.221
508.000000	72.206
515.000000	72.193
522.000000	72.180
530.000000	72.165
538.000000	72.151
545.000000	72.139
552.000000	72.127
560.000000	72.113
570.000000	72.098
580.000000	72.083
590.000000	72.070
600.000000	72.058
608.000000	72.048
615.000000	72.041
622.000000	72.034
630.000000	72.028
640.000000	72.022
650.000000	72.019
660.000000	72.019
670.000000	72.021
680.000000	72.025
690.000000	72.031
700.000000	72.038
710.000000	72.047
720.000000	72.056
730.000000	72.066
740.000000	72.078
750.000000	72.092
762.000000	72.111
775.000000	72.135
788.000000	72.163
800.000000	72.192
812.000000	72.225
