X,Y
20.000000,102.745758
20.299999,102.753555
20.600000,102.763191
20.900000,102.769508
21.200001,102.767807
21.400000,102.761795
21.799999,102.742691
22.000000,102.733284
22.400000,102.724220
22.700001,102.731300
23.000000,102.751228
23.299999,102.779755
23.600000,102.811462
24.000000,102.850189
24.299999,102.872147
24.700001,102.890366
25.000000,102.896645
25.400000,102.897179
25.799999,102.891052
26.200001,102.881088
26.500000,102.873245
26.900000,102.864838
27.200001,102.860962
27.600000,102.858215
28.000000,102.855209
28.500000,102.847069
29.000000,102.834778
29.500000,102.823624
30.000000,102.817261
30.400000,102.814232
30.700001,102.811440
31.100000,102.805305
31.500000,102.796165
32.000000,102.782631
32.500000,102.770103
33.000000,102.760368
33.500000,102.752136
34.000000,102.742363
34.500000,102.728622
35.000000,102.710632
35.500000,102.690460
36.000000,102.672005
36.500000,102.659645
37.000000,102.655785
37.500000,102.657852
38.200001,102.657211
38.700001,102.646866
39.500000,102.618279
40.000000,102.601044
40.599998,102.583832
41.200001,102.566757
41.799999,102.547226
42.500000,102.522453
43.099998,102.500916
43.700001,102.478958
44.400002,102.452682
45.000000,102.430481
45.500000,102.412605
46.200001,102.387810
46.799999,102.366798
47.500000,102.344040
48.200001,102.319748
48.700001,102.298080
49.400002,102.265564
50.000000,102.244873
50.799999,102.224518
51.500000,102.195396
52.200001,102.157951
53.000000,102.125534
53.799999,102.096939
54.500000,102.064110
55.200001,102.033035
56.000000,102.001724
57.000000,101.956993
58.000000,101.916138
59.000000,101.870667
60.000000,101.827194
60.799999,101.795609
61.500000,101.764381
62.200001,101.730606
63.000000,101.692886
64.000000,101.650620
65.000000,101.601395
66.000000,101.566170
67.000000,101.528786
68.000000,101.461136
69.000000,101.417435
70.000000,101.393234
71.000000,101.343521
72.000000,101.286697
73.000000,101.296623
74.000000,101.238823
75.000000,101.147697
76.199997,101.089577
77.500000,101.019180
78.800003,100.968163
80.000000,100.903458
81.199997,100.860367
82.500000,100.795746
83.800003,100.719299
85.000000,100.681793
86.199997,100.603935
87.500000,100.548492
88.500000,100.508301
90.000000,100.427719
91.199997,100.377747
92.500000,100.313049
93.800003,100.260727
95.000000,100.166954
96.199997,100.117371
97.500000,100.065308
98.800003,99.997559
100.000000,99.934319
101.500000,99.902130
103.000000,99.826202
104.400002,99.751945
106.000000,99.686417
107.500000,99.624619
109.000000,99.548508
110.599998,99.453514
112.000000,99.369530
113.800003,99.248924
115.000000,99.216118
117.199997,99.186485
118.000000,99.065994
120.599998,99.101944
122.000000,98.760254
124.099998,98.594894
125.000000,98.550583
126.500000,98.398422
128.000000,98.327133
131.500000,98.603348
132.000000,98.692871
134.000000,99.184593
136.000000,99.098366
138.000000,99.203285
140.000000,99.149582
143.000000,98.960922
145.000000,98.846703
147.500000,98.733917
150.000000,98.611465
152.500000,98.483658
155.000000,98.372826
157.500000,98.272125
160.000000,98.182983
162.500000,98.097916
165.000000,98.016434
167.500000,97.938019
170.000000,97.841331
172.500000,97.769241
175.000000,97.690018
177.500000,97.604843
180.000000,97.525360
182.500000,97.454300
185.000000,97.389275
187.500000,97.302338
190.000000,97.230331
192.500000,97.160507
195.000000,97.095901
197.500000,97.029442
200.000000,96.958160
203.000000,96.868263
206.000000,96.811295
209.000000,96.743851
212.000000,96.668427
214.000000,96.625366
218.000000,96.534035
220.000000,96.477318
224.000000,96.406113
227.000000,96.342407
230.000000,96.282204
233.000000,96.207222
236.000000,96.136032
240.000000,96.107353
243.000000,96.017380
247.000000,95.935501
250.000000,95.878342
254.000000,95.833160
258.000000,95.725914
262.000000,95.732620
265.000000,95.680580
269.000000,95.655746
272.000000,95.610016
276.000000,95.552750
280.000000,95.497993
285.000000,95.417374
290.000000,95.347404
295.000000,95.278870
300.000000,95.248871
304.000000,95.272026
307.000000,95.307495
311.000000,95.333145
315.000000,95.336288
320.000000,95.297485
325.000000,95.252518
330.000000,95.198601
335.000000,95.148682
340.000000,95.104965
345.000000,95.063057
350.000000,95.026375
355.000000,94.982605
360.000000,94.957764
365.000000,94.927048
370.000000,94.900101
375.000000,94.874840
382.000000,94.841751
387.000000,94.821922
395.000000,94.792053
400.000000,94.777702
406.000000,94.760345
412.000000,94.743904
418.000000,94.732681
425.000000,94.720779
431.000000,94.713051
437.000000,94.707443
444.000000,94.699753
450.000000,94.694633
455.000000,94.694153
462.000000,94.691299
468.000000,94.693321
475.000000,94.696716
482.000000,94.701279
487.000000,94.706276
494.000000,94.716576
500.000000,94.722855
508.000000,94.733246
515.000000,94.745163
522.000000,94.757324
530.000000,94.773170
538.000000,94.789917
545.000000,94.805809
552.000000,94.822464
560.000000,94.844681
570.000000,94.869766
580.000000,94.898399
590.000000,94.927101
600.000000,94.960648
608.000000,94.987511
615.000000,95.011093
622.000000,95.032471
630.000000,95.060356
640.000000,95.094177
650.000000,95.130821
660.000000,95.166100
670.000000,95.202087
680.000000,95.238533
690.000000,95.273628
700.000000,95.311844
710.000000,95.349854
720.000000,95.392044
730.000000,95.429703
740.000000,95.468941
750.000000,95.511459
762.000000,95.557732
775.000000,95.613396
788.000000,95.668808
800.000000,95.721786
812.000000,95.776123
825.000000,95.833725
838.000000,95.897865
850.000000,95.958031
862.000000,96.023384
875.000000,96.093506
885.000000,96.149475
900.000000,96.240952
912.000000,96.316467
925.000000,96.400803
938.000000,96.491211
950.000000,96.575012
962.000000,96.665466
975.000000,96.765762
988.000000,96.868301
1000.000000,96.966911
1015.000000,97.094383
1030.000000,97.224335
1044.000000,97.347939
1060.000000,97.490158
1075.000000,97.625717
1090.000000,97.761337
1106.000000,97.901184
1120.000000,98.020508
1138.000000,98.171013
1150.000000,98.266296
1172.000000,98.431213
1180.000000,98.487961
1206.000000,98.661911
1220.000000,98.746841
1241.000000,98.863327
1250.000000,98.909737
1265.000000,98.982124
1280.000000,99.048370
1315.000000,99.180298
1320.000000,99.196938
1340.000000,99.256821
1360.000000,99.309494
1380.000000,99.355125
1400.000000,99.395729
1430.000000,99.446678
1450.000000,99.476860
1475.000000,99.508652
1500.000000,99.537422
1525.000000,99.562416
1550.000000,99.582443
1575.000000,99.600685
1600.000000,99.614563
1625.000000,99.624908
1650.000000,99.633301
1675.000000,99.640053
1700.000000,99.647026
1725.000000,99.654320
1750.000000,99.666504
1775.000000,99.681671
1800.000000,99.701653
1825.000000,99.727196
1850.000000,99.756340
1875.000000,99.787552
1900.000000,99.821320
1925.000000,99.856293
1950.000000,99.891968
1975.000000,99.929947
2000.000000,99.966476
2030.000000,100.012650
2060.000000,100.059036
2090.000000,100.105446
2120.000000,100.150841
2140.000000,100.183014
2180.000000,100.244118
2200.000000,100.272644
2240.000000,100.329132
2270.000000,100.373688
2300.000000,100.411911
2330.000000,100.449791
2360.000000,100.485123
2400.000000,100.526123
2430.000000,100.555527
2470.000000,100.588242
2500.000000,100.609879
2540.000000,100.635201
2580.000000,100.654427
2620.000000,100.674103
2650.000000,100.686050
2690.000000,100.700218
2720.000000,100.710526
2760.000000,100.725716
2800.000000,100.739189
2850.000000,100.760300
2900.000000,100.785614
2950.000000,100.820129
3000.000000,100.867867
3040.000000,100.915077
3070.000000,100.957649
3110.000000,101.014755
3150.000000,101.071381
3200.000000,101.136368
3250.000000,101.181862
3300.000000,101.210098
3350.000000,101.225922
3400.000000,101.241707
3450.000000,101.260918
3500.000000,101.275749
3550.000000,101.292274
3600.000000,101.305801
3650.000000,101.325447
3700.000000,101.346909
3750.000000,101.368629
3820.000000,101.405655
3870.000000,101.433189
3950.000000,101.463699
4000.000000,101.478111
4060.000000,101.485596
4120.000000,101.477623
4180.000000,101.454506
4250.000000,101.407494
4310.000000,101.351288
4370.000000,101.273567
4440.000000,101.160278
4500.000000,101.038765
4550.000000,100.919739
4620.000000,100.724197
4680.000000,100.528305
4750.000000,100.253578
4820.000000,99.924843
4870.000000,99.655457
4940.000000,99.233109
5000.000000,98.849747
5080.000000,98.337715
5150.000000,97.923119
5220.000000,97.554840
5300.000000,97.191513
5380.000000,96.897408
5450.000000,96.685097
5520.000000,96.522156
5600.000000,96.403595
5700.000000,96.353806
5800.000000,96.322861
5900.000000,96.426743
6000.000000,96.240562
6080.000000,96.431473
6150.000000,96.754272
6220.000000,97.133980
6300.000000,97.606850
6400.000000,98.236656
6500.000000,98.866707
6600.000000,99.438980
6700.000000,99.921326
6800.000000,100.284088
6900.000000,100.534737
7000.000000,100.710007
7100.000000,100.836365
7200.000000,100.964455
7300.000000,101.110336
7400.000000,101.274277
7500.000000,101.479996
7620.000000,101.708649
7750.000000,101.951675
7880.000000,102.124054
8000.000000,102.166519
8120.000000,102.021492
8250.000000,101.638374
8380.000000,101.043869
8500.000000,100.358429
8620.000000,99.607162
8750.000000,98.777985
8850.000000,98.153717
9000.000000,97.275650
9120.000000,96.628769
9250.000000,95.992622
9380.000000,95.367882
9500.000000,94.864182
9620.000000,94.392441
9750.000000,93.895393
9880.000000,93.401016
10000.000000,92.924652
10150.000000,92.299545
10300.000000,91.627670
10440.000000,90.980202
10600.000000,90.226273
10750.000000,89.545296
10900.000000,88.946831
11060.000000,88.418373
11200.000000,88.064362
11380.000000,87.811134
11500.000000,87.760345
11720.000000,87.898026
11800.000000,88.016891
12060.000000,88.654869
12200.000000,89.094246
12410.000000,89.849167
12500.000000,90.168343
12650.000000,90.710159
12800.000000,91.205902
13150.000000,91.963799
13200.000000,92.035507
13400.000000,92.265862
13600.000000,92.470375
13800.000000,92.732292
14000.000000,93.147202
14300.000000,94.138184
14500.000000,95.139626
14750.000000,96.649040
15000.000000,97.941399
15250.000000,98.102989
15500.000000,97.013878
15750.000000,95.716812
16000.000000,94.887695
16250.000000,94.784668
16500.000000,94.954453
16750.000000,94.943298
17000.000000,94.816826
17250.000000,94.123146
17500.000000,93.937340
17750.000000,93.041992
18000.000000,90.351547
18250.000000,86.755852
18500.000000,83.139610
18750.000000,79.825500
19000.000000,76.495514
19250.000000,73.128326
19500.000000,69.342018
19750.000000,64.860420
