* Measurement data measured by REW V5.20.9
* Source: C:\Users\Thomas\Documents\Harpo Target_2.txt
* Format: Comma/Tab/Space delimited data
* Dated: 22.09.2022 17:12:39
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Harpo Target_2
* Smoothing: 1/12 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	92.172
20.299999	92.173
20.600000	92.174
20.900000	92.176
21.200001	92.178
21.400000	92.180
21.799999	92.182
22.000000	92.184
22.400000	92.186
22.700001	92.188
23.000000	92.189
23.299999	92.191
23.600000	92.192
24.000000	92.194
24.299999	92.195
24.700001	92.197
25.000000	92.198
25.400000	92.199
25.799999	92.200
26.200001	92.201
26.500000	92.201
26.900000	92.202
27.200001	92.202
27.600000	92.202
28.000000	92.202
28.500000	92.202
29.000000	92.202
29.500000	92.200
30.000000	92.199
30.400000	92.197
30.700001	92.195
31.100000	92.192
31.500000	92.188
32.000000	92.183
32.500000	92.178
33.000000	92.173
33.500000	92.167
34.000000	92.161
34.500000	92.155
35.000000	92.148
35.500000	92.141
36.000000	92.134
36.500000	92.126
37.000000	92.119
37.500000	92.111
38.200001	92.100
38.700001	92.092
39.500000	92.078
40.000000	92.070
40.599998	92.060
41.200001	92.050
41.799999	92.039
42.500000	92.027
43.099998	92.016
43.700001	92.004
44.400002	91.991
45.000000	91.979
45.500000	91.969
46.200001	91.954
46.799999	91.941
47.500000	91.926
48.200001	91.911
48.700001	91.899
49.400002	91.883
50.000000	91.869
50.799999	91.849
51.500000	91.831
52.200001	91.813
53.000000	91.791
53.799999	91.769
54.500000	91.749
55.200001	91.730
56.000000	91.707
57.000000	91.678
58.000000	91.649
59.000000	91.620
60.000000	91.591
60.799999	91.569
61.500000	91.549
62.200001	91.530
63.000000	91.509
64.000000	91.482
65.000000	91.455
66.000000	91.429
67.000000	91.402
68.000000	91.376
69.000000	91.350
70.000000	91.323
71.000000	91.297
72.000000	91.271
73.000000	91.245
74.000000	91.218
75.000000	91.192
76.199997	91.160
77.500000	91.126
78.800003	91.091
80.000000	91.059
81.199997	91.026
82.500000	90.990
83.800003	90.954
85.000000	90.919
86.199997	90.885
87.500000	90.847
88.500000	90.817
90.000000	90.772
91.199997	90.736
92.500000	90.696
93.800003	90.656
95.000000	90.619
96.199997	90.581
97.500000	90.540
98.800003	90.498
100.000000	90.459
101.500000	90.410
103.000000	90.361
104.400002	90.316
106.000000	90.264
107.500000	90.216
109.000000	90.168
110.599998	90.118
112.000000	90.074
113.800003	90.018
115.000000	89.981
117.199997	89.914
118.000000	89.889
120.599998	89.811
122.000000	89.770
124.099998	89.708
125.000000	89.682
126.500000	89.638
128.000000	89.595
131.500000	89.496
132.000000	89.482
134.000000	89.426
136.000000	89.371
138.000000	89.316
140.000000	89.262
143.000000	89.182
145.000000	89.130
147.500000	89.065
150.000000	89.000
152.500000	88.935
155.000000	88.871
157.500000	88.808
160.000000	88.745
162.500000	88.683
165.000000	88.621
167.500000	88.561
170.000000	88.501
172.500000	88.442
175.000000	88.383
177.500000	88.325
180.000000	88.268
182.500000	88.212
185.000000	88.157
187.500000	88.102
190.000000	88.049
192.500000	87.996
195.000000	87.944
197.500000	87.892
200.000000	87.843
203.000000	87.785
206.000000	87.728
209.000000	87.673
212.000000	87.619
214.000000	87.583
218.000000	87.513
220.000000	87.478
224.000000	87.410
227.000000	87.359
230.000000	87.310
233.000000	87.261
236.000000	87.212
240.000000	87.149
243.000000	87.102
247.000000	87.040
250.000000	86.994
254.000000	86.934
258.000000	86.875
262.000000	86.817
265.000000	86.774
269.000000	86.717
272.000000	86.675
276.000000	86.619
280.000000	86.565
285.000000	86.497
290.000000	86.430
295.000000	86.364
300.000000	86.297
304.000000	86.243
307.000000	86.202
311.000000	86.147
315.000000	86.093
320.000000	86.025
325.000000	85.959
330.000000	85.895
335.000000	85.831
340.000000	85.769
345.000000	85.708
350.000000	85.648
355.000000	85.590
360.000000	85.533
365.000000	85.478
370.000000	85.424
375.000000	85.372
382.000000	85.301
387.000000	85.252
395.000000	85.179
400.000000	85.138
406.000000	85.093
412.000000	85.052
418.000000	85.015
425.000000	84.975
431.000000	84.942
437.000000	84.912
444.000000	84.879
450.000000	84.852
455.000000	84.831
462.000000	84.802
468.000000	84.779
475.000000	84.753
482.000000	84.729
487.000000	84.711
494.000000	84.687
500.000000	84.665
508.000000	84.634
515.000000	84.607
522.000000	84.579
530.000000	84.550
538.000000	84.522
545.000000	84.499
552.000000	84.478
560.000000	84.456
570.000000	84.432
580.000000	84.411
590.000000	84.395
600.000000	84.381
608.000000	84.371
615.000000	84.364
622.000000	84.357
630.000000	84.351
640.000000	84.345
650.000000	84.341
660.000000	84.339
670.000000	84.340
680.000000	84.343
690.000000	84.348
700.000000	84.356
710.000000	84.366
720.000000	84.379
730.000000	84.393
740.000000	84.411
750.000000	84.430
762.000000	84.457
775.000000	84.491
788.000000	84.530
800.000000	84.574
812.000000	84.626
825.000000	84.691
838.000000	84.763
850.000000	84.834
862.000000	84.910
875.000000	84.997
885.000000	85.067
900.000000	85.176
912.000000	85.267
925.000000	85.369
938.000000	85.474
950.000000	85.573
962.000000	85.675
975.000000	85.787
988.000000	85.903
1000.000000	86.012
1015.000000	86.151
1030.000000	86.292
1044.000000	86.423
1060.000000	86.572
1075.000000	86.711
1090.000000	86.848
1106.000000	86.993
1120.000000	87.119
1138.000000	87.279
1150.000000	87.385
1172.000000	87.576
1180.000000	87.644
1206.000000	87.864
1220.000000	87.980
1241.000000	88.152
1250.000000	88.225
1265.000000	88.345
1280.000000	88.463
1315.000000	88.733
1320.000000	88.770
1340.000000	88.919
1360.000000	89.065
1380.000000	89.208
1400.000000	89.348
1430.000000	89.552
1450.000000	89.684
1475.000000	89.844
1500.000000	89.996
1525.000000	90.140
1550.000000	90.275
1575.000000	90.404
1600.000000	90.526
1625.000000	90.643
1650.000000	90.754
1675.000000	90.859
1700.000000	90.959
1725.000000	91.054
1750.000000	91.144
1775.000000	91.229
1800.000000	91.310
1825.000000	91.385
1850.000000	91.457
1875.000000	91.524
1900.000000	91.586
1925.000000	91.644
1950.000000	91.698
1975.000000	91.747
2000.000000	91.790
2030.000000	91.835
2060.000000	91.873
2090.000000	91.907
2120.000000	91.936
2140.000000	91.953
2180.000000	91.984
2200.000000	91.997
2240.000000	92.020
2270.000000	92.034
2300.000000	92.045
2330.000000	92.054
2360.000000	92.061
2400.000000	92.067
2430.000000	92.069
2470.000000	92.069
2500.000000	92.067
2540.000000	92.062
2580.000000	92.054
2620.000000	92.044
2650.000000	92.034
2690.000000	92.019
2720.000000	92.004
2760.000000	91.975
2800.000000	91.933
2850.000000	91.856
2900.000000	91.755
2950.000000	91.633
3000.000000	91.494
3040.000000	91.377
3070.000000	91.286
3110.000000	91.163
3150.000000	91.040
3200.000000	90.886
3250.000000	90.733
3300.000000	90.582
3350.000000	90.434
3400.000000	90.289
3450.000000	90.148
3500.000000	90.014
3550.000000	89.888
3600.000000	89.769
3650.000000	89.656
3700.000000	89.548
3750.000000	89.446
3820.000000	89.311
3870.000000	89.221
3950.000000	89.089
4000.000000	89.014
4060.000000	88.933
4120.000000	88.861
4180.000000	88.796
4250.000000	88.725
4310.000000	88.668
4370.000000	88.612
