20.299999	94.479	19.3876
20.600000	94.552	19.5244
20.900000	94.630	19.6726
21.200001	94.696	19.8128
21.400000	94.737	19.9002
21.799999	94.823	20.0561
22.000000	94.867	20.1189
22.400000	94.968	20.2054
22.700001	95.054	20.2423
23.000000	95.138	20.2497
23.299999	95.217	20.2178
23.600000	95.298	20.1536
24.000000	95.407	20.0361
24.299999	95.485	19.9264
24.700001	95.586	19.7466
25.000000	95.663	19.5807
25.400000	95.761	19.3146
25.799999	95.859	19.0018
26.200001	95.954	18.6409
26.500000	96.022	18.3433
26.900000	96.110	17.9265
27.200001	96.173	17.6039
27.600000	96.250	17.1724
28.000000	96.324	16.7617
28.500000	96.408	16.2936
29.000000	96.496	15.8460
29.500000	96.591	15.3803
30.000000	96.691	14.9025
30.400000	96.768	14.5133
30.700001	96.823	14.2134
31.100000	96.898	13.7968
31.500000	96.970	13.3553
32.000000	97.047	12.7590
32.500000	97.111	12.1092
33.000000	97.166	11.4362
33.500000	97.218	10.7695
34.000000	97.267	10.1018
34.500000	97.315	9.4223
35.000000	97.363	8.7420
35.500000	97.413	8.0709
36.000000	97.460	7.4116
36.500000	97.503	6.7640
37.000000	97.542	6.1264
37.500000	97.580	5.4941
38.200001	97.626	4.5961
38.700001	97.644	3.9391
39.500000	97.649	2.8944
40.000000	97.650	2.2577
40.599998	97.659	1.5125
41.200001	97.675	0.7813
41.799999	97.698	0.0582
42.500000	97.730	-0.7800
43.099998	97.759	-1.5035
43.700001	97.778	-2.2391
44.400002	97.783	-3.1038
45.000000	97.780	-3.8301
45.500000	97.777	-4.4111
46.200001	97.776	-5.1961
46.799999	97.774	-5.8566
47.500000	97.763	-6.6219
48.200001	97.738	-7.3765
48.700001	97.714	-7.9081
49.400002	97.677	-8.6550
50.000000	97.652	-9.3105
50.799999	97.641	-10.2108
51.500000	97.654	-11.0014
52.200001	97.672	-11.7848
53.000000	97.650	-12.6754
53.799999	97.587	-13.5484
54.500000	97.536	-14.2668
55.200001	97.497	-14.9295
56.000000	97.459	-15.6364
57.000000	97.410	-16.5024
58.000000	97.356	-17.3812
59.000000	97.302	-18.2428
60.000000	97.252	-19.1135
60.799999	97.204	-19.8429
61.500000	97.156	-20.4830
62.200001	97.107	-21.1018
63.000000	97.054	-21.7716
64.000000	96.993	-22.5585
65.000000	96.930	-23.3289
66.000000	96.865	-24.1259
67.000000	96.797	-24.9465
68.000000	96.717	-25.7602
69.000000	96.635	-26.5462
70.000000	96.560	-27.3009
71.000000	96.474	-28.0323
72.000000	96.370	-28.7557
73.000000	96.273	-29.4686
74.000000	96.189	-30.1558
75.000000	96.107	-30.8180
76.199997	96.001	-31.6016
77.500000	95.880	-32.4492
78.800003	95.749	-33.2784
80.000000	95.612	-34.0001
81.199997	95.464	-34.6289
82.500000	95.294	-35.1668
83.800003	95.132	-35.5838
85.000000	95.000	-35.8919
86.199997	94.886	-36.1360
87.500000	94.787	-36.3743
88.500000	94.725	-36.5924
90.000000	94.634	-37.0374
91.199997	94.552	-37.5037
92.500000	94.451	-38.1122
93.800003	94.341	-38.7813
95.000000	94.235	-39.3889
96.199997	94.122	-39.9664
97.500000	93.991	-40.5640
98.800003	93.851	-41.1251
100.000000	93.712	-41.5955
101.500000	93.532	-42.1149
103.000000	93.354	-42.5972
104.400002	93.193	-43.0495
106.000000	93.006	-43.5488
107.500000	92.821	-43.9622
109.000000	92.620	-44.3101
110.599998	92.400	-44.6097
112.000000	92.212	-44.8263
113.800003	91.978	-45.0624
115.000000	91.817	-45.1886
117.199997	91.500	-45.3530
118.000000	91.376	-45.3889
120.599998	90.950	-45.2343
122.000000	90.717	-44.7786
124.099998	90.397	-43.5859
125.000000	90.289	-43.0815
126.500000	90.155	-42.4678
128.000000	90.058	-42.0308
131.500000	89.842	-41.0517
132.000000	89.808	-40.9333
