* Measurement data measured by REW V5.20.13
* Source: Trace Arithmetic result A / B
* Format: Trace Arithmetic result A / B
* Dated: Oct 9, 2022 1:28:09 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Trace Arithmetic A over B A = TE 0 L Wide B = 40106-24 — kopia 
* Measurement: TE0 Wide L
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	67.126
20.299999	67.198
20.600000	67.280
20.900000	67.364
21.200001	67.440
21.400000	67.488
21.799999	67.581
22.000000	67.624
22.400000	67.709
22.700001	67.783
23.000000	67.860
23.299999	67.938
23.600000	68.017
24.000000	68.116
24.299999	68.179
24.700001	68.255
25.000000	68.312
25.400000	68.389
25.799999	68.473
26.200001	68.555
26.500000	68.610
26.900000	68.676
27.200001	68.721
27.600000	68.774
28.000000	68.825
28.500000	68.886
29.000000	68.966
29.500000	69.067
30.000000	69.174
30.400000	69.248
30.700001	69.297
31.100000	69.356
31.500000	69.411
32.000000	69.477
32.500000	69.546
33.000000	69.618
33.500000	69.685
34.000000	69.745
34.500000	69.799
35.000000	69.855
35.500000	69.914
36.000000	69.973
36.500000	70.031
37.000000	70.088
37.500000	70.147
38.200001	70.228
38.700001	70.274
39.500000	70.324
40.000000	70.348
40.599998	70.378
41.200001	70.415
41.799999	70.463
42.500000	70.532
43.099998	70.594
43.700001	70.644
44.400002	70.674
45.000000	70.683
45.500000	70.689
46.200001	70.711
46.799999	70.745
47.500000	70.792
48.200001	70.834
48.700001	70.856
49.400002	70.885
50.000000	70.911
50.799999	70.949
51.500000	70.993
52.200001	71.039
53.000000	71.055
53.799999	71.043
54.500000	71.049
55.200001	71.075
56.000000	71.109
57.000000	71.144
58.000000	71.166
59.000000	71.174
60.000000	71.179
60.799999	71.180
61.500000	71.180
62.200001	71.183
63.000000	71.198
64.000000	71.231
65.000000	71.260
66.000000	71.277
67.000000	71.285
68.000000	71.275
69.000000	71.260
70.000000	71.252
71.000000	71.238
72.000000	71.214
73.000000	71.194
74.000000	71.177
75.000000	71.154
76.199997	71.116
77.500000	71.080
78.800003	71.053
80.000000	71.027
81.199997	70.999
82.500000	70.966
83.800003	70.939
85.000000	70.922
86.199997	70.900
87.500000	70.850
88.500000	70.804
90.000000	70.757
91.199997	70.734
92.500000	70.697
93.800003	70.645
95.000000	70.587
96.199997	70.520
97.500000	70.449
98.800003	70.385
100.000000	70.327
101.500000	70.256
103.000000	70.193
104.400002	70.139
106.000000	70.078
107.500000	70.012
109.000000	69.927
110.599998	69.817
112.000000	69.721
113.800003	69.611
115.000000	69.540
117.199997	69.401
118.000000	69.347
120.599998	69.150
122.000000	69.040
124.099998	68.889
125.000000	68.829
126.500000	68.725
128.000000	68.613
131.500000	68.323
132.000000	68.282
134.000000	68.129
136.000000	67.984
138.000000	67.834
140.000000	67.675
143.000000	67.441
145.000000	67.307
147.500000	67.164
150.000000	67.036
152.500000	66.940
155.000000	66.872
157.500000	66.797
160.000000	66.691
162.500000	66.568
165.000000	66.449
167.500000	66.327
170.000000	66.193
172.500000	66.046
175.000000	65.884
177.500000	65.713
180.000000	65.547
182.500000	65.402
185.000000	65.286
187.500000	65.188
190.000000	65.088
192.500000	64.991
195.000000	64.903
197.500000	64.820
200.000000	64.733
203.000000	64.628
